custom_id,cause,effect,Does_cause_lead_to_effect,Does_effect_lead_to_cause_SWITCH
request-138-2-1,depletion of fossil fuel reserves,energy scarcity,yes,no
request-138-2-2,energy scarcity,increased energy prices,yes,no
request-138-2-3,increased energy prices,higher production costs,yes,yes
request-138-2-4,higher production costs,consumer prices rise,yes,no
request-138-2-5,consumer prices rise,inflation,no,yes
request-138-3-0,humans' waste of fossil fuels,air pollution increases,yes,no
request-138-3-1,air pollution increases,public health issues rise,yes,no
request-138-3-2,public health issues rise,healthcare costs increase,yes,yes
request-138-3-3,healthcare costs increase,overall cost of living increases,yes,yes
request-138-3-4,overall cost of living increases,inflation,no,yes
request-138-4-0,humans' waste of fossil fuels,oil prices surge,yes,no
request-138-4-1,oil prices surge,transportation costs rise,yes,no
request-138-4-2,transportation costs rise,costs of goods increase,yes,no
request-138-4-3,costs of goods increase,inflation,yes,yes
request-139-0-0,subsidising green investments,promoting renewable energy development,yes,yes
request-139-0-1,promoting renewable energy development,increasing clean energy capacity,yes,yes
request-139-0-2,increasing clean energy capacity,facilitating green transition,yes,yes
request-139-1-0,subsidising green investments,supporting green technology innovation,yes,yes
request-139-1-1,supporting green technology innovation,enhancing energy efficiency,yes,yes
request-139-1-2,enhancing energy efficiency,advancing green transition,yes,yes
request-139-2-0,subsidising green investments,encouraging sustainable infrastructure projects,yes,yes
request-139-2-1,encouraging sustainable infrastructure projects,creating green jobs,yes,yes
request-139-2-2,creating green jobs,driving green transition,yes,yes
request-139-3-0,subsidising green investments,financing eco-friendly research,yes,yes
request-139-3-1,financing eco-friendly research,generating green expertise,yes,yes
request-139-3-2,generating green expertise,promoting green transition,yes,yes
request-139-4-0,subsidising green investments,fostering private sector green initiatives,yes,yes
request-139-4-1,fostering private sector green initiatives,increasing clean energy adoption,yes,yes
request-139-4-2,increasing clean energy adoption,enabling green transition,yes,yes
request-140-0-0,electricity generation from refuse inside greenhouses,conversion of waste to energy,yes,yes
request-140-0-1,conversion of waste to energy,provision of renewable electricity,yes,no
request-140-0-2,provision of renewable electricity,reduction in fossil fuel usage,yes,yes
request-140-0-3,reduction in fossil fuel usage,decrease in co₂ emissions,yes,no
request-140-0-4,decrease in co₂ emissions,dissipation of co₂,no,no
request-140-1-0,electricity generation from refuse inside greenhouses,utilization of biogas from waste decomposition,yes,yes
request-140-1-1,utilization of biogas from waste decomposition,combustion of biogas,yes,yes
request-140-1-2,combustion of biogas,sustainable energy production,yes,yes
request-140-1-3,sustainable energy production,lower carbon footprint,yes,no
request-140-1-4,lower carbon footprint,dissipation of co₂,no,no
request-140-2-0,electricity generation from refuse inside greenhouses,integrated waste management,no,yes
request-140-2-1,integrated waste management,enhanced plant growth in greenhouses,yes,no
request-140-2-2,enhanced plant growth in greenhouses,increased photosynthesis,yes,yes
request-140-2-3,increased photosynthesis,absorption of co₂ by plants,yes,yes
request-140-2-4,absorption of co₂ by plants,dissipation of co₂,no,yes
request-140-3-0,electricity generation from refuse inside greenhouses,utilization of excess heat,yes,no
request-140-3-1,utilization of excess heat,heating of greenhouse environment,yes,yes
request-140-3-2,heating of greenhouse environment,improved plant health,no,no
request-140-3-3,improved plant health,enhanced carbon uptake,yes,no
request-140-3-4,enhanced carbon uptake,dissipation of co₂,yes,yes
request-141-0-0,electricity generation from refuse inside greenhouses,combustion of refuse,yes,yes
request-141-0-1,combustion of refuse,production of thermal energy,yes,no
request-141-0-2,production of thermal energy,heat dissipation,yes,no
request-141-1-0,electricity generation from refuse inside greenhouses,waste processing,yes,yes
request-141-1-1,waste processing,energy conversion,yes,yes
request-141-1-2,energy conversion,generation of heat,yes,yes
request-141-1-3,generation of heat,dissipation of heat,yes,no
request-141-2-0,electricity generation from refuse inside greenhouses,incineration of refuse,yes,no
request-141-2-1,incineration of refuse,release of heat,yes,no
request-141-2-2,release of heat,heat transfer mechanisms,no,no
request-141-2-3,heat transfer mechanisms,dissipation of heat,yes,no
request-141-3-0,electricity generation from refuse inside greenhouses,renewable energy production,yes,no
request-141-3-1,renewable energy production,thermal byproduct creation,yes,no
request-141-3-2,thermal byproduct creation,heat removal,no,yes
request-141-3-3,heat removal,dissipation of heat,yes,yes
request-142-0-0,hot nights,increased room temperature,yes,yes
request-142-0-1,increased room temperature,discomfort,yes,no
request-142-0-2,discomfort,difficulty falling asleep,yes,yes
request-142-0-3,difficulty falling asleep,loss of sleep hours,yes,yes
request-142-1-0,hot nights,excessive sweating,yes,no
request-142-1-1,excessive sweating,insomnia,no,no
request-142-1-2,insomnia,loss of sleep hours,yes,no
request-142-2-0,hot nights,elevated body temperature,yes,yes
request-142-2-1,elevated body temperature,restlessness,yes,no
request-142-2-2,restlessness,decreased sleep quality,yes,yes
request-142-2-3,decreased sleep quality,loss of sleep hours,no,yes
request-142-3-0,hot nights,noisy environment,yes,no
request-142-3-1,noisy environment,sleep disturbances,yes,no
request-142-3-2,sleep disturbances,loss of sleep hours,yes,yes
request-142-4-0,hot nights,dehydration,yes,yes
request-142-4-1,dehydration,fatigue,yes,no
request-142-4-2,fatigue,disrupted sleep,yes,yes
request-142-4-3,disrupted sleep,loss of sleep hours,yes,yes
request-143-0-0,foreign demand for timber,logging operations,yes,yes
request-143-0-1,logging operations,deforestation,yes,no
request-143-1-0,foreign investment in agriculture,expansion of plantations,yes,yes
request-143-1-1,expansion of plantations,land clearing,yes,yes
request-143-1-2,land clearing,deforestation,yes,no
request-143-2-0,foreign investment in infrastructure,construction of roads,yes,yes
request-143-2-1,construction of roads,increased access for loggers,yes,yes
request-143-2-2,increased access for loggers,deforestation,yes,yes
request-143-3-0,foreign subsidies for cash crops,growth of monoculture plantations,yes,yes
request-143-3-1,growth of monoculture plantations,habitat destruction,yes,yes
request-143-3-2,habitat destruction,deforestation,no,yes
request-143-4-0,foreign consumption of agricultural products,increased agricultural production,yes,yes
request-143-4-1,increased agricultural production,deforestation,yes,no
request-143-5-0,foreign trade policies favoring exports,extraction of natural resources,yes,yes
request-143-5-1,extraction of natural resources,deforestation,yes,yes
request-143-6-0,foreign aid for development projects,land conversion for development,yes,no
request-143-6-1,land conversion for development,deforestation,yes,yes
request-143-7-0,foreign tourism growth,construction expansion,yes,no
request-143-7-1,construction expansion,deforestation,yes,no
request-143-8-0,foreign demand for palm oil,expansion of palm plantations,yes,no
request-143-8-1,expansion of palm plantations,deforestation,yes,no
request-143-9-0,foreign investment in mining,land disturbance from mining activities,yes,no
request-143-9-1,land disturbance from mining activities,deforestation,yes,no
request-144-0-0,death of soil,reduced carbon storage,yes,no
request-144-0-1,reduced carbon storage,increased atmospheric co₂,yes,no
request-144-0-2,increased atmospheric co₂,enhanced greenhouse effect,yes,no
request-144-0-3,enhanced greenhouse effect,rise in global temperatures,yes,yes
request-144-1-0,death of soil,decreased plant growth,yes,no
request-144-1-1,decreased plant growth,lower photosynthesis rates,no,yes
request-144-1-2,lower photosynthesis rates,higher co₂ levels,yes,no
request-144-1-3,higher co₂ levels,global temperature increase,yes,no
request-144-2-0,death of soil,soil erosion,yes,yes
request-144-2-1,soil erosion,loss of vegetation cover,yes,yes
request-144-2-2,loss of vegetation cover,increased solar radiation absorption,yes,yes
request-144-2-3,increased solar radiation absorption,rise in global temperatures,yes,yes
request-144-3-0,death of soil,diminished microbial activity,yes,no
request-144-3-1,diminished microbial activity,nutrient depletion,yes,yes
request-144-3-2,nutrient depletion,reduced plant biomass,yes,yes
request-144-3-3,reduced plant biomass,increased greenhouse gas emissions,yes,no
request-144-3-4,increased greenhouse gas emissions,higher temperatures,yes,yes
request-144-4-0,death of soil,decreased organic matter,yes,yes
request-144-4-1,decreased organic matter,reduced carbon sequestration,yes,yes
request-144-4-2,reduced carbon sequestration,elevated atmospheric greenhouse gases,yes,no
request-144-4-3,elevated atmospheric greenhouse gases,temperature rise,yes,yes
request-145-0-0,death of soil,loss of soil structure,yes,yes
request-145-0-1,loss of soil structure,increased surface runoff,yes,yes
request-145-0-2,increased surface runoff,river overflow,yes,yes
request-145-0-3,river overflow,flooding,yes,no
request-145-1-0,death of soil,reduced water infiltration,yes,yes
request-145-1-1,reduced water infiltration,higher surface water levels,yes,yes
request-145-1-2,higher surface water levels,overwhelmed drainage systems,yes,yes
request-145-1-3,overwhelmed drainage systems,flooding,yes,yes
request-145-2-0,death of soil,enhanced erosion rates,yes,yes
request-145-2-1,enhanced erosion rates,sediment buildup in waterways,yes,yes
request-145-2-2,sediment buildup in waterways,restricted water flow,yes,yes
request-145-2-3,restricted water flow,flooding,yes,yes
request-145-3-0,death of soil,decreased vegetation cover,yes,yes
request-145-3-1,decreased vegetation cover,increased susceptibility to heavy rains,yes,yes
request-145-3-2,increased susceptibility to heavy rains,surface water accumulation,yes,yes
request-145-3-3,surface water accumulation,flooding,yes,yes
request-146-0-0,death of soil,decreased water retention,yes,yes
request-146-0-1,decreased water retention,increased surface runoff,yes,yes
request-146-0-2,increased surface runoff,soil erosion,yes,yes
request-146-0-3,soil erosion,reduced vegetation,yes,yes
request-146-0-4,reduced vegetation,decreased transpiration,yes,yes
request-146-0-5,decreased transpiration,altered climate patterns,yes,yes
request-146-0-6,altered climate patterns,droughts,yes,no
request-146-1-0,death of soil,nutrient depletion,yes,no
request-146-1-1,nutrient depletion,reduced plant growth,yes,no
request-146-1-2,reduced plant growth,lower transpiration rates,yes,yes
request-146-1-3,lower transpiration rates,altered atmospheric moisture,yes,yes
request-146-1-4,altered atmospheric moisture,droughts,yes,yes
request-146-2-0,death of soil,soil compaction,yes,yes
request-146-2-1,soil compaction,reduced infiltration,yes,no
request-146-2-2,reduced infiltration,lower groundwater recharge,yes,no
request-146-2-3,lower groundwater recharge,decreased water availability,yes,yes
request-146-2-4,decreased water availability,droughts,yes,yes
request-146-3-0,death of soil,increased soil salinity,yes,yes
request-146-3-1,increased soil salinity,reduced plant growth,yes,yes
request-146-3-2,reduced plant growth,less moisture recycling,yes,yes
request-146-3-3,less moisture recycling,altered precipitation,yes,yes
request-146-3-4,altered precipitation,droughts,yes,no
request-146-4-0,death of soil,loss of soil structure,yes,yes
request-146-4-1,loss of soil structure,increased erosion,yes,yes
request-146-4-2,increased erosion,reduced land fertility,yes,yes
request-146-4-3,reduced land fertility,vegetation decline,yes,yes
request-146-4-4,vegetation decline,reduced evapotranspiration,yes,yes
request-146-4-5,reduced evapotranspiration,droughts,yes,yes
request-146-5-0,death of soil,increased surface sealing,yes,yes
request-146-5-1,increased surface sealing,lower water infiltration,yes,yes
request-146-5-2,lower water infiltration,higher surface runoff,yes,yes
request-146-5-3,higher surface runoff,soil degradation,yes,yes
request-146-5-4,soil degradation,reduced water storage capacity,yes,yes
request-146-5-5,reduced water storage capacity,droughts,no,no
request-146-6-0,death of soil,increased soil temperature,yes,no
request-146-6-1,increased soil temperature,enhanced evaporation rates,yes,no
request-146-6-2,enhanced evaporation rates,reduced soil moisture,yes,no
request-146-6-3,reduced soil moisture,droughts,yes,yes
request-147-0-0,death of soil,reduced water retention,yes,yes
request-147-0-1,reduced water retention,lower groundwater recharge,yes,yes
request-147-0-2,lower groundwater recharge,water scarcity,yes,yes
request-147-0-3,water scarcity,water crises,yes,yes
request-147-1-0,death of soil,increased erosion,yes,yes
request-147-1-1,increased erosion,sedimentation of rivers,yes,yes
request-147-1-2,sedimentation of rivers,reduced water quality,yes,no
request-147-1-3,reduced water quality,water crises,yes,yes
request-147-2-0,death of soil,loss of vegetation cover,yes,yes
request-147-2-1,loss of vegetation cover,higher surface runoff,yes,yes
request-147-2-2,higher surface runoff,increased flooding,yes,no
request-147-2-3,increased flooding,water crises,yes,yes
request-147-3-0,death of soil,compacted soil structure,no,yes
request-147-3-1,compacted soil structure,decreased infiltration rates,yes,no
request-147-3-2,decreased infiltration rates,drier landscapes,yes,yes
request-147-3-3,drier landscapes,water shortages,yes,yes
request-147-3-4,water shortages,water crises,yes,yes
request-147-4-0,death of soil,disrupted nutrient cycling,yes,yes
request-147-4-1,disrupted nutrient cycling,poor crop yields,yes,yes
request-147-4-2,poor crop yields,increased irrigation demand,yes,no
request-147-4-3,increased irrigation demand,strain on water resources,yes,yes
request-147-4-4,strain on water resources,water crises,yes,yes
request-147-5-0,death of soil,increased surface runoff,yes,yes
request-147-5-1,increased surface runoff,reduced natural water reservoirs,yes,yes
request-147-5-2,reduced natural water reservoirs,lower available water supply,yes,yes
request-147-5-3,lower available water supply,water crises,yes,yes
request-148-0-0,death of soil,reduced crop yields,yes,no
request-148-0-1,reduced crop yields,decreased food production,yes,no
request-148-0-2,decreased food production,food crises,yes,yes
request-148-1-0,death of soil,soil erosion,yes,yes
request-148-1-1,soil erosion,loss of arable land,yes,no
request-148-1-2,loss of arable land,reduced agricultural output,yes,no
request-148-1-3,reduced agricultural output,food crises,yes,yes
request-148-2-0,death of soil,loss of soil fertility,yes,yes
request-148-2-1,loss of soil fertility,increased dependency on fertilizers,yes,yes
request-148-2-2,increased dependency on fertilizers,higher production costs,yes,yes
request-148-2-3,higher production costs,reduced food accessibility,yes,yes
request-148-2-4,reduced food accessibility,food crises,yes,yes
request-148-3-0,death of soil,impaired water retention,yes,yes
request-148-3-1,impaired water retention,increased drought susceptibility,yes,yes
request-148-3-2,increased drought susceptibility,crop failures,yes,yes
request-148-3-3,crop failures,food crises,yes,no
request-148-4-0,death of soil,reduced biodiversity,yes,yes
request-148-4-1,reduced biodiversity,pest and disease outbreaks,yes,yes
request-148-4-2,pest and disease outbreaks,crop destruction,yes,yes
request-148-4-3,crop destruction,food crises,yes,no
request-149-0-0,sustainable lifestyles,reduced energy consumption,yes,yes
request-149-0-1,reduced energy consumption,decreased greenhouse gas emissions,yes,no
request-149-0-2,decreased greenhouse gas emissions,mitigated burden of climate change,yes,no
request-149-1-0,sustainable lifestyles,increased use of renewable resources,yes,yes
request-149-1-1,increased use of renewable resources,lowered reliance on fossil fuels,yes,yes
request-149-1-2,lowered reliance on fossil fuels,lessened burden of climate change,yes,no
request-149-2-0,sustainable lifestyles,promoted recycling and waste reduction,yes,yes
request-149-2-1,promoted recycling and waste reduction,minimized landfill emissions,yes,yes
request-149-2-2,minimized landfill emissions,alleviated burden of climate change,yes,yes
request-149-3-0,sustainable lifestyles,encouraged sustainable transportation,yes,yes
request-149-3-1,encouraged sustainable transportation,reduced carbon footprint,yes,yes
request-149-3-2,reduced carbon footprint,diminished burden of climate change,yes,no
request-149-4-0,sustainable lifestyles,supported sustainable agriculture,yes,yes
request-149-4-1,supported sustainable agriculture,enhanced carbon sequestration,yes,yes
request-149-4-2,enhanced carbon sequestration,lowered burden of climate change,yes,yes
request-150-0-0,melting of glaciers,reduced albedo effect,yes,yes
request-150-0-1,reduced albedo effect,increased solar absorption,yes,no
request-150-0-2,increased solar absorption,local temperature increase,yes,yes
request-150-0-3,local temperature increase,abrupt temperature spikes,yes,yes
request-150-1-0,melting of glaciers,increased freshwater input into oceans,yes,no
request-150-1-1,increased freshwater input into oceans,disruption of thermohaline circulation,yes,no
request-150-1-2,disruption of thermohaline circulation,altered heat distribution,yes,yes
request-150-1-3,altered heat distribution,abrupt temperature spikes,yes,yes
request-150-2-0,melting of glaciers,release of trapped greenhouse gases,yes,yes
request-150-2-1,release of trapped greenhouse gases,enhanced greenhouse effect,yes,yes
request-150-2-2,enhanced greenhouse effect,rapid atmospheric warming,yes,yes
request-150-2-3,rapid atmospheric warming,abrupt temperature spikes,yes,no
request-150-3-0,melting of glaciers,change in land surface characteristics,yes,yes
request-150-3-1,change in land surface characteristics,altered atmospheric circulation,yes,yes
request-150-3-2,altered atmospheric circulation,weather pattern instability,yes,yes
request-150-3-3,weather pattern instability,abrupt temperature spikes,yes,yes
request-150-4-0,melting of glaciers,increase in river discharge,yes,no
request-150-4-1,increase in river discharge,changes in local humidity,yes,yes
request-150-4-2,changes in local humidity,increased likelihood of heatwaves,yes,yes
request-150-4-3,increased likelihood of heatwaves,abrupt temperature spikes,no,yes
request-151-0-0,cows,methane emissions,yes,no
request-151-0-1,methane emissions,increased greenhouse gases,yes,yes
request-151-0-2,increased greenhouse gases,enhanced greenhouse effect,yes,no
request-151-0-3,enhanced greenhouse effect,global warming,yes,no
request-151-0-4,global warming,climate change,yes,no
request-151-1-0,cows,land use for grazing,yes,no
request-151-1-1,land use for grazing,deforestation,yes,yes
request-151-1-2,deforestation,reduced carbon storage,yes,no
request-151-1-3,reduced carbon storage,increased atmospheric co₂,yes,no
request-151-1-4,increased atmospheric co₂,climate change,yes,yes
request-151-2-0,cows,feed production,yes,no
request-151-2-1,feed production,intensive agriculture,yes,yes
request-151-2-2,intensive agriculture,nitrous oxide emissions,yes,no
request-151-2-3,nitrous oxide emissions,greenhouse gas pollution,yes,no
request-151-2-4,greenhouse gas pollution,climate change,yes,no
request-151-3-0,cows,manure management,yes,no
request-151-3-1,manure management,methane and nitrous oxide release,yes,no
request-151-3-2,methane and nitrous oxide release,greenhouse gas accumulation,yes,yes
request-151-3-3,greenhouse gas accumulation,climate change,yes,no
request-151-4-0,cows,transportation and supply chains,no,no
request-151-4-1,transportation and supply chains,fossil fuel consumption,yes,no
request-151-4-2,fossil fuel consumption,carbon dioxide emissions,yes,no
request-151-4-3,carbon dioxide emissions,climate change,yes,no
request-152-0-0,building country lanes,improved transportation network,yes,no
request-152-0-1,improved transportation network,enhanced connectivity,yes,yes
request-152-0-2,enhanced connectivity,increased foot traffic,yes,yes
request-152-0-3,increased foot traffic,demand for public amenities,yes,yes
request-152-0-4,demand for public amenities,development of public space,yes,yes
request-152-1-0,building country lanes,facilitation of community events,yes,no
request-152-1-1,facilitation of community events,strengthened community ties,yes,yes
request-152-1-2,strengthened community ties,investment in communal areas,yes,yes
request-152-1-3,investment in communal areas,creation of public space,yes,yes
request-152-2-0,building country lanes,economic growth in rural areas,yes,yes
request-152-2-1,economic growth in rural areas,increased funding for infrastructure,yes,yes
request-152-2-2,increased funding for infrastructure,allocation to public projects,yes,yes
request-152-2-3,allocation to public projects,establishment of public space,yes,yes
request-152-3-0,building country lanes,attraction of tourists,yes,no
request-152-3-1,attraction of tourists,revenue generation,yes,no
request-152-3-2,revenue generation,investment in local infrastructure,yes,yes
request-152-3-3,investment in local infrastructure,development of public space,yes,yes
request-152-4-0,building country lanes,enhanced accessibility for residents,yes,yes
request-152-4-1,enhanced accessibility for residents,greater need for shared areas,yes,no
request-152-4-2,greater need for shared areas,planning of public spaces,yes,no
request-152-4-3,planning of public spaces,implementation of public space,yes,no
request-153-0-0,country lanes,poor drainage systems,yes,no
request-153-0-1,poor drainage systems,water accumulation,yes,no
request-153-0-2,water accumulation,flooding,yes,yes
request-153-1-0,country lanes,deforestation,no,no
request-153-1-1,deforestation,increased surface runoff,yes,no
request-153-1-2,increased surface runoff,flooding,yes,no
request-153-2-0,country lanes,inadequate maintenance,no,no
request-153-2-1,inadequate maintenance,blocked waterways,yes,no
request-153-2-2,blocked waterways,flooding,yes,yes
request-153-3-0,country lanes,soil erosion,yes,no
request-153-3-1,soil erosion,reduced land absorption,yes,yes
request-153-3-2,reduced land absorption,flooding,yes,yes
request-154-0-0,burning fossil fuels,emission of greenhouse gases,yes,no
request-154-0-1,emission of greenhouse gases,increase in atmospheric greenhouse gas concentrations,yes,no
request-154-0-2,increase in atmospheric greenhouse gas concentrations,enhanced greenhouse effect,yes,no
request-154-0-3,enhanced greenhouse effect,rise in global temperatures,yes,yes
request-154-0-4,rise in global temperatures,global warming,no,no
request-154-1-0,burning fossil fuels,release of carbon dioxide,yes,no
request-154-1-1,release of carbon dioxide,carbon dioxide accumulation in atmosphere,yes,yes
request-154-1-2,carbon dioxide accumulation in atmosphere,absorption of infrared radiation,yes,no
request-154-1-3,absorption of infrared radiation,thermal energy retention,yes,no
request-154-1-4,thermal energy retention,global warming,yes,no
request-154-2-0,burning fossil fuels,release of methane,no,no
request-154-2-1,release of methane,methane’s high global warming potential,no,no
request-154-2-2,methane’s high global warming potential,enhanced greenhouse effect,yes,no
request-154-2-3,enhanced greenhouse effect,global warming,yes,no
request-154-3-0,burning fossil fuels,air pollution,yes,no
request-154-3-1,air pollution,heat trapping,yes,no
request-154-3-2,heat trapping,increase in global average temperature,yes,no
request-154-3-3,increase in global average temperature,global warming,no,yes
request-155-0-0,burning biomass releases carbon dioxide,carbon dioxide accumulates in the atmosphere,yes,no
request-155-0-1,carbon dioxide accumulates in the atmosphere,enhanced greenhouse effect,yes,no
request-155-0-2,enhanced greenhouse effect,global warming,yes,no
request-155-1-0,burning biomass emits black carbon,black carbon absorbs solar radiation,yes,no
request-155-1-1,black carbon absorbs solar radiation,atmospheric warming,yes,no
request-155-1-2,atmospheric warming,global warming,no,yes
request-155-2-0,burning biomass contributes to deforestation,reduced carbon sequestration by forests,yes,no
request-155-2-1,reduced carbon sequestration by forests,increased atmospheric co₂,yes,no
request-155-2-2,increased atmospheric co₂,global warming,yes,no
request-155-3-0,burning biomass releases methane and other greenhouse gases,greenhouse gas concentrations increase,yes,no
request-155-3-1,greenhouse gas concentrations increase,global warming,yes,no
request-155-3-2,global warming,global warming,yes,no
request-156-0-0,human activity,greenhouse gas emissions,yes,no
request-156-0-1,greenhouse gas emissions,increased atmospheric concentration of greenhouse gases,yes,no
request-156-0-2,increased atmospheric concentration of greenhouse gases,enhanced greenhouse effect,yes,no
request-156-0-3,enhanced greenhouse effect,global warming,yes,no
request-156-1-0,human activity,deforestation,yes,no
request-156-1-1,deforestation,reduced carbon sequestration,yes,no
request-156-1-2,reduced carbon sequestration,increased carbon dioxide levels,yes,no
request-156-1-3,increased carbon dioxide levels,global warming,yes,no
request-156-2-0,human activity,industrial processes,yes,no
request-156-2-1,industrial processes,emission of pollutants,yes,no
request-156-2-2,emission of pollutants,altered atmospheric composition,yes,no
request-156-2-3,altered atmospheric composition,global warming,yes,yes
request-156-3-0,human activity,transportation emissions,yes,no
request-156-3-1,transportation emissions,increased carbon dioxide,yes,no
request-156-3-2,increased carbon dioxide,rising atmospheric co₂ concentration,yes,yes
request-156-3-3,rising atmospheric co₂ concentration,global warming,yes,no
request-156-4-0,human activity,agricultural practices,yes,no
request-156-4-1,agricultural practices,methane emissions,yes,no
request-156-4-2,methane emissions,enhanced greenhouse effect,yes,yes
request-156-4-3,enhanced greenhouse effect,global warming,yes,no
request-156-5-0,human activity,urbanization,yes,no
request-156-5-1,urbanization,increased energy consumption,yes,no
request-156-5-2,increased energy consumption,higher greenhouse gas emissions,yes,yes
request-156-5-3,higher greenhouse gas emissions,global warming,yes,no
request-156-6-0,human activity,burning of fossil fuels,yes,no
request-156-6-1,burning of fossil fuels,carbon dioxide emissions,yes,no
request-156-6-2,carbon dioxide emissions,elevated atmospheric co₂ levels,yes,no
request-156-6-3,elevated atmospheric co₂ levels,global warming,yes,no
request-157-0-0,human activity,fossil fuel combustion,yes,no
request-157-0-1,fossil fuel combustion,carbon dioxide emissions,yes,no
request-157-0-2,carbon dioxide emissions,increased greenhouse gas concentration,yes,no
request-157-0-3,increased greenhouse gas concentration,enhanced greenhouse effect,yes,no
request-157-0-4,enhanced greenhouse effect,global warming,yes,no
request-157-1-0,human activity,deforestation,yes,no
request-157-1-1,deforestation,reduced carbon sequestration,yes,no
request-157-1-2,reduced carbon sequestration,higher atmospheric co₂ levels,yes,no
request-157-1-3,higher atmospheric co₂ levels,global warming,yes,no
request-157-2-0,human activity,industrial processes,yes,no
request-157-2-1,industrial processes,methane emissions,yes,no
request-157-2-2,methane emissions,increased greenhouse gas levels,yes,yes
request-157-2-3,increased greenhouse gas levels,global warming,yes,no
request-157-3-0,human activity,transportation emissions,yes,no
request-157-3-1,transportation emissions,nitrogen oxides and co₂ release,yes,yes
request-157-3-2,nitrogen oxides and co₂ release,atmospheric heat retention,yes,no
request-157-3-3,atmospheric heat retention,global warming,yes,no
request-157-4-0,human activity,agricultural practices,yes,no
request-157-4-1,agricultural practices,methane and nitrous oxide emissions,yes,no
request-157-4-2,methane and nitrous oxide emissions,enhanced greenhouse effect,yes,no
request-157-4-3,enhanced greenhouse effect,global warming,yes,no
request-157-5-0,human activity,energy production from fossil fuels,yes,no
request-157-5-1,energy production from fossil fuels,increased co₂ emissions,yes,no
request-157-5-2,increased co₂ emissions,rising global temperatures,yes,no
request-157-5-3,rising global temperatures,global warming,no,yes
request-157-6-0,human activity,land use changes,yes,no
request-157-6-1,land use changes,albedo reduction,yes,no
request-157-6-2,albedo reduction,increased heat absorption,yes,yes
request-157-6-3,increased heat absorption,global warming,yes,yes
request-158-0-0,global warming,rising global temperatures,yes,no
request-158-0-1,rising global temperatures,increased evaporation rates,yes,no
request-158-0-2,increased evaporation rates,more intense and frequent storms,yes,yes
request-158-0-3,more intense and frequent storms,destruction of critical habitats,yes,no
request-158-0-4,destruction of critical habitats,massive loss of biodiversity,yes,yes
request-158-0-5,massive loss of biodiversity,collapse of ecological systems,yes,yes
request-158-0-6,collapse of ecological systems,end of life on earth,no,yes
request-158-1-0,global warming,melting polar ice caps,yes,no
request-158-1-1,melting polar ice caps,rising sea levels,yes,no
request-158-1-2,rising sea levels,submersion of coastal regions,yes,no
request-158-1-3,submersion of coastal regions,displacement of human and animal populations,yes,no
request-158-1-4,displacement of human and animal populations,breakdown of food supply chains,yes,yes
request-158-1-5,breakdown of food supply chains,starvation and ecosystem failure,yes,yes
request-158-1-6,starvation and ecosystem failure,end of life on earth,no,yes
request-158-2-0,global warming,ocean warming,yes,no
request-158-2-1,ocean warming,coral bleaching and reef destruction,yes,no
request-158-2-2,coral bleaching and reef destruction,loss of marine life habitats,yes,no
request-158-2-3,loss of marine life habitats,decline in fish populations,yes,yes
request-158-2-4,decline in fish populations,disruption of marine food webs,yes,yes
request-158-2-5,disruption of marine food webs,collapse of fisheries and ocean ecosystems,yes,yes
request-158-2-6,collapse of fisheries and ocean ecosystems,end of life on earth,no,yes
request-158-3-0,global warming,increased carbon dioxide levels,no,yes
request-158-3-1,increased carbon dioxide levels,ocean acidification,yes,no
request-158-3-2,ocean acidification,shell-forming marine organisms decline,yes,no
request-158-3-3,shell-forming marine organisms decline,reduction in marine biodiversity,yes,yes
request-158-3-4,reduction in marine biodiversity,disruption of global climate patterns,yes,yes
request-158-3-5,disruption of global climate patterns,unstable environmental conditions,yes,yes
request-158-3-6,unstable environmental conditions,end of life on earth,no,yes
request-158-4-0,global warming,thawing permafrost,yes,yes
request-158-4-1,thawing permafrost,release of methane and other greenhouse gases,yes,no
request-158-4-2,release of methane and other greenhouse gases,acceleration of global warming,yes,yes
request-158-4-3,acceleration of global warming,extreme weather events intensify,yes,yes
request-158-4-4,extreme weather events intensify,severe disruptions to ecosystems and human societies,yes,no
request-158-4-5,severe disruptions to ecosystems and human societies,irreversible climate tipping points reached,yes,yes
request-158-4-6,irreversible climate tipping points reached,end of life on earth,no,no
request-159-0-0,fuel poverty,inadequate heating,yes,no
request-159-0-1,inadequate heating,respiratory illnesses,yes,no
request-159-0-2,respiratory illnesses,death,yes,no
request-159-1-0,fuel poverty,increased stress,yes,no
request-159-1-1,increased stress,cardiovascular disease,yes,yes
request-159-1-2,cardiovascular disease,death,yes,no
request-159-2-0,fuel poverty,mental health issues,yes,yes
request-159-2-1,mental health issues,suicide,yes,no
request-159-2-2,suicide,death,yes,no
request-159-3-0,fuel poverty,poor indoor air quality,yes,no
request-159-3-1,poor indoor air quality,respiratory failure,no,no
request-159-3-2,respiratory failure,death,yes,no
request-159-4-0,fuel poverty,weakened immune system,yes,no
request-159-4-1,weakened immune system,fatal infections,yes,yes
request-159-4-2,fatal infections,death,yes,no
request-159-5-0,fuel poverty,cold-related hypothermia,yes,no
request-159-5-1,cold-related hypothermia,death,yes,no
request-159-6-0,fuel poverty,accidental injuries (unsafe heating),yes,no
request-159-6-1,accidental injuries (unsafe heating),death,yes,no
request-159-7-0,fuel poverty,housing instability,yes,yes
