custom_id,cause,effect,Does_cause_lead_to_effect,Does_effect_lead_to_cause_SWITCH
request-151-56-3,disrupted ecosystems,increased greenhouse gas emissions,yes,yes
request-151-56-4,increased greenhouse gas emissions,global warming,yes,no
request-151-56-5,global warming,climate change,yes,yes
request-151-57-0,cows producing methane,deforestation,no,no
request-151-57-1,deforestation,loss of biodiversity,yes,no
request-151-57-2,loss of biodiversity,disrupted ecosystems,yes,yes
request-151-57-3,disrupted ecosystems,increased greenhouse gas emissions,yes,yes
request-151-57-4,increased greenhouse gas emissions,global warming,yes,no
request-151-57-5,global warming,climate change,yes,yes
request-151-58-0,cows producing methane,deforestation,no,no
request-151-58-1,deforestation,loss of biodiversity,yes,no
request-151-58-2,loss of biodiversity,disrupted ecosystems,yes,yes
request-151-58-3,disrupted ecosystems,increased greenhouse gas emissions,yes,yes
request-151-58-4,increased greenhouse gas emissions,global warming,yes,no
request-151-58-5,global warming,climate change,yes,yes
request-151-59-0,cows producing methane,deforestation,no,no
request-151-59-1,deforestation,loss of biodiversity,yes,no
request-152-0-0,construction of country lanes,land clearing for lane creation,yes,yes
request-152-0-1,land clearing for lane creation,installation of lane markers,yes,no
request-152-0-2,installation of lane markers,maintenance of lane infrastructure,yes,yes
request-152-0-3,maintenance of lane infrastructure,creation of pedestrian pathways along lanes,yes,yes
request-152-0-4,creation of pedestrian pathways along lanes,development of adjacent public spaces,yes,yes
request-152-0-5,development of adjacent public spaces,establishment of public parks,yes,yes
request-152-0-6,establishment of public parks,enhancement of public recreational areas,yes,yes
request-152-0-7,enhancement of public recreational areas,provision of public space,yes,yes
request-152-1-0,planning of country lanes,surveying land for lane construction,yes,yes
request-152-1-1,surveying land for lane construction,designing lane layout,yes,yes
request-152-1-2,designing lane layout,obtaining necessary permits,no,no
request-152-1-3,obtaining necessary permits,engaging contractors for construction,no,no
request-152-1-4,engaging contractors for construction,building country lanes,no,yes
request-152-1-5,building country lanes,setting up traffic signs,yes,no
request-152-1-6,setting up traffic signs,creating access points to public spaces,no,yes
request-152-1-7,creating access points to public spaces,development of adjacent public spaces,yes,yes
request-152-1-8,development of adjacent public spaces,establishment of public parks,yes,yes
request-152-1-9,establishment of public parks,enhancement of public recreational areas,yes,yes
request-152-1-10,enhancement of public recreational areas,provision of public space,yes,yes
request-152-2-0,land acquisition for country lanes,clearing land for lane construction,yes,yes
request-152-2-1,clearing land for lane construction,building country lanes,yes,yes
request-152-2-2,building country lanes,setting up drainage systems,yes,no
request-152-2-3,setting up drainage systems,creating access points to public spaces,yes,no
request-152-2-4,creating access points to public spaces,development of adjacent public spaces,yes,yes
request-152-2-5,development of adjacent public spaces,establishment of public parks,yes,yes
request-152-2-6,establishment of public parks,enhancement of public recreational areas,yes,yes
request-152-2-7,enhancement of public recreational areas,provision of public space,yes,yes
request-152-3-0,designing country lanes,planning land use for lanes,yes,no
request-152-3-1,planning land use for lanes,clearing land for lane construction,yes,yes
request-152-3-2,clearing land for lane construction,building country lanes,yes,yes
request-152-3-3,building country lanes,installing lighting along lanes,no,no
request-152-3-4,installing lighting along lanes,creating access points to public spaces,yes,no
request-152-3-5,creating access points to public spaces,development of adjacent public spaces,yes,yes
request-152-3-6,development of adjacent public spaces,establishment of public parks,yes,yes
request-152-3-7,establishment of public parks,enhancement of public recreational areas,yes,yes
request-152-3-8,enhancement of public recreational areas,provision of public space,yes,yes
request-152-4-0,land development for country lanes,clearing land for lane construction,yes,yes
request-152-4-1,clearing land for lane construction,building country lanes,yes,yes
request-152-4-2,building country lanes,installing lane signage,yes,no
request-152-4-3,installing lane signage,creating access points to public spaces,no,no
request-152-4-4,creating access points to public spaces,development of adjacent public spaces,yes,yes
request-152-4-5,development of adjacent public spaces,establishment of public parks,yes,yes
request-152-4-6,establishment of public parks,enhancement of public recreational areas,yes,yes
request-152-4-7,enhancement of public recreational areas,provision of public space,yes,yes
request-152-5-0,construction of country lanes,land clearing for lane creation,yes,yes
request-152-5-1,land clearing for lane creation,installation of lane markers,yes,no
request-152-5-2,installation of lane markers,maintenance of lane infrastructure,yes,yes
request-152-5-3,maintenance of lane infrastructure,creation of pedestrian pathways along lanes,yes,yes
request-152-5-4,creation of pedestrian pathways along lanes,development of adjacent public spaces,yes,yes
request-152-5-5,development of adjacent public spaces,establishment of public parks,yes,yes
request-152-5-6,establishment of public parks,enhancement of public recreational areas,yes,yes
request-152-5-7,enhancement of public recreational areas,provision of public space,yes,yes
request-153-0-0,heavy rainfall,overflowing rivers,yes,no
request-153-0-1,overflowing rivers,rising water levels,yes,yes
request-153-0-2,rising water levels,inundation of lowlying areas,yes,yes
request-153-0-3,inundation of lowlying areas,damaging water seeping into country lanes,yes,yes
request-153-0-4,damaging water seeping into country lanes,country lanes flooded,yes,yes
request-153-1-0,construction of drainage systems,improper drainage,no,yes
request-153-1-1,improper drainage,accumulation of water in country lanes,yes,yes
request-153-1-2,accumulation of water in country lanes,overflow of water into nearby rivers,yes,yes
request-153-1-3,overflow of water into nearby rivers,rivers swollen with excess water,yes,yes
request-153-1-4,rivers swollen with excess water,flooding due to river overflow,yes,yes
request-153-2-0,deforestation,loss of natural water absorption,yes,no
request-153-2-1,loss of natural water absorption,increased surface runoff,yes,yes
request-153-2-2,increased surface runoff,water pooling in country lanes,yes,yes
request-153-2-3,water pooling in country lanes,overflow of water from country lanes,yes,yes
request-153-2-4,overflow of water from country lanes,flooding,yes,yes
request-153-3-0,urbanization,impervious surfaces,yes,no
request-153-3-1,impervious surfaces,reduced natural water absorption,yes,yes
request-153-3-2,reduced natural water absorption,increased runoff into country lanes,yes,yes
request-153-3-3,increased runoff into country lanes,overwhelming of country lanes with water,yes,yes
request-153-3-4,overwhelming of country lanes with water,flooding,yes,yes
request-153-4-0,extreme weather conditions,unusually heavy rainfall,yes,yes
request-153-4-1,unusually heavy rainfall,excessive water flow into rivers,yes,no
request-153-4-2,excessive water flow into rivers,rivers breaching their banks,yes,no
request-153-4-3,rivers breaching their banks,floodwaters spreading into country lanes,yes,no
request-153-4-4,floodwaters spreading into country lanes,country lanes flooded,yes,yes
request-153-5-0,dam failure,release of large volumes of water,yes,yes
request-153-5-1,release of large volumes of water,inundation of surrounding areas,yes,yes
request-153-5-2,inundation of surrounding areas,water spreading to country lanes,yes,yes
request-153-5-3,water spreading to country lanes,country lanes flooded,yes,yes
request-154-0-0,burning fossil fuels,emitting greenhouse gases,yes,no
request-154-0-1,emitting greenhouse gases,increasing atmospheric co2 levels,yes,no
request-154-0-2,increasing atmospheric co2 levels,enhancing the greenhouse effect,yes,no
request-154-0-3,enhancing the greenhouse effect,raising global temperatures,yes,yes
request-154-0-4,raising global temperatures,causing polar ice melt,yes,no
request-154-0-5,causing polar ice melt,rising sea levels,yes,no
request-154-0-6,rising sea levels,increasing frequency of extreme weather events,yes,no
request-154-0-7,increasing frequency of extreme weather events,global warming,no,yes
request-154-1-0,burning fossil fuels,producing air pollution,yes,yes
request-154-1-1,producing air pollution,damaging ecosystems,yes,yes
request-154-1-2,damaging ecosystems,reducing biodiversity,yes,yes
request-154-1-3,reducing biodiversity,disrupting food chains,yes,yes
request-154-1-4,disrupting food chains,increasing greenhouse gases,yes,yes
request-154-1-5,increasing greenhouse gases,enhancing the greenhouse effect,yes,yes
request-154-1-6,enhancing the greenhouse effect,raising global temperatures,yes,yes
request-154-1-7,raising global temperatures,causing polar ice melt,yes,yes
request-154-1-8,causing polar ice melt,rising sea levels,yes,no
request-154-1-9,rising sea levels,increasing frequency of extreme weather events,yes,no
request-154-1-10,increasing frequency of extreme weather events,global warming,no,yes
request-154-2-0,burning fossil fuels,releasing carbon dioxide,yes,no
request-154-2-1,releasing carbon dioxide,contributing to the greenhouse effect,yes,yes
request-154-2-2,contributing to the greenhouse effect,increasing global temperatures,yes,no
request-154-2-3,increasing global temperatures,melting polar ice caps,yes,no
request-154-2-4,melting polar ice caps,rising sea levels,yes,no
request-154-2-5,rising sea levels,displacing coastal communities,yes,no
request-154-2-6,displacing coastal communities,threatening marine life,yes,yes
request-154-2-7,threatening marine life,global warming,no,yes
request-154-3-0,burning fossil fuels,producing carbon emissions,yes,no
request-154-3-1,producing carbon emissions,contributing to air pollution,yes,yes
request-154-3-2,contributing to air pollution,increasing greenhouse effect,yes,yes
request-154-3-3,increasing greenhouse effect,raising global temperatures,yes,yes
request-154-3-4,raising global temperatures,causing deforestation,no,yes
request-154-3-5,causing deforestation,disrupting water cycles,yes,no
request-154-3-6,disrupting water cycles,increasing frequency of wildfires,yes,yes
request-154-3-7,increasing frequency of wildfires,global warming,yes,yes
request-154-4-0,burning fossil fuels,releasing sulfur dioxide,yes,yes
request-154-4-1,releasing sulfur dioxide,causing acid rain,yes,yes
request-154-4-2,causing acid rain,damaging forests,yes,no
request-154-4-3,damaging forests,reducing carbon sequestration,yes,yes
request-154-4-4,reducing carbon sequestration,increasing greenhouse gases,yes,yes
request-154-4-5,increasing greenhouse gases,enhancing the greenhouse effect,yes,yes
request-154-4-6,enhancing the greenhouse effect,raising global temperatures,yes,yes
request-154-4-7,raising global temperatures,causing polar ice melt,yes,yes
request-154-4-8,causing polar ice melt,rising sea levels,yes,no
request-154-4-9,rising sea levels,global warming,no,yes
request-155-0-0,burning biomass,greenhouse gas emissions,yes,no
request-155-0-1,greenhouse gas emissions,increase in atmospheric co2 levels,yes,no
request-155-0-2,increase in atmospheric co2 levels,global warming,yes,no
request-155-1-0,burning biomass,deforestation,yes,yes
request-155-1-1,deforestation,loss of carbon sinks,yes,no
request-155-1-2,loss of carbon sinks,increase in atmospheric co2 levels,yes,yes
request-155-1-3,increase in atmospheric co2 levels,global warming,yes,no
request-155-2-0,burning biomass,release of black carbon,yes,no
request-155-2-1,release of black carbon,reduction in albedo effect,yes,no
request-155-2-2,reduction in albedo effect,increase in atmospheric temperatures,yes,yes
request-155-2-3,increase in atmospheric temperatures,global warming,yes,yes
request-155-3-0,burning biomass,pollution of air,yes,no
request-155-3-1,pollution of air,impact on climate systems,yes,yes
request-155-3-2,impact on climate systems,global warming,yes,yes
request-155-4-0,burning biomass,increase in methane emissions,no,no
request-155-4-1,increase in methane emissions,positive feedback loop with global temperatures,yes,yes
request-155-4-2,positive feedback loop with global temperatures,global warming,yes,yes
request-156-0-0,industrialization,burning of fossil fuels,yes,no
request-156-0-1,burning of fossil fuels,release of greenhouse gases,yes,no
request-156-0-2,release of greenhouse gases,increased atmospheric co2 levels,yes,no
request-156-0-3,increased atmospheric co2 levels,enhanced greenhouse effect,yes,no
request-156-0-4,enhanced greenhouse effect,global warming,yes,yes
request-156-1-0,deforestation,loss of trees,yes,yes
request-156-1-1,loss of trees,reduced carbon sequestration,yes,yes
request-156-1-2,reduced carbon sequestration,increased atmospheric co2 levels,yes,no
request-156-1-3,increased atmospheric co2 levels,enhanced greenhouse effect,yes,no
request-156-1-4,enhanced greenhouse effect,global warming,yes,yes
request-156-2-0,urbanization,construction activities,yes,yes
request-156-2-1,construction activities,release of carbon emissions,yes,no
request-156-2-2,release of carbon emissions,increased atmospheric co2 levels,yes,no
request-156-2-3,increased atmospheric co2 levels,enhanced greenhouse effect,yes,no
request-156-2-4,enhanced greenhouse effect,global warming,yes,yes
request-156-3-0,overpopulation,increased demand for resources,yes,no
request-156-3-1,increased demand for resources,deforestation,yes,yes
request-156-3-2,deforestation,loss of trees,yes,yes
request-156-3-3,loss of trees,reduced carbon sequestration,yes,yes
request-156-3-4,reduced carbon sequestration,increased atmospheric co2 levels,yes,no
request-156-3-5,increased atmospheric co2 levels,enhanced greenhouse effect,yes,no
request-156-3-6,enhanced greenhouse effect,global warming,yes,yes
request-156-4-0,fossil fuel consumption,burning of fossil fuels,yes,yes
request-156-4-1,burning of fossil fuels,release of greenhouse gases,yes,no
request-156-4-2,release of greenhouse gases,increased atmospheric co2 levels,yes,no
request-156-4-3,increased atmospheric co2 levels,enhanced greenhouse effect,yes,no
request-156-4-4,enhanced greenhouse effect,global warming,yes,yes
request-156-5-0,energy production,burning of fossil fuels,yes,yes
request-156-5-1,burning of fossil fuels,release of greenhouse gases,yes,no
request-156-5-2,release of greenhouse gases,increased atmospheric co2 levels,yes,no
request-156-5-3,increased atmospheric co2 levels,enhanced greenhouse effect,yes,no
request-156-5-4,enhanced greenhouse effect,global warming,yes,yes
request-156-6-0,transportation,burning of fossil fuels,yes,no
request-156-6-1,burning of fossil fuels,release of greenhouse gases,yes,no
request-156-6-2,release of greenhouse gases,increased atmospheric co2 levels,yes,no
request-156-6-3,increased atmospheric co2 levels,enhanced greenhouse effect,yes,no
request-156-6-4,enhanced greenhouse effect,global warming,yes,yes
request-156-7-0,manufacturing,burning of fossil fuels,yes,no
request-156-7-1,burning of fossil fuels,release of greenhouse gases,yes,no
request-156-7-2,release of greenhouse gases,increased atmospheric co2 levels,yes,no
request-156-7-3,increased atmospheric co2 levels,enhanced greenhouse effect,yes,no
request-156-7-4,enhanced greenhouse effect,global warming,yes,yes
request-156-8-0,waste disposal,decomposition of organic waste,yes,no
request-156-8-1,decomposition of organic waste,release of methane,yes,no
request-156-8-2,release of methane,increased atmospheric greenhouse gases,yes,yes
request-156-8-3,increased atmospheric greenhouse gases,enhanced greenhouse effect,yes,yes
request-156-8-4,enhanced greenhouse effect,global warming,yes,yes
request-157-0-0,industrialization,burning of fossil fuels,yes,no
request-157-0-1,burning of fossil fuels,release of greenhouse gases,yes,no
request-157-0-2,release of greenhouse gases,increased atmospheric co2 levels,yes,no
request-157-0-3,increased atmospheric co2 levels,enhanced greenhouse effect,yes,no
request-157-0-4,enhanced greenhouse effect,global warming,yes,yes
request-157-1-0,deforestation,loss of trees,yes,yes
request-157-1-1,loss of trees,reduced carbon sequestration,yes,yes
request-157-1-2,reduced carbon sequestration,increased atmospheric co2 levels,yes,no
request-157-1-3,increased atmospheric co2 levels,enhanced greenhouse effect,yes,no
request-157-1-4,enhanced greenhouse effect,global warming,yes,yes
request-157-2-0,urbanization,construction activities,yes,yes
request-157-2-1,construction activities,release of carbon emissions,yes,no
request-157-2-2,release of carbon emissions,increased atmospheric co2 levels,yes,no
request-157-2-3,increased atmospheric co2 levels,enhanced greenhouse effect,yes,no
request-157-2-4,enhanced greenhouse effect,global warming,yes,yes
request-157-3-0,overpopulation,increased demand for resources,yes,no
request-157-3-1,increased demand for resources,deforestation,yes,yes
request-157-3-2,deforestation,loss of trees,yes,yes
request-157-3-3,loss of trees,reduced carbon sequestration,yes,no
request-157-3-4,reduced carbon sequestration,increased atmospheric co2 levels,yes,no
request-157-3-5,increased atmospheric co2 levels,enhanced greenhouse effect,yes,no
request-157-3-6,enhanced greenhouse effect,global warming,yes,yes
request-157-4-0,fossil fuel consumption,burning of fossil fuels,yes,yes
request-157-4-1,burning of fossil fuels,release of greenhouse gases,yes,no
request-157-4-2,release of greenhouse gases,increased atmospheric co2 levels,yes,no
request-157-4-3,increased atmospheric co2 levels,enhanced greenhouse effect,yes,no
request-157-4-4,enhanced greenhouse effect,global warming,yes,yes
request-157-5-0,energy production,burning of fossil fuels,yes,yes
request-157-5-1,burning of fossil fuels,release of greenhouse gases,yes,no
request-157-5-2,release of greenhouse gases,increased atmospheric co2 levels,yes,no
request-157-5-3,increased atmospheric co2 levels,enhanced greenhouse effect,yes,no
request-157-5-4,enhanced greenhouse effect,global warming,yes,yes
request-157-6-0,transportation,burning of fossil fuels,yes,no
request-157-6-1,burning of fossil fuels,release of greenhouse gases,yes,no
request-157-6-2,release of greenhouse gases,increased atmospheric co2 levels,yes,no
request-157-6-3,increased atmospheric co2 levels,enhanced greenhouse effect,yes,no
request-157-6-4,enhanced greenhouse effect,global warming,yes,yes
request-157-7-0,manufacturing,burning of fossil fuels,yes,no
request-157-7-1,burning of fossil fuels,release of greenhouse gases,yes,no
request-157-7-2,release of greenhouse gases,increased atmospheric co2 levels,yes,no
request-157-7-3,increased atmospheric co2 levels,enhanced greenhouse effect,yes,no
request-157-7-4,enhanced greenhouse effect,global warming,yes,yes
request-157-8-0,waste disposal,decomposition of organic waste,yes,no
request-157-8-1,decomposition of organic waste,release of methane,yes,no
request-157-8-2,release of methane,increased atmospheric greenhouse gases,yes,yes
request-157-8-3,increased atmospheric greenhouse gases,enhanced greenhouse effect,yes,yes
request-157-8-4,enhanced greenhouse effect,global warming,yes,yes
request-158-0-0,global warming,melting of polar ice caps,yes,no
request-158-0-1,melting of polar ice caps,rising sea levels,yes,no
request-158-0-2,rising sea levels,inundation of coastal areas,yes,no
request-158-0-3,inundation of coastal areas,displacement of human populations,yes,no
request-158-0-4,displacement of human populations,loss of arable land,yes,yes
request-158-0-5,loss of arable land,food shortages,yes,no
request-158-0-6,food shortages,increased competition for resources,yes,yes
request-158-0-7,increased competition for resources,social unrest and conflicts,yes,yes
request-158-0-8,social unrest and conflicts,migration and refugee crises,yes,yes
request-158-0-9,migration and refugee crises,strain on global humanitarian systems,yes,yes
request-158-0-10,strain on global humanitarian systems,decreased biodiversity,no,yes
request-158-0-11,decreased biodiversity,disruption of ecosystems,yes,yes
request-158-0-12,disruption of ecosystems,spread of diseases,yes,yes
request-158-0-13,spread of diseases,health crises,yes,yes
request-158-0-14,health crises,economic instability,yes,yes
request-158-0-15,economic instability,political instability,yes,yes
request-158-0-16,political instability,decrease in global cooperation,yes,yes
request-158-0-17,decrease in global cooperation,increased likelihood of wars,yes,yes
request-158-0-18,increased likelihood of wars,destruction of infrastructure,yes,yes
request-158-0-19,destruction of infrastructure,longterm environmental damage,yes,yes
request-158-0-20,longterm environmental damage,end of life on earth,yes,yes
request-159-0-0,high energy bills,increased financial strain,yes,yes
request-159-0-1,increased financial strain,stress and anxiety,yes,yes
request-159-0-2,stress and anxiety,health issues such as heart disease,yes,yes
request-159-0-3,health issues such as heart disease,reduced ability to cope with illness,yes,yes
request-159-0-4,reduced ability to cope with illness,higher mortality rate,yes,yes
request-159-0-5,higher mortality rate,death,yes,yes
request-159-1-0,fuel poverty,neglect of home heating,yes,yes
request-159-1-1,neglect of home heating,cold homes,yes,yes
request-159-1-2,cold homes,hypothermia,yes,no
request-159-1-3,hypothermia,respiratory problems,yes,no
request-159-1-4,respiratory problems,weakened immune system,yes,yes
request-159-1-5,weakened immune system,infections,yes,yes
request-159-1-6,infections,complications from other health conditions,yes,yes
request-159-1-7,complications from other health conditions,death,yes,no
request-159-2-0,fuel poverty,inability to afford fuel,yes,yes
request-159-2-1,inability to afford fuel,prolonged exposure to cold,yes,no
request-159-2-2,prolonged exposure to cold,chronic fatigue,yes,no
request-159-2-3,chronic fatigue,depression,yes,yes
request-159-2-4,depression,increased risk of accidents,yes,yes
request-159-2-5,increased risk of accidents,death,yes,no
request-159-3-0,fuel poverty,limited heating options,yes,yes
request-159-3-1,limited heating options,exposure to cold,yes,yes
request-159-3-2,exposure to cold,illness due to cold,no,no
request-159-3-3,illness due to cold,strain on healthcare resources,yes,no
request-159-3-4,strain on healthcare resources,delayed medical treatment,yes,yes
request-159-3-5,delayed medical treatment,increased risk of complications,yes,yes
request-159-3-6,increased risk of complications,death,yes,no
request-159-4-0,fuel poverty,financial hardship,yes,yes
request-159-4-1,financial hardship,reduced food intake,yes,no
request-159-4-2,reduced food intake,nutritional deficiencies,yes,yes
request-159-4-3,nutritional deficiencies,weakened immune system,yes,yes
request-159-4-4,weakened immune system,increased susceptibility to illnesses,yes,yes
request-159-4-5,increased susceptibility to illnesses,complications from illnesses,yes,yes
request-159-4-6,complications from illnesses,death,yes,yes
request-160-0-0,rising global temperatures,melting polar ice caps,yes,no
request-160-0-1,melting polar ice caps,sea level rise,yes,no
request-160-0-2,sea level rise,increased coastal flooding,yes,no
request-160-0-3,increased coastal flooding,flooding in coastal areas,yes,yes
request-160-1-0,increased greenhouse gas emissions,global warming,yes,no
request-160-1-1,global warming,higher atmospheric temperatures,yes,no
request-160-1-2,higher atmospheric temperatures,intensified weather patterns,yes,yes
request-160-1-3,intensified weather patterns,heavy rainfall events,yes,yes
request-160-1-4,heavy rainfall events,ground saturation,yes,no
request-160-1-5,ground saturation,increased runoff,yes,yes
request-160-1-6,increased runoff,flooding in river basins,yes,yes
request-160-2-0,deforestation,reduction in carbon sequestration,yes,no
request-160-2-1,reduction in carbon sequestration,higher atmospheric co2 levels,yes,no
request-160-2-2,higher atmospheric co2 levels,global warming,yes,no
request-160-2-3,global warming,rising global temperatures,yes,yes
request-160-2-4,rising global temperatures,melting polar ice caps,yes,no
request-160-2-5,melting polar ice caps,sea level rise,yes,no
request-160-2-6,sea level rise,increased coastal flooding,yes,no
request-160-2-7,increased coastal flooding,flooding in coastal areas,yes,yes
request-160-3-0,urbanization,increased impervious surfaces,yes,no
request-160-3-1,increased impervious surfaces,reduced natural water absorption,yes,yes
request-160-3-2,reduced natural water absorption,increased runoff,yes,yes
request-160-3-3,increased runoff,flooding in urban areas,yes,yes
request-160-3-4,flooding in urban areas,flooding in surrounding areas,yes,yes
request-160-4-0,overexploitation of water resources,depletion of freshwater supplies,yes,yes
request-160-4-1,depletion of freshwater supplies,increased water stress,yes,yes
request-160-4-2,increased water stress,increased frequency of droughts,yes,yes
request-160-4-3,increased frequency of droughts,reduced soil moisture,yes,yes
request-160-4-4,reduced soil moisture,increased runoff during rain events,no,no
request-160-4-5,increased runoff during rain events,flooding in droughtprone areas,yes,yes
request-160-5-0,extreme weather events,heavy rainfall,yes,yes
request-160-5-1,heavy rainfall,increased runoff,yes,no
request-160-5-2,increased runoff,flooding in affected regions,yes,yes
request-160-6-0,climate change,altered precipitation patterns,yes,no
request-160-6-1,altered precipitation patterns,increased rainfall intensity,yes,yes
request-160-6-2,increased rainfall intensity,increased runoff,yes,no
request-160-6-3,increased runoff,flooding in affected regions,yes,yes
request-161-0-0,global warming,melting of polar ice caps,yes,no
request-161-0-1,melting of polar ice caps,rising sea levels,yes,no
request-161-0-2,rising sea levels,increased ocean temperatures,no,yes
request-161-0-3,increased ocean temperatures,altered weather patterns,yes,yes
request-161-0-4,altered weather patterns,reduced rainfall,yes,yes
request-161-0-5,reduced rainfall,water scarcity,yes,no
request-161-0-6,water scarcity,decreased soil moisture,yes,yes
request-161-0-7,decreased soil moisture,increased frequency of heatwaves,yes,yes
request-161-0-8,increased frequency of heatwaves,reduced snowpack,yes,yes
request-161-0-9,reduced snowpack,lower water availability,yes,yes
request-161-0-10,lower water availability,desertification,yes,yes
request-161-0-11,desertification,land degradation,yes,yes
request-161-0-12,land degradation,loss of vegetation,yes,yes
request-161-0-13,loss of vegetation,reduced soil fertility,yes,yes
request-161-0-14,reduced soil fertility,increased runoff,yes,yes
request-161-0-15,increased runoff,soil erosion,yes,yes
request-161-0-16,soil erosion,depleted water resources,yes,yes
request-161-0-17,depleted water resources,higher evaporation rates,no,yes
request-161-0-18,higher evaporation rates,reduced groundwater levels,yes,no
request-161-0-19,reduced groundwater levels,overexploitation of water resources,yes,yes
request-161-0-20,overexploitation of water resources,water shortages,yes,yes
request-161-0-21,water shortages,compromised water quality,yes,no
request-161-0-22,compromised water quality,decreased agricultural productivity,yes,yes
request-161-0-23,decreased agricultural productivity,food insecurity,yes,yes
request-161-0-24,food insecurity,economic losses in agriculture,yes,yes
request-161-0-25,economic losses in agriculture,rural depopulation,yes,yes
request-161-0-26,rural depopulation,urban migration,yes,yes
request-161-0-27,urban migration,increased demand for water,yes,no
request-161-0-28,increased demand for water,overextraction of water resources,yes,no
request-161-0-29,overextraction of water resources,depleted aquifers,yes,yes
request-161-0-30,depleted aquifers,reduced water availability for agriculture,yes,yes
request-161-0-31,reduced water availability for agriculture,crop failures,yes,no
request-161-0-32,crop failures,food supply disruptions,yes,no
request-161-0-33,food supply disruptions,increased food prices,yes,yes
request-161-0-34,increased food prices,economic stress on populations,yes,yes
request-161-0-35,economic stress on populations,reduced agricultural output,yes,yes
request-161-0-36,reduced agricultural output,increased food insecurity,yes,yes
request-161-0-37,increased food insecurity,social unrest,yes,yes
request-161-0-38,social unrest,political instability,yes,yes
request-161-0-39,political instability,conflicts over water resources,yes,yes
request-161-0-40,conflicts over water resources,migration due to water scarcity,yes,yes
request-161-0-41,migration due to water scarcity,environmental refugees,yes,yes
request-161-0-42,environmental refugees,strain on neighboring regions,yes,yes
request-161-0-43,strain on neighboring regions,resource conflicts,yes,yes
request-161-0-44,resource conflicts,increased competition for water,yes,yes
request-161-0-45,increased competition for water,reduced water quality,yes,yes
request-161-0-46,reduced water quality,health problems related to water scarcity,yes,yes
request-161-0-47,health problems related to water scarcity,increased incidence of waterborne diseases,yes,no
request-161-0-48,increased incidence of waterborne diseases,dehydration and heatrelated illnesses,yes,no
request-161-0-49,dehydration and heatrelated illnesses,waterrelated injuries,no,yes
request-161-0-50,waterrelated injuries,reduced agricultural productivity,yes,no
request-161-0-51,reduced agricultural productivity,loss of livestock,yes,yes
request-161-0-52,loss of livestock,economic losses in agriculture,yes,yes
request-161-0-53,economic losses in agriculture,food insecurity,yes,yes
request-161-0-54,food insecurity,increased food prices,no,yes
request-161-0-55,increased food prices,economic stress on populations,yes,yes
request-161-0-56,economic stress on populations,reduced agricultural output,yes,yes
request-161-0-57,reduced agricultural output,increased food insecurity,yes,yes
request-161-0-58,increased food insecurity,social unrest,yes,yes
request-161-0-59,social unrest,political instability,yes,yes
request-161-0-60,political instability,conflicts over water resources,yes,yes
request-161-0-61,conflicts over water resources,migration due to water scarcity,yes,yes
request-161-0-62,migration due to water scarcity,environmental refugees,yes,yes
request-161-0-63,environmental refugees,strain on neighboring regions,yes,yes
request-161-0-64,strain on neighboring regions,resource conflicts,yes,yes
request-161-0-65,resource conflicts,increased competition for water,yes,yes
request-161-0-66,increased competition for water,reduced water quality,yes,yes
request-161-0-67,reduced water quality,health problems related to water scarcity,yes,yes
request-161-0-68,health problems related to water scarcity,increased incidence of waterborne diseases,yes,no
request-161-0-69,increased incidence of waterborne diseases,dehydration and heatrelated illnesses,yes,yes
request-161-0-70,dehydration and heatrelated illnesses,waterrelated injuries,no,yes
request-161-0-71,waterrelated injuries,increased frequency of wildfires,no,no
request-161-0-72,increased frequency of wildfires,loss of vegetation,yes,yes
request-161-0-73,loss of vegetation,reduced soil moisture,yes,yes
request-161-0-74,reduced soil moisture,decreased agricultural productivity,yes,no
request-161-0-75,decreased agricultural productivity,food insecurity,yes,yes
request-161-0-76,food insecurity,increased food prices,no,yes
request-161-0-77,increased food prices,economic stress on populations,yes,yes
request-161-0-78,economic stress on populations,reduced agricultural output,yes,yes
request-161-0-79,reduced agricultural output,increased food insecurity,yes,yes
request-161-0-80,increased food insecurity,social unrest,yes,yes
request-161-0-81,social unrest,political instability,yes,yes
request-161-0-82,political instability,conflicts over water resources,yes,yes
request-161-0-83,conflicts over water resources,migration due to water scarcity,yes,yes
request-161-0-84,migration due to water scarcity,environmental refugees,yes,yes
request-161-0-85,environmental refugees,strain on neighboring regions,yes,yes
request-161-0-86,strain on neighboring regions,resource conflicts,yes,yes
request-161-0-87,resource conflicts,increased competition for water,yes,yes
request-161-0-88,increased competition for water,reduced water quality,yes,yes
request-161-0-89,reduced water quality,health problems related to water scarcity,yes,yes
request-161-0-90,health problems related to water scarcity,increased incidence of waterborne diseases,yes,no
request-161-0-91,increased incidence of waterborne diseases,dehydration and heatrelated illnesses,yes,no
request-161-0-92,dehydration and heatrelated illnesses,waterrelated injuries,no,yes
request-161-0-93,waterrelated injuries,increased frequency of wildfires,no,no
request-161-0-94,increased frequency of wildfires,loss of vegetation,yes,yes
request-161-0-95,loss of vegetation,reduced soil moisture,yes,yes
request-161-0-96,reduced soil moisture,decreased agricultural productivity,yes,no
request-161-0-97,decreased agricultural productivity,food insecurity,yes,yes
request-161-0-98,food insecurity,increased food prices,no,yes
request-161-0-99,increased food prices,economic stress on populations,yes,yes
request-161-0-100,economic stress on populations,reduced agricultural output,yes,yes
