cause,effect,custom_id
humans discarding rubbish like glass,glass focusing sunlight onto dry underbrush,request-62-5-0
glass focusing sunlight onto dry underbrush,underbrush igniting due to intense heat,request-62-5-1
underbrush igniting due to intense heat,small fires spreading quickly,request-62-5-2
small fires spreading quickly,wildfires in europe,request-62-5-3
global warming,rising temperatures,request-63-0-0
rising temperatures,drought,request-63-0-1
drought,dry vegetation,request-63-0-2
dry vegetation,fires,request-63-0-3
global warming,changes in precipitation patterns,request-63-1-0
changes in precipitation patterns,drought,request-63-1-1
drought,dry vegetation,request-63-1-2
dry vegetation,fires,request-63-1-3
global warming,increased lightning strikes,request-63-2-0
increased lightning strikes,lightninginduced ignitions,request-63-2-1
lightninginduced ignitions,fires,request-63-2-2
global warming,stronger winds,request-63-3-0
stronger winds,spread of embers,request-63-3-1
spread of embers,fires,request-63-3-2
global warming,increased human activity,request-63-4-0
increased human activity,humanstarted ignitions,request-63-4-1
humanstarted ignitions,fires,request-63-4-2
global warming,rising temperatures,request-63-5-0
rising temperatures,increased fuel loads,request-63-5-1
increased fuel loads,dry vegetation,request-63-5-2
dry vegetation,fires,request-63-5-3
40 degrees,heatwave,request-64-0-0
heatwave,drought,request-64-0-1
drought,dry vegetation,request-64-0-2
dry vegetation,fires,request-64-0-3
40 degrees,heatwave,request-64-1-0
heatwave,strong winds,request-64-1-1
strong winds,sparks,request-64-1-2
sparks,fires,request-64-1-3
40 degrees,heatwave,request-64-2-0
heatwave,power outage,request-64-2-1
power outage,downed power lines,request-64-2-2
downed power lines,sparks,request-64-2-3
sparks,fires,request-64-2-4
40 degrees,heatwave,request-64-3-0
heatwave,human activity,request-64-3-1
human activity,careless smoking,request-64-3-2
careless smoking,fires,request-64-3-3
40 degrees,heatwave,request-64-4-0
heatwave,human activity,request-64-4-1
human activity,arson,request-64-4-2
arson,fires,request-64-4-3
fungiculture,mycorrhizal networks,request-65-0-0
mycorrhizal networks,soil remediation,request-65-0-1
soil remediation,ecosystem remediation,request-65-0-2
permaculture,agroforestry practices,request-65-1-0
agroforestry practices,soil conservation,request-65-1-1
soil conservation,ecosystem remediation,request-65-1-2
fungiculture,decomposition of organic matter,request-65-2-0
decomposition of organic matter,nutrient cycling,request-65-2-1
nutrient cycling,soil fertility,request-65-2-2
soil fertility,ecosystem remediation,request-65-2-3
permaculture,biodiversity enhancement,request-65-3-0
biodiversity enhancement,ecosystem services,request-65-3-1
ecosystem services,ecosystem remediation,request-65-3-2
fungiculture,mycorrhizal fungi,request-65-4-0
mycorrhizal fungi,plantfungi symbiosis,request-65-4-1
plantfungi symbiosis,plant growth promotion,request-65-4-2
plant growth promotion,ecosystem remediation,request-65-4-3
permaculture,polyculture farming,request-65-5-0
polyculture farming,soil health improvement,request-65-5-1
soil health improvement,ecosystem remediation,request-65-5-2
fungiculture,fungalbased pest control,request-65-6-0
fungalbased pest control,pest population reduction,request-65-6-1
pest population reduction,ecosystem balance,request-65-6-2
ecosystem balance,ecosystem remediation,request-65-6-3
permaculture,water harvesting,request-65-7-0
water harvesting,soil moisture retention,request-65-7-1
soil moisture retention,ecosystem remediation,request-65-7-2
drought,crop failure,request-66-0-0
crop failure,food shortage,request-66-0-1
food shortage,hunger,request-66-0-2
hunger,social unrest,request-66-0-3
social unrest,political instability,request-66-0-4
political instability,war,request-66-0-5
war,millions of deaths,request-66-0-6
drought,water scarcity,request-66-1-0
water scarcity,thirst,request-66-1-1
thirst,mass migration,request-66-1-2
mass migration,conflict over resources,request-66-1-3
conflict over resources,war,request-66-1-4
war,millions of deaths,request-66-1-5
drought,economic crisis,request-66-2-0
economic crisis,poverty,request-66-2-1
poverty,hunger,request-66-2-2
hunger,social unrest,request-66-2-3
social unrest,political instability,request-66-2-4
political instability,war,request-66-2-5
war,millions of deaths,request-66-2-6
drought,food price increase,request-66-3-0
food price increase,hunger,request-66-3-1
hunger,social unrest,request-66-3-2
social unrest,political instability,request-66-3-3
political instability,war,request-66-3-4
war,millions of deaths,request-66-3-5
drought,waterborne disease outbreak,request-66-4-0
waterborne disease outbreak,thirst,request-66-4-1
thirst,illness,request-66-4-2
illness,death,request-66-4-3
death,mass death,request-66-4-4
mass death,war,request-66-4-5
war,millions of deaths,request-66-4-6
fuel,combustion,request-67-0-0
combustion,exhaust gases,request-67-0-1
exhaust gases,emissions,request-67-0-2
fuel,engine operation,request-67-1-0
engine operation,combustion,request-67-1-1
combustion,exhaust gases,request-67-1-2
exhaust gases,emissions,request-67-1-3
fuel,engine operation,request-67-2-0
engine operation,fuel injection,request-67-2-1
fuel injection,combustion,request-67-2-2
combustion,exhaust gases,request-67-2-3
exhaust gases,emissions,request-67-2-4
fuel,fuel injection,request-67-3-0
fuel injection,combustion,request-67-3-1
combustion,exhaust gases,request-67-3-2
exhaust gases,emissions,request-67-3-3
fuel,burning,request-67-4-0
burning,exhaust gases,request-67-4-1
exhaust gases,emissions,request-67-4-2
fuel,burning,request-67-5-0
burning,combustion,request-67-5-1
combustion,exhaust gases,request-67-5-2
exhaust gases,emissions,request-67-5-3
canada,oil sands development,request-68-0-0
oil sands development,increased oil extraction,request-68-0-1
increased oil extraction,higher greenhouse gas emissions,request-68-0-2
higher greenhouse gas emissions,1% of global emissions,request-68-0-3
canada,fossil fuel subsidies,request-68-1-0
fossil fuel subsidies,increased fossil fuel consumption,request-68-1-1
increased fossil fuel consumption,higher carbon dioxide emissions,request-68-1-2
higher carbon dioxide emissions,1% of global emissions,request-68-1-3
canada,transportation infrastructure development,request-68-2-0
transportation infrastructure development,increased vehicle usage,request-68-2-1
increased vehicle usage,higher carbon dioxide emissions,request-68-2-2
higher carbon dioxide emissions,1% of global emissions,request-68-2-3
canada,agricultural practices,request-68-3-0
agricultural practices,increased nitrous oxide emissions,request-68-3-1
increased nitrous oxide emissions,higher greenhouse gas emissions,request-68-3-2
higher greenhouse gas emissions,1% of global emissions,request-68-3-3
canada,natural gas production,request-68-4-0
natural gas production,increased methane emissions,request-68-4-1
increased methane emissions,higher greenhouse gas emissions,request-68-4-2
higher greenhouse gas emissions,1% of global emissions,request-68-4-3
canada,industrial processes,request-68-5-0
industrial processes,increased energy consumption,request-68-5-1
increased energy consumption,higher carbon dioxide emissions,request-68-5-2
higher carbon dioxide emissions,1% of global emissions,request-68-5-3
canada,waste management practices,request-68-6-0
waste management practices,increased methane emissions,request-68-6-1
increased methane emissions,higher greenhouse gas emissions,request-68-6-2
higher greenhouse gas emissions,1% of global emissions,request-68-6-3
fossil fuels,burning of fossil fuels,request-69-0-0
burning of fossil fuels,air pollution,request-69-0-1
air pollution,respiratory diseases,request-69-0-2
respiratory diseases,1/5 of all worldwide deaths,request-69-0-3
fossil fuels,greenhouse gas emissions,request-69-1-0
greenhouse gas emissions,global warming,request-69-1-1
global warming,extreme weather events,request-69-1-2
extreme weather events,natural disasters,request-69-1-3
natural disasters,loss of life,request-69-1-4
loss of life,1/5 of all worldwide deaths,request-69-1-5
fossil fuels,burning of fossil fuels,request-69-2-0
burning of fossil fuels,particulate matter in the air,request-69-2-1
particulate matter in the air,cardiovascular diseases,request-69-2-2
cardiovascular diseases,mortality rate increase,request-69-2-3
mortality rate increase,1/5 of all worldwide deaths,request-69-2-4
fossil fuels,industrial activities,request-69-3-0
industrial activities,environmental degradation,request-69-3-1
environmental degradation,water pollution,request-69-3-2
water pollution,waterborne diseases,request-69-3-3
waterborne diseases,mortality rate increase,request-69-3-4
mortality rate increase,1/5 of all worldwide deaths,request-69-3-5
fossil fuels,energy production,request-69-4-0
energy production,industrial agriculture,request-69-4-1
industrial agriculture,unhealthy food systems,request-69-4-2
unhealthy food systems,chronic diseases,request-69-4-3
chronic diseases,mortality rate increase,request-69-4-4
mortality rate increase,1/5 of all worldwide deaths,request-69-4-5
1/5 of all worldwide deaths,,request-69-4-6
loss of land in farms with turbines,reduction of farm size,request-70-0-0
reduction of farm size,decreased crop yield,request-70-0-1
decreased crop yield,loss of production,request-70-0-2
loss of land in farms with turbines,displacement of farm workers,request-70-1-0
displacement of farm workers,labor shortage,request-70-1-1
labor shortage,loss of production,request-70-1-2
loss of land in farms with turbines,increased farm maintenance costs,request-70-2-0
increased farm maintenance costs,reduced investment in farm operations,request-70-2-1
reduced investment in farm operations,loss of production,request-70-2-2
loss of land in farms with turbines,decreased farm revenue,request-70-3-0
decreased farm revenue,reduced ability to invest in production,request-70-3-1
reduced ability to invest in production,loss of production,request-70-3-2
loss of land in farms with turbines,changes in local ecosystem,request-70-4-0
changes in local ecosystem,negative impact on pollinators,request-70-4-1
negative impact on pollinators,decreased crop yield,request-70-4-2
decreased crop yield,loss of production,request-70-4-3
humans,industrialization,request-71-0-0
industrialization,burning of fossil fuels,request-71-0-1
burning of fossil fuels,greenhouse gas emissions,request-71-0-2
greenhouse gas emissions,global warming,request-71-0-3
global warming,climate change,request-71-0-4
humans,deforestation,request-71-1-0
deforestation,loss of carbon sinks,request-71-1-1
loss of carbon sinks,increased carbon dioxide levels,request-71-1-2
increased carbon dioxide levels,global warming,request-71-1-3
global warming,climate change,request-71-1-4
humans,overconsumption of resources,request-71-2-0
overconsumption of resources,pollution,request-71-2-1
pollution,environmental degradation,request-71-2-2
environmental degradation,disruption of natural cycles,request-71-2-3
disruption of natural cycles,climate change,request-71-2-4
humans,agriculture,request-71-3-0
agriculture,methane emissions,request-71-3-1
methane emissions,greenhouse gas emissions,request-71-3-2
greenhouse gas emissions,global warming,request-71-3-3
global warming,climate change,request-71-3-4
humans,urbanization,request-71-4-0
urbanization,increased energy consumption,request-71-4-1
increased energy consumption,burning of fossil fuels,request-71-4-2
burning of fossil fuels,greenhouse gas emissions,request-71-4-3
greenhouse gas emissions,climate change,request-71-4-4
humans,transportation,request-71-5-0
transportation,burning of fossil fuels,request-71-5-1
burning of fossil fuels,greenhouse gas emissions,request-71-5-2
greenhouse gas emissions,global warming,request-71-5-3
global warming,climate change,request-71-5-4
humans,population growth,request-71-6-0
population growth,increased resource consumption,request-71-6-1
increased resource consumption,pollution,request-71-6-2
pollution,environmental degradation,request-71-6-3
environmental degradation,climate change,request-71-6-4
co2 dumping,atmospheric co2 concentration increase,request-72-0-0
atmospheric co2 concentration increase,atmospheric greenhouse effect enhancement,request-72-0-1
atmospheric greenhouse effect enhancement,heat trapping,request-72-0-2
heat trapping,warmth,request-72-0-3
co2 dumping,ocean acidification,request-72-1-0
ocean acidification,marine ecosystem disruption,request-72-1-1
marine ecosystem disruption,reduced ocean carbon sequestration,request-72-1-2
reduced ocean carbon sequestration,atmospheric co2 concentration increase,request-72-1-3
atmospheric co2 concentration increase,atmospheric greenhouse effect enhancement,request-72-1-4
atmospheric greenhouse effect enhancement,heat trapping,request-72-1-5
heat trapping,warmth,request-72-1-6
co2 dumping,deforestation acceleration,request-72-2-0
deforestation acceleration,reduced forest carbon sequestration,request-72-2-1
reduced forest carbon sequestration,atmospheric co2 concentration increase,request-72-2-2
atmospheric co2 concentration increase,atmospheric greenhouse effect enhancement,request-72-2-3
atmospheric greenhouse effect enhancement,heat trapping,request-72-2-4
heat trapping,warmth,request-72-2-5
co2 dumping,permafrost thawing,request-72-3-0
permafrost thawing,methane release,request-72-3-1
methane release,atmospheric greenhouse effect enhancement,request-72-3-2
atmospheric greenhouse effect enhancement,heat trapping,request-72-3-3
heat trapping,warmth,request-72-3-4
co2 dumping,ice sheet melting,request-72-4-0
ice sheet melting,albedo reduction,request-72-4-1
albedo reduction,increased solar radiation absorption,request-72-4-2
increased solar radiation absorption,heat trapping,request-72-4-3
heat trapping,warmth,request-72-4-4
higher concentrations of co2,increased plant growth,request-73-0-0
increased plant growth,enhanced evapotranspiration,request-73-0-1
enhanced evapotranspiration,increased atmospheric moisture,request-73-0-2
increased atmospheric moisture,surface cooling through evapotranspiration,request-73-0-3
surface cooling through evapotranspiration,surface greening as a convective refrigerant,request-73-0-4
higher concentrations of co2,increased plant water use efficiency,request-73-1-0
increased plant water use efficiency,reduced plant water loss,request-73-1-1
reduced plant water loss,increased soil moisture retention,request-73-1-2
increased soil moisture retention,enhanced evapotranspiration,request-73-1-3
enhanced evapotranspiration,surface cooling through evapotranspiration,request-73-1-4
surface cooling through evapotranspiration,surface greening as a convective refrigerant,request-73-1-5
higher concentrations of co2,increased photosynthesis,request-73-2-0
increased photosynthesis,increased biomass production,request-73-2-1
increased biomass production,increased leaf area index,request-73-2-2
increased leaf area index,enhanced evapotranspiration,request-73-2-3
enhanced evapotranspiration,surface cooling through evapotranspiration,request-73-2-4
surface cooling through evapotranspiration,surface greening as a convective refrigerant,request-73-2-5
higher concentrations of co2,increased atmospheric humidity,request-73-3-0
increased atmospheric humidity,increased cloud cover,request-73-3-1
increased cloud cover,increased precipitation,request-73-3-2
increased precipitation,increased soil moisture,request-73-3-3
increased soil moisture,enhanced evapotranspiration,request-73-3-4
enhanced evapotranspiration,surface cooling through evapotranspiration,request-73-3-5
surface cooling through evapotranspiration,surface greening as a convective refrigerant,request-73-3-6
surface greening as a convective refrigerant,,request-73-3-7
humans,burning fossil fuels,request-74-0-0
burning fossil fuels,releasing greenhouse gases,request-74-0-1
releasing greenhouse gases,global warming,request-74-0-2
global warming,climate change,request-74-0-3
humans,deforestation,request-74-1-0
deforestation,loss of carbon sinks,request-74-1-1
loss of carbon sinks,increased atmospheric co2,request-74-1-2
increased atmospheric co2,global warming,request-74-1-3
global warming,climate change,request-74-1-4
humans,industrial agriculture,request-74-2-0
industrial agriculture,methane emissions,request-74-2-1
methane emissions,global warming,request-74-2-2
global warming,climate change,request-74-2-3
humans,overconsumption of resources,request-74-3-0
overconsumption of resources,pollution,request-74-3-1
pollution,environmental degradation,request-74-3-2
environmental degradation,climate change,request-74-3-3
humans,urbanization,request-74-4-0
urbanization,increased energy consumption,request-74-4-1
increased energy consumption,burning fossil fuels,request-74-4-2
burning fossil fuels,releasing greenhouse gases,request-74-4-3
releasing greenhouse gases,global warming,request-74-4-4
global warming,climate change,request-74-4-5
humans,transportation emissions,request-74-5-0
transportation emissions,air pollution,request-74-5-1
air pollution,global warming,request-74-5-2
global warming,climate change,request-74-5-3
humans,waste management practices,request-74-6-0
waste management practices,methane emissions from landfills,request-74-6-1
methane emissions from landfills,global warming,request-74-6-2
global warming,climate change,request-74-6-3
humans,population growth,request-74-7-0
population growth,increased resource consumption,request-74-7-1
increased resource consumption,environmental degradation,request-74-7-2
environmental degradation,climate change,request-74-7-3
humans' greenhouse gas contributions,atmospheric co2 concentration increase,request-75-0-0
atmospheric co2 concentration increase,trapped heat in the atmosphere,request-75-0-1
trapped heat in the atmosphere,increased heat retention on earth,request-75-0-2
humans' greenhouse gas contributions,burning of fossil fuels,request-75-1-0
burning of fossil fuels,release of co2 and other greenhouse gases,request-75-1-1
release of co2 and other greenhouse gases,atmospheric co2 concentration increase,request-75-1-2
atmospheric co2 concentration increase,trapped heat in the atmosphere,request-75-1-3
trapped heat in the atmosphere,increased heat retention on earth,request-75-1-4
humans' greenhouse gas contributions,deforestation and landuse changes,request-75-2-0
deforestation and landuse changes,release of stored carbon into the atmosphere,request-75-2-1
release of stored carbon into the atmosphere,atmospheric co2 concentration increase,request-75-2-2
atmospheric co2 concentration increase,trapped heat in the atmosphere,request-75-2-3
trapped heat in the atmosphere,increased heat retention on earth,request-75-2-4
humans' greenhouse gas contributions,industrial agriculture and livestock production,request-75-3-0
industrial agriculture and livestock production,methane and n2o emissions,request-75-3-1
methane and n2o emissions,atmospheric concentration of greenhouse gases increase,request-75-3-2
atmospheric concentration of greenhouse gases increase,trapped heat in the atmosphere,request-75-3-3
trapped heat in the atmosphere,increased heat retention on earth,request-75-3-4
humans' greenhouse gas contributions,waste management and disposal,request-75-4-0
waste management and disposal,methane emissions from landfills,request-75-4-1
methane emissions from landfills,atmospheric concentration of greenhouse gases increase,request-75-4-2
atmospheric concentration of greenhouse gases increase,trapped heat in the atmosphere,request-75-4-3
trapped heat in the atmosphere,increased heat retention on earth,request-75-4-4
increased heat retention on earth,,request-75-4-5
individual carbon footprint reduction,reduced greenhouse gas emissions,request-76-0-0
reduced greenhouse gas emissions,slowed global warming,request-76-0-1
slowed global warming,help for climate change,request-76-0-2
individual carbon footprint reduction,decreased energy consumption,request-76-1-0
decreased energy consumption,lowered fossil fuel usage,request-76-1-1
lowered fossil fuel usage,reduced greenhouse gas emissions,request-76-1-2
reduced greenhouse gas emissions,slowed global warming,request-76-1-3
slowed global warming,help for climate change,request-76-1-4
individual carbon footprint reduction,increased use of renewable energy,request-76-2-0
increased use of renewable energy,decreased reliance on fossil fuels,request-76-2-1
decreased reliance on fossil fuels,reduced greenhouse gas emissions,request-76-2-2
reduced greenhouse gas emissions,slowed global warming,request-76-2-3
slowed global warming,help for climate change,request-76-2-4
individual carbon footprint reduction,conservation of natural resources,request-76-3-0
conservation of natural resources,preservation of ecosystems,request-76-3-1
preservation of ecosystems,maintained biodiversity,request-76-3-2
maintained biodiversity,help for climate change,request-76-3-3
individual carbon footprint reduction,reduced waste and pollution,request-76-4-0
reduced waste and pollution,cleaner environment,request-76-4-1
cleaner environment,healthier ecosystems,request-76-4-2
healthier ecosystems,help for climate change,request-76-4-3
individual carbon footprint reduction,inspiration for others to follow suit,request-76-5-0
inspiration for others to follow suit,collective action towards sustainability,request-76-5-1
collective action towards sustainability,significant reduction in global emissions,request-76-5-2
significant reduction in global emissions,help for climate change,request-76-5-3
china's international trade,increased manufacturing activities,request-77-0-0
increased manufacturing activities,higher energy consumption,request-77-0-1
higher energy consumption,increased fossil fuel usage,request-77-0-2
increased fossil fuel usage,rise in greenhouse gas emissions,request-77-0-3
rise in greenhouse gas emissions,13% of total emissions,request-77-0-4
china's international trade,boost in economic growth,request-77-1-0
boost in economic growth,rapid industrialization,request-77-1-1
rapid industrialization,expansion of heavy industries,request-77-1-2
expansion of heavy industries,higher energy consumption,request-77-1-3
higher energy consumption,increased fossil fuel usage,request-77-1-4
increased fossil fuel usage,rise in greenhouse gas emissions,request-77-1-5
rise in greenhouse gas emissions,13% of total emissions,request-77-1-6
china's international trade,increased demand for raw materials,request-77-2-0
increased demand for raw materials,deforestation and land degradation,request-77-2-1
deforestation and land degradation,release of stored carbon into atmosphere,request-77-2-2
release of stored carbon into atmosphere,rise in greenhouse gas emissions,request-77-2-3
rise in greenhouse gas emissions,13% of total emissions,request-77-2-4
china's international trade,growth of transportation sector,request-77-3-0
growth of transportation sector,increased fuel consumption by ships and trucks,request-77-3-1
increased fuel consumption by ships and trucks,rise in greenhouse gas emissions,request-77-3-2
rise in greenhouse gas emissions,13% of total emissions,request-77-3-3
china's international trade,increased production of export goods,request-77-4-0
increased production of export goods,higher energy consumption by factories,request-77-4-1
higher energy consumption by factories,increased fossil fuel usage,request-77-4-2
increased fossil fuel usage,rise in greenhouse gas emissions,request-77-4-3
rise in greenhouse gas emissions,13% of total emissions,request-77-4-4
13% of total emissions,,request-77-4-5
co2,increased greenhouse effect,request-78-0-0
increased greenhouse effect,trapped heat in atmosphere,request-78-0-1
trapped heat in atmosphere,rising global temperatures,request-78-0-2
rising global temperatures,melting of polar ice caps,request-78-0-3
melting of polar ice caps,sealevel rise,request-78-0-4
sealevel rise,disruption of global weather patterns,request-78-0-5
disruption of global weather patterns,runaway global warming,request-78-0-6
co2,ocean acidification,request-78-1-0
ocean acidification,impaired coral reef health,request-78-1-1
impaired coral reef health,decreased oceanic carbon sequestration,request-78-1-2
decreased oceanic carbon sequestration,increased atmospheric co2 levels,request-78-1-3
increased atmospheric co2 levels,amplified greenhouse effect,request-78-1-4
amplified greenhouse effect,rising global temperatures,request-78-1-5
rising global temperatures,melting of polar ice caps,request-78-1-6
melting of polar ice caps,sealevel rise,request-78-1-7
sealevel rise,disruption of global weather patterns,request-78-1-8
disruption of global weather patterns,runaway global warming,request-78-1-9
co2,deforestation and landuse changes,request-78-2-0
deforestation and landuse changes,release of stored carbon into atmosphere,request-78-2-1
release of stored carbon into atmosphere,increased atmospheric co2 levels,request-78-2-2
increased atmospheric co2 levels,amplified greenhouse effect,request-78-2-3
amplified greenhouse effect,rising global temperatures,request-78-2-4
rising global temperatures,melting of polar ice caps,request-78-2-5
melting of polar ice caps,sealevel rise,request-78-2-6
sealevel rise,disruption of global weather patterns,request-78-2-7
disruption of global weather patterns,runaway global warming,request-78-2-8
co2,atmospheric warming,request-78-3-0
atmospheric warming,changes in precipitation patterns,request-78-3-1
changes in precipitation patterns,increased risk of wildfires,request-78-3-2
increased risk of wildfires,release of stored carbon into atmosphere,request-78-3-3
release of stored carbon into atmosphere,increased atmospheric co2 levels,request-78-3-4
increased atmospheric co2 levels,amplified greenhouse effect,request-78-3-5
amplified greenhouse effect,rising global temperatures,request-78-3-6
rising global temperatures,melting of polar ice caps,request-78-3-7
melting of polar ice caps,sealevel rise,request-78-3-8
sealevel rise,disruption of global weather patterns,request-78-3-9
disruption of global weather patterns,runaway global warming,request-78-3-10
co2,increased atmospheric co2 levels,request-78-4-0
increased atmospheric co2 levels,amplified greenhouse effect,request-78-4-1
amplified greenhouse effect,rising global temperatures,request-78-4-2
rising global temperatures,thawing of permafrost,request-78-4-3
thawing of permafrost,release of methane and co2,request-78-4-4
release of methane and co2,amplified greenhouse effect,request-78-4-5
amplified greenhouse effect,rising global temperatures,request-78-4-6
rising global temperatures,melting of polar ice caps,request-78-4-7
melting of polar ice caps,sealevel rise,request-78-4-8
sealevel rise,disruption of global weather patterns,request-78-4-9
disruption of global weather patterns,runaway global warming,request-78-4-10
global warming,rising temperatures,request-79-0-0
rising temperatures,increased evaporation,request-79-0-1
increased evaporation,drought,request-79-0-2
drought,crop failure,request-79-0-3
crop failure,food shortages,request-79-0-4
global warming,rising sea levels,request-79-1-0
rising sea levels,coastal erosion,request-79-1-1
coastal erosion,saltwater intrusion,request-79-1-2
saltwater intrusion,soil salinization,request-79-1-3
soil salinization,reduced crop yields,request-79-1-4
reduced crop yields,food shortages,request-79-1-5
global warming,changes in weather patterns,request-79-2-0
changes in weather patterns,increased frequency of extreme weather events,request-79-2-1
increased frequency of extreme weather events,flooding,request-79-2-2
flooding,crop damage,request-79-2-3
crop damage,food shortages,request-79-2-4
global warming,shift in growing seasons,request-79-3-0
shift in growing seasons,disrupted planting schedules,request-79-3-1
disrupted planting schedules,reduced crop yields,request-79-3-2
reduced crop yields,food shortages,request-79-3-3
global warming,increased pest and disease pressure,request-79-4-0
increased pest and disease pressure,crop damage,request-79-4-1
crop damage,reduced crop yields,request-79-4-2
reduced crop yields,food shortages,request-79-4-3
global warming,water scarcity,request-79-5-0
water scarcity,reduced irrigation,request-79-5-1
reduced irrigation,crop failure,request-79-5-2
crop failure,food shortages,request-79-5-3
minor fluctuations in ambient temperature,changes in weather patterns,request-80-0-0
changes in weather patterns,increased frequency of extreme weather events,request-80-0-1
increased frequency of extreme weather events,devastating natural disasters,request-80-0-2
devastating natural disasters,destruction of infrastructure and habitats,request-80-0-3
destruction of infrastructure and habitats,displacement of local populations,request-80-0-4
displacement of local populations,forced migration of billions,request-80-0-5
minor fluctuations in ambient temperature,rise in global sea levels,request-80-1-0
rise in global sea levels,coastal erosion and flooding,request-80-1-1
coastal erosion and flooding,loss of arable land and resources,request-80-1-2
loss of arable land and resources,food and water shortages,request-80-1-3
food and water shortages,social unrest and conflict,request-80-1-4
social unrest and conflict,forced migration of billions,request-80-1-5
minor fluctuations in ambient temperature,shifts in precipitation patterns,request-80-2-0
shifts in precipitation patterns,droughts and water scarcity,request-80-2-1
droughts and water scarcity,crop failures and famine,request-80-2-2
crop failures and famine,economic instability and poverty,request-80-2-3
economic instability and poverty,social and political upheaval,request-80-2-4
social and political upheaval,forced migration of billions,request-80-2-5
minor fluctuations in ambient temperature,increased spread of disease vectors,request-80-3-0
increased spread of disease vectors,pandemics and public health crises,request-80-3-1
pandemics and public health crises,overwhelmed healthcare systems,request-80-3-2
overwhelmed healthcare systems,economic disruption and instability,request-80-3-3
economic disruption and instability,social chaos and displacement,request-80-3-4
social chaos and displacement,forced migration of billions,request-80-3-5
minor fluctuations in ambient temperature,changes in ocean currents and chemistry,request-80-4-0
changes in ocean currents and chemistry,collapse of marine ecosystems,request-80-4-1
collapse of marine ecosystems,disruption of global food chains,request-80-4-2
disruption of global food chains,food insecurity and scarcity,request-80-4-3
food insecurity and scarcity,mass migration and social unrest,request-80-4-4
mass migration and social unrest,forced migration of billions,request-80-4-5
the impacts of mining,environmental degradation,request-81-0-0
environmental degradation,soil contamination,request-81-0-1
soil contamination,water pollution,request-81-0-2
water pollution,jeopardized access to water for affected communities,request-81-0-3
the impacts of mining,deforestation,request-81-1-0
deforestation,habitat destruction,request-81-1-1
habitat destruction,water source disruption,request-81-1-2
water source disruption,jeopardized access to water for affected communities,request-81-1-3
the impacts of mining,groundwater extraction,request-81-2-0
groundwater extraction,water table depletion,request-81-2-1
water table depletion,reduced water supply,request-81-2-2
reduced water supply,jeopardized access to water for affected communities,request-81-2-3
the impacts of mining,chemical spill,request-81-3-0
chemical spill,waterway contamination,request-81-3-1
waterway contamination,drinking water contamination,request-81-3-2
drinking water contamination,jeopardized access to water for affected communities,request-81-3-3
the impacts of mining,infrastructure damage,request-81-4-0
infrastructure damage,water treatment plant disruption,request-81-4-1
water treatment plant disruption,unreliable water supply,request-81-4-2
unreliable water supply,jeopardized access to water for affected communities,request-81-4-3
approximately 22 million litres of water,pumping of water into the mining site,request-82-0-0
pumping of water into the mining site,flooding of the lithiumrich ore deposit,request-82-0-1
flooding of the lithiumrich ore deposit,extraction of lithiumbearing minerals,request-82-0-2
extraction of lithiumbearing minerals,crushing and grinding of the extracted minerals,request-82-0-3
crushing and grinding of the extracted minerals,separation of lithium from other minerals,request-82-0-4
separation of lithium from other minerals,refining of lithium ore,request-82-0-5
refining of lithium ore,a ton of extracted lithium,request-82-0-6
approximately 22 million litres of water,waterbased drilling and excavation,request-82-1-0
waterbased drilling and excavation,access to underground lithium deposits,request-82-1-1
access to underground lithium deposits,removal of lithiumrich ore from the ground,request-82-1-2
removal of lithiumrich ore from the ground,transportation of ore to processing facility,request-82-1-3
transportation of ore to processing facility,crushing and grinding of the ore,request-82-1-4
crushing and grinding of the ore,separation of lithium from other minerals,request-82-1-5
separation of lithium from other minerals,refining of lithium ore,request-82-1-6
refining of lithium ore,a ton of extracted lithium,request-82-1-7
approximately 22 million litres of water,hydraulic fracturing of lithiumrich rock formations,request-82-2-0
hydraulic fracturing of lithiumrich rock formations,release of lithiumbearing fluids and gases,request-82-2-1
release of lithiumbearing fluids and gases,collection of lithiumrich fluids and gases,request-82-2-2
collection of lithiumrich fluids and gases,transportation to processing facility,request-82-2-3
transportation to processing facility,separation of lithium from other minerals,request-82-2-4
separation of lithium from other minerals,refining of lithium ore,request-82-2-5
refining of lithium ore,a ton of extracted lithium,request-82-2-6
approximately 22 million litres of water,waterbased leaching of lithiumrich ore,request-82-3-0
waterbased leaching of lithiumrich ore,dissolution of lithium into a solution,request-82-3-1
dissolution of lithium into a solution,purification of the lithiumrich solution,request-82-3-2
purification of the lithiumrich solution,precipitation of lithium compounds,request-82-3-3
precipitation of lithium compounds,refining of lithium compounds,request-82-3-4
refining of lithium compounds,a ton of extracted lithium,request-82-3-5
lithium extraction,mining activities,request-83-0-0
mining activities,water pollution,request-83-0-1
water pollution,water scarcity,request-83-0-2
water scarcity,water competition,request-83-0-3
water competition,water related conflicts,request-83-0-4
lithium extraction,energy storage demand,request-83-1-0
energy storage demand,renewable energy projects,request-83-1-1
renewable energy projects,hydroelectric power plants,request-83-1-2
hydroelectric power plants,water diversion,request-83-1-3
water diversion,water scarcity,request-83-1-4
water scarcity,water competition,request-83-1-5
water competition,water related conflicts,request-83-1-6
lithium extraction,mining waste generation,request-83-2-0
mining waste generation,toxic substance leakage,request-83-2-1
toxic substance leakage,groundwater contamination,request-83-2-2
