cause,effect,custom_id
reduction in farm output,loss of production,request-70-1-4
loss of land in farms,increased property taxes,request-70-2-0
increased property taxes,financial burden on farmers,request-70-2-1
financial burden on farmers,reduced investment in farming,request-70-2-2
reduced investment in farming,decline in farming efficiency,request-70-2-3
decline in farming efficiency,loss of production,request-70-2-4
loss of land in farms,land acquisition by energy companies,request-70-3-0
land acquisition by energy companies,development of wind farms,request-70-3-1
development of wind farms,installation of turbines,request-70-3-2
installation of turbines,disruption of farming activities,request-70-3-3
disruption of farming activities,loss of production,request-70-3-4
loss of land in farms,urban expansion,request-70-4-0
urban expansion,development of residential areas,request-70-4-1
development of residential areas,construction of turbines,request-70-4-2
construction of turbines,loss of arable land,request-70-4-3
loss of arable land,loss of production,request-70-4-4
industrialization,burning of fossil fuels,request-71-0-0
burning of fossil fuels,increase in greenhouse gas emissions,request-71-0-1
increase in greenhouse gas emissions,global warming,request-71-0-2
global warming,climate change,request-71-0-3
deforestation,loss of carbon sinks,request-71-1-0
loss of carbon sinks,increase in greenhouse gas emissions,request-71-1-1
increase in greenhouse gas emissions,global warming,request-71-1-2
global warming,climate change,request-71-1-3
population growth,increased resource consumption,request-71-2-0
increased resource consumption,deforestation,request-71-2-1
deforestation,loss of carbon sinks,request-71-2-2
loss of carbon sinks,increase in greenhouse gas emissions,request-71-2-3
increase in greenhouse gas emissions,global warming,request-71-2-4
global warming,climate change,request-71-2-5
urbanization,increased energy consumption,request-71-3-0
increased energy consumption,burning of fossil fuels,request-71-3-1
burning of fossil fuels,increase in greenhouse gas emissions,request-71-3-2
increase in greenhouse gas emissions,global warming,request-71-3-3
global warming,climate change,request-71-3-4
technological advancements,increased energy demand,request-71-4-0
increased energy demand,burning of fossil fuels,request-71-4-1
burning of fossil fuels,increase in greenhouse gas emissions,request-71-4-2
increase in greenhouse gas emissions,global warming,request-71-4-3
global warming,climate change,request-71-4-4
agricultural expansion,deforestation,request-71-5-0
deforestation,loss of carbon sinks,request-71-5-1
loss of carbon sinks,increase in greenhouse gas emissions,request-71-5-2
increase in greenhouse gas emissions,global warming,request-71-5-3
global warming,climate change,request-71-5-4
waste generation,increased methane emissions,request-71-6-0
increased methane emissions,global warming,request-71-6-1
global warming,climate change,request-71-6-2
transportation,burning of fossil fuels,request-71-7-0
burning of fossil fuels,increase in greenhouse gas emissions,request-71-7-1
increase in greenhouse gas emissions,global warming,request-71-7-2
global warming,climate change,request-71-7-3
energy production,burning of fossil fuels,request-71-8-0
burning of fossil fuels,increase in greenhouse gas emissions,request-71-8-1
increase in greenhouse gas emissions,global warming,request-71-8-2
global warming,climate change,request-71-8-3
consumption of products,waste generation,request-71-9-0
waste generation,increased methane emissions,request-71-9-1
increased methane emissions,global warming,request-71-9-2
global warming,climate change,request-71-9-3
tourism,increased energy consumption,request-71-10-0
increased energy consumption,burning of fossil fuels,request-71-10-1
burning of fossil fuels,increase in greenhouse gas emissions,request-71-10-2
increase in greenhouse gas emissions,global warming,request-71-10-3
global warming,climate change,request-71-10-4
manufacturing,burning of fossil fuels,request-71-11-0
burning of fossil fuels,increase in greenhouse gas emissions,request-71-11-1
increase in greenhouse gas emissions,global warming,request-71-11-2
global warming,climate change,request-71-11-3
commercial activities,increased energy consumption,request-71-12-0
increased energy consumption,burning of fossil fuels,request-71-12-1
burning of fossil fuels,increase in greenhouse gas emissions,request-71-12-2
increase in greenhouse gas emissions,global warming,request-71-12-3
global warming,climate change,request-71-12-4
construction,burning of fossil fuels,request-71-13-0
burning of fossil fuels,increase in greenhouse gas emissions,request-71-13-1
increase in greenhouse gas emissions,global warming,request-71-13-2
global warming,climate change,request-71-13-3
government policies,industrialization,request-71-14-0
industrialization,burning of fossil fuels,request-71-14-1
burning of fossil fuels,increase in greenhouse gas emissions,request-71-14-2
increase in greenhouse gas emissions,global warming,request-71-14-3
global warming,climate change,request-71-14-4
economic development,industrialization,request-71-15-0
industrialization,burning of fossil fuels,request-71-15-1
burning of fossil fuels,increase in greenhouse gas emissions,request-71-15-2
increase in greenhouse gas emissions,global warming,request-71-15-3
global warming,climate change,request-71-15-4
research and development,technological advancements,request-71-16-0
technological advancements,increased energy demand,request-71-16-1
increased energy demand,burning of fossil fuels,request-71-16-2
burning of fossil fuels,increase in greenhouse gas emissions,request-71-16-3
increase in greenhouse gas emissions,global warming,request-71-16-4
global warming,climate change,request-71-16-5
education,awareness and action,request-71-17-0
awareness and action,reduction in fossil fuel consumption,request-71-17-1
reduction in fossil fuel consumption,decrease in greenhouse gas emissions,request-71-17-2
decrease in greenhouse gas emissions,global warming,request-71-17-3
global warming,climate change,request-71-17-4
social behavior,increased energy demand,request-71-18-0
increased energy demand,burning of fossil fuels,request-71-18-1
burning of fossil fuels,increase in greenhouse gas emissions,request-71-18-2
increase in greenhouse gas emissions,global warming,request-71-18-3
global warming,climate change,request-71-18-4
co2 dumping increases atmospheric co2 levels,increased atmospheric co2 traps more heat,request-72-0-0
increased atmospheric co2 traps more heat,more heat trapped in the atmosphere,request-72-0-1
more heat trapped in the atmosphere,atmospheric warming increases global temperatures,request-72-0-2
atmospheric warming increases global temperatures,"global temperatures rise, leading to warmth",request-72-0-3
co2 dumping,industrial activities release co2 into the atmosphere,request-72-1-0
industrial activities release co2 into the atmosphere,atmospheric co2 levels rise due to industrial emissions,request-72-1-1
atmospheric co2 levels rise due to industrial emissions,higher co2 levels cause the greenhouse effect,request-72-1-2
higher co2 levels cause the greenhouse effect,the greenhouse effect results in increased atmospheric temperatures,request-72-1-3
the greenhouse effect results in increased atmospheric temperatures,increased atmospheric temperatures cause global warming,request-72-1-4
increased atmospheric temperatures cause global warming,global warming,request-72-1-5
co2 dumping increases greenhouse gases,greenhouse gases trap heat in the earth's atmosphere,request-72-2-0
greenhouse gases trap heat in the earth's atmosphere,heat trapped in the atmosphere causes an increase in temperature,request-72-2-1
heat trapped in the atmosphere causes an increase in temperature,increased temperature results in atmospheric warming,request-72-2-2
increased temperature results in atmospheric warming,atmospheric warming,request-72-2-3
atmospheric warming,global temperature rise causes warmth,request-72-2-4
co2 dumping from fossil fuel combustion,fossil fuel combustion releases co2,request-72-3-0
fossil fuel combustion releases co2,co2 released into the atmosphere,request-72-3-1
co2 released into the atmosphere,atmospheric co2 levels rise,request-72-3-2
atmospheric co2 levels rise,rising co2 levels enhance the greenhouse effect,request-72-3-3
rising co2 levels enhance the greenhouse effect,the greenhouse effect causes earth's temperature to increase,request-72-3-4
the greenhouse effect causes earth's temperature to increase,increased earth's temperature,request-72-3-5
increased earth's temperature,atmospheric warming results in global warmth,request-72-3-6
higher concentrations of co2,increased photosynthesis in plants,request-73-0-0
increased photosynthesis in plants,more biomass production,request-73-0-1
more biomass production,enhanced cooling due to transpiration,request-73-0-2
enhanced cooling due to transpiration,surface greening as a convective refrigerant,request-73-0-3
industrialization,burning of fossil fuels,request-74-0-0
burning of fossil fuels,increase in greenhouse gas emissions,request-74-0-1
increase in greenhouse gas emissions,global warming,request-74-0-2
global warming,climate change,request-74-0-3
deforestation,loss of carbon sinks,request-74-1-0
loss of carbon sinks,increase in greenhouse gas emissions,request-74-1-1
increase in greenhouse gas emissions,global warming,request-74-1-2
global warming,climate change,request-74-1-3
population growth,increased resource consumption,request-74-2-0
increased resource consumption,deforestation,request-74-2-1
deforestation,loss of carbon sinks,request-74-2-2
loss of carbon sinks,increase in greenhouse gas emissions,request-74-2-3
increase in greenhouse gas emissions,global warming,request-74-2-4
global warming,climate change,request-74-2-5
urbanization,increased energy consumption,request-74-3-0
increased energy consumption,burning of fossil fuels,request-74-3-1
burning of fossil fuels,increase in greenhouse gas emissions,request-74-3-2
increase in greenhouse gas emissions,global warming,request-74-3-3
global warming,climate change,request-74-3-4
technological advancements,increased energy demand,request-74-4-0
increased energy demand,burning of fossil fuels,request-74-4-1
burning of fossil fuels,increase in greenhouse gas emissions,request-74-4-2
increase in greenhouse gas emissions,global warming,request-74-4-3
global warming,climate change,request-74-4-4
agricultural expansion,deforestation,request-74-5-0
deforestation,loss of carbon sinks,request-74-5-1
loss of carbon sinks,increase in greenhouse gas emissions,request-74-5-2
increase in greenhouse gas emissions,global warming,request-74-5-3
global warming,climate change,request-74-5-4
waste generation,increased methane emissions,request-74-6-0
increased methane emissions,global warming,request-74-6-1
global warming,climate change,request-74-6-2
transportation,burning of fossil fuels,request-74-7-0
burning of fossil fuels,increase in greenhouse gas emissions,request-74-7-1
increase in greenhouse gas emissions,global warming,request-74-7-2
global warming,climate change,request-74-7-3
energy production,burning of fossil fuels,request-74-8-0
burning of fossil fuels,increase in greenhouse gas emissions,request-74-8-1
increase in greenhouse gas emissions,global warming,request-74-8-2
global warming,climate change,request-74-8-3
consumption of products,waste generation,request-74-9-0
waste generation,increased methane emissions,request-74-9-1
increased methane emissions,global warming,request-74-9-2
global warming,climate change,request-74-9-3
tourism,increased energy consumption,request-74-10-0
increased energy consumption,burning of fossil fuels,request-74-10-1
burning of fossil fuels,increase in greenhouse gas emissions,request-74-10-2
increase in greenhouse gas emissions,global warming,request-74-10-3
global warming,climate change,request-74-10-4
manufacturing,burning of fossil fuels,request-74-11-0
burning of fossil fuels,increase in greenhouse gas emissions,request-74-11-1
increase in greenhouse gas emissions,global warming,request-74-11-2
global warming,climate change,request-74-11-3
commercial activities,increased energy consumption,request-74-12-0
increased energy consumption,burning of fossil fuels,request-74-12-1
burning of fossil fuels,increase in greenhouse gas emissions,request-74-12-2
increase in greenhouse gas emissions,global warming,request-74-12-3
global warming,climate change,request-74-12-4
construction,burning of fossil fuels,request-74-13-0
burning of fossil fuels,increase in greenhouse gas emissions,request-74-13-1
increase in greenhouse gas emissions,global warming,request-74-13-2
global warming,climate change,request-74-13-3
government policies,industrialization,request-74-14-0
industrialization,burning of fossil fuels,request-74-14-1
burning of fossil fuels,increase in greenhouse gas emissions,request-74-14-2
increase in greenhouse gas emissions,global warming,request-74-14-3
global warming,climate change,request-74-14-4
economic development,industrialization,request-74-15-0
industrialization,burning of fossil fuels,request-74-15-1
burning of fossil fuels,increase in greenhouse gas emissions,request-74-15-2
increase in greenhouse gas emissions,global warming,request-74-15-3
global warming,climate change,request-74-15-4
research and development,technological advancements,request-74-16-0
technological advancements,increased energy demand,request-74-16-1
increased energy demand,burning of fossil fuels,request-74-16-2
burning of fossil fuels,increase in greenhouse gas emissions,request-74-16-3
increase in greenhouse gas emissions,global warming,request-74-16-4
global warming,climate change,request-74-16-5
education,awareness and action,request-74-17-0
awareness and action,reduction in fossil fuel consumption,request-74-17-1
reduction in fossil fuel consumption,decrease in greenhouse gas emissions,request-74-17-2
decrease in greenhouse gas emissions,global warming,request-74-17-3
global warming,climate change,request-74-17-4
social behavior,increased energy demand,request-74-18-0
increased energy demand,burning of fossil fuels,request-74-18-1
burning of fossil fuels,increase in greenhouse gas emissions,request-74-18-2
increase in greenhouse gas emissions,global warming,request-74-18-3
global warming,climate change,request-74-18-4
humans' greenhouse gas contributions,greenhouse gases accumulate in the atmosphere,request-75-0-0
greenhouse gases accumulate in the atmosphere,greenhouse gases trap heat from the sun,request-75-0-1
greenhouse gases trap heat from the sun,heat trapped by greenhouse gases increases earth's temperature,request-75-0-2
heat trapped by greenhouse gases increases earth's temperature,increased earth's temperature enhances heat retention,request-75-0-3
humans' greenhouse gas contributions,greenhouse gases released into the atmosphere,request-75-1-0
greenhouse gases released into the atmosphere,greenhouse gases reflect solar radiation,request-75-1-1
greenhouse gases reflect solar radiation,increased solar radiation absorption by earth,request-75-1-2
increased solar radiation absorption by earth,increased solar radiation absorption enhances heat retention,request-75-1-3
humans' greenhouse gas contributions,greenhouse gases emitted from industrial activities,request-75-2-0
greenhouse gases emitted from industrial activities,greenhouse gases contribute to the greenhouse effect,request-75-2-1
greenhouse gases contribute to the greenhouse effect,greenhouse effect,request-75-2-2
greenhouse effect,higher global temperatures increase earth's heat retention,request-75-2-3
humans' greenhouse gas contributions,greenhouse gases released from vehicles and factories,request-75-3-0
greenhouse gases released from vehicles and factories,greenhouse gases increase atmospheric concentration,request-75-3-1
greenhouse gases increase atmospheric concentration,increased atmospheric concentration,request-75-3-2
increased atmospheric concentration,more heat absorption results in enhanced heat retention,request-75-3-3
individual carbon footprint reduction,use of renewable energy sources,request-76-0-0
use of renewable energy sources,decrease in greenhouse gas emissions,request-76-0-1
decrease in greenhouse gas emissions,slower rate of global warming,request-76-0-2
slower rate of global warming,mitigation of climate change impacts,request-76-0-3
mitigation of climate change impacts,help for climate change,request-76-0-4
individual carbon footprint reduction,adoption of public transportation,request-76-1-0
adoption of public transportation,reduction in vehicle emissions,request-76-1-1
reduction in vehicle emissions,improvement in air quality,request-76-1-2
improvement in air quality,health benefits for the population,request-76-1-3
health benefits for the population,help for climate change,request-76-1-4
individual carbon footprint reduction,reduction in meat consumption,request-76-2-0
reduction in meat consumption,decrease in livestock emissions,request-76-2-1
decrease in livestock emissions,conservation of water resources,request-76-2-2
conservation of water resources,promotion of sustainable agriculture,request-76-2-3
promotion of sustainable agriculture,help for climate change,request-76-2-4
individual carbon footprint reduction,energyefficient appliances,request-76-3-0
energyefficient appliances,lower electricity consumption,request-76-3-1
lower electricity consumption,reduction in energy demand,request-76-3-2
reduction in energy demand,decreased fossil fuel extraction,request-76-3-3
decreased fossil fuel extraction,help for climate change,request-76-3-4
burning of fossil fuels increases co2 emissions,deforestation reduces co2 absorption by trees,request-78-0-0
deforestation reduces co2 absorption by trees,co2 accumulates in the atmosphere,request-78-0-1
co2 accumulates in the atmosphere,greenhouse effect intensifies,request-78-0-2
greenhouse effect intensifies,global temperatures rise,request-78-0-3
global temperatures rise,polar ice melts,request-78-0-4
polar ice melts,sea levels rise,request-78-0-5
sea levels rise,runaway global warming accelerates,request-78-0-6
burning of fossil fuels increases co2 emissions,industrial activities emit co2,request-78-1-0
industrial activities emit co2,co2 levels rise in the atmosphere,request-78-1-1
co2 levels rise in the atmosphere,greenhouse gases trap more heat,request-78-1-2
greenhouse gases trap more heat,global temperatures increase,request-78-1-3
global temperatures increase,climate patterns shift,request-78-1-4
climate patterns shift,extreme weather events occur,request-78-1-5
extreme weather events occur,runaway global warming accelerates,request-78-1-6
burning of fossil fuels increases co2 emissions,co2 emissions rise from transportation,request-78-2-0
co2 emissions rise from transportation,co2 levels increase in the atmosphere,request-78-2-1
co2 levels increase in the atmosphere,greenhouse effect strengthens,request-78-2-2
greenhouse effect strengthens,global temperatures rise,request-78-2-3
global temperatures rise,ice caps begin to melt,request-78-2-4
ice caps begin to melt,runaway global warming accelerates,request-78-2-5
burning of fossil fuels increases co2 emissions,co2 emissions rise from power plants,request-78-3-0
co2 emissions rise from power plants,co2 levels increase in the atmosphere,request-78-3-1
co2 levels increase in the atmosphere,greenhouse effect intensifies,request-78-3-2
greenhouse effect intensifies,global temperatures rise,request-78-3-3
global temperatures rise,permafrost thaws,request-78-3-4
permafrost thaws,methane released into the atmosphere,request-78-3-5
methane released into the atmosphere,runaway global warming accelerates,request-78-3-6
burning of fossil fuels increases co2 emissions,co2 emissions rise from agriculture,request-78-4-0
co2 emissions rise from agriculture,co2 levels increase in the atmosphere,request-78-4-1
co2 levels increase in the atmosphere,greenhouse effect strengthens,request-78-4-2
greenhouse effect strengthens,global temperatures rise,request-78-4-3
global temperatures rise,heatwaves become more frequent,request-78-4-4
heatwaves become more frequent,runaway global warming accelerates,request-78-4-5
global warming,rising global temperatures,request-79-0-0
rising global temperatures,melting polar ice caps,request-79-0-1
melting polar ice caps,rising sea levels,request-79-0-2
rising sea levels,flooding of coastal areas,request-79-0-3
flooding of coastal areas,destruction of agricultural land,request-79-0-4
destruction of agricultural land,reduced agricultural productivity,request-79-0-5
reduced agricultural productivity,decreased crop yields,request-79-0-6
decreased crop yields,food shortages,request-79-0-7
global warming,increased frequency of extreme weather events,request-79-1-0
increased frequency of extreme weather events,hurricanes and typhoons,request-79-1-1
hurricanes and typhoons,damage to infrastructure,request-79-1-2
damage to infrastructure,disruption of transportation and supply chains,request-79-1-3
disruption of transportation and supply chains,inability to transport food,request-79-1-4
inability to transport food,food shortages,request-79-1-5
global warming,changes in precipitation patterns,request-79-2-0
changes in precipitation patterns,altered rainfall distribution,request-79-2-1
altered rainfall distribution,reduced water availability for irrigation,request-79-2-2
reduced water availability for irrigation,decreased crop yields,request-79-2-3
decreased crop yields,food shortages,request-79-2-4
global warming,ocean acidification,request-79-3-0
ocean acidification,impact on marine ecosystems,request-79-3-1
impact on marine ecosystems,reduction in fish populations,request-79-3-2
reduction in fish populations,dependence on fish as a food source for certain populations,request-79-3-3
dependence on fish as a food source for certain populations,food shortages in affected regions,request-79-3-4
global warming,shifts in plant blooming times,request-79-4-0
shifts in plant blooming times,mismatch between pollinators and plants,request-79-4-1
mismatch between pollinators and plants,reduced crop yields,request-79-4-2
reduced crop yields,food shortages,request-79-4-3
global warming,increased temperatures,request-79-5-0
increased temperatures,stress on livestock,request-79-5-1
stress on livestock,reduced meat and dairy production,request-79-5-2
reduced meat and dairy production,food shortages,request-79-5-3
global warming,loss of biodiversity,request-79-6-0
loss of biodiversity,reduced availability of diverse food sources,request-79-6-1
reduced availability of diverse food sources,food shortages,request-79-6-2
minor fluctuations in ambient temperature,altered migratory patterns of certain species,request-80-0-0
altered migratory patterns of certain species,disruption of local ecosystems,request-80-0-1
disruption of local ecosystems,increased competition for resources,request-80-0-2
increased competition for resources,forced migration of certain animal populations,request-80-0-3
forced migration of certain animal populations,spread of diseases to new areas,request-80-0-4
spread of diseases to new areas,human encroachment on wildlife habitats,request-80-0-5
human encroachment on wildlife habitats,destruction of natural habitats,request-80-0-6
destruction of natural habitats,forced migration of billions of people due to environmental degradation,request-80-0-7
environmental degradation due to mining activities,contamination of water sources from mining runoff,request-81-0-0
contamination of water sources from mining runoff,reduction of water quality and availability,request-81-0-1
reduction of water quality and availability,exacerbation of drought conditions,request-81-0-2
exacerbation of drought conditions,increased competition for dwindling water resources,request-81-0-3
increased competition for dwindling water resources,jeopardized access to water for affected communities,request-81-0-4
approximately 22 million litres of water  is extracted from underground aquifers,the extracted water is pumped to a nearby processing facility,request-82-0-0
the extracted water is pumped to a nearby processing facility,"at the processing facility, the water is treated to remove impurities",request-82-0-1
"at the processing facility, the water is treated to remove impurities",the purified water is then used in a series of chemical reactions to extract lithium,request-82-0-2
the purified water is then used in a series of chemical reactions to extract lithium,the lithium extracted from the water is purified and concentrated,request-82-0-3
the lithium extracted from the water is purified and concentrated,the purified and concentrated lithium is then processed into lithium carbonate,request-82-0-4
the purified and concentrated lithium is then processed into lithium carbonate,"the lithium carbonate is then converted into a solid form, such as lithium hydroxide or lithium carbonate",request-82-0-5
"the lithium carbonate is then converted into a solid form, such as lithium hydroxide or lithium carbonate",the solid form of lithium is then further processed and refined to produce a ton of extracted lithium ,request-82-0-6
lithium extraction,water pollution,request-83-0-0
water pollution,reduction in water quality,request-83-0-1
reduction in water quality,water scarcity,request-83-0-2
water scarcity,water related conflicts,request-83-0-3
lithium extraction,increased energy consumption,request-83-1-0
increased energy consumption,air pollution,request-83-1-1
air pollution,climate change,request-83-1-2
climate change,altered precipitation patterns,request-83-1-3
altered precipitation patterns,water scarcity,request-83-1-4
water scarcity,water related conflicts,request-83-1-5
lithium extraction,waste disposal,request-83-2-0
waste disposal,contamination of water sources,request-83-2-1
contamination of water sources,water pollution,request-83-2-2
water pollution,reduction in water quality,request-83-2-3
reduction in water quality,water scarcity,request-83-2-4
water scarcity,water related conflicts,request-83-2-5
lithium extraction,land disruption,request-83-3-0
land disruption,loss of vegetation,request-83-3-1
loss of vegetation,increased soil erosion,request-83-3-2
increased soil erosion,sedimentation in rivers,request-83-3-3
sedimentation in rivers,water pollution,request-83-3-4
water pollution,reduction in water quality,request-83-3-5
reduction in water quality,water scarcity,request-83-3-6
water scarcity,water related conflicts,request-83-3-7
lithium extraction,mining operations,request-83-4-0
mining operations,displacement of communities,request-83-4-1
displacement of communities,conflicts over land use,request-83-4-2
conflicts over land use,environmental degradation,request-83-4-3
environmental degradation,water pollution,request-83-4-4
water pollution,reduction in water quality,request-83-4-5
reduction in water quality,water scarcity,request-83-4-6
water scarcity,water related conflicts,request-83-4-7
lithium extraction,soil damage,request-85-0-0
soil damage,contaminated water,request-85-0-1
contaminated water,water pollution,request-85-0-2
water pollution,air contamination,request-85-0-3
industrial activities,burning of fossil fuels,request-86-0-0
burning of fossil fuels,greenhouse gas emissions,request-86-0-1
greenhouse gas emissions,increased atmospheric co2,request-86-0-2
increased atmospheric co2,green co2,request-86-0-3
green co2,enhanced greenhouse effect,request-86-0-4
enhanced greenhouse effect,global warming,request-86-0-5
deforestation,loss of trees,request-86-1-0
loss of trees,reduced co2 absorption,request-86-1-1
reduced co2 absorption,increased atmospheric co2,request-86-1-2
increased atmospheric co2,green co2,request-86-1-3
green co2,enhanced greenhouse effect,request-86-1-4
enhanced greenhouse effect,global warming,request-86-1-5
fossil fuel extraction,emissions from extraction,request-86-2-0
emissions from extraction,greenhouse gas emissions,request-86-2-1
greenhouse gas emissions,increased atmospheric co2,request-86-2-2
increased atmospheric co2,green co2,request-86-2-3
green co2,enhanced greenhouse effect,request-86-2-4
enhanced greenhouse effect,global warming,request-86-2-5
use of coal for electricity,emission of co2,request-86-3-0
emission of co2,greenhouse gas emissions,request-86-3-1
greenhouse gas emissions,increased atmospheric co2,request-86-3-2
increased atmospheric co2,green co2,request-86-3-3
green co2,enhanced greenhouse effect,request-86-3-4
enhanced greenhouse effect,global warming,request-86-3-5
transportation using gasoline,emission of co2,request-86-4-0
emission of co2,greenhouse gas emissions,request-86-4-1
greenhouse gas emissions,increased atmospheric co2,request-86-4-2
increased atmospheric co2,green co2,request-86-4-3
green co2,enhanced greenhouse effect,request-86-4-4
enhanced greenhouse effect,global warming,request-86-4-5
manufacturing processes,emission of co2,request-86-5-0
emission of co2,greenhouse gas emissions,request-86-5-1
greenhouse gas emissions,increased atmospheric co2,request-86-5-2
increased atmospheric co2,green co2,request-86-5-3
green co2,enhanced greenhouse effect,request-86-5-4
enhanced greenhouse effect,global warming,request-86-5-5
livestock farming,methane emissions,request-86-6-0
methane emissions,greenhouse gas emissions,request-86-6-1
greenhouse gas emissions,increased atmospheric co2,request-86-6-2
increased atmospheric co2,green co2,request-86-6-3
green co2,enhanced greenhouse effect,request-86-6-4
enhanced greenhouse effect,global warming,request-86-6-5
waste management,methane emissions,request-86-7-0
methane emissions,greenhouse gas emissions,request-86-7-1
greenhouse gas emissions,increased atmospheric co2,request-86-7-2
increased atmospheric co2,green co2,request-86-7-3
green co2,enhanced greenhouse effect,request-86-7-4
enhanced greenhouse effect,global warming,request-86-7-5
use of refrigerants,release of cfcs and hcfcs,request-86-8-0
release of cfcs and hcfcs,greenhouse gas emissions,request-86-8-1
greenhouse gas emissions,increased atmospheric co2,request-86-8-2
increased atmospheric co2,green co2,request-86-8-3
green co2,enhanced greenhouse effect,request-86-8-4
enhanced greenhouse effect,global warming,request-86-8-5
high humidity levels,slippery surfaces,request-90-0-0
slippery surfaces,increased risk of falls,request-90-0-1
increased risk of falls,injuries from falls,request-90-0-2
injuries from falls,compromised swimming abilities,request-90-0-3
compromised swimming abilities,waterrelated accidents,request-90-0-4
waterrelated accidents,injuries from waterrelated accidents,request-90-0-5
injuries from waterrelated accidents,inability to swim,request-90-0-6
inability to swim,potential drowning incidents,request-90-0-7
potential drowning incidents,increase from 25% to 80% humidity,request-90-0-8
increase from 25% to 80% humidity,drowning,request-90-0-9
lower heat capacity of land temperatures,less heat stored in land temperatures,request-92-0-0
less heat stored in land temperatures,land temperatures warm up more quickly,request-92-0-1
land temperatures warm up more quickly,faster warming of land temperatures compared to sea temperatures,request-92-0-2
climate change,rising global temperatures,request-93-0-0
rising global temperatures,increased frequency of extreme weather events,request-93-0-1
increased frequency of extreme weather events,disruption of agricultural productivity,request-93-0-2
disruption of agricultural productivity,economic instability and food shortages,request-93-0-3
economic instability and food shortages,stress and anxiety among populations,request-93-0-4
stress and anxiety among populations,rise in mental health issues,request-93-0-5
rise in mental health issues,decreased attention to parenting responsibilities,request-93-0-6
decreased attention to parenting responsibilities,lazy parenting,request-93-0-7
lazy parenting,climate change,request-93-0-8
climate change,melting polar ice caps,request-93-0-9
melting polar ice caps,rise in sea levels,request-93-0-10
rise in sea levels,inundation of coastal areas,request-93-0-11
inundation of coastal areas,displacement of populations,request-93-0-12
displacement of populations,loss of livelihoods,request-93-0-13
loss of livelihoods,economic hardship,request-93-0-14
economic hardship,strain on family structures,request-93-0-15
strain on family structures,increased reliance on convenience and technology,request-93-0-16
increased reliance on convenience and technology,decrease in active parenting,request-93-0-17
decrease in active parenting,lazy parenting,request-93-0-18
lazy parenting,climate change,request-93-0-19
climate change,increased frequency of natural disasters,request-93-0-20
increased frequency of natural disasters,destruction of homes and communities,request-93-0-21
destruction of homes and communities,displacement and migration,request-93-0-22
displacement and migration,strain on social services,request-93-0-23
strain on social services,increased stress and mental health issues,request-93-0-24
increased stress and mental health issues,decreased focus on parenting,request-93-0-25
decreased focus on parenting,lazy parenting,request-93-0-26
lazy parenting,climate change,request-93-0-27
climate change,depletion of natural resources,request-93-0-28
depletion of natural resources,increased competition for resources,request-93-0-29
increased competition for resources,social unrest and conflict,request-93-0-30
social unrest and conflict,disruption of family life,request-93-0-31
disruption of family life,increased reliance on technology for entertainment,request-93-0-32
increased reliance on technology for entertainment,decrease in active parenting,request-93-0-33
decrease in active parenting,lazy parenting,request-93-0-34
lazy parenting,climate change,request-93-0-35
climate change,health impacts from pollution,request-93-0-36
health impacts from pollution,increased incidence of respiratory and cardiovascular diseases,request-93-0-37
increased incidence of respiratory and cardiovascular diseases,strain on healthcare systems,request-93-0-38
strain on healthcare systems,increased stress and burnout among caregivers,request-93-0-39
increased stress and burnout among caregivers,decreased attention to parenting responsibilities,request-93-0-40
decreased attention to parenting responsibilities,lazy parenting,request-93-0-41
lazy parenting,climate change,request-93-0-42
climate change,loss of biodiversity,request-93-0-43
loss of biodiversity,disruption of ecosystems,request-93-0-44
disruption of ecosystems,impact on food supply chains,request-93-0-45
impact on food supply chains,economic instability and food shortages,request-93-0-46
economic instability and food shortages,stress and anxiety among populations,request-93-0-47
stress and anxiety among populations,rise in mental health issues,request-93-0-48
rise in mental health issues,decreased attention to parenting responsibilities,request-93-0-49
decreased attention to parenting responsibilities,lazy parenting,request-93-0-50
lazy parenting,climate change,request-93-0-51
climate change,extreme weather events,request-93-0-52
extreme weather events,infrastructure damage,request-93-0-53
infrastructure damage,disruption of daily routines,request-93-0-54
disruption of daily routines,increased stress and anxiety among populations,request-93-0-55
increased stress and anxiety among populations,strain on family structures,request-93-0-56
strain on family structures,increased reliance on convenience and technology,request-93-0-57
increased reliance on convenience and technology,decrease in active parenting,request-93-0-58
decrease in active parenting,lazy parenting,request-93-0-59
lazy parenting,climate change,request-93-0-60
climate change,increased frequency of droughts,request-93-0-61
increased frequency of droughts,water scarcity,request-93-0-62
water scarcity,economic hardship and food shortages,request-93-0-63
economic hardship and food shortages,strain on family structures,request-93-0-64
strain on family structures,increased reliance on technology for entertainment,request-93-0-65
increased reliance on technology for entertainment,decrease in active parenting,request-93-0-66
decrease in active parenting,lazy parenting,request-93-0-67
lazy parenting,climate change,request-93-0-68
climate change,increased frequency of heatwaves,request-93-0-69
increased frequency of heatwaves,health impacts from heat stress,request-93-0-70
health impacts from heat stress,increased incidence of heatrelated illnesses,request-93-0-71
increased incidence of heatrelated illnesses,strain on healthcare systems,request-93-0-72
strain on healthcare systems,increased stress and burnout among caregivers,request-93-0-73
increased stress and burnout among caregivers,decreased attention to parenting responsibilities,request-93-0-74
decreased attention to parenting responsibilities,lazy parenting,request-93-0-75
lazy parenting,climate change,request-93-0-76
climate change,increased frequency of wildfires,request-93-0-77
