cause,effect,custom_id
resulting in decreased food production,leading to food shortages,request-79-1-4
global warming,causes changes in precipitation patterns,request-79-2-0
causes changes in precipitation patterns,leading to droughts or heavy rainfall,request-79-2-1
leading to droughts or heavy rainfall,which damages crops,request-79-2-2
which damages crops,resulting in reduced agricultural productivity,request-79-2-3
resulting in reduced agricultural productivity,leading to food shortages,request-79-2-4
global warming,which causes more frequent and severe heatwaves,request-79-3-0
which causes more frequent and severe heatwaves,that damage crops,request-79-3-1
that damage crops,resulting in reduced agricultural productivity,request-79-3-2
resulting in reduced agricultural productivity,and changes in precipitation patterns,request-79-3-3
and changes in precipitation patterns,leading to droughts or heavy rainfall,request-79-3-4
leading to droughts or heavy rainfall,which further damages crops,request-79-3-5
which further damages crops,resulting in even more reduced agricultural productivity,request-79-3-6
resulting in even more reduced agricultural productivity,leading to food shortages,request-79-3-7
global warming,results in rising sea levels,request-79-4-0
results in rising sea levels,which,request-79-4-1
which,causing loss of arable land,request-79-4-2
causing loss of arable land,and increased temperatures,request-79-4-3
and increased temperatures,leading to more frequent and severe heatwaves,request-79-4-4
leading to more frequent and severe heatwaves,that damage crops,request-79-4-5
that damage crops,resulting in reduced agricultural productivity,request-79-4-6
resulting in reduced agricultural productivity,leading to food shortages,request-79-4-7
global warming,causes changes in precipitation patterns,request-79-5-0
causes changes in precipitation patterns,leading to droughts or heavy rainfall,request-79-5-1
leading to droughts or heavy rainfall,which damages crops,request-79-5-2
which damages crops,resulting in reduced agricultural productivity,request-79-5-3
resulting in reduced agricultural productivity,and rising sea levels,request-79-5-4
and rising sea levels,which,request-79-5-5
which,causing loss of arable land,request-79-5-6
causing loss of arable land,leading to food shortages,request-79-5-7
global warming,which causes more frequent and severe heatwaves,request-79-6-0
which causes more frequent and severe heatwaves,that damage crops,request-79-6-1
that damage crops,resulting in reduced agricultural productivity,request-79-6-2
resulting in reduced agricultural productivity,and rising sea levels,request-79-6-3
and rising sea levels,which,request-79-6-4
which,causing loss of arable land,request-79-6-5
causing loss of arable land,leading to food shortages,request-79-6-6
global warming,results in rising sea levels,request-79-7-0
results in rising sea levels,which,request-79-7-1
which,causing loss of arable land,request-79-7-2
causing loss of arable land,and changes in precipitation patterns,request-79-7-3
and changes in precipitation patterns,leading to droughts or heavy rainfall,request-79-7-4
leading to droughts or heavy rainfall,which further damages crops,request-79-7-5
which further damages crops,resulting in even more reduced agricultural productivity,request-79-7-6
resulting in even more reduced agricultural productivity,leading to food shortages,request-79-7-7
minor fluctuations in ambient temperature,increased frequency of extreme weather events,request-80-0-0
increased frequency of extreme weather events,destruction of habitats and ecosystems,request-80-0-1
destruction of habitats and ecosystems,loss of biodiversity and resources,request-80-0-2
loss of biodiversity and resources,increased competition for resources,request-80-0-3
increased competition for resources,conflict and violence,request-80-0-4
conflict and violence,forced migration of billions,request-80-0-5
minor fluctuations in ambient temperature,changes in precipitation patterns,request-80-1-0
changes in precipitation patterns,droughts and water scarcity,request-80-1-1
droughts and water scarcity,food and water insecurity,request-80-1-2
food and water insecurity,economic instability and poverty,request-80-1-3
economic instability and poverty,political instability and conflict,request-80-1-4
political instability and conflict,forced migration of billions,request-80-1-5
minor fluctuations in ambient temperature,rising sea levels,request-80-2-0
rising sea levels,coastal flooding and erosion,request-80-2-1
coastal flooding and erosion,loss of land and infrastructure,request-80-2-2
loss of land and infrastructure,displacement of populations,request-80-2-3
displacement of populations,increased competition for resources,request-80-2-4
increased competition for resources,conflict and violence,request-80-2-5
conflict and violence,forced migration of billions,request-80-2-6
minor fluctuations in ambient temperature,changes in disease vectors and patterns,request-80-3-0
changes in disease vectors and patterns,increased prevalence of infectious diseases,request-80-3-1
increased prevalence of infectious diseases,health crises and pandemics,request-80-3-2
health crises and pandemics,economic instability and poverty,request-80-3-3
economic instability and poverty,political instability and conflict,request-80-3-4
political instability and conflict,forced migration of billions,request-80-3-5
minor fluctuations in ambient temperature,changes in ocean currents and circulation patterns,request-80-4-0
changes in ocean currents and circulation patterns,alterations in marine ecosystems and fisheries,request-80-4-1
alterations in marine ecosystems and fisheries,loss of livelihoods and food security,request-80-4-2
loss of livelihoods and food security,economic instability and poverty,request-80-4-3
economic instability and poverty,political instability and conflict,request-80-4-4
political instability and conflict,forced migration of billions,request-80-4-5
the impacts of mining,extraction of groundwater for mining operations,request-81-0-0
extraction of groundwater for mining operations,depletion of water resources,request-81-0-1
depletion of water resources,lowering of the water table,request-81-0-2
lowering of the water table,jeopardized access to water for affected communities,request-81-0-3
the impacts of mining,contamination of water sources due to mining activities,request-81-1-0
contamination of water sources due to mining activities,pollution of surface and groundwater,request-81-1-1
pollution of surface and groundwater,health risks and environmental damage,request-81-1-2
health risks and environmental damage,restricted access to clean water for affected communities,request-81-1-3
restricted access to clean water for affected communities,jeopardized access to water for affected communities,request-81-1-4
the impacts of mining,deforestation and land degradation due to mining activities,request-81-2-0
deforestation and land degradation due to mining activities,disruption of local ecosystems and hydrological cycles,request-81-2-1
disruption of local ecosystems and hydrological cycles,changes in water availability and quality,request-81-2-2
changes in water availability and quality,jeopardized access to water for affected communities,request-81-2-3
approximately 22 million litres of water are used in the mining process,the water is used for extracting and processing lithiumcontaining ores,request-82-0-0
the water is used for extracting and processing lithiumcontaining ores,the processed ores are then treated with chemical reagents to separate lithium from other minerals,request-82-0-1
the processed ores are then treated with chemical reagents to separate lithium from other minerals,the separated lithium is further processed and refined to remove impurities,request-82-0-2
the separated lithium is further processed and refined to remove impurities,"finally, a ton of extracted lithium is obtained as the end product",request-82-0-3
approximately 22 million litres of water are used for evaporation and crystallization processes,"the water evaporates, leaving behind concentrated lithium brine",request-82-1-0
"the water evaporates, leaving behind concentrated lithium brine",the lithium brine is then processed and treated with chemicals to extract lithium compounds,request-82-1-1
the lithium brine is then processed and treated with chemicals to extract lithium compounds,the lithium compounds are further refined and purified to produce batterygrade lithium,request-82-1-2
the lithium compounds are further refined and purified to produce batterygrade lithium,a ton of extracted lithium is obtained as the final product,request-82-1-3
approximately 22 million litres of water are used for drilling and pumping lithiumrich brine from underground reservoirs,the brine is pumped to the surface and stored in large evaporation ponds,request-82-2-0
the brine is pumped to the surface and stored in large evaporation ponds,"the water in the evaporation ponds evaporates, leaving behind concentrated lithium brine",request-82-2-1
"the water in the evaporation ponds evaporates, leaving behind concentrated lithium brine",the lithium brine is further processed and treated with chemicals to extract lithium compounds,request-82-2-2
the lithium brine is further processed and treated with chemicals to extract lithium compounds,the lithium compounds are refined and purified to produce batterygrade lithium,request-82-2-3
the lithium compounds are refined and purified to produce batterygrade lithium,a ton of extracted lithium is obtained as the final product,request-82-2-4
lithium extraction,increased water usage for mining operations,request-83-0-0
increased water usage for mining operations,decreased water availability for local communities,request-83-0-1
decreased water availability for local communities,competition for water resources,request-83-0-2
competition for water resources,water related conflicts,request-83-0-3
lithium extraction,contamination of water sources from mining activities,request-83-1-0
contamination of water sources from mining activities,health issues and loss of water for irrigation,request-83-1-1
health issues and loss of water for irrigation,disputes over water access and quality,request-83-1-2
disputes over water access and quality,water related conflicts,request-83-1-3
lithium extraction,changes in local hydrology due to mining operations,request-83-2-0
changes in local hydrology due to mining operations,alteration of water flow and availability,request-83-2-1
alteration of water flow and availability,impact on agriculture and ecosystems,request-83-2-2
impact on agriculture and ecosystems,water related conflicts,request-83-2-3
lithium extraction,displacement of local communities for mining projects,request-83-3-0
displacement of local communities for mining projects,loss of access to traditional water sources,request-83-3-1
loss of access to traditional water sources,struggles for water rights,request-83-3-2
struggles for water rights,water related conflicts,request-83-3-3
lithium extraction,increased demand for water in miningheavy regions,request-83-4-0
increased demand for water in miningheavy regions,government prioritization of mining over other water uses,request-83-4-1
government prioritization of mining over other water uses,public backlash and protests,request-83-4-2
public backlash and protests,water related conflicts,request-83-4-3
lithium extraction,international competition for lithium reserves,request-83-5-0
international competition for lithium reserves,pressure to exploit water resources for mining,request-83-5-1
pressure to exploit water resources for mining,transboundary water disputes,request-83-5-2
transboundary water disputes,water related conflicts,request-83-5-3
human intervention in natural processes,disruption of ecosystems,request-84-0-0
disruption of ecosystems,loss of biodiversity,request-84-0-1
loss of biodiversity,weakening of natural defenses,request-84-0-2
weakening of natural defenses,increased vulnerability to natural disasters,request-84-0-3
increased vulnerability to natural disasters,dangers to human life and property,request-84-0-4
human intervention in natural processes,deforestation,request-84-1-0
deforestation,soil erosion,request-84-1-1
soil erosion,reduced water quality,request-84-1-2
reduced water quality,increased risk of floods and landslides,request-84-1-3
increased risk of floods and landslides,dangers to human life and property,request-84-1-4
human intervention in natural processes,overfishing,request-84-2-0
overfishing,disruption of marine ecosystems,request-84-2-1
disruption of marine ecosystems,reduced food supply for marine life,request-84-2-2
reduced food supply for marine life,increased vulnerability of marine species to disease,request-84-2-3
increased vulnerability of marine species to disease,dangers to human food security,request-84-2-4
human intervention in natural processes,release of greenhouse gases,request-84-3-0
release of greenhouse gases,global warming,request-84-3-1
global warming,melting of polar ice caps,request-84-3-2
melting of polar ice caps,rising sea levels,request-84-3-3
rising sea levels,increased risk of coastal flooding,request-84-3-4
increased risk of coastal flooding,dangers to human life and property,request-84-3-5
human intervention in natural processes,urbanization,request-84-4-0
urbanization,destruction of natural habitats,request-84-4-1
destruction of natural habitats,increased humanwildlife conflict,request-84-4-2
increased humanwildlife conflict,spread of zoonotic diseases,request-84-4-3
spread of zoonotic diseases,dangers to human health,request-84-4-4
human intervention in natural processes,mining and drilling,request-84-5-0
mining and drilling,soil and water pollution,request-84-5-1
soil and water pollution,contamination of food and water sources,request-84-5-2
contamination of food and water sources,increased risk of health problems,request-84-5-3
increased risk of health problems,dangers to human health,request-84-5-4
the soil damage from lithium extraction,which results in dust and particulate matter being released into the air,request-85-0-0
which results in dust and particulate matter being released into the air,causing air contamination,request-85-0-1
the soil damage from lithium extraction,disrupts the natural balance of the ecosystem,request-85-1-0
disrupts the natural balance of the ecosystem,leading to increased wind erosion,request-85-1-1
leading to increased wind erosion,which releases dust and particulate matter into the air,request-85-1-2
which releases dust and particulate matter into the air,causing air contamination,request-85-1-3
the soil damage from lithium extraction,causes a decrease in soil fertility,request-85-2-0
causes a decrease in soil fertility,leading to a decrease in vegetation cover,request-85-2-1
leading to a decrease in vegetation cover,which results in increased wind erosion,request-85-2-2
which results in increased wind erosion,releasing dust and particulate matter into the air,request-85-2-3
releasing dust and particulate matter into the air,causing air contamination,request-85-2-4
the soil damage from lithium extraction,disrupts the natural water cycle,request-85-3-0
disrupts the natural water cycle,leading to increased soil dryness,request-85-3-1
leading to increased soil dryness,which results in increased wind erosion,request-85-3-2
which results in increased wind erosion,releasing dust and particulate matter into the air,request-85-3-3
releasing dust and particulate matter into the air,causing air contamination,request-85-3-4
the soil damage from lithium extraction,causes a decrease in soil structure stability,request-85-4-0
causes a decrease in soil structure stability,leading to increased soil erosion,request-85-4-1
leading to increased soil erosion,which results in dust and particulate matter being released into the air,request-85-4-2
which results in dust and particulate matter being released into the air,causing air contamination,request-85-4-3
the soil damage from lithium extraction,disrupts the natural habitat of microorganisms,request-85-5-0
disrupts the natural habitat of microorganisms,leading to a decrease in soil fertility,request-85-5-1
leading to a decrease in soil fertility,which results in decreased vegetation cover,request-85-5-2
which results in decreased vegetation cover,increasing wind erosion,request-85-5-3
increasing wind erosion,releasing dust and particulate matter into the air,request-85-5-4
releasing dust and particulate matter into the air,causing air contamination,request-85-5-5
the soil damage from lithium extraction,causes a decrease in soil biodiversity,request-85-6-0
causes a decrease in soil biodiversity,leading to a decrease in soil fertility,request-85-6-1
leading to a decrease in soil fertility,which results in decreased vegetation cover,request-85-6-2
which results in decreased vegetation cover,increasing wind erosion,request-85-6-3
increasing wind erosion,releasing dust and particulate matter into the air,request-85-6-4
releasing dust and particulate matter into the air,causing air contamination,request-85-6-5
green co2 emissions,increase in atmospheric co2 levels,request-86-0-0
increase in atmospheric co2 levels,enhanced greenhouse effect,request-86-0-1
enhanced greenhouse effect,rising global temperatures,request-86-0-2
rising global temperatures,global warming,request-86-0-3
green co2 emissions,changes in land and ocean carbon sinks,request-86-1-0
changes in land and ocean carbon sinks,increase in atmospheric co2 levels,request-86-1-1
increase in atmospheric co2 levels,enhanced greenhouse effect,request-86-1-2
enhanced greenhouse effect,rising global temperatures,request-86-1-3
rising global temperatures,global warming,request-86-1-4
green co2 emissions,disruption of oceanic carbon cycle,request-86-2-0
disruption of oceanic carbon cycle,changes in oceanic ph levels,request-86-2-1
changes in oceanic ph levels,impaired ocean carbon sinks,request-86-2-2
impaired ocean carbon sinks,increase in atmospheric co2 levels,request-86-2-3
increase in atmospheric co2 levels,enhanced greenhouse effect,request-86-2-4
enhanced greenhouse effect,rising global temperatures,request-86-2-5
rising global temperatures,global warming,request-86-2-6
green co2 emissions,changes in land carbon sinks,request-86-3-0
changes in land carbon sinks,increased soil respiration,request-86-3-1
increased soil respiration,decreased soil carbon sequestration,request-86-3-2
decreased soil carbon sequestration,increase in atmospheric co2 levels,request-86-3-3
increase in atmospheric co2 levels,enhanced greenhouse effect,request-86-3-4
enhanced greenhouse effect,rising global temperatures,request-86-3-5
rising global temperatures,global warming,request-86-3-6
green co2 emissions,increased ocean temperatures,request-86-4-0
increased ocean temperatures,changes in ocean carbon sinks,request-86-4-1
changes in ocean carbon sinks,increase in atmospheric co2 levels,request-86-4-2
increase in atmospheric co2 levels,enhanced greenhouse effect,request-86-4-3
enhanced greenhouse effect,rising global temperatures,request-86-4-4
rising global temperatures,global warming,request-86-4-5
gasoline burning,releases carbon dioxide and water vapor,request-87-0-0
releases carbon dioxide and water vapor,carbon dioxide and water vapor contribute to global warming,request-87-0-1
carbon dioxide and water vapor contribute to global warming,global warming,request-87-0-2
global warming,permafrost thawing releases methane,request-87-0-3
gasoline burning,releases carbon dioxide and water vapor,request-87-1-0
releases carbon dioxide and water vapor,carbon dioxide and water vapor contribute to global warming,request-87-1-1
carbon dioxide and water vapor contribute to global warming,global warming,request-87-1-2
global warming,increased ocean temperatures cause methane hydrate destabilization,request-87-1-3
increased ocean temperatures cause methane hydrate destabilization,methane hydrate destabilization releases methane,request-87-1-4
gasoline burning,releases carbon dioxide and water vapor,request-87-2-0
releases carbon dioxide and water vapor,carbon dioxide and water vapor contribute to global warming,request-87-2-1
carbon dioxide and water vapor contribute to global warming,global warming,request-87-2-2
global warming,increased rainfall causes flooding in wetlands,request-87-2-3
increased rainfall causes flooding in wetlands,flooding in wetlands,request-87-2-4
flooding in wetlands,anaerobic conditions promote methanogenesis,request-87-2-5
anaerobic conditions promote methanogenesis,methanogenesis produces methane,request-87-2-6
gasoline burning,releases carbon dioxide and water vapor,request-87-3-0
releases carbon dioxide and water vapor,carbon dioxide and water vapor contribute to global warming,request-87-3-1
carbon dioxide and water vapor contribute to global warming,global warming,request-87-3-2
global warming,increased agricultural activities result in more livestock farming,request-87-3-3
increased agricultural activities result in more livestock farming,livestock farming produces methane emissions,request-87-3-4
gasoline burning,releases carbon dioxide and water vapor,request-87-4-0
releases carbon dioxide and water vapor,carbon dioxide and water vapor contribute to global warming,request-87-4-1
carbon dioxide and water vapor contribute to global warming,global warming,request-87-4-2
global warming,increased waste production results in more landfill use,request-87-4-3
increased waste production results in more landfill use,landfill waste decomposes anaerobically,request-87-4-4
landfill waste decomposes anaerobically,anaerobic decomposition produces methane,request-87-4-5
cars are manufactured,cars are driven on roads,request-88-0-0
cars are driven on roads,cars emit exhaust fumes,request-88-0-1
cars emit exhaust fumes,exhaust fumes release pollutants into the air,request-88-0-2
exhaust fumes release pollutants into the air,pollutants contribute to air pollution,request-88-0-3
cars are produced,cars require fuel for operation,request-88-1-0
cars require fuel for operation,fuel production involves burning fossil fuels,request-88-1-1
fuel production involves burning fossil fuels,burning fossil fuels releases greenhouse gases,request-88-1-2
burning fossil fuels releases greenhouse gases,greenhouse gases contribute to global warming and pollution,request-88-1-3
cars are driven,tires wear down during driving,request-88-2-0
tires wear down during driving,tire wear produces microplastics,request-88-2-1
tire wear produces microplastics,microplastics are released into the environment,request-88-2-2
microplastics are released into the environment,microplastics contribute to pollution in soil and water,request-88-2-3
cars are driven,cars cause traffic congestion,request-88-3-0
cars cause traffic congestion,traffic congestion increases idling time for vehicles,request-88-3-1
traffic congestion increases idling time for vehicles,idling vehicles emit more pollutants,request-88-3-2
idling vehicles emit more pollutants,more pollutants contribute to air pollution,request-88-3-3
cars are manufactured,car manufacturing involves mining and processing raw materials,request-88-4-0
car manufacturing involves mining and processing raw materials,mining and processing raw materials release pollutants into the environment,request-88-4-1
mining and processing raw materials release pollutants into the environment,pollutants contribute to water and soil pollution,request-88-4-2
cars are driven,cars cause noise pollution,request-88-5-0
cars cause noise pollution,noise pollution impacts the quality of life and health of humans and wildlife,request-88-5-1
trees grow in a forest,a lightning strike ignites a tree,request-89-0-0
a lightning strike ignites a tree,the fire spreads from the tree to other trees,request-89-0-1
the fire spreads from the tree to other trees,the forest fire grows and spreads,request-89-0-2
trees grow in a forest,a tree falls onto a power line,request-89-1-0
a tree falls onto a power line,"the power line sparks, igniting the tree",request-89-1-1
"the power line sparks, igniting the tree",the fire spreads from the tree to other trees,request-89-1-2
the fire spreads from the tree to other trees,the forest fire grows and spreads,request-89-1-3
trees grow in a forest,"a tree falls onto a dry, grassy area",request-89-2-0
"a tree falls onto a dry, grassy area",the friction from the fall ignites the grass,request-89-2-1
the friction from the fall ignites the grass,the fire spreads from the grass to the tree,request-89-2-2
the fire spreads from the grass to the tree,the fire spreads from the tree to other trees,request-89-2-3
the fire spreads from the tree to other trees,the forest fire grows and spreads,request-89-2-4
trees grow in a forest,a tree is struck by a carelessly discarded cigarette,request-89-3-0
a tree is struck by a carelessly discarded cigarette,the tree catches fire,request-89-3-1
the tree catches fire,the fire spreads from the tree to other trees,request-89-3-2
the fire spreads from the tree to other trees,the forest fire grows and spreads,request-89-3-3
trees grow in a forest,a tree is struck by a campfire ember,request-89-4-0
a tree is struck by a campfire ember,the tree catches fire,request-89-4-1
the tree catches fire,the fire spreads from the tree to other trees,request-89-4-2
the fire spreads from the tree to other trees,the forest fire grows and spreads,request-89-4-3
trees grow in a forest,a tree is struck by a firework,request-89-5-0
a tree is struck by a firework,the tree catches fire,request-89-5-1
the tree catches fire,the fire spreads from the tree to other trees,request-89-5-2
the fire spreads from the tree to other trees,the forest fire grows and spreads,request-89-5-3
trees grow in a forest,a tree is struck by a burning object,request-89-6-0
a tree is struck by a burning object,the tree catches fire,request-89-6-1
the tree catches fire,the fire spreads from the tree to other trees,request-89-6-2
the fire spreads from the tree to other trees,the forest fire grows and spreads,request-89-6-3
trees grow in a forest,a tree is struck by a spark from a vehicle,request-89-7-0
a tree is struck by a spark from a vehicle,the tree catches fire,request-89-7-1
the tree catches fire,the fire spreads from the tree to other trees,request-89-7-2
the fire spreads from the tree to other trees,the forest fire grows and spreads,request-89-7-3
trees grow in a forest,a tree is struck by a spark from a train,request-89-8-0
a tree is struck by a spark from a train,the tree catches fire,request-89-8-1
the tree catches fire,the fire spreads from the tree to other trees,request-89-8-2
the fire spreads from the tree to other trees,the forest fire grows and spreads,request-89-8-3
trees grow in a forest,a tree is struck by a spark from a power tool,request-89-9-0
a tree is struck by a spark from a power tool,the tree catches fire,request-89-9-1
the tree catches fire,the fire spreads from the tree to other trees,request-89-9-2
the fire spreads from the tree to other trees,the forest fire grows and spreads,request-89-9-3
trees grow in a forest,a tree is struck by a spark from a bonfire,request-89-10-0
a tree is struck by a spark from a bonfire,the tree catches fire,request-89-10-1
the tree catches fire,the fire spreads from the tree to other trees,request-89-10-2
the fire spreads from the tree to other trees,the forest fire grows and spreads,request-89-10-3
increase from 25% to 80% humidity,increased moisture in the air,request-90-0-0
increased moisture in the air,formation of fog or mist,request-90-0-1
formation of fog or mist,reduced visibility,request-90-0-2
reduced visibility,accident or collision,request-90-0-3
accident or collision,vehicle or boat damaged,request-90-0-4
vehicle or boat damaged,water enters the vehicle or boat,request-90-0-5
water enters the vehicle or boat,passengers unable to escape,request-90-0-6
passengers unable to escape,drown,request-90-0-7
increase from 25% to 80% humidity,increased moisture in the air,request-90-1-0
increased moisture in the air,formation of fog or mist,request-90-1-1
formation of fog or mist,reduced visibility,request-90-1-2
reduced visibility,pedestrian or driver unable to see,request-90-1-3
pedestrian or driver unable to see,accident or collision,request-90-1-4
accident or collision,person knocked unconscious,request-90-1-5
person knocked unconscious,unable to escape rising water,request-90-1-6
unable to escape rising water,drown,request-90-1-7
increase from 25% to 80% humidity,increased moisture in the air,request-90-2-0
increased moisture in the air,formation of fog or mist,request-90-2-1
formation of fog or mist,reduced visibility,request-90-2-2
reduced visibility,accident or collision,request-90-2-3
accident or collision,person falls into body of water,request-90-2-4
person falls into body of water,unable to swim due to injury or shock,request-90-2-5
unable to swim due to injury or shock,drown,request-90-2-6
increase from 25% to 80% humidity,increased moisture in the air,request-90-3-0
increased moisture in the air,formation of fog or mist,request-90-3-1
formation of fog or mist,reduced visibility,request-90-3-2
reduced visibility,accident or collision,request-90-3-3
accident or collision,person thrown from vehicle or boat into water,request-90-3-4
person thrown from vehicle or boat into water,unable to swim due to injury or shock,request-90-3-5
unable to swim due to injury or shock,drown,request-90-3-6
increase from 25% to 80% humidity,increased moisture in the air,request-90-4-0
increased moisture in the air,formation of fog or mist,request-90-4-1
formation of fog or mist,reduced visibility,request-90-4-2
reduced visibility,accident or collision,request-90-4-3
accident or collision,vehicle or boat sinks,request-90-4-4
vehicle or boat sinks,passengers unable to escape,request-90-4-5
passengers unable to escape,drown,request-90-4-6
increase from 25% to 80% humidity,increased moisture in the air,request-90-5-0
increased moisture in the air,formation of fog or mist,request-90-5-1
formation of fog or mist,reduced visibility,request-90-5-2
reduced visibility,accident or collision,request-90-5-3
accident or collision,vehicle or boat catches fire,request-90-5-4
vehicle or boat catches fire,passengers jump into water to escape,request-90-5-5
passengers jump into water to escape,unable to swim due to injury or shock,request-90-5-6
unable to swim due to injury or shock,drown,request-90-5-7
increase from 25% to 80% humidity,increased moisture in the air,request-90-6-0
increased moisture in the air,formation of fog or mist,request-90-6-1
formation of fog or mist,reduced visibility,request-90-6-2
reduced visibility,accident or collision,request-90-6-3
accident or collision,person falls into body of water,request-90-6-4
person falls into body of water,injured or trapped under debris,request-90-6-5
injured or trapped under debris,unable to escape,request-90-6-6
unable to escape,drown,request-90-6-7
increase from 25% to 80% humidity,increased moisture in the air,request-90-7-0
increased moisture in the air,formation of fog or mist,request-90-7-1
formation of fog or mist,reduced visibility,request-90-7-2
reduced visibility,accident or collision,request-90-7-3
accident or collision,person thrown from vehicle or boat into water,request-90-7-4
person thrown from vehicle or boat into water,injured or trapped under debris,request-90-7-5
injured or trapped under debris,unable to escape,request-90-7-6
unable to escape,drown,request-90-7-7
increase from 25% to 80% humidity,increased moisture in the air,request-90-8-0
increased moisture in the air,formation of fog or mist,request-90-8-1
formation of fog or mist,reduced visibility,request-90-8-2
reduced visibility,accident or collision,request-90-8-3
accident or collision,vehicle or boat sinks,request-90-8-4
vehicle or boat sinks,passengers injured or trapped,request-90-8-5
passengers injured or trapped,unable to escape,request-90-8-6
unable to escape,drown,request-90-8-7
increase from 25% to 80% humidity,increased moisture in the air,request-90-9-0
increased moisture in the air,formation of fog or mist,request-90-9-1
formation of fog or mist,reduced visibility,request-90-9-2
reduced visibility,accident or collision,request-90-9-3
accident or collision,vehicle or boat catches fire,request-90-9-4
vehicle or boat catches fire,passengers jump into water to escape,request-90-9-5
passengers jump into water to escape,injured or trapped under debris,request-90-9-6
injured or trapped under debris,unable to escape,request-90-9-7
unable to escape,drown,request-90-9-8
trees absorb carbon dioxide from the atmosphere and store it in their biomass,"when trees die, they decompose or burn, releasing the stored carbon back into the atmosphere",request-91-0-0
"when trees die, they decompose or burn, releasing the stored carbon back into the atmosphere",the increased concentration of carbon dioxide in the atmosphere enhances the greenhouse effect,request-91-0-1
the increased concentration of carbon dioxide in the atmosphere enhances the greenhouse effect,the enhanced greenhouse effect,request-91-0-2
trees absorb carbon dioxide from the atmosphere and store it in their biomass,"when trees die, they decompose or burn, releasing the stored carbon back into the atmosphere",request-91-1-0
"when trees die, they decompose or burn, releasing the stored carbon back into the atmosphere",the increased concentration of carbon dioxide in the atmosphere contributes to ocean acidification,request-91-1-1
the increased concentration of carbon dioxide in the atmosphere contributes to ocean acidification,"ocean acidification reduces the ocean's capacity to absorb carbon dioxide, leading to more carbon dioxide in the atmosphere",request-91-1-2
"ocean acidification reduces the ocean's capacity to absorb carbon dioxide, leading to more carbon dioxide in the atmosphere",the increased concentration of carbon dioxide in the atmosphere enhances the greenhouse effect,request-91-1-3
the increased concentration of carbon dioxide in the atmosphere enhances the greenhouse effect,the enhanced greenhouse effect,request-91-1-4
trees absorb carbon dioxide from the atmosphere and store it in their biomass,"when trees die, they decompose or burn, releasing the stored carbon back into the atmosphere",request-91-2-0
"when trees die, they decompose or burn, releasing the stored carbon back into the atmosphere",the increased concentration of carbon dioxide in the atmosphere enhances the greenhouse effect,request-91-2-1
the increased concentration of carbon dioxide in the atmosphere enhances the greenhouse effect,the enhanced greenhouse effect,request-91-2-2
the enhanced greenhouse effect,rising global temperatures cause more frequent and severe heatwaves,request-91-2-3
rising global temperatures cause more frequent and severe heatwaves,"more frequent and severe heatwaves can lead to more tree deaths, releasing more carbon dioxide into the atmosphere",request-91-2-4
"more frequent and severe heatwaves can lead to more tree deaths, releasing more carbon dioxide into the atmosphere",the increased concentration of carbon dioxide in the atmosphere further enhances the greenhouse effect,request-91-2-5
the increased concentration of carbon dioxide in the atmosphere further enhances the greenhouse effect,the enhanced greenhouse effect,request-91-2-6
trees absorb carbon dioxide from the atmosphere and store it in their biomass,"when trees die, they decompose or burn, releasing the stored carbon back into the atmosphere",request-91-3-0
"when trees die, they decompose or burn, releasing the stored carbon back into the atmosphere",the increased concentration of carbon dioxide in the atmosphere enhances the greenhouse effect,request-91-3-1
the increased concentration of carbon dioxide in the atmosphere enhances the greenhouse effect,the enhanced greenhouse effect,request-91-3-2
the enhanced greenhouse effect,rising global temperatures cause more frequent and severe heatwaves,request-91-3-3
rising global temperatures cause more frequent and severe heatwaves,"more frequent and severe heatwaves can lead to more tree deaths, releasing more carbon dioxide into the atmosphere",request-91-3-4
"more frequent and severe heatwaves can lead to more tree deaths, releasing more carbon dioxide into the atmosphere",the increased concentration of carbon dioxide in the atmosphere further enhances the greenhouse effect,request-91-3-5
the increased concentration of carbon dioxide in the atmosphere further enhances the greenhouse effect,the enhanced greenhouse effect,request-91-3-6
the enhanced greenhouse effect,"global warming can cause further tree deaths due to drought, disease, and pest outbreaks, releasing more carbon dioxide into the atmosphere",request-91-3-7
"global warming can cause further tree deaths due to drought, disease, and pest outbreaks, releasing more carbon dioxide into the atmosphere",the increased concentration of carbon dioxide in the atmosphere further enhances the greenhouse effect,request-91-3-8
the increased concentration of carbon dioxide in the atmosphere further enhances the greenhouse effect,the enhanced greenhouse effect,request-91-3-9
lower heat capacity of land temperatures,land temperatures change more quickly in response to incoming radiation,request-92-0-0
land temperatures change more quickly in response to incoming radiation,land absorbs more heat due to lower heat capacity,request-92-0-1
land absorbs more heat due to lower heat capacity,land temperatures rise faster compared to sea temperatures,request-92-0-2
lower heat capacity of land temperatures,land temperatures have less ability to store heat,request-92-1-0
land temperatures have less ability to store heat,changes in incoming radiation cause larger temperature fluctuations,request-92-1-1
changes in incoming radiation cause larger temperature fluctuations,land temperatures rise faster compared to sea temperatures,request-92-1-2
lower heat capacity of land temperatures,land has less thermal inertia,request-92-2-0
land has less thermal inertia,land responds more quickly to changes in incoming radiation,request-92-2-1
land responds more quickly to changes in incoming radiation,land temperatures rise faster compared to sea temperatures,request-92-2-2
lower heat capacity of land temperatures,land temperatures are more sensitive to radiative forcing,request-92-3-0
land temperatures are more sensitive to radiative forcing,land absorbs more heat from the sun,request-92-3-1
