cause,effect,custom_id
barbecue embers ignite nearby dry vegetation,fire spreads to larger areas,request-62-1-1
fire spreads to larger areas,wildfires in europe,request-62-1-2
humans using campfires carelessly,campfire sparks ignite dry vegetation,request-62-2-0
campfire sparks ignite dry vegetation,fire grows uncontrollably,request-62-2-1
fire grows uncontrollably,wildfires in europe,request-62-2-2
humans discarding rubbish like glass which can focus sunlight,glass lenses focus sunlight on dry vegetation,request-62-3-0
glass lenses focus sunlight on dry vegetation,dry vegetation catches fire due to heat,request-62-3-1
dry vegetation catches fire due to heat,fire spreads uncontrollably,request-62-3-2
fire spreads uncontrollably,wildfires in europe,request-62-3-3
global warming,rising temperatures,request-63-0-0
rising temperatures,droughts,request-63-0-1
droughts,dry vegetation,request-63-0-2
dry vegetation,fires,request-63-0-3
global warming,rising temperatures,request-63-1-0
rising temperatures,heatwaves,request-63-1-1
heatwaves,ignition of flammable materials,request-63-1-2
ignition of flammable materials,fires,request-63-1-3
global warming,melting ice caps,request-63-2-0
melting ice caps,rising sea levels,request-63-2-1
rising sea levels,coastal ecosystem disruptions,request-63-2-2
coastal ecosystem disruptions,dry conditions inland,request-63-2-3
dry conditions inland,fires,request-63-2-4
global warming,changes in weather patterns,request-63-3-0
changes in weather patterns,intense wind conditions,request-63-3-1
intense wind conditions,spread of existing fires,request-63-3-2
spread of existing fires,fires,request-63-3-3
global warming,rising temperatures,request-63-4-0
rising temperatures,increased evaporation,request-63-4-1
increased evaporation,reduced soil moisture,request-63-4-2
reduced soil moisture,dry conditions,request-63-4-3
dry conditions,fires,request-63-4-4
global warming,increased greenhouse gas concentrations,request-63-5-0
increased greenhouse gas concentrations,amplification of the greenhouse effect,request-63-5-1
amplification of the greenhouse effect,extreme heat events,request-63-5-2
extreme heat events,fires,request-63-5-3
40 degrees,high temperature,request-64-0-0
high temperature,dry vegetation,request-64-0-1
dry vegetation,flammable conditions,request-64-0-2
flammable conditions,fires,request-64-0-3
40 degrees,high temperature,request-64-1-0
high temperature,evaporation,request-64-1-1
evaporation,dry vegetation,request-64-1-2
dry vegetation,fires,request-64-1-3
40 degrees,high temperature,request-64-2-0
high temperature,heat stress,request-64-2-1
heat stress,forest drying,request-64-2-2
forest drying,fires,request-64-2-3
40 degrees,prolonged heat,request-64-3-0
prolonged heat,moisture loss,request-64-3-1
moisture loss,dry vegetation,request-64-3-2
dry vegetation,fires,request-64-3-3
40 degrees,high temperature,request-64-4-0
high temperature,increased dryness,request-64-4-1
increased dryness,ignition sources,request-64-4-2
ignition sources,fires,request-64-4-3
40 degrees,high temperature,request-64-5-0
high temperature,flammable materials,request-64-5-1
flammable materials,combustion,request-64-5-2
combustion,fires,request-64-5-3
fungiculture and permaculture,soil improvement,request-65-0-0
soil improvement,increased soil fertility,request-65-0-1
increased soil fertility,enhanced plant growth,request-65-0-2
enhanced plant growth,restored ecological balance,request-65-0-3
restored ecological balance,ecosystem remediation,request-65-0-4
fungiculture and permaculture,mycoremediation,request-65-1-0
mycoremediation,breakdown of pollutants,request-65-1-1
breakdown of pollutants,reduced soil contamination,request-65-1-2
reduced soil contamination,restored ecological balance,request-65-1-3
restored ecological balance,ecosystem remediation,request-65-1-4
fungiculture and permaculture,organic waste recycling,request-65-2-0
organic waste recycling,improved soil structure,request-65-2-1
improved soil structure,sustainable nutrient cycling,request-65-2-2
sustainable nutrient cycling,restored ecological balance,request-65-2-3
restored ecological balance,ecosystem remediation,request-65-2-4
fungiculture and permaculture,introduction of beneficial fungi,request-65-3-0
introduction of beneficial fungi,enhanced symbiotic relationships,request-65-3-1
enhanced symbiotic relationships,increased biodiversity,request-65-3-2
increased biodiversity,restored ecological balance,request-65-3-3
restored ecological balance,ecosystem remediation,request-65-3-4
fungiculture and permaculture,establishment of perennial systems,request-65-4-0
establishment of perennial systems,longterm carbon sequestration,request-65-4-1
longterm carbon sequestration,improved soil health,request-65-4-2
improved soil health,restored ecological balance,request-65-4-3
restored ecological balance,ecosystem remediation,request-65-4-4
drought,crop failure,request-66-0-0
crop failure,food scarcity,request-66-0-1
food scarcity,hunger,request-66-0-2
hunger,malnutrition,request-66-0-3
malnutrition,weak immune systems,request-66-0-4
weak immune systems,spread of disease,request-66-0-5
spread of disease,increased mortality rate,request-66-0-6
increased mortality rate,social unrest,request-66-0-7
social unrest,armed conflict,request-66-0-8
armed conflict,wars,request-66-0-9
wars,millions of deaths,request-66-0-10
drought,water scarcity,request-66-1-0
water scarcity,thirst,request-66-1-1
thirst,dehydration,request-66-1-2
dehydration,health crises,request-66-1-3
health crises,hospital overcrowding,request-66-1-4
hospital overcrowding,social dissatisfaction,request-66-1-5
social dissatisfaction,political instability,request-66-1-6
political instability,armed conflict,request-66-1-7
armed conflict,wars,request-66-1-8
wars,millions of deaths,request-66-1-9
drought,water scarcity,request-66-2-0
water scarcity,thirst,request-66-2-1
thirst,migration,request-66-2-2
migration,resource competition,request-66-2-3
resource competition,social tension,request-66-2-4
social tension,armed conflict,request-66-2-5
armed conflict,wars,request-66-2-6
wars,millions of deaths,request-66-2-7
drought,crop failure,request-66-3-0
crop failure,economic losses,request-66-3-1
economic losses,increased poverty,request-66-3-2
increased poverty,resource competition,request-66-3-3
resource competition,social tension,request-66-3-4
social tension,armed conflict,request-66-3-5
armed conflict,wars,request-66-3-6
wars,millions of deaths,request-66-3-7
drought,water scarcity,request-66-4-0
water scarcity,crop irrigation failure,request-66-4-1
crop irrigation failure,food scarcity,request-66-4-2
food scarcity,hunger,request-66-4-3
hunger,social dissatisfaction,request-66-4-4
social dissatisfaction,armed conflict,request-66-4-5
armed conflict,wars,request-66-4-6
wars,millions of deaths,request-66-4-7
fuel fuel combustion energy release emissions,fuel,request-67-0-0
fuel,fuel combustion,request-67-0-1
fuel combustion,energy release,request-67-0-2
energy release,emissions,request-67-0-3
fuel fuel consumption chemical reactions emissions,fuel,request-67-1-0
fuel,fuel consumption,request-67-1-1
fuel consumption,chemical reactions,request-67-1-2
chemical reactions,emissions,request-67-1-3
fuel burning process carbon dioxide production emissions,fuel,request-67-2-0
fuel,burning process,request-67-2-1
burning process,carbon dioxide production,request-67-2-2
carbon dioxide production,emissions,request-67-2-3
fuel combustion products air pollution emissions,fuel,request-67-3-0
fuel,combustion products,request-67-3-1
combustion products,air pollution,request-67-3-2
air pollution,emissions  ,request-67-3-3
canada,canadian industries,request-68-0-0
canadian industries,energy production,request-68-0-1
energy production,fossil fuel consumption,request-68-0-2
fossil fuel consumption,greenhouse gas emissions,request-68-0-3
greenhouse gas emissions,global carbon footprint,request-68-0-4
global carbon footprint,1% of global emissions,request-68-0-5
canada,transportation sector,request-68-1-0
transportation sector,vehicle emissions,request-68-1-1
vehicle emissions,greenhouse gas emissions,request-68-1-2
greenhouse gas emissions,global carbon footprint,request-68-1-3
global carbon footprint,1% of global emissions,request-68-1-4
canada,deforestation,request-68-2-0
deforestation,loss of carbon sinks,request-68-2-1
loss of carbon sinks,increased atmospheric carbon,request-68-2-2
increased atmospheric carbon,global carbon footprint,request-68-2-3
global carbon footprint,1% of global emissions,request-68-2-4
canada,oil sands operations,request-68-3-0
oil sands operations,extraction and refining,request-68-3-1
extraction and refining,high energy use,request-68-3-2
high energy use,greenhouse gas emissions,request-68-3-3
greenhouse gas emissions,global carbon footprint,request-68-3-4
global carbon footprint,1% of global emissions,request-68-3-5
canada,agriculture industry,request-68-4-0
agriculture industry,livestock farming,request-68-4-1
livestock farming,methane production,request-68-4-2
methane production,greenhouse gas emissions,request-68-4-3
greenhouse gas emissions,global carbon footprint,request-68-4-4
global carbon footprint,1% of global emissions,request-68-4-5
fossil fuels,greenhouse gas emissions,request-69-0-0
greenhouse gas emissions,climate change,request-69-0-1
climate change,extreme weather events,request-69-0-2
extreme weather events,human deaths,request-69-0-3
fossil fuels,greenhouse gas emissions,request-69-1-0
greenhouse gas emissions,air pollution,request-69-1-1
air pollution,respiratory diseases,request-69-1-2
respiratory diseases,human deaths,request-69-1-3
fossil fuels,greenhouse gas emissions,request-69-2-0
greenhouse gas emissions,air pollution,request-69-2-1
air pollution,cardiovascular diseases,request-69-2-2
cardiovascular diseases,human deaths,request-69-2-3
fossil fuels,greenhouse gas emissions,request-69-3-0
greenhouse gas emissions,air pollution,request-69-3-1
air pollution,reduced air quality,request-69-3-2
reduced air quality,human deaths,request-69-3-3
fossil fuels,greenhouse gas emissions,request-69-4-0
greenhouse gas emissions,global warming,request-69-4-1
global warming,reduced agricultural yield,request-69-4-2
reduced agricultural yield,malnutrition,request-69-4-3
malnutrition,human deaths,request-69-4-4
fossil fuels,greenhouse gas emissions,request-69-5-0
greenhouse gas emissions,climate change,request-69-5-1
climate change,rising sea levels,request-69-5-2
rising sea levels,displacement of populations,request-69-5-3
displacement of populations,human deaths,request-69-5-4
fossil fuels,greenhouse gas emissions,request-69-6-0
greenhouse gas emissions,climate change,request-69-6-1
climate change,spread of infectious diseases,request-69-6-2
spread of infectious diseases,human deaths,request-69-6-3
fossil fuels,greenhouse gas emissions,request-69-7-0
greenhouse gas emissions,particulate matter,request-69-7-1
particulate matter,lung cancer,request-69-7-2
lung cancer,human deaths  ,request-69-7-3
loss of land in farms with turbines,reduction in available farmland,request-70-0-0
reduction in available farmland,decrease in crop cultivation,request-70-0-1
decrease in crop cultivation,loss of production,request-70-0-2
loss of land in farms with turbines,displacement of farmers,request-70-1-0
displacement of farmers,reduction in farming activities,request-70-1-1
reduction in farming activities,loss of production,request-70-1-2
loss of land in farms with turbines,habitat disruption,request-70-2-0
habitat disruption,decline in pollinators,request-70-2-1
decline in pollinators,decrease in crop yields,request-70-2-2
decrease in crop yields,loss of production,request-70-2-3
loss of land in farms with turbines,loss of grazing area,request-70-3-0
loss of grazing area,reduction in livestock farming,request-70-3-1
reduction in livestock farming,loss of production,request-70-3-2
loss of land in farms with turbines,conflict over land use,request-70-4-0
conflict over land use,farmers abandoning agricultural activities,request-70-4-1
farmers abandoning agricultural activities,loss of production  ,request-70-4-2
humans,industrial activities,request-71-0-0
industrial activities,burning of fossil fuels,request-71-0-1
burning of fossil fuels,increase in greenhouse gas emissions,request-71-0-2
increase in greenhouse gas emissions,global temperature rise,request-71-0-3
global temperature rise,climate change,request-71-0-4
humans,deforestation,request-71-1-0
deforestation,reduction in carbon sequestration,request-71-1-1
reduction in carbon sequestration,increase in atmospheric co2,request-71-1-2
increase in atmospheric co2,global temperature rise,request-71-1-3
global temperature rise,climate change,request-71-1-4
humans,agricultural practices,request-71-2-0
agricultural practices,methane emissions from livestock,request-71-2-1
methane emissions from livestock,increase in greenhouse gas concentrations,request-71-2-2
increase in greenhouse gas concentrations,global temperature rise,request-71-2-3
global temperature rise,climate change,request-71-2-4
humans,transportation,request-71-3-0
transportation,burning of fossil fuels,request-71-3-1
burning of fossil fuels,increase in greenhouse gas emissions,request-71-3-2
increase in greenhouse gas emissions,global temperature rise,request-71-3-3
global temperature rise,climate change,request-71-3-4
humans,urbanization,request-71-4-0
urbanization,increase in energy consumption,request-71-4-1
increase in energy consumption,increase in greenhouse gas emissions,request-71-4-2
increase in greenhouse gas emissions,global temperature rise,request-71-4-3
global temperature rise,climate change,request-71-4-4
humans,waste generation,request-71-5-0
waste generation,decomposition in landfills,request-71-5-1
decomposition in landfills,methane emissions,request-71-5-2
methane emissions,increase in greenhouse gas concentrations,request-71-5-3
increase in greenhouse gas concentrations,global temperature rise,request-71-5-4
global temperature rise,climate change,request-71-5-5
humans,overconsumption of resources,request-71-6-0
overconsumption of resources,environmental degradation,request-71-6-1
environmental degradation,destabilization of ecosystems,request-71-6-2
destabilization of ecosystems,increase in greenhouse gas emissions,request-71-6-3
increase in greenhouse gas emissions,global temperature rise,request-71-6-4
global temperature rise,climate change,request-71-6-5
co2 dumping,increase in atmospheric co2 levels,request-72-0-0
increase in atmospheric co2 levels,enhanced greenhouse effect,request-72-0-1
enhanced greenhouse effect,trapping of heat in the atmosphere,request-72-0-2
trapping of heat in the atmosphere,warmth,request-72-0-3
co2 dumping,increased absorption of infrared radiation,request-72-1-0
increased absorption of infrared radiation,reduction in radiative heat escaping to space,request-72-1-1
reduction in radiative heat escaping to space,accumulation of heat in earth's system,request-72-1-2
accumulation of heat in earth's system,warmth,request-72-1-3
co2 dumping,disruption of earth's natural carbon balance,request-72-2-0
disruption of earth's natural carbon balance,alteration of global energy equilibrium,request-72-2-1
alteration of global energy equilibrium,increase in average global temperature,request-72-2-2
increase in average global temperature,warmth  ,request-72-2-3
higher concentrations of co2,increased photosynthesis in plants,request-73-0-0
increased photosynthesis in plants,higher biomass production,request-73-0-1
higher biomass production,enhanced vegetation cover,request-73-0-2
enhanced vegetation cover,increased transpiration rates,request-73-0-3
increased transpiration rates,altered atmospheric moisture distribution,request-73-0-4
altered atmospheric moisture distribution,cooling of surface temperatures due to convective refrigerant effect,request-73-0-5
higher concentrations of co2,increased photosynthesis in plants,request-73-1-0
increased photosynthesis in plants,higher biomass production,request-73-1-1
higher biomass production,enriched soil carbon due to plant residue,request-73-1-2
enriched soil carbon due to plant residue,enhanced soil water retention,request-73-1-3
enhanced soil water retention,increased transpiration rates,request-73-1-4
increased transpiration rates,altered atmospheric moisture distribution,request-73-1-5
altered atmospheric moisture distribution,cooling of surface temperatures due to convective refrigerant effect,request-73-1-6
higher concentrations of co2,increased photosynthesis in plants,request-73-2-0
increased photosynthesis in plants,higher biomass production,request-73-2-1
higher biomass production,enhanced vegetation cover,request-73-2-2
enhanced vegetation cover,increased shading from vegetation,request-73-2-3
increased shading from vegetation,reduced surface temperature directly,request-73-2-4
reduced surface temperature directly,cooling of surface temperatures due to convective refrigerant effect,request-73-2-5
higher concentrations of co2,increased photosynthesis in plants,request-73-3-0
increased photosynthesis in plants,higher biomass production,request-73-3-1
higher biomass production,enhanced root growth in plants,request-73-3-2
enhanced root growth in plants,improved soil structure,request-73-3-3
improved soil structure,enhanced water retention in the soil,request-73-3-4
enhanced water retention in the soil,increased transpiration rates,request-73-3-5
increased transpiration rates,altered atmospheric moisture distribution,request-73-3-6
altered atmospheric moisture distribution,cooling of surface temperatures due to convective refrigerant effect,request-73-3-7
humans,deforestation,request-74-0-0
deforestation,reduced carbon absorption by forests,request-74-0-1
reduced carbon absorption by forests,elevated atmospheric co2 levels,request-74-0-2
elevated atmospheric co2 levels,enhanced greenhouse effect,request-74-0-3
enhanced greenhouse effect,global temperature rise,request-74-0-4
global temperature rise,climate change,request-74-0-5
humans,urbanization,request-74-1-0
urbanization,increased energy consumption,request-74-1-1
increased energy consumption,elevated greenhouse gas emissions,request-74-1-2
elevated greenhouse gas emissions,enhanced greenhouse effect,request-74-1-3
enhanced greenhouse effect,global temperature rise,request-74-1-4
global temperature rise,climate change,request-74-1-5
humans,agricultural expansion,request-74-2-0
agricultural expansion,methane emissions from livestock,request-74-2-1
methane emissions from livestock,elevated greenhouse gas emissions,request-74-2-2
elevated greenhouse gas emissions,enhanced greenhouse effect,request-74-2-3
enhanced greenhouse effect,global temperature rise,request-74-2-4
global temperature rise,climate change,request-74-2-5
humans,plastic production,request-74-3-0
plastic production,plastic waste accumulation,request-74-3-1
plastic waste accumulation,disruption of marine ecosystems,request-74-3-2
disruption of marine ecosystems,reduced carbon sequestration by oceans,request-74-3-3
reduced carbon sequestration by oceans,elevated atmospheric co2 levels,request-74-3-4
elevated atmospheric co2 levels,global temperature rise,request-74-3-5
global temperature rise,climate change,request-74-3-6
humans,burning biomass,request-74-4-0
burning biomass,elevated co2 emissions,request-74-4-1
elevated co2 emissions,enhanced greenhouse effect,request-74-4-2
enhanced greenhouse effect,global temperature rise,request-74-4-3
global temperature rise,climate change,request-74-4-4
humans,transportation activities,request-74-5-0
transportation activities,increased fossil fuel use,request-74-5-1
increased fossil fuel use,elevated greenhouse gas emissions,request-74-5-2
elevated greenhouse gas emissions,enhanced greenhouse effect,request-74-5-3
enhanced greenhouse effect,global temperature rise,request-74-5-4
global temperature rise,climate change,request-74-5-5
humans,industrial waste dumping,request-74-6-0
industrial waste dumping,pollution of natural carbon sinks,request-74-6-1
pollution of natural carbon sinks,reduced carbon absorption,request-74-6-2
reduced carbon absorption,elevated atmospheric co2 levels,request-74-6-3
elevated atmospheric co2 levels,enhanced greenhouse effect,request-74-6-4
enhanced greenhouse effect,global temperature rise,request-74-6-5
global temperature rise,climate change,request-74-6-6
humans,overconsumption of resources,request-74-7-0
overconsumption of resources,increased energy demand,request-74-7-1
increased energy demand,elevated fossil fuel combustion,request-74-7-2
elevated fossil fuel combustion,elevated greenhouse gas emissions,request-74-7-3
elevated greenhouse gas emissions,enhanced greenhouse effect,request-74-7-4
enhanced greenhouse effect,global temperature rise,request-74-7-5
global temperature rise,climate change,request-74-7-6
humans,use of synthetic fertilizers,request-74-8-0
use of synthetic fertilizers,nitrous oxide emissions,request-74-8-1
nitrous oxide emissions,elevated greenhouse gas levels,request-74-8-2
elevated greenhouse gas levels,enhanced greenhouse effect,request-74-8-3
enhanced greenhouse effect,global temperature rise,request-74-8-4
global temperature rise,climate change,request-74-8-5
humans,excessive water usage,request-74-9-0
excessive water usage,disruption of natural water cycles,request-74-9-1
disruption of natural water cycles,ecosystem imbalances,request-74-9-2
ecosystem imbalances,reduced climate regulation by natural systems,request-74-9-3
reduced climate regulation by natural systems,global temperature rise,request-74-9-4
global temperature rise,climate change,request-74-9-5
humans,mining activities,request-74-10-0
mining activities,land degradation,request-74-10-1
land degradation,reduced carbon absorption capacity,request-74-10-2
reduced carbon absorption capacity,elevated atmospheric co2 levels,request-74-10-3
elevated atmospheric co2 levels,enhanced greenhouse effect,request-74-10-4
enhanced greenhouse effect,global temperature rise,request-74-10-5
global temperature rise,climate change,request-74-10-6
humans' greenhouse gas contributions,increased greenhouse gas concentrations in the atmosphere,request-75-0-0
increased greenhouse gas concentrations in the atmosphere,enhanced greenhouse effect,request-75-0-1
enhanced greenhouse effect,increase of heat retention on earth,request-75-0-2
humans' greenhouse gas contributions,burning of fossil fuels,request-75-1-0
burning of fossil fuels,higher co2 emissions,request-75-1-1
higher co2 emissions,increased greenhouse gas concentrations in the atmosphere,request-75-1-2
increased greenhouse gas concentrations in the atmosphere,enhanced greenhouse effect,request-75-1-3
enhanced greenhouse effect,increase of heat retention on earth,request-75-1-4
humans' greenhouse gas contributions,industrial activities,request-75-2-0
industrial activities,emission of methane and co2,request-75-2-1
emission of methane and co2,increased greenhouse gas concentrations in the atmosphere,request-75-2-2
increased greenhouse gas concentrations in the atmosphere,enhanced greenhouse effect,request-75-2-3
enhanced greenhouse effect,increase of heat retention on earth,request-75-2-4
humans' greenhouse gas contributions,agricultural practices,request-75-3-0
agricultural practices,increased methane emissions,request-75-3-1
increased methane emissions,increased greenhouse gas concentrations in the atmosphere,request-75-3-2
increased greenhouse gas concentrations in the atmosphere,enhanced greenhouse effect,request-75-3-3
enhanced greenhouse effect,increase of heat retention on earth,request-75-3-4
humans' greenhouse gas contributions,deforestation,request-75-4-0
deforestation,reduction of carbon sequestration,request-75-4-1
reduction of carbon sequestration,higher atmospheric co2 levels,request-75-4-2
higher atmospheric co2 levels,increased greenhouse gas concentrations in the atmosphere,request-75-4-3
increased greenhouse gas concentrations in the atmosphere,enhanced greenhouse effect,request-75-4-4
enhanced greenhouse effect,increase of heat retention on earth,request-75-4-5
individual carbon footprint reduction,decrease in greenhouse gas emissions,request-76-0-0
decrease in greenhouse gas emissions,reduction in global warming,request-76-0-1
reduction in global warming,mitigation of climate change impacts,request-76-0-2
mitigation of climate change impacts,help for climate change,request-76-0-3
individual carbon footprint reduction,increased use of renewable energy sources,request-76-1-0
increased use of renewable energy sources,decrease in fossil fuel usage,request-76-1-1
decrease in fossil fuel usage,reduction in greenhouse gas emissions,request-76-1-2
reduction in greenhouse gas emissions,help for climate change,request-76-1-3
individual carbon footprint reduction,lower energy consumption,request-76-2-0
lower energy consumption,reduction in strain on energy infrastructure,request-76-2-1
reduction in strain on energy infrastructure,increase in energy efficiency,request-76-2-2
increase in energy efficiency,help for climate change,request-76-2-3
individual carbon footprint reduction,reduction in meat consumption,request-76-3-0
reduction in meat consumption,lower demand for livestock farming,request-76-3-1
lower demand for livestock farming,decrease in methane production,request-76-3-2
decrease in methane production,help for climate change,request-76-3-3
individual carbon footprint reduction,increase in sustainable transportation use,request-76-4-0
increase in sustainable transportation use,decrease in transportation emissions,request-76-4-1
decrease in transportation emissions,reduction in overall carbon emissions,request-76-4-2
reduction in overall carbon emissions,help for climate change,request-76-4-3
china's international trade,increased manufacturing in china,request-77-0-0
increased manufacturing in china,higher energy consumption from factories,request-77-0-1
higher energy consumption from factories,increased use of coal power plants,request-77-0-2
increased use of coal power plants,increased greenhouse gas emissions,request-77-0-3
increased greenhouse gas emissions,13% of total emissions,request-77-0-4
china's international trade,growing demand for exported goods,request-77-1-0
growing demand for exported goods,expansion of industrial production sectors,request-77-1-1
expansion of industrial production sectors,increased reliance on fossil fuels,request-77-1-2
increased reliance on fossil fuels,increased greenhouse gas emissions,request-77-1-3
increased greenhouse gas emissions,13% of total emissions,request-77-1-4
china's international trade,increased transportation of goods globally,request-77-2-0
increased transportation of goods globally,higher emissions from shipping and logistics,request-77-2-1
higher emissions from shipping and logistics,increased global emissions attributed to manufacturing and trade,request-77-2-2
increased global emissions attributed to manufacturing and trade,13% of total emissions,request-77-2-3
china's international trade,increased economic growth and industrialization,request-77-3-0
increased economic growth and industrialization,rising energy demands,request-77-3-1
rising energy demands,predominant use of nonrenewable energy sources,request-77-3-2
predominant use of nonrenewable energy sources,increased greenhouse gas emissions,request-77-3-3
increased greenhouse gas emissions,13% of total emissions,request-77-3-4
co2 emissions increase in the atmosphere,greenhouse gas concentrations rise,request-78-0-0
greenhouse gas concentrations rise,earth's atmospheric heat retention increases,request-78-0-1
earth's atmospheric heat retention increases,global temperatures rise,request-78-0-2
global temperatures rise,polar ice caps melt,request-78-0-3
polar ice caps melt,albedo effect decreases,request-78-0-4
albedo effect decreases,heat absorption by earth increases,request-78-0-5
heat absorption by earth increases,global temperatures rise further,request-78-0-6
global temperatures rise further,permafrost thaws,request-78-0-7
permafrost thaws,methane is released into the atmosphere,request-78-0-8
methane is released into the atmosphere,greenhouse gas concentrations increase further,request-78-0-9
greenhouse gas concentrations increase further,runaway global warming,request-78-0-10
co2 emissions increase in the atmosphere,greenhouse gas concentrations rise,request-78-1-0
greenhouse gas concentrations rise,earth's atmospheric heat retention increases,request-78-1-1
earth's atmospheric heat retention increases,global temperatures rise,request-78-1-2
global temperatures rise,ocean temperatures rise,request-78-1-3
ocean temperatures rise,oceanic co2 absorption decreases,request-78-1-4
oceanic co2 absorption decreases,atmospheric co2 concentrations rise further,request-78-1-5
atmospheric co2 concentrations rise further,heat retention amplifies,request-78-1-6
heat retention amplifies,global temperatures rise further,request-78-1-7
global temperatures rise further,feedback loops intensify,request-78-1-8
feedback loops intensify,runaway global warming,request-78-1-9
co2 emissions increase in the atmosphere,greenhouse gas concentrations rise,request-78-2-0
greenhouse gas concentrations rise,earth's atmospheric heat retention increases,request-78-2-1
earth's atmospheric heat retention increases,global temperatures rise,request-78-2-2
global temperatures rise,forest ecosystems experience stress,request-78-2-3
forest ecosystems experience stress,massive deforestation occurs,request-78-2-4
massive deforestation occurs,carbon sequestration decreases,request-78-2-5
carbon sequestration decreases,co2 concentrations increase further,request-78-2-6
co2 concentrations increase further,global temperatures rise further,request-78-2-7
global temperatures rise further,runaway global warming,request-78-2-8
co2 emissions increase in the atmosphere,greenhouse gas concentrations rise,request-78-3-0
greenhouse gas concentrations rise,earth's atmospheric heat retention increases,request-78-3-1
earth's atmospheric heat retention increases,global temperatures rise,request-78-3-2
global temperatures rise,ocean temperatures rise,request-78-3-3
ocean temperatures rise,methane hydrates destabilize,request-78-3-4
methane hydrates destabilize,methane is released into the atmosphere,request-78-3-5
methane is released into the atmosphere,greenhouse gas concentrations increase further,request-78-3-6
greenhouse gas concentrations increase further,earth's heat retention intensifies,request-78-3-7
earth's heat retention intensifies,runaway global warming,request-78-3-8
global warming,rising global temperatures,request-79-0-0
rising global temperatures,changes in weather patterns,request-79-0-1
changes in weather patterns,increased frequency and intensity of droughts,request-79-0-2
increased frequency and intensity of droughts,reduced agricultural yields,request-79-0-3
reduced agricultural yields,food shortages,request-79-0-4
global warming,rising global temperatures,request-79-1-0
rising global temperatures,melting glaciers and polar ice,request-79-1-1
melting glaciers and polar ice,rising sea levels,request-79-1-2
rising sea levels,flooding of coastal agricultural land,request-79-1-3
flooding of coastal agricultural land,reduced agricultural production,request-79-1-4
reduced agricultural production,food shortages,request-79-1-5
global warming,rising global temperatures,request-79-2-0
rising global temperatures,ocean warming,request-79-2-1
ocean warming,disruption of marine ecosystems,request-79-2-2
disruption of marine ecosystems,decline in fish populations,request-79-2-3
decline in fish populations,decrease in seafood availability,request-79-2-4
decrease in seafood availability,food shortages,request-79-2-5
global warming,rising global temperatures,request-79-3-0
rising global temperatures,increased frequency of extreme weather events,request-79-3-1
increased frequency of extreme weather events,crop destruction from storms,request-79-3-2
crop destruction from storms,reduced food supply,request-79-3-3
reduced food supply,food shortages,request-79-3-4
global warming,rising global temperatures,request-79-4-0
rising global temperatures,increased water evaporation,request-79-4-1
increased water evaporation,intensified water scarcity,request-79-4-2
intensified water scarcity,decreased irrigation for crops,request-79-4-3
decreased irrigation for crops,reduced agricultural output,request-79-4-4
reduced agricultural output,food shortages,request-79-4-5
minor fluctuations in ambient temperature,changes in local ecosystems,request-80-0-0
changes in local ecosystems,disruption of food supply,request-80-0-1
disruption of food supply,increase in food insecurity,request-80-0-2
increase in food insecurity,escalation of societal unrest,request-80-0-3
escalation of societal unrest,forced migration of billions,request-80-0-4
minor fluctuations in ambient temperature,changes in patterns of rainfall,request-80-1-0
changes in patterns of rainfall,decreased agricultural output,request-80-1-1
decreased agricultural output,collapse of rural livelihoods,request-80-1-2
collapse of rural livelihoods,mass movement to urban areas,request-80-1-3
mass movement to urban areas,forced migration of billions,request-80-1-4
minor fluctuations in ambient temperature,melting of polar ice caps,request-80-2-0
melting of polar ice caps,rise in sea levels,request-80-2-1
rise in sea levels,flooding of coastal regions,request-80-2-2
flooding of coastal regions,destruction of habitats and infrastructure,request-80-2-3
destruction of habitats and infrastructure,forced migration of billions,request-80-2-4
minor fluctuations in ambient temperature,increase in frequency of extreme weather events,request-80-3-0
increase in frequency of extreme weather events,widespread destruction of homes,request-80-3-1
widespread destruction of homes,creation of environmental refugees,request-80-3-2
creation of environmental refugees,overcrowding and resource competition in safe areas,request-80-3-3
overcrowding and resource competition in safe areas,forced migration of billions,request-80-3-4
minor fluctuations in ambient temperature,spread of diseases due to changing environmental conditions,request-80-4-0
spread of diseases due to changing environmental conditions,health crises in vulnerable populations,request-80-4-1
health crises in vulnerable populations,collapse of healthcare systems,request-80-4-2
collapse of healthcare systems,mass displacement to seek better living conditions,request-80-4-3
mass displacement to seek better living conditions,forced migration of billions,request-80-4-4
minor fluctuations in ambient temperature,higher incidence of droughts,request-80-5-0
higher incidence of droughts,scarcity of freshwater resources,request-80-5-1
scarcity of freshwater resources,intensification of conflicts over water access,request-80-5-2
intensification of conflicts over water access,breakdown of social and political systems,request-80-5-3
breakdown of social and political systems,forced migration of billions  ,request-80-5-4
the impacts of mining,environmental degradation,request-81-0-0
environmental degradation,contamination of water sources,request-81-0-1
contamination of water sources,reduced water quality,request-81-0-2
reduced water quality,jeopardized access to water for affected communities,request-81-0-3
the impacts of mining,excessive water extraction,request-81-1-0
excessive water extraction,depletion of water resources,request-81-1-1
depletion of water resources,scarcity of water,request-81-1-2
scarcity of water,jeopardized access to water for affected communities,request-81-1-3
the impacts of mining,habitat destruction,request-81-2-0
habitat destruction,alteration of natural water flow,request-81-2-1
alteration of natural water flow,reduced water availability,request-81-2-2
