cause,effect,custom_id
construction of resorts and hotels,deforestation for infrastructure development,request-143-2-1
foreign military bases,land clearing for base construction,request-143-3-0
land clearing for base construction,deforestation for military infrastructure,request-143-3-1
foreign aid programs,implementation of largescale agricultural projects,request-143-4-0
implementation of largescale agricultural projects,conversion of forested areas to agricultural land,request-143-4-1
conversion of forested areas to agricultural land,deforestation for agricultural expansion,request-143-4-2
deforestation,loss of vegetation cover,request-144-0-0
loss of vegetation cover,reduction in soil moisture,request-144-0-1
reduction in soil moisture,decrease in soil fertility,request-144-0-2
decrease in soil fertility,increased soil erosion,request-144-0-3
increased soil erosion,loss of soil organic matter,request-144-0-4
loss of soil organic matter,weakened soil structure,request-144-0-5
weakened soil structure,decreased soil carbon storage,request-144-0-6
decreased soil carbon storage,increased carbon dioxide emissions,request-144-0-7
increased carbon dioxide emissions,increased greenhouse gases in the atmosphere,request-144-0-8
increased greenhouse gases in the atmosphere,rise in global temperatures,request-144-0-9
overgrazing by livestock,compaction of soil,request-144-1-0
compaction of soil,reduced soil aeration,request-144-1-1
reduced soil aeration,decreased soil moisture retention,request-144-1-2
decreased soil moisture retention,increased soil erosion,request-144-1-3
increased soil erosion,loss of soil nutrients,request-144-1-4
loss of soil nutrients,decreased soil fertility,request-144-1-5
decreased soil fertility,decreased plant growth,request-144-1-6
decreased plant growth,reduced carbon sequestration,request-144-1-7
reduced carbon sequestration,increased carbon dioxide emissions,request-144-1-8
increased carbon dioxide emissions,increased greenhouse gases in the atmosphere,request-144-1-9
increased greenhouse gases in the atmosphere,rise in global temperatures,request-144-1-10
industrial agriculture,excessive use of chemical fertilizers,request-144-2-0
excessive use of chemical fertilizers,soil degradation,request-144-2-1
soil degradation,loss of soil biodiversity,request-144-2-2
loss of soil biodiversity,reduced soil organic matter,request-144-2-3
reduced soil organic matter,weakened soil structure,request-144-2-4
weakened soil structure,decreased soil fertility,request-144-2-5
decreased soil fertility,reduced plant growth,request-144-2-6
reduced plant growth,increased carbon dioxide emissions,request-144-2-7
increased carbon dioxide emissions,increased greenhouse gases in the atmosphere,request-144-2-8
increased greenhouse gases in the atmosphere,rise in global temperatures,request-144-2-9
urbanization,land conversion to urban areas,request-144-3-0
land conversion to urban areas,loss of soil cover,request-144-3-1
loss of soil cover,increased soil erosion,request-144-3-2
increased soil erosion,loss of soil nutrients,request-144-3-3
loss of soil nutrients,reduced soil fertility,request-144-3-4
reduced soil fertility,decreased plant growth,request-144-3-5
decreased plant growth,increased carbon dioxide emissions,request-144-3-6
increased carbon dioxide emissions,increased greenhouse gases in the atmosphere,request-144-3-7
increased greenhouse gases in the atmosphere,rise in global temperatures,request-144-3-8
mining activities,removal of topsoil,request-144-4-0
removal of topsoil,soil contamination,request-144-4-1
soil contamination,loss of soil nutrients,request-144-4-2
loss of soil nutrients,reduced soil fertility,request-144-4-3
reduced soil fertility,decreased plant growth,request-144-4-4
decreased plant growth,increased carbon dioxide emissions,request-144-4-5
increased carbon dioxide emissions,increased greenhouse gases in the atmosphere,request-144-4-6
increased greenhouse gases in the atmosphere,rise in global temperatures,request-144-4-7
climate change,increased temperatures,request-144-5-0
increased temperatures,increased soil moisture evaporation,request-144-5-1
increased soil moisture evaporation,reduced soil moisture,request-144-5-2
reduced soil moisture,decreased soil fertility,request-144-5-3
decreased soil fertility,weakened soil structure,request-144-5-4
weakened soil structure,increased soil erosion,request-144-5-5
increased soil erosion,loss of soil organic matter,request-144-5-6
loss of soil organic matter,decreased carbon sequestration,request-144-5-7
decreased carbon sequestration,increased carbon dioxide emissions,request-144-5-8
increased carbon dioxide emissions,increased greenhouse gases in the atmosphere,request-144-5-9
increased greenhouse gases in the atmosphere,rise in global temperatures,request-144-5-10
heavy rainfall,soil saturation,request-145-0-0
soil saturation,reduced soil cohesion,request-145-0-1
reduced soil cohesion,soil erosion,request-145-0-2
soil erosion,deposition of sediments,request-145-0-3
deposition of sediments,increased surface runoff,request-145-0-4
increased surface runoff,overflow of rivers and streams,request-145-0-5
overflow of rivers and streams,flooding,request-145-0-6
deforestation,loss of root structures,request-145-1-0
loss of root structures,increased soil erosion,request-145-1-1
increased soil erosion,soil degradation,request-145-1-2
soil degradation,reduced soil stability,request-145-1-3
reduced soil stability,soil compaction,request-145-1-4
soil compaction,reduced water infiltration,request-145-1-5
reduced water infiltration,surface runoff,request-145-1-6
surface runoff,overflow of rivers and streams,request-145-1-7
overflow of rivers and streams,flooding,request-145-1-8
construction activities,compaction of soil,request-145-2-0
compaction of soil,reduced soil permeability,request-145-2-1
reduced soil permeability,increased surface runoff,request-145-2-2
increased surface runoff,overflow of rivers and streams,request-145-2-3
overflow of rivers and streams,flooding,request-145-2-4
overirrigation,waterlogging of soil,request-145-3-0
waterlogging of soil,reduced soil aeration,request-145-3-1
reduced soil aeration,soil compaction,request-145-3-2
soil compaction,reduced soil permeability,request-145-3-3
reduced soil permeability,increased surface runoff,request-145-3-4
increased surface runoff,overflow of rivers and streams,request-145-3-5
overflow of rivers and streams,flooding,request-145-3-6
climate change,increased precipitation,request-145-4-0
increased precipitation,heavy rainfall,request-145-4-1
heavy rainfall,soil saturation,request-145-4-2
soil saturation,reduced soil cohesion,request-145-4-3
reduced soil cohesion,soil erosion,request-145-4-4
soil erosion,deposition of sediments,request-145-4-5
deposition of sediments,increased surface runoff,request-145-4-6
increased surface runoff,overflow of rivers and streams,request-145-4-7
overflow of rivers and streams,flooding,request-145-4-8
death of soil,decreased water retention,request-146-0-0
decreased water retention,lowered water table,request-146-0-1
lowered water table,reduced soil moisture,request-146-0-2
reduced soil moisture,inhibited plant growth,request-146-0-3
inhibited plant growth,lowered agricultural productivity,request-146-0-4
lowered agricultural productivity,increased soil erosion,request-146-0-5
increased soil erosion,depleted soil nutrients,request-146-0-6
depleted soil nutrients,decreased crop yields,request-146-0-7
decreased crop yields,reduced water availability for humans,request-146-0-8
reduced water availability for humans,increased reliance on distant water sources,request-146-0-9
increased reliance on distant water sources,increased water extraction from rivers and aquifers,request-146-0-10
increased water extraction from rivers and aquifers,decreased water flow to rivers,request-146-0-11
decreased water flow to rivers,decreased water flow to lakes,request-146-0-12
decreased water flow to lakes,reduced water storage in lakes and reservoirs,request-146-0-13
reduced water storage in lakes and reservoirs,decreased surface water availability,request-146-0-14
decreased surface water availability,increased water stress on plants,request-146-0-15
increased water stress on plants,decreased plant transpiration,request-146-0-16
decreased plant transpiration,increased soil temperature,request-146-0-17
increased soil temperature,increased evaporation,request-146-0-18
increased evaporation,decreased soil moisture,request-146-0-19
decreased soil moisture,increased soil compaction,request-146-0-20
increased soil compaction,decreased soil permeability,request-146-0-21
decreased soil permeability,decreased infiltration of water,request-146-0-22
decreased infiltration of water,decreased groundwater recharge,request-146-0-23
decreased groundwater recharge,increased runoff,request-146-0-24
increased runoff,decreased soil moisture,request-146-0-25
decreased soil moisture,decreased soil fertility,request-146-0-26
decreased soil fertility,increased soil salinity,request-146-0-27
increased soil salinity,decreased agricultural productivity,request-146-0-28
decreased agricultural productivity,increased soil erosion,request-146-0-29
increased soil erosion,decreased soil structure,request-146-0-30
decreased soil structure,decreased soil cohesion,request-146-0-31
decreased soil cohesion,decreased soil stability,request-146-0-32
decreased soil stability,increased soil erosion,request-146-0-33
increased soil erosion,decreased soil depth,request-146-0-34
decreased soil depth,decreased root penetration,request-146-0-35
decreased root penetration,decreased plant growth,request-146-0-36
decreased plant growth,decreased crop yields,request-146-0-37
decreased crop yields,decreased food production,request-146-0-38
decreased food production,increased food insecurity,request-146-0-39
increased food insecurity,decreased soil fertility,request-146-0-40
decreased soil fertility,decreased water retention,request-146-0-41
decreased water retention,decreased water availability,request-146-0-42
decreased water availability,decreased soil moisture,request-146-0-43
decreased soil moisture,decreased plant transpiration,request-146-0-44
decreased plant transpiration,decreased soil temperature,request-146-0-45
decreased soil temperature,decreased evaporation,request-146-0-46
decreased evaporation,decreased soil moisture,request-146-0-47
decreased soil moisture,decreased soil fertility,request-146-0-48
decreased soil fertility,decreased agricultural productivity,request-146-0-49
decreased agricultural productivity,decreased food production,request-146-0-50
decreased food production,increased food insecurity,request-146-0-51
increased food insecurity,decreased water availability,request-146-0-52
decreased water availability,decreased soil moisture,request-146-0-53
decreased soil moisture,decreased plant transpiration,request-146-0-54
decreased plant transpiration,decreased soil temperature,request-146-0-55
decreased soil temperature,decreased evaporation,request-146-0-56
decreased evaporation,decreased soil moisture,request-146-0-57
decreased soil moisture,decreased soil fertility,request-146-0-58
decreased soil fertility,decreased agricultural productivity,request-146-0-59
decreased agricultural productivity,decreased food production,request-146-0-60
decreased food production,increased food insecurity,request-146-0-61
increased food insecurity,decreased water availability,request-146-0-62
decreased water availability,decreased soil moisture,request-146-0-63
decreased soil moisture,decreased plant transpiration,request-146-0-64
decreased plant transpiration,decreased soil temperature,request-146-0-65
decreased soil temperature,decreased evaporation,request-146-0-66
decreased evaporation,decreased soil moisture,request-146-0-67
decreased soil moisture,decreased soil fertility,request-146-0-68
decreased soil fertility,decreased agricultural productivity,request-146-0-69
decreased agricultural productivity,decreased food production,request-146-0-70
decreased food production,increased food insecurity,request-146-0-71
increased food insecurity,decreased water availability,request-146-0-72
decreased water availability,decreased soil moisture,request-146-0-73
decreased soil moisture,decreased plant transpiration,request-146-0-74
decreased plant transpiration,decreased soil temperature,request-146-0-75
decreased soil temperature,decreased evaporation,request-146-0-76
decreased evaporation,decreased soil moisture,request-146-0-77
decreased soil moisture,decreased soil fertility,request-146-0-78
decreased soil fertility,decreased agricultural productivity,request-146-0-79
decreased agricultural productivity,decreased food production,request-146-0-80
decreased food production,increased food insecurity,request-146-0-81
increased food insecurity,decreased water availability,request-146-0-82
decreased water availability,decreased soil moisture,request-146-0-83
decreased soil moisture,decreased plant transpiration,request-146-0-84
decreased plant transpiration,decreased soil temperature,request-146-0-85
decreased soil temperature,decreased evaporation,request-146-0-86
decreased evaporation,decreased soil moisture,request-146-0-87
decreased soil moisture,decreased soil fertility,request-146-0-88
decreased soil fertility,decreased agricultural productivity,request-146-0-89
decreased agricultural productivity,decreased food production,request-146-0-90
decreased food production,increased food insecurity,request-146-0-91
increased food insecurity,decreased water availability,request-146-0-92
decreased water availability,decreased soil moisture,request-146-0-93
decreased soil moisture,decreased plant transpiration,request-146-0-94
decreased plant transpiration,decreased soil temperature,request-146-0-95
decreased soil temperature,decreased evaporation,request-146-0-96
decreased evaporation,decreased soil moisture,request-146-0-97
decreased soil moisture,decreased soil fertility,request-146-0-98
decreased soil fertility,decreased agricultural productivity,request-146-0-99
decreased agricultural productivity,decreased food production,request-146-0-100
decreased food production,increased food insecurity,request-146-0-101
increased food insecurity,decreased water availability,request-146-0-102
decreased water availability,decreased soil moisture,request-146-0-103
decreased soil moisture,decreased plant transpiration,request-146-0-104
decreased plant transpiration,decreased soil temperature,request-146-0-105
decreased soil temperature,decreased evaporation,request-146-0-106
decreased evaporation,decreased soil moisture,request-146-0-107
decreased soil moisture,decreased soil fertility,request-146-0-108
decreased soil fertility,decreased agricultural productivity,request-146-0-109
decreased agricultural productivity,decreased food production,request-146-0-110
decreased food production,increased food insecurity,request-146-0-111
increased food insecurity,decreased water availability,request-146-0-112
decreased water availability,decreased soil moisture,request-146-0-113
decreased soil moisture,decreased plant transpiration,request-146-0-114
decreased plant transpiration,decreased soil temperature,request-146-0-115
decreased soil temperature,decreased evaporation,request-146-0-116
decreased evaporation,decreased soil moisture,request-146-0-117
decreased soil moisture,decreased soil fertility,request-146-0-118
decreased soil fertility,decreased agricultural productivity,request-146-0-119
decreased agricultural productivity,decreased food production,request-146-0-120
decreased food production,increased food insecurity,request-146-0-121
increased food insecurity,decreased water availability,request-146-0-122
decreased water availability,decreased soil moisture,request-146-0-123
decreased soil moisture,decreased plant transpiration,request-146-0-124
decreased plant transpiration,decreased soil temperature,request-146-0-125
decreased soil temperature,decreased evaporation,request-146-0-126
decreased evaporation,decreased soil moisture,request-146-0-127
decreased soil moisture,decreased soil fertility,request-146-0-128
decreased soil fertility,decreased agricultural productivity,request-146-0-129
decreased agricultural productivity,decreased food production,request-146-0-130
decreased food production,increased food insecurity,request-146-0-131
increased food insecurity,decreased water availability,request-146-0-132
decreased water availability,decreased soil moisture,request-146-0-133
decreased soil moisture,decreased plant transpiration,request-146-0-134
decreased plant transpiration,decreased soil temperature,request-146-0-135
decreased soil temperature,decreased evaporation,request-146-0-136
decreased evaporation,decreased soil moisture,request-146-0-137
decreased soil moisture,decreased soil fertility,request-146-0-138
decreased soil fertility,decreased agricultural productivity,request-146-0-139
decreased agricultural productivity,decreased food production,request-146-0-140
decreased food production,increased food insecurity,request-146-0-141
increased food insecurity,decreased water availability,request-146-0-142
decreased water availability,decreased soil moisture,request-146-0-143
decreased soil moisture,decreased plant transpiration,request-146-0-144
decreased plant transpiration,decreased soil temperature,request-146-0-145
decreased soil temperature,decreased evaporation,request-146-0-146
decreased evaporation,decreased soil moisture,request-146-0-147
decreased soil moisture,decreased soil fertility,request-146-0-148
decreased soil fertility,decreased agricultural productivity,request-146-0-149
decreased agricultural productivity,decreased food production,request-146-0-150
decreased food production,increased food insecurity,request-146-0-151
increased food insecurity,decreased water availability,request-146-0-152
decreased water availability,decreased soil moisture,request-146-0-153
decreased soil moisture,decreased plant transpiration,request-146-0-154
decreased plant transpiration,decreased soil temperature,request-146-0-155
decreased soil temperature,decreased evaporation,request-146-0-156
decreased evaporation,decreased soil moisture,request-146-0-157
decreased soil moisture,decreased soil fertility,request-146-0-158
decreased soil fertility,decreased agricultural productivity,request-146-0-159
decreased agricultural productivity,decreased food production,request-146-0-160
decreased food production,increased food insecurity,request-146-0-161
increased food insecurity,decreased water availability,request-146-0-162
decreased water availability,decreased soil moisture,request-146-0-163
decreased soil moisture,decreased plant transpiration,request-146-0-164
decreased plant transpiration,decreased soil temperature,request-146-0-165
decreased soil temperature,decreased evaporation,request-146-0-166
decreased evaporation,decreased soil moisture,request-146-0-167
decreased soil moisture,decreased soil fertility,request-146-0-168
decreased soil fertility,decreased agricultural productivity,request-146-0-169
decreased agricultural productivity,decreased food production,request-146-0-170
decreased food production,increased food insecurity,request-146-0-171
increased food insecurity,decreased water availability,request-146-0-172
decreased water availability,decreased soil moisture,request-146-0-173
decreased soil moisture,decreased plant transpiration,request-146-0-174
decreased plant transpiration,decreased soil temperature,request-146-0-175
decreased soil temperature,decreased evaporation,request-146-0-176
decreased evaporation,decreased soil moisture,request-146-0-177
decreased soil moisture,decreased soil fertility,request-146-0-178
decreased soil fertility,decreased agricultural productivity,request-146-0-179
decreased agricultural productivity,decreased food production,request-146-0-180
decreased food production,increased food insecurity,request-146-0-181
increased food insecurity,decreased water availability,request-146-0-182
decreased water availability,decreased soil moisture,request-146-0-183
decreased soil moisture,decreased plant transpiration,request-146-0-184
decreased plant transpiration,decreased soil temperature,request-146-0-185
decreased soil temperature,decreased evaporation,request-146-0-186
decreased evaporation,decreased soil moisture,request-146-0-187
decreased soil moisture,decreased soil fertility,request-146-0-188
decreased soil fertility,decreased agricultural productivity,request-146-0-189
decreased agricultural productivity,decreased food production,request-146-0-190
decreased food production,increased food insecurity,request-146-0-191
increased food insecurity,decreased water availability,request-146-0-192
decreased water availability,decreased soil moisture,request-146-0-193
decreased soil moisture,decreased plant transpiration,request-146-0-194
decreased plant transpiration,decreased soil temperature,request-146-0-195
decreased soil temperature,decreased evaporation,request-146-0-196
decreased evaporation,decreased soil moisture,request-146-0-197
decreased soil moisture,decreased soil fertility,request-146-0-198
decreased soil fertility,decreased agricultural productivity,request-146-0-199
decreased agricultural productivity,decreased food production,request-146-0-200
decreased food production,increased food insecurity,request-146-0-201
increased food insecurity,decreased water availability,request-146-0-202
decreased water availability,decreased soil moisture,request-146-0-203
decreased soil moisture,decreased plant transpiration,request-146-0-204
decreased plant transpiration,decreased soil temperature,request-146-0-205
decreased soil temperature,decreased evaporation,request-146-0-206
decreased evaporation,decreased soil moisture,request-146-0-207
decreased soil moisture,decreased soil fertility,request-146-0-208
decreased soil fertility,decreased agricultural productivity,request-146-0-209
decreased agricultural productivity,decreased food production,request-146-0-210
decreased food production,increased food insecurity,request-146-0-211
increased food insecurity,decreased water availability,request-146-0-212
decreased water availability,decreased soil moisture,request-146-0-213
decreased soil moisture,decreased plant transpiration,request-146-0-214
decreased plant transpiration,decreased soil temperature,request-146-0-215
decreased soil temperature,decreased evaporation,request-146-0-216
decreased evaporation,decreased soil moisture,request-146-0-217
decreased soil moisture,decreased soil fertility,request-146-0-218
decreased soil fertility,decreased agricultural productivity,request-146-0-219
decreased agricultural productivity,decreased food production,request-146-0-220
decreased food production,increased food insecurity,request-146-0-221
increased food insecurity,decreased water availability,request-146-0-222
decreased water availability,decreased soil moisture,request-146-0-223
decreased soil moisture,decreased plant transpiration,request-146-0-224
decreased plant transpiration,decreased soil temperature,request-146-0-225
decreased soil temperature,decreased evaporation,request-146-0-226
decreased evaporation,decreased soil moisture,request-146-0-227
decreased soil moisture,decreased soil fertility,request-146-0-228
decreased soil fertility,decreased agricultural productivity,request-146-0-229
decreased agricultural productivity,decreased food production,request-146-0-230
decreased food production,increased food insecurity,request-146-0-231
increased food insecurity,decreased water availability,request-146-0-232
decreased water availability,decreased soil moisture,request-146-0-233
decreased soil moisture,decreased plant transpiration,request-146-0-234
decreased plant transpiration,decreased soil temperature,request-146-0-235
decreased soil temperature,decreased evaporation,request-146-0-236
decreased evaporation,decreased soil moisture,request-146-0-237
decreased soil moisture,decreased soil fertility,request-146-0-238
decreased soil fertility,decreased agricultural productivity,request-146-0-239
decreased agricultural productivity,decreased food production,request-146-0-240
decreased food production,increased food insecurity,request-146-0-241
increased food insecurity,decreased water availability,request-146-0-242
decreased water availability,decreased soil moisture,request-146-0-243
decreased soil moisture,decreased plant transpiration,request-146-0-244
decreased plant transpiration,decreased soil temperature,request-146-0-245
decreased soil temperature,decreased evaporation,request-146-0-246
decreased evaporation,decreased soil moisture,request-146-0-247
decreased soil moisture,decreased soil fertility,request-146-0-248
decreased soil fertility,decreased agricultural productivity,request-146-0-249
decreased agricultural productivity,decreased food production,request-146-0-250
decreased food production,increased food insecurity,request-146-0-251
increased food insecurity,decreased water availability,request-146-0-252
decreased water availability,decreased soil moisture,request-146-0-253
decreased soil moisture,decreased plant transpiration,request-146-0-254
decreased plant transpiration,decreased soil temperature,request-146-0-255
decreased soil temperature,decreased evaporation,request-146-0-256
decreased evaporation,decreased soil moisture,request-146-0-257
decreased soil moisture,decreased soil fertility,request-146-0-258
decreased soil fertility,decreased agricultural productivity,request-146-0-259
decreased agricultural productivity,decreased food production,request-146-0-260
decreased food production,increased food insecurity,request-146-0-261
increased food insecurity,decreased water availability,request-146-0-262
decreased water availability,decreased soil moisture,request-146-0-263
decreased soil moisture,decreased plant transpiration,request-146-0-264
decreased plant transpiration,decreased soil temperature,request-146-0-265
decreased soil temperature,decreased evaporation,request-146-0-266
decreased evaporation,decreased soil moisture,request-146-0-267
decreased soil moisture,decreased soil fertility,request-146-0-268
decreased soil fertility,decreased agricultural productivity,request-146-0-269
decreased agricultural productivity,decreased food production,request-146-0-270
decreased food production,increased food insecurity,request-146-0-271
increased food insecurity,decreased water availability,request-146-0-272
decreased water availability,decreased soil moisture,request-146-0-273
decreased soil moisture,decreased plant transpiration,request-146-0-274
decreased plant transpiration,decreased soil temperature,request-146-0-275
decreased soil temperature,decreased evaporation,request-146-0-276
decreased evaporation,decreased soil moisture,request-146-0-277
decreased soil moisture,decreased soil fertility,request-146-0-278
decreased soil fertility,decreased agricultural productivity,request-146-0-279
decreased agricultural productivity,decreased food production,request-146-0-280
decreased food production,increased food insecurity,request-146-0-281
increased food insecurity,decreased water availability,request-146-0-282
decreased water availability,decreased soil moisture,request-146-0-283
decreased soil moisture,decreased plant transpiration,request-146-0-284
decreased plant transpiration,decreased soil temperature,request-146-0-285
decreased soil temperature,decreased evaporation,request-146-0-286
decreased evaporation,decreased soil moisture,request-146-0-287
decreased soil moisture,decreased soil fertility,request-146-0-288
decreased soil fertility,decreased agricultural productivity,request-146-0-289
decreased agricultural productivity,decreased food production,request-146-0-290
decreased food production,increased food insecurity,request-146-0-291
increased food insecurity,decreased water availability,request-146-0-292
decreased water availability,decreased soil moisture,request-146-0-293
decreased soil moisture,decreased plant transpiration,request-146-0-294
decreased plant transpiration,decreased soil temperature,request-146-0-295
decreased soil temperature,decreased evaporation,request-146-0-296
decreased evaporation,decreased soil moisture,request-146-0-297
decreased soil moisture,decreased soil fertility,request-146-0-298
decreased soil fertility,decreased agricultural productivity,request-146-0-299
decreased agricultural productivity,decreased food production,request-146-0-300
decreased food production,increased food insecurity,request-146-0-301
increased food insecurity,decreased water availability,request-146-0-302
decreased water availability,decreased soil moisture,request-146-0-303
decreased soil moisture,decreased plant transpiration,request-146-0-304
decreased plant transpiration,decreased soil temperature,request-146-0-305
decreased soil temperature,decreased evaporation,request-146-0-306
decreased evaporation,decreased soil moisture,request-146-0-307
decreased soil moisture,decreased soil fertility,request-146-0-308
decreased soil fertility,decreased agricultural productivity,request-146-0-309
decreased agricultural productivity,decreased food production,request-146-0-310
decreased food production,increased food insecurity,request-146-0-311
increased food insecurity,decreased water availability,request-146-0-312
decreased water availability,decreased soil moisture,request-146-0-313
decreased soil moisture,decreased plant transpiration,request-146-0-314
decreased plant transpiration,decreased soil temperature,request-146-0-315
decreased soil temperature,decreased evaporation,request-146-0-316
decreased evaporation,decreased soil moisture,request-146-0-317
decreased soil moisture,decreased soil fertility,request-146-0-318
decreased soil fertility,decreased agricultural productivity,request-146-0-319
decreased agricultural productivity,decreased food production,request-146-0-320
decreased food production,increased food insecurity,request-146-0-321
increased food insecurity,decreased water availability,request-146-0-322
decreased water availability,decreased soil moisture,request-146-0-323
decreased soil moisture,decreased plant transpiration,request-146-0-324
decreased plant transpiration,decreased soil temperature,request-146-0-325
decreased soil temperature,decreased evaporation,request-146-0-326
decreased evaporation,decreased soil moisture,request-146-0-327
decreased soil moisture,decreased soil fertility,request-146-0-328
decreased soil fertility,decreased agricultural productivity,request-146-0-329
decreased agricultural productivity,decreased food production,request-146-0-330
decreased food production,increased food insecurity,request-146-0-331
increased food insecurity,decreased water availability,request-146-0-332
decreased water availability,decreased soil moisture,request-146-0-333
decreased soil moisture,decreased plant transpiration,request-146-0-334
decreased plant transpiration,decreased soil temperature,request-146-0-335
decreased soil temperature,decreased evaporation,request-146-0-336
decreased evaporation,decreased soil moisture,request-146-0-337
decreased soil moisture,decreased soil fertility,request-146-0-338
decreased soil fertility,decreased agricultural productivity,request-146-0-339
decreased agricultural productivity,decreased food production,request-146-0-340
decreased food production,increased food insecurity,request-146-0-341
increased food insecurity,decreased water availability,request-146-0-342
decreased water availability,decreased soil moisture,request-146-0-343
decreased soil moisture,decreased plant transpiration,request-146-0-344
decreased plant transpiration,decreased soil temperature,request-146-0-345
decreased soil temperature,decreased evaporation,request-146-0-346
decreased evaporation,decreased soil moisture,request-146-0-347
decreased soil moisture,decreased soil fertility,request-146-0-348
decreased soil fertility,decreased agricultural productivity,request-146-0-349
decreased agricultural productivity,decreased food production,request-146-0-350
decreased food production,increased food insecurity,request-146-0-351
increased food insecurity,decreased water availability,request-146-0-352
decreased water availability,decreased soil moisture,request-146-0-353
decreased soil moisture,decreased plant transpiration,request-146-0-354
decreased plant transpiration,decreased soil temperature,request-146-0-355
decreased soil temperature,decreased evaporation,request-146-0-356
decreased evaporation,decreased soil moisture,request-146-0-357
decreased soil moisture,decreased soil fertility,request-146-0-358
decreased soil fertility,decreased agricultural productivity,request-146-0-359
decreased agricultural productivity,decreased food production,request-146-0-360
decreased food production,increased food insecurity,request-146-0-361
increased food insecurity,decreased water availability,request-146-0-362
decreased water availability,decreased soil moisture,request-146-0-363
decreased soil moisture,decreased plant transpiration,request-146-0-364
decreased plant transpiration,decreased soil temperature,request-146-0-365
decreased soil temperature,decreased evaporation,request-146-0-366
decreased evaporation,decreased soil moisture,request-146-0-367
decreased soil moisture,decreased soil fertility,request-146-0-368
decreased soil fertility,decreased agricultural productivity,request-146-0-369
decreased agricultural productivity,decreased food production,request-146-0-370
decreased food production,increased food insecurity,request-146-0-371
increased food insecurity,decreased water availability,request-146-0-372
decreased water availability,decreased soil moisture,request-146-0-373
decreased soil moisture,decreased plant transpiration,request-146-0-374
decreased plant transpiration,decreased soil temperature,request-146-0-375
decreased soil temperature,decreased evaporation,request-146-0-376
decreased evaporation,decreased soil moisture,request-146-0-377
decreased soil moisture,decreased soil fertility,request-146-0-378
decreased soil fertility,decreased agricultural productivity,request-146-0-379
decreased agricultural productivity,decreased food production,request-146-0-380
decreased food production,increased food insecurity,request-146-0-381
increased food insecurity,decreased water availability,request-146-0-382
decreased water availability,decreased soil moisture,request-146-0-383
decreased soil moisture,decreased plant transpiration,request-146-0-384
decreased plant transpiration,decreased soil temperature,request-146-0-385
decreased soil temperature,decreased evaporation,request-146-0-386
decreased evaporation,decreased soil moisture,request-146-0-387
decreased soil moisture,decreased soil fertility,request-146-0-388
decreased soil fertility,decreased agricultural productivity,request-146-0-389
decreased agricultural productivity,decreased food production,request-146-0-390
decreased food production,increased food insecurity,request-146-0-391
increased food insecurity,decreased water availability,request-146-0-392
decreased water availability,decreased soil moisture,request-146-0-393
decreased soil moisture,decreased plant transpiration,request-146-0-394
decreased plant transpiration,decreased soil temperature,request-146-0-395
decreased soil temperature,decreased evaporation,request-146-0-396
decreased evaporation,decreased soil moisture,request-146-0-397
decreased soil moisture,decreased soil fertility,request-146-0-398
decreased soil fertility,decreased agricultural productivity,request-146-0-399
decreased agricultural productivity,decreased food production,request-146-0-400
decreased food production,increased food insecurity,request-146-0-401
increased food insecurity,decreased water availability,request-146-0-402
decreased water availability,decreased soil moisture,request-146-0-403
decreased soil moisture,decreased plant transpiration,request-146-0-404
decreased plant transpiration,decreased soil temperature,request-146-0-405
decreased soil temperature,decreased evaporation,request-146-0-406
decreased evaporation,decreased soil moisture,request-146-0-407
decreased soil moisture,decreased soil fertility,request-146-0-408
decreased soil fertility,decreased agricultural productivity,request-146-0-409
decreased agricultural productivity,decreased food production,request-146-0-410
decreased food production,increased food insecurity,request-146-0-411
increased food insecurity,decreased water availability,request-146-0-412
decreased water availability,decreased soil moisture,request-146-0-413
decreased soil moisture,decreased plant transpiration,request-146-0-414
decreased plant transpiration,decreased soil temperature,request-146-0-415
decreased soil temperature,decreased evaporation,request-146-0-416
decreased evaporation,decreased soil moisture,request-146-0-417
decreased soil moisture,decreased soil fertility,request-146-0-418
decreased soil fertility,decreased agricultural productivity,request-146-0-419
decreased agricultural productivity,decreased food production,request-146-0-420
decreased food production,increased food insecurity,request-146-0-421
increased food insecurity,decreased water availability,request-146-0-422
decreased water availability,decreased soil moisture,request-146-0-423
decreased soil moisture,decreased plant transpiration,request-146-0-424
decreased plant transpiration,decreased soil temperature,request-146-0-425
decreased soil temperature,decreased evaporation,request-146-0-426
decreased evaporation,decreased soil moisture,request-146-0-427
decreased soil moisture,decreased soil fertility,request-146-0-428
decreased soil fertility,decreased agricultural productivity,request-146-0-429
decreased agricultural productivity,decreased food production,request-146-0-430
decreased food production,increased food insecurity,request-146-0-431
increased food insecurity,decreased water availability,request-146-0-432
decreased water availability,decreased soil moisture,request-146-0-433
decreased soil moisture,decreased plant transpiration,request-146-0-434
decreased plant transpiration,decreased soil temperature,request-146-0-435
decreased soil temperature,decreased evaporation,request-146-0-436
decreased evaporation,decreased soil moisture,request-146-0-437
decreased soil moisture,decreased soil fertility,request-146-0-438
decreased soil fertility,decreased agricultural productivity,request-146-0-439
decreased agricultural productivity,decreased food production,request-146-0-440
decreased food production,increased food insecurity,request-146-0-441
increased food insecurity,decreased water availability,request-146-0-442
decreased water availability,decreased soil moisture,request-146-0-443
decreased soil moisture,decreased plant transpiration,request-146-0-444
