cause,effect,custom_id
slower global warming,less severe climate change impacts,request-149-5-3
less severe climate change impacts,decreased burden of climate change,request-149-5-4
sustainable lifestyles,encouragement of public transportation and cycling,request-149-6-0
encouragement of public transportation and cycling,lower transportation emissions,request-149-6-1
lower transportation emissions,slower global warming,request-149-6-2
slower global warming,less severe climate change impacts,request-149-6-3
less severe climate change impacts,decreased burden of climate change,request-149-6-4
sustainable lifestyles,support for climatefriendly policies and regulations,request-149-7-0
support for climatefriendly policies and regulations,accelerated transition to a lowcarbon economy,request-149-7-1
accelerated transition to a lowcarbon economy,slower climate change,request-149-7-2
slower climate change,reduced frequency of extreme weather events,request-149-7-3
reduced frequency of extreme weather events,lower burden of climate change,request-149-7-4
melting of glaciers,decrease in earth's albedo,request-150-0-0
decrease in earth's albedo,increase in solar radiation absorption,request-150-0-1
increase in solar radiation absorption,rising global temperatures,request-150-0-2
rising global temperatures,disruption of climate patterns,request-150-0-3
disruption of climate patterns,abrupt temperature spikes,request-150-0-4
melting of glaciers,rising sea levels,request-150-1-0
rising sea levels,changes in ocean currents,request-150-1-1
changes in ocean currents,disruption of climate patterns,request-150-1-2
disruption of climate patterns,abrupt temperature spikes,request-150-1-3
melting of glaciers,release of trapped methane and co2,request-150-2-0
release of trapped methane and co2,increase in greenhouse gases,request-150-2-1
increase in greenhouse gases,enhanced greenhouse effect,request-150-2-2
enhanced greenhouse effect,rising global temperatures,request-150-2-3
rising global temperatures,disruption of climate patterns,request-150-2-4
disruption of climate patterns,abrupt temperature spikes,request-150-2-5
melting of glaciers,changes in freshwater input to oceans,request-150-3-0
changes in freshwater input to oceans,disruption of thermohaline circulation,request-150-3-1
disruption of thermohaline circulation,changes in global climate patterns,request-150-3-2
changes in global climate patterns,abrupt temperature spikes,request-150-3-3
melting of glaciers,changes in freshwater input to oceans,request-150-4-0
changes in freshwater input to oceans,alteration of marine ecosystems,request-150-4-1
alteration of marine ecosystems,release of stored carbon in marine sediments,request-150-4-2
release of stored carbon in marine sediments,increase in atmospheric co2 levels,request-150-4-3
increase in atmospheric co2 levels,enhanced greenhouse effect,request-150-4-4
enhanced greenhouse effect,rising global temperatures,request-150-4-5
rising global temperatures,disruption of climate patterns,request-150-4-6
disruption of climate patterns,abrupt temperature spikes,request-150-4-7
cows,cows produce methane,request-151-0-0
cows produce methane,methane is a potent greenhouse gas,request-151-0-1
methane is a potent greenhouse gas,greenhouse gases contribute to climate change,request-151-0-2
greenhouse gases contribute to climate change,climate change is affected by the increase in greenhouse gases,request-151-0-3
climate change is affected by the increase in greenhouse gases,climate change is exacerbated by the presence of methane from cows,request-151-0-4
climate change is exacerbated by the presence of methane from cows,climate change is influenced by the actions of cows,request-151-0-5
cows,cows consume feed,request-151-1-0
cows consume feed,feed production requires land use,request-151-1-1
feed production requires land use,land use can lead to deforestation,request-151-1-2
land use can lead to deforestation,deforestation releases stored carbon,request-151-1-3
deforestation releases stored carbon,released carbon contributes to greenhouse gases,request-151-1-4
released carbon contributes to greenhouse gases,greenhouse gases contribute to climate change,request-151-1-5
greenhouse gases contribute to climate change,climate change is affected by the actions of cows,request-151-1-6
cows,cows are part of the livestock industry,request-151-2-0
cows are part of the livestock industry,the livestock industry produces waste,request-151-2-1
the livestock industry produces waste,livestock waste can release methane and nitrous oxide,request-151-2-2
livestock waste can release methane and nitrous oxide,methane and nitrous oxide are potent greenhouse gases,request-151-2-3
methane and nitrous oxide are potent greenhouse gases,greenhouse gases contribute to climate change,request-151-2-4
greenhouse gases contribute to climate change,climate change is affected by the actions of cows,request-151-2-5
cows,cows require water for drinking and feed production,request-151-3-0
cows require water for drinking and feed production,water use for livestock contributes to water scarcity,request-151-3-1
water use for livestock contributes to water scarcity,water scarcity can lead to increased energy use for water pumping and treatment,request-151-3-2
water scarcity can lead to increased energy use for water pumping and treatment,increased energy use can lead to higher greenhouse gas emissions,request-151-3-3
increased energy use can lead to higher greenhouse gas emissions,greenhouse gas emissions contribute to climate change,request-151-3-4
greenhouse gas emissions contribute to climate change,climate change is affected by the actions of cows,request-151-3-5
building country lanes,increased accessibility to rural areas,request-152-0-0
increased accessibility to rural areas,more visitors to the countryside,request-152-0-1
more visitors to the countryside,increased demand for public spaces in rural areas,request-152-0-2
increased demand for public spaces in rural areas,development of public spaces in rural areas,request-152-0-3
building country lanes,improved transportation infrastructure,request-152-1-0
improved transportation infrastructure,better connectivity between towns and villages,request-152-1-1
better connectivity between towns and villages,increased community interaction,request-152-1-2
increased community interaction,demand for shared public spaces,request-152-1-3
demand for shared public spaces,development of public spaces,request-152-1-4
building country lanes,reduced travel time,request-152-2-0
reduced travel time,increased opportunities for leisure activities,request-152-2-1
increased opportunities for leisure activities,more people spending time outdoors,request-152-2-2
more people spending time outdoors,increased demand for public spaces for recreation,request-152-2-3
increased demand for public spaces for recreation,creation of public spaces in rural areas,request-152-2-4
building country lanes,increased property values in rural areas,request-152-3-0
increased property values in rural areas,wealthier residents moving in,request-152-3-1
wealthier residents moving in,higher demand for public amenities,request-152-3-2
higher demand for public amenities,local governments providing public spaces,request-152-3-3
building country lanes,improved emergency response times,request-152-4-0
improved emergency response times,safer rural communities,request-152-4-1
safer rural communities,increased sense of community,request-152-4-2
increased sense of community,demand for shared spaces,request-152-4-3
demand for shared spaces,creation of public spaces in rural areas,request-152-4-4
building country lanes,better access to healthcare facilities,request-152-5-0
better access to healthcare facilities,improved health outcomes for rural residents,request-152-5-1
improved health outcomes for rural residents,increased community wellbeing,request-152-5-2
increased community wellbeing,demand for public spaces for community events,request-152-5-3
demand for public spaces for community events,development of public spaces in rural areas,request-152-5-4
country lanes,heavy rainfall,request-153-0-0
heavy rainfall,blocked drains,request-153-0-1
blocked drains,overflowing water,request-153-0-2
overflowing water,flooding,request-153-0-3
country lanes,poor maintenance,request-153-1-0
poor maintenance,erosion,request-153-1-1
erosion,increased water runoff,request-153-1-2
increased water runoff,flooding,request-153-1-3
country lanes,lack of vegetation,request-153-2-0
lack of vegetation,soil erosion,request-153-2-1
soil erosion,water pooling,request-153-2-2
water pooling,flooding,request-153-2-3
country lanes,inadequate drainage systems,request-153-3-0
inadequate drainage systems,slow water absorption,request-153-3-1
slow water absorption,water accumulation,request-153-3-2
water accumulation,flooding,request-153-3-3
country lanes,narrow paths,request-153-4-0
narrow paths,limited water flow,request-153-4-1
limited water flow,water buildup,request-153-4-2
water buildup,flooding,request-153-4-3
country lanes,increased traffic,request-153-5-0
increased traffic,compaction of soil,request-153-5-1
compaction of soil,reduced water absorption,request-153-5-2
reduced water absorption,flooding,request-153-5-3
country lanes,construction activities,request-153-6-0
construction activities,deforestation,request-153-6-1
deforestation,increased surface runoff,request-153-6-2
increased surface runoff,flooding,request-153-6-3
country lanes,proximity to rivers,request-153-7-0
proximity to rivers,river overflow,request-153-7-1
river overflow,flooding in nearby areas,request-153-7-2
flooding in nearby areas,flooding in country lanes,request-153-7-3
country lanes,lack of flood defenses,request-153-8-0
lack of flood defenses,direct impact of heavy rainfall,request-153-8-1
direct impact of heavy rainfall,flooding,request-153-8-2
country lanes,poorly designed infrastructure,request-153-9-0
poorly designed infrastructure,inadequate water management,request-153-9-1
inadequate water management,flooding,request-153-9-2
country lanes,human activities,request-153-10-0
human activities,alteration of natural water flow,request-153-10-1
alteration of natural water flow,flooding in lowlying areas,request-153-10-2
flooding in lowlying areas,flooding in country lanes,request-153-10-3
country lanes,urbanization,request-153-11-0
urbanization,loss of permeable surfaces,request-153-11-1
loss of permeable surfaces,rapid water runoff,request-153-11-2
rapid water runoff,flooding,request-153-11-3
country lanes,agricultural practices,request-153-12-0
agricultural practices,soil degradation,request-153-12-1
soil degradation,reduced water infiltration,request-153-12-2
reduced water infiltration,flooding,request-153-12-3
burning fossil fuels,releases carbon dioxide into the atmosphere,request-154-0-0
releases carbon dioxide into the atmosphere,increases greenhouse gases in the atmosphere,request-154-0-1
increases greenhouse gases in the atmosphere,enhances the greenhouse effect,request-154-0-2
enhances the greenhouse effect,raises the earth's average temperature,request-154-0-3
raises the earth's average temperature,causes global warming,request-154-0-4
burning fossil fuels,releases carbon dioxide into the atmosphere,request-154-1-0
releases carbon dioxide into the atmosphere,increases atmospheric carbon dioxide concentration,request-154-1-1
increases atmospheric carbon dioxide concentration,absorbs and traps more heat in the atmosphere,request-154-1-2
absorbs and traps more heat in the atmosphere,raises the earth's average temperature,request-154-1-3
raises the earth's average temperature,causes global warming,request-154-1-4
burning fossil fuels,releases carbon dioxide into the atmosphere,request-154-2-0
releases carbon dioxide into the atmosphere,increases greenhouse gases in the atmosphere,request-154-2-1
increases greenhouse gases in the atmosphere,warms the planet's surface,request-154-2-2
warms the planet's surface,melts polar ice caps and glaciers,request-154-2-3
melts polar ice caps and glaciers,increases sea levels,request-154-2-4
increases sea levels,contributes to global warming,request-154-2-5
burning fossil fuels,releases carbon dioxide into the atmosphere,request-154-3-0
releases carbon dioxide into the atmosphere,increases atmospheric carbon dioxide concentration,request-154-3-1
increases atmospheric carbon dioxide concentration,absorbs more heat from the sun,request-154-3-2
absorbs more heat from the sun,warms the planet's surface,request-154-3-3
warms the planet's surface,melts polar ice caps and glaciers,request-154-3-4
melts polar ice caps and glaciers,increases sea levels,request-154-3-5
increases sea levels,contributes to global warming,request-154-3-6
burning fossil fuels,releases carbon dioxide into the atmosphere,request-154-4-0
releases carbon dioxide into the atmosphere,increases greenhouse gases in the atmosphere,request-154-4-1
increases greenhouse gases in the atmosphere,disrupts weather patterns,request-154-4-2
disrupts weather patterns,causes extreme weather events,request-154-4-3
causes extreme weather events,contributes to global warming,request-154-4-4
burning fossil fuels,releases carbon dioxide into the atmosphere,request-154-5-0
releases carbon dioxide into the atmosphere,increases atmospheric carbon dioxide concentration,request-154-5-1
increases atmospheric carbon dioxide concentration,disrupts climate patterns,request-154-5-2
disrupts climate patterns,causes extreme weather events,request-154-5-3
causes extreme weather events,contributes to global warming,request-154-5-4
burning biomass,releases carbon dioxide into the atmosphere,request-155-0-0
releases carbon dioxide into the atmosphere,increases the concentration of greenhouse gases,request-155-0-1
increases the concentration of greenhouse gases,enhances the greenhouse effect,request-155-0-2
enhances the greenhouse effect,raises the earth's average temperature,request-155-0-3
raises the earth's average temperature,results in global warming,request-155-0-4
burning biomass,produces black carbon particles,request-155-1-0
produces black carbon particles,absorbs sunlight and generates heat,request-155-1-1
absorbs sunlight and generates heat,warms the surrounding air,request-155-1-2
warms the surrounding air,alters atmospheric circulation patterns,request-155-1-3
alters atmospheric circulation patterns,contributes to global warming,request-155-1-4
burning biomass,"emits methane, a potent greenhouse gas",request-155-2-0
"emits methane, a potent greenhouse gas",intensifies the greenhouse effect,request-155-2-1
intensifies the greenhouse effect,accelerates the rate of global warming,request-155-2-2
accelerates the rate of global warming,results in global warming,request-155-2-3
burning biomass,leads to deforestation,request-155-3-0
leads to deforestation,reduces the earth's capacity to absorb carbon dioxide,request-155-3-1
reduces the earth's capacity to absorb carbon dioxide,increases the concentration of greenhouse gases,request-155-3-2
increases the concentration of greenhouse gases,exacerbates the greenhouse effect,request-155-3-3
exacerbates the greenhouse effect,results in global warming,request-155-3-4
human activity,increased greenhouse gas emissions,request-156-0-0
increased greenhouse gas emissions,greenhouse effect enhancement,request-156-0-1
greenhouse effect enhancement,atmospheric warming,request-156-0-2
atmospheric warming,global warming,request-156-0-3
human activity,deforestation and land use changes,request-156-1-0
deforestation and land use changes,decreased carbon dioxide absorption,request-156-1-1
decreased carbon dioxide absorption,increased greenhouse gas concentrations,request-156-1-2
increased greenhouse gas concentrations,greenhouse effect enhancement,request-156-1-3
greenhouse effect enhancement,atmospheric warming,request-156-1-4
atmospheric warming,global warming,request-156-1-5
human activity,industrialization and energy production,request-156-2-0
industrialization and energy production,increased fossil fuel consumption,request-156-2-1
increased fossil fuel consumption,increased carbon dioxide emissions,request-156-2-2
increased carbon dioxide emissions,greenhouse effect enhancement,request-156-2-3
greenhouse effect enhancement,atmospheric warming,request-156-2-4
atmospheric warming,global warming,request-156-2-5
human activity,agriculture and livestock farming,request-156-3-0
agriculture and livestock farming,increased methane and nitrous oxide emissions,request-156-3-1
increased methane and nitrous oxide emissions,greenhouse effect enhancement,request-156-3-2
greenhouse effect enhancement,atmospheric warming,request-156-3-3
atmospheric warming,global warming,request-156-3-4
human activity,waste management practices,request-156-4-0
waste management practices,methane emissions from landfills and wastewater,request-156-4-1
methane emissions from landfills and wastewater,greenhouse effect enhancement,request-156-4-2
greenhouse effect enhancement,atmospheric warming,request-156-4-3
atmospheric warming,global warming,request-156-4-4
human activity,increased use of fossil fuels,request-157-0-0
increased use of fossil fuels,higher carbon dioxide emissions,request-157-0-1
higher carbon dioxide emissions,enhanced greenhouse effect,request-157-0-2
enhanced greenhouse effect,rising global temperatures,request-157-0-3
rising global temperatures,global warming,request-157-0-4
human activity,deforestation,request-157-1-0
deforestation,decreased carbon dioxide absorption,request-157-1-1
decreased carbon dioxide absorption,increased atmospheric carbon dioxide,request-157-1-2
increased atmospheric carbon dioxide,enhanced greenhouse effect,request-157-1-3
enhanced greenhouse effect,rising global temperatures,request-157-1-4
rising global temperatures,global warming,request-157-1-5
human activity,agricultural practices,request-157-2-0
agricultural practices,methane emissions from livestock and rice cultivation,request-157-2-1
methane emissions from livestock and rice cultivation,increased greenhouse gases,request-157-2-2
increased greenhouse gases,enhanced greenhouse effect,request-157-2-3
enhanced greenhouse effect,rising global temperatures,request-157-2-4
rising global temperatures,global warming,request-157-2-5
human activity,industrial processes,request-157-3-0
industrial processes,production of fluorinated gases,request-157-3-1
production of fluorinated gases,increased greenhouse gases,request-157-3-2
increased greenhouse gases,enhanced greenhouse effect,request-157-3-3
enhanced greenhouse effect,rising global temperatures,request-157-3-4
rising global temperatures,global warming,request-157-3-5
human activity,waste management practices,request-157-4-0
waste management practices,methane emissions from landfills and wastewater treatment,request-157-4-1
methane emissions from landfills and wastewater treatment,increased greenhouse gases,request-157-4-2
increased greenhouse gases,enhanced greenhouse effect,request-157-4-3
enhanced greenhouse effect,rising global temperatures,request-157-4-4
rising global temperatures,global warming,request-157-4-5
human activity,energy production,request-157-5-0
energy production,burning of coal and natural gas,request-157-5-1
burning of coal and natural gas,higher carbon dioxide emissions,request-157-5-2
higher carbon dioxide emissions,enhanced greenhouse effect,request-157-5-3
enhanced greenhouse effect,rising global temperatures,request-157-5-4
rising global temperatures,global warming,request-157-5-5
human activity,transportation,request-157-6-0
transportation,combustion of gasoline and diesel,request-157-6-1
combustion of gasoline and diesel,higher carbon dioxide emissions,request-157-6-2
higher carbon dioxide emissions,enhanced greenhouse effect,request-157-6-3
enhanced greenhouse effect,rising global temperatures,request-157-6-4
rising global temperatures,global warming,request-157-6-5
human activity,residential and commercial energy use,request-157-7-0
residential and commercial energy use,burning of fossil fuels for heating and cooling,request-157-7-1
burning of fossil fuels for heating and cooling,higher carbon dioxide emissions,request-157-7-2
higher carbon dioxide emissions,enhanced greenhouse effect,request-157-7-3
enhanced greenhouse effect,rising global temperatures,request-157-7-4
rising global temperatures,global warming,request-157-7-5
global warming,increased global temperatures,request-158-0-0
increased global temperatures,melting of polar ice caps,request-158-0-1
melting of polar ice caps,rising sea levels,request-158-0-2
rising sea levels,coastal flooding and erosion,request-158-0-3
coastal flooding and erosion,loss of habitats for humans and wildlife,request-158-0-4
loss of habitats for humans and wildlife,decreased food and water availability,request-158-0-5
decreased food and water availability,increased conflict and instability,request-158-0-6
increased conflict and instability,collapse of societies,request-158-0-7
collapse of societies,end of life on earth,request-158-0-8
global warming,increased global temperatures,request-158-1-0
increased global temperatures,changes in precipitation patterns,request-158-1-1
changes in precipitation patterns,droughts and wildfires,request-158-1-2
droughts and wildfires,loss of forests and other ecosystems,request-158-1-3
loss of forests and other ecosystems,decreased carbon dioxide absorption,request-158-1-4
decreased carbon dioxide absorption,increased global warming,request-158-1-5
increased global warming,extreme weather events,request-158-1-6
extreme weather events,destruction of infrastructure and agriculture,request-158-1-7
destruction of infrastructure and agriculture,food and water shortages,request-158-1-8
food and water shortages,conflict and instability,request-158-1-9
conflict and instability,collapse of societies,request-158-1-10
collapse of societies,end of life on earth,request-158-1-11
global warming,increased global temperatures,request-158-2-0
increased global temperatures,changes in ocean currents,request-158-2-1
changes in ocean currents,disruption of marine ecosystems,request-158-2-2
disruption of marine ecosystems,decreased fish populations,request-158-2-3
decreased fish populations,loss of food sources for humans,request-158-2-4
loss of food sources for humans,malnutrition and disease,request-158-2-5
malnutrition and disease,decreased human populations,request-158-2-6
decreased human populations,inability to maintain infrastructure and agriculture,request-158-2-7
inability to maintain infrastructure and agriculture,collapse of societies,request-158-2-8
collapse of societies,end of life on earth,request-158-2-9
global warming,increased global temperatures,request-158-3-0
increased global temperatures,melting of permafrost,request-158-3-1
melting of permafrost,release of methane and other greenhouse gases,request-158-3-2
release of methane and other greenhouse gases,increased global warming,request-158-3-3
increased global warming,extreme weather events,request-158-3-4
extreme weather events,destruction of infrastructure and agriculture,request-158-3-5
destruction of infrastructure and agriculture,food and water shortages,request-158-3-6
food and water shortages,conflict and instability,request-158-3-7
conflict and instability,collapse of societies,request-158-3-8
collapse of societies,end of life on earth,request-158-3-9
global warming,increased global temperatures,request-158-4-0
increased global temperatures,changes in animal and plant ranges,request-158-4-1
changes in animal and plant ranges,spread of diseases and pests,request-158-4-2
spread of diseases and pests,decreased human health and productivity,request-158-4-3
decreased human health and productivity,inability to maintain infrastructure and agriculture,request-158-4-4
inability to maintain infrastructure and agriculture,collapse of societies,request-158-4-5
collapse of societies,end of life on earth,request-158-4-6
global warming,increased global temperatures,request-158-5-0
increased global temperatures,changes in ocean temperatures and chemistry,request-158-5-1
changes in ocean temperatures and chemistry,coral bleaching and loss of marine biodiversity,request-158-5-2
coral bleaching and loss of marine biodiversity,decreased fish populations,request-158-5-3
decreased fish populations,loss of food sources for humans,request-158-5-4
loss of food sources for humans,malnutrition and disease,request-158-5-5
malnutrition and disease,decreased human populations,request-158-5-6
decreased human populations,inability to maintain infrastructure and agriculture,request-158-5-7
inability to maintain infrastructure and agriculture,collapse of societies,request-158-5-8
collapse of societies,end of life on earth,request-158-5-9
global warming,increased global temperatures,request-158-6-0
increased global temperatures,changes in atmospheric circulation patterns,request-158-6-1
changes in atmospheric circulation patterns,shifts in weather patterns and climate zones,request-158-6-2
shifts in weather patterns and climate zones,disruption of agriculture and ecosystems,request-158-6-3
disruption of agriculture and ecosystems,decreased food and water availability,request-158-6-4
decreased food and water availability,increased conflict and instability,request-158-6-5
increased conflict and instability,collapse of societies,request-158-6-6
collapse of societies,end of life on earth,request-158-6-7
fuel poverty,inability to afford adequate heating,request-159-0-0
inability to afford adequate heating,cold living conditions,request-159-0-1
cold living conditions,increased vulnerability to hypothermia,request-159-0-2
increased vulnerability to hypothermia,hypothermia,request-159-0-3
hypothermia,organ failure,request-159-0-4
organ failure,death,request-159-0-5
fuel poverty,inability to afford adequate heating,request-159-1-0
inability to afford adequate heating,cold living conditions,request-159-1-1
cold living conditions,increased vulnerability to respiratory illnesses,request-159-1-2
increased vulnerability to respiratory illnesses,respiratory illnesses,request-159-1-3
respiratory illnesses,complications from respiratory illnesses,request-159-1-4
complications from respiratory illnesses,death,request-159-1-5
fuel poverty,inability to afford adequate heating,request-159-2-0
inability to afford adequate heating,cold living conditions,request-159-2-1
cold living conditions,increased vulnerability to cardiovascular diseases,request-159-2-2
increased vulnerability to cardiovascular diseases,cardiovascular diseases,request-159-2-3
cardiovascular diseases,complications from cardiovascular diseases,request-159-2-4
complications from cardiovascular diseases,death,request-159-2-5
fuel poverty,inability to afford adequate heating,request-159-3-0
inability to afford adequate heating,cold living conditions,request-159-3-1
cold living conditions,increased vulnerability to mental health issues,request-159-3-2
increased vulnerability to mental health issues,mental health issues,request-159-3-3
mental health issues,suicide,request-159-3-4
suicide,death,request-159-3-5
fuel poverty,inability to afford adequate heating,request-159-4-0
inability to afford adequate heating,cold living conditions,request-159-4-1
cold living conditions,increased vulnerability to malnutrition,request-159-4-2
increased vulnerability to malnutrition,malnutrition,request-159-4-3
malnutrition,complications from malnutrition,request-159-4-4
complications from malnutrition,death,request-159-4-5
fuel poverty,inability to afford adequate heating,request-159-5-0
inability to afford adequate heating,cold living conditions,request-159-5-1
cold living conditions,increased vulnerability to infections,request-159-5-2
increased vulnerability to infections,infections,request-159-5-3
infections,complications from infections,request-159-5-4
complications from infections,death,request-159-5-5
fuel poverty,inability to afford adequate heating,request-159-6-0
inability to afford adequate heating,cold living conditions,request-159-6-1
cold living conditions,increased vulnerability to accidents,request-159-6-2
increased vulnerability to accidents,accidents,request-159-6-3
accidents,death,request-159-6-4
climate change,increased global temperatures,request-160-0-0
increased global temperatures,melting of polar ice caps and glaciers,request-160-0-1
melting of polar ice caps and glaciers,rising sea levels,request-160-0-2
rising sea levels,coastal flooding,request-160-0-3
coastal flooding,flooding,request-160-0-4
climate change,increased global temperatures,request-160-1-0
increased global temperatures,changes in precipitation patterns,request-160-1-1
changes in precipitation patterns,increased frequency and intensity of rainfall,request-160-1-2
increased frequency and intensity of rainfall,overflowing of rivers and streams,request-160-1-3
overflowing of rivers and streams,flooding,request-160-1-4
climate change,increased global temperatures,request-160-2-0
increased global temperatures,changes in evaporation rates,request-160-2-1
changes in evaporation rates,increased atmospheric moisture,request-160-2-2
increased atmospheric moisture,increased frequency and intensity of rainfall,request-160-2-3
increased frequency and intensity of rainfall,overflowing of rivers and streams,request-160-2-4
overflowing of rivers and streams,flooding,request-160-2-5
climate change,increased global temperatures,request-160-3-0
increased global temperatures,changes in atmospheric circulation patterns,request-160-3-1
changes in atmospheric circulation patterns,increased frequency and intensity of storms,request-160-3-2
increased frequency and intensity of storms,storm surges and coastal flooding,request-160-3-3
storm surges and coastal flooding,flooding,request-160-3-4
climate change,increased global temperatures,request-160-4-0
increased global temperatures,changes in ocean currents,request-160-4-1
changes in ocean currents,changes in weather patterns,request-160-4-2
changes in weather patterns,increased frequency and intensity of rainfall,request-160-4-3
increased frequency and intensity of rainfall,overflowing of rivers and streams,request-160-4-4
overflowing of rivers and streams,flooding,request-160-4-5
climate change,increased global temperatures,request-160-5-0
increased global temperatures,changes in vegetation and soil moisture,request-160-5-1
changes in vegetation and soil moisture,reduced ability of soil to absorb water,request-160-5-2
reduced ability of soil to absorb water,increased runoff and flash flooding,request-160-5-3
increased runoff and flash flooding,flooding,request-160-5-4
climate change,increased global temperatures,request-160-6-0
increased global temperatures,changes in snow and ice cover,request-160-6-1
changes in snow and ice cover,changes in water availability and timing,request-160-6-2
changes in water availability and timing,increased frequency and intensity of rainfall,request-160-6-3
increased frequency and intensity of rainfall,overflowing of rivers and streams,request-160-6-4
overflowing of rivers and streams,flooding,request-160-6-5
climate change,increased global temperatures,request-160-7-0
increased global temperatures,changes in atmospheric moisture and cloud cover,request-160-7-1
changes in atmospheric moisture and cloud cover,changes in precipitation patterns,request-160-7-2
changes in precipitation patterns,increased frequency and intensity of rainfall,request-160-7-3
increased frequency and intensity of rainfall,overflowing of rivers and streams,request-160-7-4
overflowing of rivers and streams,flooding,request-160-7-5
climate change,increased global temperatures,request-160-8-0
increased global temperatures,changes in ocean temperatures and circulation,request-160-8-1
changes in ocean temperatures and circulation,changes in storm tracks and intensity,request-160-8-2
changes in storm tracks and intensity,storm surges and coastal flooding,request-160-8-3
storm surges and coastal flooding,flooding,request-160-8-4
climate change,increased global temperatures,request-160-9-0
increased global temperatures,changes in atmospheric pressure and wind patterns,request-160-9-1
changes in atmospheric pressure and wind patterns,changes in weather patterns and storm tracks,request-160-9-2
changes in weather patterns and storm tracks,increased frequency and intensity of rainfall,request-160-9-3
increased frequency and intensity of rainfall,overflowing of rivers and streams,request-160-9-4
overflowing of rivers and streams,flooding,request-160-9-5
climate change,increased global temperatures,request-160-10-0
increased global temperatures,changes in soil moisture and vegetation cover,request-160-10-1
changes in soil moisture and vegetation cover,changes in surface water runoff and infiltration,request-160-10-2
changes in surface water runoff and infiltration,increased frequency and intensity of flash flooding,request-160-10-3
increased frequency and intensity of flash flooding,flooding,request-160-10-4
climate change,increased global temperatures,request-160-11-0
increased global temperatures,changes in atmospheric moisture and cloud cover,request-160-11-1
changes in atmospheric moisture and cloud cover,changes in precipitation patterns and intensity,request-160-11-2
changes in precipitation patterns and intensity,increased frequency and intensity of rainfall,request-160-11-3
increased frequency and intensity of rainfall,overflowing of rivers and streams,request-160-11-4
overflowing of rivers and streams,flooding,request-160-11-5
climate change,increased global temperatures,request-160-12-0
increased global temperatures,changes in ocean temperatures and circulation,request-160-12-1
changes in ocean temperatures and circulation,changes in storm tracks and intensity,request-160-12-2
changes in storm tracks and intensity,increased frequency and intensity of storm surges,request-160-12-3
increased frequency and intensity of storm surges,coastal flooding,request-160-12-4
coastal flooding,flooding,request-160-12-5
climate change,increased global temperatures,request-160-13-0
increased global temperatures,changes in atmospheric pressure and wind patterns,request-160-13-1
changes in atmospheric pressure and wind patterns,changes in weather patterns and storm tracks,request-160-13-2
changes in weather patterns and storm tracks,increased frequency and intensity of rainfall,request-160-13-3
increased frequency and intensity of rainfall,increased runoff and flash flooding,request-160-13-4
increased runoff and flash flooding,flooding,request-160-13-5
climate change,increased global temperatures,request-160-14-0
increased global temperatures,changes in soil moisture and vegetation cover,request-160-14-1
changes in soil moisture and vegetation cover,changes in surface water runoff and infiltration,request-160-14-2
changes in surface water runoff and infiltration,increased frequency and intensity of river flooding,request-160-14-3
increased frequency and intensity of river flooding,flooding,request-160-14-4
climate change,increased global temperatures,request-160-15-0
increased global temperatures,changes in atmospheric moisture and cloud cover,request-160-15-1
changes in atmospheric moisture and cloud cover,changes in precipitation patterns and intensity,request-160-15-2
changes in precipitation patterns and intensity,increased frequency and intensity of rainfall,request-160-15-3
increased frequency and intensity of rainfall,increased runoff and flash flooding,request-160-15-4
increased runoff and flash flooding,flooding,request-160-15-5
climate change,increased global temperatures,request-160-16-0
increased global temperatures,changes in ocean temperatures and circulation,request-160-16-1
changes in ocean temperatures and circulation,changes in storm tracks and intensity,request-160-16-2
changes in storm tracks and intensity,increased frequency and intensity of coastal flooding,request-160-16-3
increased frequency and intensity of coastal flooding,flooding,request-160-16-4
climate change,increased global temperatures,request-160-17-0
increased global temperatures,changes in atmospheric pressure and wind patterns,request-160-17-1
changes in atmospheric pressure and wind patterns,changes in weather patterns and storm tracks,request-160-17-2
changes in weather patterns and storm tracks,increased frequency and intensity of river flooding,request-160-17-3
increased frequency and intensity of river flooding,flooding,request-160-17-4
climate change,increased global temperatures,request-160-18-0
increased global temperatures,changes in soil moisture and vegetation cover,request-160-18-1
changes in soil moisture and vegetation cover,changes in surface water runoff and infiltration,request-160-18-2
changes in surface water runoff and infiltration,increased frequency and intensity of coastal flooding,request-160-18-3
increased frequency and intensity of coastal flooding,flooding,request-160-18-4
climate change,increased global temperatures,request-160-19-0
increased global temperatures,changes in atmospheric moisture and cloud cover,request-160-19-1
changes in atmospheric moisture and cloud cover,changes in precipitation patterns and intensity,request-160-19-2
changes in precipitation patterns and intensity,increased frequency and intensity of river flooding,request-160-19-3
increased frequency and intensity of river flooding,flooding,request-160-19-4
climate change,increased global temperatures,request-160-20-0
increased global temperatures,changes in ocean temperatures and circulation,request-160-20-1
changes in ocean temperatures and circulation,changes in storm tracks and intensity,request-160-20-2
changes in storm tracks and intensity,increased frequency and intensity of inland flooding,request-160-20-3
increased frequency and intensity of inland flooding,flooding,request-160-20-4
climate change,increased global temperatures,request-160-21-0
increased global temperatures,changes in atmospheric pressure and wind patterns,request-160-21-1
changes in atmospheric pressure and wind patterns,changes in weather patterns and storm tracks,request-160-21-2
changes in weather patterns and storm tracks,increased frequency and intensity of inland flooding,request-160-21-3
increased frequency and intensity of inland flooding,flooding,request-160-21-4
climate change,increased global temperatures,request-160-22-0
