cause,effect,custom_id
decreased pollination,reduced crop yields,request-148-4-3
reduced crop yields,food crises,request-148-4-4
sustainable lifestyles,reduced energy consumption,request-149-0-0
reduced energy consumption,lower greenhouse gas emissions,request-149-0-1
lower greenhouse gas emissions,slowed global warming,request-149-0-2
slowed global warming,mitigated burden of climate change,request-149-0-3
sustainable lifestyles,increased energy efficiency,request-149-1-0
increased energy efficiency,decreased fossil fuel usage,request-149-1-1
decreased fossil fuel usage,lower carbon footprint,request-149-1-2
lower carbon footprint,reduced burden of climate change,request-149-1-3
sustainable lifestyles,conserved natural resources,request-149-2-0
conserved natural resources,preserved ecosystems,request-149-2-1
preserved ecosystems,maintained biodiversity,request-149-2-2
maintained biodiversity,supported climate resilience,request-149-2-3
supported climate resilience,reduced burden of climate change,request-149-2-4
sustainable lifestyles,promoted ecofriendly transportation,request-149-3-0
promoted ecofriendly transportation,decreased air pollution,request-149-3-1
decreased air pollution,improved air quality,request-149-3-2
improved air quality,enhanced climate health,request-149-3-3
enhanced climate health,reduced burden of climate change,request-149-3-4
sustainable lifestyles,encouraged waste reduction,request-149-4-0
encouraged waste reduction,minimized landfill waste,request-149-4-1
minimized landfill waste,decreased methane emissions,request-149-4-2
decreased methane emissions,slowed global warming,request-149-4-3
slowed global warming,mitigated burden of climate change,request-149-4-4
sustainable lifestyles,fostered sustainable agriculture,request-149-5-0
fostered sustainable agriculture,supported soil conservation,request-149-5-1
supported soil conservation,sequestered carbon dioxide,request-149-5-2
sequestered carbon dioxide,slowed global warming,request-149-5-3
slowed global warming,mitigated burden of climate change,request-149-5-4
melting of glaciers,release of freshwater into oceans,request-150-0-0
release of freshwater into oceans,disruption of ocean currents,request-150-0-1
disruption of ocean currents,changes in global heat distribution,request-150-0-2
changes in global heat distribution,abrupt temperature spikes,request-150-0-3
melting of glaciers,increased freshwater in ocean surface,request-150-1-0
increased freshwater in ocean surface,reduced ocean salinity,request-150-1-1
reduced ocean salinity,impaired thermohaline circulation,request-150-1-2
impaired thermohaline circulation,changes in global heat distribution,request-150-1-3
changes in global heat distribution,abrupt temperature spikes,request-150-1-4
melting of glaciers,exposure of darker rock or soil,request-150-2-0
exposure of darker rock or soil,increased heat absorption,request-150-2-1
increased heat absorption,local temperature increase,request-150-2-2
local temperature increase,feedback loop of melting and heat absorption,request-150-2-3
feedback loop of melting and heat absorption,abrupt temperature spikes,request-150-2-4
melting of glaciers,release of methane from thawing permafrost,request-150-3-0
release of methane from thawing permafrost,enhanced greenhouse effect,request-150-3-1
enhanced greenhouse effect,rapid global warming,request-150-3-2
rapid global warming,abrupt temperature spikes,request-150-3-3
melting of glaciers,sealevel rise,request-150-4-0
sealevel rise,coastal erosion and flooding,request-150-4-1
coastal erosion and flooding,disruption of coastal ecosystems,request-150-4-2
disruption of coastal ecosystems,release of stored carbon into atmosphere,request-150-4-3
release of stored carbon into atmosphere,enhanced greenhouse effect,request-150-4-4
enhanced greenhouse effect,abrupt temperature spikes,request-150-4-5
cows,methane production,request-151-0-0
methane production,greenhouse gas emissions,request-151-0-1
greenhouse gas emissions,global warming,request-151-0-2
global warming,climate change,request-151-0-3
cows,deforestation for grazing,request-151-1-0
deforestation for grazing,habitat destruction,request-151-1-1
habitat destruction,loss of carbon sequestration,request-151-1-2
loss of carbon sequestration,increased atmospheric co2,request-151-1-3
increased atmospheric co2,global warming,request-151-1-4
global warming,climate change,request-151-1-5
cows,manure and fertilizer use,request-151-2-0
manure and fertilizer use,nitrous oxide emissions,request-151-2-1
nitrous oxide emissions,greenhouse gas emissions,request-151-2-2
greenhouse gas emissions,global warming,request-151-2-3
global warming,climate change,request-151-2-4
cows,increased livestock population,request-151-3-0
increased livestock population,higher demand for feed crops,request-151-3-1
higher demand for feed crops,monoculture farming practices,request-151-3-2
monoculture farming practices,soil degradation,request-151-3-3
soil degradation,reduced carbon sequestration,request-151-3-4
reduced carbon sequestration,increased atmospheric co2,request-151-3-5
increased atmospheric co2,global warming,request-151-3-6
global warming,climate change,request-151-3-7
cows,enteric fermentation,request-151-4-0
enteric fermentation,methane production,request-151-4-1
methane production,atmospheric methane concentration increase,request-151-4-2
atmospheric methane concentration increase,global warming,request-151-4-3
global warming,climate change,request-151-4-4
building country lanes,increased accessibility to rural areas,request-152-0-0
increased accessibility to rural areas,more people moved to rural areas,request-152-0-1
more people moved to rural areas,growth of rural communities,request-152-0-2
growth of rural communities,development of public space,request-152-0-3
building country lanes,improved transportation infrastructure,request-152-1-0
improved transportation infrastructure,enhanced connectivity between rural and urban areas,request-152-1-1
enhanced connectivity between rural and urban areas,increased economic activity,request-152-1-2
increased economic activity,investment in public space,request-152-1-3
building country lanes,creation of jobs in construction and maintenance,request-152-2-0
creation of jobs in construction and maintenance,increased economic activity in rural areas,request-152-2-1
increased economic activity in rural areas,growth of local businesses,request-152-2-2
growth of local businesses,development of public space,request-152-2-3
building country lanes,increased property values in rural areas,request-152-3-0
increased property values in rural areas,attraction of new residents and businesses,request-152-3-1
attraction of new residents and businesses,growth of rural communities,request-152-3-2
growth of rural communities,development of public space,request-152-3-3
building country lanes,enhanced safety and security in rural areas,request-152-4-0
enhanced safety and security in rural areas,increased sense of community,request-152-4-1
increased sense of community,demand for community spaces,request-152-4-2
demand for community spaces,development of public space,request-152-4-3
country lanes,heavy traffic,request-153-0-0
heavy traffic,increased stormwater runoff,request-153-0-1
increased stormwater runoff,flooding,request-153-0-2
country lanes,lack of drainage infrastructure,request-153-1-0
lack of drainage infrastructure,water accumulation,request-153-1-1
water accumulation,flooding,request-153-1-2
country lanes,poor road maintenance,request-153-2-0
poor road maintenance,potholes and cracks,request-153-2-1
potholes and cracks,water seepage,request-153-2-2
water seepage,flooding,request-153-2-3
country lanes,agricultural runoff,request-153-3-0
agricultural runoff,excess nutrients in waterways,request-153-3-1
excess nutrients in waterways,algal blooms,request-153-3-2
algal blooms,waterway obstruction,request-153-3-3
waterway obstruction,flooding,request-153-3-4
country lanes,urbanization,request-153-4-0
urbanization,increased impervious surfaces,request-153-4-1
increased impervious surfaces,stormwater runoff,request-153-4-2
stormwater runoff,flooding,request-153-4-3
country lanes,climate change,request-153-5-0
climate change,intensified weather patterns,request-153-5-1
intensified weather patterns,heavy rainfall,request-153-5-2
heavy rainfall,flooding,request-153-5-3
burning fossil fuels,carbon dioxide emissions,request-154-0-0
carbon dioxide emissions,atmospheric carbon dioxide increase,request-154-0-1
atmospheric carbon dioxide increase,greenhouse effect enhancement,request-154-0-2
greenhouse effect enhancement,global warming,request-154-0-3
burning fossil fuels,carbon dioxide emissions,request-154-1-0
carbon dioxide emissions,atmospheric carbon dioxide increase,request-154-1-1
atmospheric carbon dioxide increase,heat trapping,request-154-1-2
heat trapping,global warming,request-154-1-3
burning fossil fuels,carbon dioxide emissions,request-154-2-0
carbon dioxide emissions,atmospheric carbon dioxide increase,request-154-2-1
atmospheric carbon dioxide increase,temperature rise,request-154-2-2
temperature rise,global warming,request-154-2-3
burning fossil fuels,greenhouse gas emissions,request-154-3-0
greenhouse gas emissions,atmospheric greenhouse gas increase,request-154-3-1
atmospheric greenhouse gas increase,heat trapping,request-154-3-2
heat trapping,global warming,request-154-3-3
burning fossil fuels,greenhouse gas emissions,request-154-4-0
greenhouse gas emissions,atmospheric greenhouse gas increase,request-154-4-1
atmospheric greenhouse gas increase,global temperature increase,request-154-4-2
global temperature increase,global warming,request-154-4-3
burning biomass,release of carbon dioxide,request-155-0-0
release of carbon dioxide,increase in atmospheric co2 concentration,request-155-0-1
increase in atmospheric co2 concentration,trapping of heat by greenhouse gases,request-155-0-2
trapping of heat by greenhouse gases,global warming,request-155-0-3
burning biomass,release of carbon monoxide,request-155-1-0
release of carbon monoxide,formation of ozone and other pollutants,request-155-1-1
formation of ozone and other pollutants,enhanced greenhouse effect,request-155-1-2
enhanced greenhouse effect,global warming,request-155-1-3
burning biomass,release of methane and other volatile organic compounds,request-155-2-0
release of methane and other volatile organic compounds,reactions with atmospheric chemicals,request-155-2-1
reactions with atmospheric chemicals,formation of tropospheric ozone,request-155-2-2
formation of tropospheric ozone,enhanced greenhouse effect,request-155-2-3
enhanced greenhouse effect,global warming,request-155-2-4
burning biomass,release of black carbon and brown carbon,request-155-3-0
release of black carbon and brown carbon,absorption of solar radiation,request-155-3-1
absorption of solar radiation,atmospheric warming,request-155-3-2
atmospheric warming,global warming,request-155-3-3
burning biomass,deforestation and landuse change,request-155-4-0
deforestation and landuse change,disruption of carbon sequestration,request-155-4-1
disruption of carbon sequestration,increase in atmospheric co2 concentration,request-155-4-2
increase in atmospheric co2 concentration,trapping of heat by greenhouse gases,request-155-4-3
trapping of heat by greenhouse gases,global warming,request-155-4-4
human activity,greenhouse gas emissions,request-156-0-0
greenhouse gas emissions,atmospheric carbon dioxide increase,request-156-0-1
atmospheric carbon dioxide increase,global temperature rise,request-156-0-2
global temperature rise,global warming,request-156-0-3
human activity,deforestation,request-156-1-0
deforestation,carbon sequestration reduction,request-156-1-1
carbon sequestration reduction,atmospheric carbon dioxide increase,request-156-1-2
atmospheric carbon dioxide increase,global temperature rise,request-156-1-3
global temperature rise,global warming,request-156-1-4
human activity,fossil fuel burning,request-156-2-0
fossil fuel burning,greenhouse gas emissions,request-156-2-1
greenhouse gas emissions,atmospheric carbon dioxide increase,request-156-2-2
atmospheric carbon dioxide increase,global temperature rise,request-156-2-3
global temperature rise,global warming,request-156-2-4
human activity,industrial processes,request-156-3-0
industrial processes,nitrous oxide emissions,request-156-3-1
nitrous oxide emissions,atmospheric nitrous oxide increase,request-156-3-2
atmospheric nitrous oxide increase,ozone layer depletion,request-156-3-3
ozone layer depletion,global temperature rise,request-156-3-4
global temperature rise,global warming,request-156-3-5
human activity,agricultural practices,request-156-4-0
agricultural practices,methane emissions,request-156-4-1
methane emissions,atmospheric methane increase,request-156-4-2
atmospheric methane increase,global temperature rise,request-156-4-3
global temperature rise,global warming,request-156-4-4
human activity,population growth,request-156-5-0
population growth,increased energy consumption,request-156-5-1
increased energy consumption,fossil fuel burning,request-156-5-2
fossil fuel burning,greenhouse gas emissions,request-156-5-3
greenhouse gas emissions,atmospheric carbon dioxide increase,request-156-5-4
atmospheric carbon dioxide increase,global temperature rise,request-156-5-5
global temperature rise,global warming,request-156-5-6
human activity,greenhouse gas emissions,request-157-0-0
greenhouse gas emissions,increased co2 levels,request-157-0-1
increased co2 levels,trapped heat,request-157-0-2
trapped heat,rising global temperatures,request-157-0-3
rising global temperatures,global warming,request-157-0-4
human activity,deforestation,request-157-1-0
deforestation,reduced carbon sequestration,request-157-1-1
reduced carbon sequestration,increased co2 levels,request-157-1-2
increased co2 levels,trapped heat,request-157-1-3
trapped heat,rising global temperatures,request-157-1-4
rising global temperatures,global warming,request-157-1-5
human activity,burning fossil fuels,request-157-2-0
burning fossil fuels,greenhouse gas emissions,request-157-2-1
greenhouse gas emissions,increased co2 levels,request-157-2-2
increased co2 levels,trapped heat,request-157-2-3
trapped heat,rising global temperatures,request-157-2-4
rising global temperatures,global warming,request-157-2-5
human activity,industrial agriculture,request-157-3-0
industrial agriculture,methane emissions,request-157-3-1
methane emissions,increased greenhouse gases,request-157-3-2
increased greenhouse gases,trapped heat,request-157-3-3
trapped heat,rising global temperatures,request-157-3-4
rising global temperatures,global warming,request-157-3-5
human activity,transportation emissions,request-157-4-0
transportation emissions,greenhouse gas emissions,request-157-4-1
greenhouse gas emissions,increased co2 levels,request-157-4-2
increased co2 levels,trapped heat,request-157-4-3
trapped heat,rising global temperatures,request-157-4-4
rising global temperatures,global warming,request-157-4-5
human activity,population growth,request-157-5-0
population growth,increased energy consumption,request-157-5-1
increased energy consumption,burning fossil fuels,request-157-5-2
burning fossil fuels,greenhouse gas emissions,request-157-5-3
greenhouse gas emissions,increased co2 levels,request-157-5-4
increased co2 levels,trapped heat,request-157-5-5
trapped heat,rising global temperatures,request-157-5-6
rising global temperatures,global warming,request-157-5-7
human activity,land use changes,request-157-6-0
land use changes,deforestation,request-157-6-1
deforestation,reduced carbon sequestration,request-157-6-2
reduced carbon sequestration,increased co2 levels,request-157-6-3
increased co2 levels,trapped heat,request-157-6-4
trapped heat,rising global temperatures,request-157-6-5
rising global temperatures,global warming,request-157-6-6
global warming,rise in sea levels,request-158-0-0
rise in sea levels,coastal flooding,request-158-0-1
coastal flooding,disruption of food supply,request-158-0-2
disruption of food supply,widespread famine,request-158-0-3
widespread famine,social unrest and conflict,request-158-0-4
social unrest and conflict,collapse of societies,request-158-0-5
collapse of societies,end of life on earth,request-158-0-6
global warming,increased frequency of natural disasters,request-158-1-0
increased frequency of natural disasters,destruction of habitats,request-158-1-1
destruction of habitats,loss of biodiversity,request-158-1-2
loss of biodiversity,disruption of ecosystems,request-158-1-3
disruption of ecosystems,collapse of food chains,request-158-1-4
collapse of food chains,extinction of species,request-158-1-5
extinction of species,end of life on earth,request-158-1-6
global warming,melting of polar ice caps,request-158-2-0
melting of polar ice caps,changes in ocean currents,request-158-2-1
changes in ocean currents,shifts in global climate patterns,request-158-2-2
shifts in global climate patterns,extreme weather events,request-158-2-3
extreme weather events,devastating storms,request-158-2-4
devastating storms,destruction of infrastructure,request-158-2-5
destruction of infrastructure,end of life on earth,request-158-2-6
global warming,release of methane from permafrost,request-158-3-0
release of methane from permafrost,acceleration of global warming,request-158-3-1
acceleration of global warming,increased risk of wildfires,request-158-3-2
increased risk of wildfires,massive wildfires,request-158-3-3
massive wildfires,release of toxic chemicals,request-158-3-4
release of toxic chemicals,atmospheric poisoning,request-158-3-5
atmospheric poisoning,end of life on earth,request-158-3-6
global warming,ocean acidification,request-158-4-0
ocean acidification,death of coral reefs,request-158-4-1
death of coral reefs,disruption of marine ecosystems,request-158-4-2
disruption of marine ecosystems,collapse of fisheries,request-158-4-3
collapse of fisheries,food shortages,request-158-4-4
food shortages,social collapse,request-158-4-5
social collapse,end of life on earth,request-158-4-6
fuel poverty,lack of adequate heating,request-159-0-0
lack of adequate heating,respiratory problems,request-159-0-1
respiratory problems,pneumonia,request-159-0-2
pneumonia,death,request-159-0-3
fuel poverty,cold home environment,request-159-1-0
cold home environment,hypothermia,request-159-1-1
hypothermia,cardiovascular stress,request-159-1-2
cardiovascular stress,heart attack,request-159-1-3
heart attack,death,request-159-1-4
fuel poverty,inability to afford medical treatment,request-159-2-0
inability to afford medical treatment,untreated medical conditions,request-159-2-1
untreated medical conditions,deteriorating health,request-159-2-2
deteriorating health,death,request-159-2-3
fuel poverty,malnutrition,request-159-3-0
malnutrition,weakened immune system,request-159-3-1
weakened immune system,increased susceptibility to illness,request-159-3-2
increased susceptibility to illness,death,request-159-3-3
fuel poverty,mental health problems,request-159-4-0
mental health problems,depression,request-159-4-1
depression,suicide,request-159-4-2
suicide,death,request-159-4-3
fuel poverty,increased energy costs,request-159-5-0
increased energy costs,financial stress,request-159-5-1
financial stress,anxiety,request-159-5-2
anxiety,cardiovascular disease,request-159-5-3
cardiovascular disease,death,request-159-5-4
fuel poverty,poor living conditions,request-159-6-0
poor living conditions,increased risk of accidents,request-159-6-1
increased risk of accidents,fatal accidents,request-159-6-2
fatal accidents,death,request-159-6-3
climate change,rising global temperatures,request-160-0-0
rising global temperatures,melting of glaciers,request-160-0-1
melting of glaciers,sea level rise,request-160-0-2
sea level rise,coastal erosion,request-160-0-3
coastal erosion,flooding,request-160-0-4
climate change,warmer oceans,request-160-1-0
warmer oceans,increased evaporation,request-160-1-1
increased evaporation,more frequent heavy rainfall,request-160-1-2
more frequent heavy rainfall,saturated soil,request-160-1-3
saturated soil,flooding,request-160-1-4
climate change,changes in precipitation patterns,request-160-2-0
changes in precipitation patterns,increased frequency of extreme weather events,request-160-2-1
increased frequency of extreme weather events,heavy rainfall,request-160-2-2
heavy rainfall,saturated soil,request-160-2-3
saturated soil,flooding,request-160-2-4
climate change,thawing of permafrost,request-160-3-0
thawing of permafrost,release of methane,request-160-3-1
release of methane,accelerated global warming,request-160-3-2
accelerated global warming,more frequent heavy rainfall,request-160-3-3
more frequent heavy rainfall,flooding,request-160-3-4
climate change,increased atmospheric moisture,request-160-4-0
increased atmospheric moisture,more frequent heavy rainfall,request-160-4-1
more frequent heavy rainfall,saturated soil,request-160-4-2
saturated soil,flooding,request-160-4-3
climate change,disruption of ocean currents,request-160-5-0
disruption of ocean currents,changes in sea level,request-160-5-1
changes in sea level,coastal erosion,request-160-5-2
coastal erosion,flooding,request-160-5-3
climate change,rising global temperatures,request-161-0-0
rising global temperatures,increased evaporation,request-161-0-1
increased evaporation,water scarcity,request-161-0-2
water scarcity,droughts,request-161-0-3
climate change,changes in precipitation patterns,request-161-1-0
changes in precipitation patterns,reduced rainfall,request-161-1-1
reduced rainfall,water deficit,request-161-1-2
water deficit,droughts,request-161-1-3
climate change,melting of glaciers,request-161-2-0
melting of glaciers,changes in river flow,request-161-2-1
changes in river flow,water shortage,request-161-2-2
water shortage,droughts,request-161-2-3
climate change,shift in weather patterns,request-161-3-0
shift in weather patterns,prolonged heat waves,request-161-3-1
prolonged heat waves,soil moisture depletion,request-161-3-2
soil moisture depletion,droughts,request-161-3-3
climate change,increased atmospheric co2,request-161-4-0
increased atmospheric co2,enhanced plant water use,request-161-4-1
enhanced plant water use,depleted water tables,request-161-4-2
depleted water tables,droughts,request-161-4-3
climate change,warmer ocean temperatures,request-161-5-0
warmer ocean temperatures,changes in atmospheric circulation,request-161-5-1
changes in atmospheric circulation,altered weather patterns,request-161-5-2
altered weather patterns,droughts,request-161-5-3
rise in global temperatures,melting of polar ice caps,request-162-0-0
melting of polar ice caps,sea level rise,request-162-0-1
sea level rise,coastal flooding,request-162-0-2
coastal flooding,climate change,request-162-0-3
rise in global temperatures,increased evaporation from oceans,request-162-1-0
increased evaporation from oceans,more frequent and severe heatwaves,request-162-1-1
more frequent and severe heatwaves,droughts and wildfires,request-162-1-2
droughts and wildfires,climate change,request-162-1-3
rise in global temperatures,changes in precipitation patterns,request-162-2-0
changes in precipitation patterns,extreme weather events,request-162-2-1
extreme weather events,disruption of food supplies,request-162-2-2
disruption of food supplies,climate change,request-162-2-3
rise in global temperatures,thawing of permafrost,request-162-3-0
thawing of permafrost,release of methane and co2,request-162-3-1
release of methane and co2,amplification of global warming,request-162-3-2
amplification of global warming,climate change,request-162-3-3
rise in global temperatures,ocean acidification,request-162-4-0
ocean acidification,decline of marine ecosystems,request-162-4-1
decline of marine ecosystems,loss of biodiversity,request-162-4-2
loss of biodiversity,climate change,request-162-4-3
rise in global temperatures,shift in seasons and weather patterns,request-162-5-0
shift in seasons and weather patterns,disruption of ecosystems,request-162-5-1
disruption of ecosystems,loss of habitats and species extinction,request-162-5-2
loss of habitats and species extinction,climate change,request-162-5-3
climate change,,request-162-5-4
human activity,greenhouse gas emissions,request-163-0-0
greenhouse gas emissions,atmospheric co2 increase,request-163-0-1
atmospheric co2 increase,global temperature rise,request-163-0-2
global temperature rise,climate change,request-163-0-3
human activity,deforestation,request-163-1-0
deforestation,carbon sequestration reduction,request-163-1-1
carbon sequestration reduction,atmospheric co2 increase,request-163-1-2
atmospheric co2 increase,global temperature rise,request-163-1-3
global temperature rise,climate change,request-163-1-4
human activity,fossil fuel combustion,request-163-2-0
fossil fuel combustion,greenhouse gas emissions,request-163-2-1
greenhouse gas emissions,atmospheric co2 increase,request-163-2-2
atmospheric co2 increase,global temperature rise,request-163-2-3
global temperature rise,climate change,request-163-2-4
human activity,industrial processes,request-163-3-0
industrial processes,greenhouse gas emissions,request-163-3-1
greenhouse gas emissions,atmospheric co2 increase,request-163-3-2
atmospheric co2 increase,global temperature rise,request-163-3-3
global temperature rise,climate change,request-163-3-4
human activity,agricultural practices,request-163-4-0
agricultural practices,methane emissions,request-163-4-1
methane emissions,atmospheric ch4 increase,request-163-4-2
atmospheric ch4 increase,global temperature rise,request-163-4-3
global temperature rise,climate change,request-163-4-4
human activity,waste management,request-163-5-0
waste management,methane emissions,request-163-5-1
methane emissions,atmospheric ch4 increase,request-163-5-2
atmospheric ch4 increase,global temperature rise,request-163-5-3
global temperature rise,climate change,request-163-5-4
human activity,population growth,request-163-6-0
population growth,resource consumption increase,request-163-6-1
resource consumption increase,greenhouse gas emissions,request-163-6-2
greenhouse gas emissions,atmospheric co2 increase,request-163-6-3
atmospheric co2 increase,global temperature rise,request-163-6-4
global temperature rise,climate change,request-163-6-5
burning fossil fuels,carbon dioxide emissions,request-164-0-0
carbon dioxide emissions,increased atmospheric co2 concentration,request-164-0-1
increased atmospheric co2 concentration,enhanced greenhouse effect,request-164-0-2
enhanced greenhouse effect,global warming,request-164-0-3
burning fossil fuels,release of greenhouse gases,request-164-1-0
release of greenhouse gases,atmospheric trapping of heat,request-164-1-1
atmospheric trapping of heat,rise in global temperatures,request-164-1-2
rise in global temperatures,global warming,request-164-1-3
burning fossil fuels,production of carbon dioxide and methane,request-164-2-0
production of carbon dioxide and methane,increased radiative forcing,request-164-2-1
increased radiative forcing,amplified global temperature increase,request-164-2-2
amplified global temperature increase,global warming,request-164-2-3
burning fossil fuels,emissions of pollutants and aerosols,request-164-3-0
emissions of pollutants and aerosols,disruption of earth's energy balance,request-164-3-1
disruption of earth's energy balance,changes in global climate patterns,request-164-3-2
changes in global climate patterns,global warming,request-164-3-3
burning fossil fuels,heat and energy release,request-164-4-0
heat and energy release,increased thermal radiation,request-164-4-1
increased thermal radiation,atmospheric warming,request-164-4-2
atmospheric warming,global warming,request-164-4-3
global warming,,request-164-4-4
burning biomass,releasing carbon dioxide into the atmosphere,request-165-0-0
releasing carbon dioxide into the atmosphere,increasing atmospheric greenhouse gases,request-165-0-1
increasing atmospheric greenhouse gases,trapping more heat in the atmosphere,request-165-0-2
trapping more heat in the atmosphere,global warming,request-165-0-3
burning biomass,producing smoke and soot particles,request-165-1-0
producing smoke and soot particles,blocking sunlight and reducing earth's albedo,request-165-1-1
blocking sunlight and reducing earth's albedo,increasing earth's energy absorption,request-165-1-2
increasing earth's energy absorption,global warming,request-165-1-3
burning biomass,releasing methane and nitrous oxide,request-165-2-0
releasing methane and nitrous oxide,enhancing atmospheric greenhouse effect,request-165-2-1
enhancing atmospheric greenhouse effect,trapping more heat in the atmosphere,request-165-2-2
trapping more heat in the atmosphere,global warming,request-165-2-3
burning biomass,destroying carbonsequestering forests,request-165-3-0
destroying carbonsequestering forests,reducing global carbon sinks,request-165-3-1
reducing global carbon sinks,increasing atmospheric carbon dioxide,request-165-3-2
increasing atmospheric carbon dioxide,global warming,request-165-3-3
heat from gas emissions absorbed by oceans,ocean warming,request-166-0-0
ocean warming,thermal expansion of seawater,request-166-0-1
thermal expansion of seawater,increased stratification of ocean water,request-166-0-2
increased stratification of ocean water,slowing of ocean vertical mixing,request-166-0-3
heat from gas emissions absorbed by oceans,ocean warming,request-166-1-0
ocean warming,changes in ocean density,request-166-1-1
changes in ocean density,increased stratification of ocean water,request-166-1-2
increased stratification of ocean water,slowing of ocean vertical mixing,request-166-1-3
heat from gas emissions absorbed by oceans,ocean warming,request-166-2-0
ocean warming,reduced ocean overturning,request-166-2-1
reduced ocean overturning,decreased vertical mixing of ocean water,request-166-2-2
decreased vertical mixing of ocean water,slowing of ocean vertical mixing,request-166-2-3
heat from gas emissions absorbed by oceans,ocean warming,request-166-3-0
ocean warming,changes in ocean circulation patterns,request-166-3-1
changes in ocean circulation patterns,reduced ocean overturning,request-166-3-2
reduced ocean overturning,slowing of ocean vertical mixing,request-166-3-3
slowing of ocean vertical mixing,,request-166-3-4
heat from gas emissions absorbed by oceans,increased ocean temperatures,request-167-0-0
increased ocean temperatures,thermal expansion of ocean water,request-167-0-1
thermal expansion of ocean water,reduced ocean oxygen solubility,request-167-0-2
reduced ocean oxygen solubility,ocean deoxygenation,request-167-0-3
heat from gas emissions absorbed by oceans,increased ocean temperatures,request-167-1-0
increased ocean temperatures,changes in ocean circulation patterns,request-167-1-1
changes in ocean circulation patterns,reduced oxygen transport to deep waters,request-167-1-2
reduced oxygen transport to deep waters,ocean deoxygenation,request-167-1-3
heat from gas emissions absorbed by oceans,increased ocean temperatures,request-167-2-0
increased ocean temperatures,enhanced microbial respiration,request-167-2-1
enhanced microbial respiration,increased oxygen consumption,request-167-2-2
increased oxygen consumption,ocean deoxygenation,request-167-2-3
heat from gas emissions absorbed by oceans,increased ocean temperatures,request-167-3-0
increased ocean temperatures,shifts in phytoplankton community composition,request-167-3-1
shifts in phytoplankton community composition,decreased phytoplankton oxygen production,request-167-3-2
decreased phytoplankton oxygen production,ocean deoxygenation,request-167-3-3
heat from gas emissions absorbed by oceans,increased ocean temperatures,request-167-4-0
increased ocean temperatures,increased stratification of ocean waters,request-167-4-1
increased stratification of ocean waters,reduced vertical mixing and oxygen exchange,request-167-4-2
reduced vertical mixing and oxygen exchange,ocean deoxygenation,request-167-4-3
fossil fuel co2 emissions,atmospheric co2 increase,request-168-0-0
atmospheric co2 increase,ocean co2 absorption,request-168-0-1
ocean co2 absorption,ocean acidification,request-168-0-2
fossil fuel co2 emissions,atmospheric co2 increase,request-168-1-0
atmospheric co2 increase,atmospheric temperature increase,request-168-1-1
atmospheric temperature increase,sea surface temperature increase,request-168-1-2
sea surface temperature increase,ocean co2 absorption,request-168-1-3
ocean co2 absorption,ocean acidification,request-168-1-4
fossil fuel co2 emissions,atmospheric co2 increase,request-168-2-0
atmospheric co2 increase,ocean co2 absorption,request-168-2-1
ocean co2 absorption,decreased ph levels,request-168-2-2
decreased ph levels,ocean acidification,request-168-2-3
fossil fuel co2 emissions,atmospheric co2 increase,request-168-3-0
atmospheric co2 increase,atmospheric temperature increase,request-168-3-1
atmospheric temperature increase,sea surface temperature increase,request-168-3-2
sea surface temperature increase,ocean co2 absorption,request-168-3-3
ocean co2 absorption,decreased ph levels,request-168-3-4
decreased ph levels,ocean acidification,request-168-3-5
heat,high temperature,request-169-0-0
high temperature,increased sweating,request-169-0-1
increased sweating,dehydration,request-169-0-2
dehydration,heat stroke,request-169-0-3
heat stroke,hot weather deaths,request-169-0-4
heat,high temperature,request-169-1-0
high temperature,increased energy consumption,request-169-1-1
increased energy consumption,power outages,request-169-1-2
power outages,lack of air conditioning,request-169-1-3
lack of air conditioning,heat stroke,request-169-1-4
heat stroke,hot weather deaths,request-169-1-5
heat,high temperature,request-169-2-0
high temperature,increased physical activity,request-169-2-1
increased physical activity,exhaustion,request-169-2-2
exhaustion,heat stroke,request-169-2-3
heat stroke,hot weather deaths,request-169-2-4
heat,high temperature,request-169-3-0
high temperature,urban heat island effect,request-169-3-1
urban heat island effect,increased mortality rate,request-169-3-2
increased mortality rate,hot weather deaths,request-169-3-3
heat,high temperature,request-169-4-0
high temperature,drought,request-169-4-1
drought,water scarcity,request-169-4-2
water scarcity,dehydration,request-169-4-3
dehydration,heat stroke,request-169-4-4
heat stroke,hot weather deaths,request-169-4-5
heat,high temperature,request-169-5-0
high temperature,increased ozone formation,request-169-5-1
increased ozone formation,respiratory problems,request-169-5-2
respiratory problems,heat stroke,request-169-5-3
heat stroke,hot weather deaths,request-169-5-4
lack of air conditioning,increased indoor temperatures,request-170-0-0
increased indoor temperatures,heat stress,request-170-0-1
heat stress,heat stroke,request-170-0-2
heat stroke,hot weather deaths,request-170-0-3
lack of air conditioning,overheating of living spaces,request-170-1-0
overheating of living spaces,dehydration,request-170-1-1
dehydration,heat exhaustion,request-170-1-2
heat exhaustion,hot weather deaths,request-170-1-3
lack of air conditioning,discomfort and fatigue,request-170-2-0
discomfort and fatigue,reduced physical activity,request-170-2-1
reduced physical activity,heatrelated illnesses,request-170-2-2
heatrelated illnesses,hot weather deaths,request-170-2-3
lack of air conditioning,increased energy consumption,request-170-3-0
increased energy consumption,power outages,request-170-3-1
power outages,loss of cooling systems,request-170-3-2
loss of cooling systems,hot weather deaths,request-170-3-3
lack of air conditioning,poor air quality,request-170-4-0
