cause,effect,custom_id
hot nights,increased nighttime temperatures,request-142-0-0
increased nighttime temperatures,discomfort during sleeping,request-142-0-1
discomfort during sleeping,difficulty falling asleep,request-142-0-2
difficulty falling asleep,loss of sleep hours,request-142-0-3
hot nights,increased nighttime temperatures,request-142-1-0
increased nighttime temperatures,sweating during sleeping,request-142-1-1
sweating during sleeping,waking up multiple times,request-142-1-2
waking up multiple times,loss of sleep hours,request-142-1-3
hot nights,increased nighttime heat,request-142-2-0
increased nighttime heat,lack of air circulation,request-142-2-1
lack of air circulation,overheating of the body,request-142-2-2
overheating of the body,loss of sleep hours,request-142-2-3
hot nights,reduced ability to cool down,request-142-3-0
reduced ability to cool down,unrestful sleeping conditions,request-142-3-1
unrestful sleeping conditions,fragmented sleep patterns,request-142-3-2
fragmented sleep patterns,loss of sleep hours,request-142-3-3
foreign countries,demand for imported agricultural products,request-143-0-0
demand for imported agricultural products,expansion of agricultural production in exporting countries,request-143-0-1
expansion of agricultural production in exporting countries,clearing of forests for agricultural land,request-143-0-2
clearing of forests for agricultural land,deforestation,request-143-0-3
foreign countries,demand for imported timber products,request-143-1-0
demand for imported timber products,logging activities for timber production,request-143-1-1
logging activities for timber production,clearing of forests for timber extraction,request-143-1-2
clearing of forests for timber extraction,deforestation,request-143-1-3
foreign countries,investment in largescale agricultural projects,request-143-2-0
investment in largescale agricultural projects,conversion of natural forests into agricultural land,request-143-2-1
conversion of natural forests into agricultural land,loss of forest cover,request-143-2-2
loss of forest cover,deforestation,request-143-2-3
foreign countries,consumption of beef and livestock products,request-143-3-0
consumption of beef and livestock products,expansion of pasturelands for cattle grazing,request-143-3-1
expansion of pasturelands for cattle grazing,deforestation of forests for pasture,request-143-3-2
deforestation of forests for pasture,deforestation,request-143-3-3
foreign countries,demand for biofuels,request-143-4-0
demand for biofuels,increased cultivation of biofuel crops,request-143-4-1
increased cultivation of biofuel crops,deforestation for biofuel crop plantations,request-143-4-2
deforestation for biofuel crop plantations,deforestation,request-143-4-3
foreign countries,consumption of products containing palm oil,request-143-5-0
consumption of products containing palm oil,expansion of palm oil plantations,request-143-5-1
expansion of palm oil plantations,deforestation of tropical forests for plantations,request-143-5-2
deforestation of tropical forests for plantations,deforestation,request-143-5-3
foreign countries,exports of soybeans for animal feed,request-143-6-0
exports of soybeans for animal feed,expansion of soybean farming,request-143-6-1
expansion of soybean farming,deforestation for soybean farmland,request-143-6-2
deforestation for soybean farmland,deforestation,request-143-6-3
foreign countries,demand for minerals and metals,request-143-7-0
demand for minerals and metals,mining activities in forested regions,request-143-7-1
mining activities in forested regions,forest clearing for mining operations,request-143-7-2
forest clearing for mining operations,deforestation,request-143-7-3
death of soil,loss of plant life,request-144-0-0
loss of plant life,reduced carbon capture,request-144-0-1
reduced carbon capture,increase in atmospheric co2 levels,request-144-0-2
increase in atmospheric co2 levels,rise in global temperatures,request-144-0-3
death of soil,loss of organic matter,request-144-1-0
loss of organic matter,release of stored carbon,request-144-1-1
release of stored carbon,increase in atmospheric co2 levels,request-144-1-2
increase in atmospheric co2 levels,rise in global temperatures,request-144-1-3
death of soil,decreased agricultural productivity,request-144-2-0
decreased agricultural productivity,increased deforestation for farmland,request-144-2-1
increased deforestation for farmland,reduced carbon capture,request-144-2-2
reduced carbon capture,increase in atmospheric co2 levels,request-144-2-3
increase in atmospheric co2 levels,rise in global temperatures,request-144-2-4
death of soil,increased soil erosion,request-144-3-0
increased soil erosion,increased release of greenhouse gases from soil,request-144-3-1
increased release of greenhouse gases from soil,increase in atmospheric co2 levels,request-144-3-2
increase in atmospheric co2 levels,rise in global temperatures,request-144-3-3
death of soil,reduced water retention,request-144-4-0
reduced water retention,amplified drought conditions,request-144-4-1
amplified drought conditions,decreased vegetation growth,request-144-4-2
decreased vegetation growth,reduced carbon capture,request-144-4-3
reduced carbon capture,increase in atmospheric co2 levels,request-144-4-4
increase in atmospheric co2 levels,rise in global temperatures  ,request-144-4-5
death of soil,loss of vegetation,request-145-0-0
loss of vegetation,reduced absorption of rainwater,request-145-0-1
reduced absorption of rainwater,increased surface runoff,request-145-0-2
increased surface runoff,flooding,request-145-0-3
death of soil,soil erosion,request-145-1-0
soil erosion,sedimentation in water bodies,request-145-1-1
sedimentation in water bodies,reduced water capacity of rivers,request-145-1-2
reduced water capacity of rivers,flooding,request-145-1-3
death of soil,loss of vegetation,request-145-2-0
loss of vegetation,increased soil erosion,request-145-2-1
increased soil erosion,sedimentation in water bodies,request-145-2-2
sedimentation in water bodies,reduced water capacity of rivers,request-145-2-3
reduced water capacity of rivers,flooding,request-145-2-4
death of soil,loss of vegetation,request-145-3-0
loss of vegetation,decreased stability of land,request-145-3-1
decreased stability of land,landslides,request-145-3-2
landslides,blockage of rivers,request-145-3-3
blockage of rivers,flooding,request-145-3-4
death of soil,loss of biodiversity,request-145-4-0
loss of biodiversity,ecosystem destabilization,request-145-4-1
ecosystem destabilization,disruption of water cycles,request-145-4-2
disruption of water cycles,flooding,request-145-4-3
death of soil,loss of vegetation,request-146-0-0
loss of vegetation,reduced water retention,request-146-0-1
reduced water retention,drying of land,request-146-0-2
drying of land,droughts,request-146-0-3
death of soil,disrupted nutrient cycle,request-146-1-0
disrupted nutrient cycle,decline in plant growth,request-146-1-1
decline in plant growth,loss of vegetation,request-146-1-2
loss of vegetation,droughts,request-146-1-3
death of soil,increased soil erosion,request-146-2-0
increased soil erosion,loss of waterholding capacity,request-146-2-1
loss of waterholding capacity,reduced groundwater recharge,request-146-2-2
reduced groundwater recharge,droughts,request-146-2-3
death of soil,reduced microbial activity,request-146-3-0
reduced microbial activity,decline in soil fertility,request-146-3-1
decline in soil fertility,decreased plant cover,request-146-3-2
decreased plant cover,droughts,request-146-3-3
death of soil,hardening of soil structure,request-146-4-0
hardening of soil structure,impaired water infiltration,request-146-4-1
impaired water infiltration,surface water runoff,request-146-4-2
surface water runoff,droughts  ,request-146-4-3
death of soil,loss of vegetation,request-147-0-0
loss of vegetation,reduced water retention,request-147-0-1
reduced water retention,decreased groundwater recharge,request-147-0-2
decreased groundwater recharge,water crises,request-147-0-3
death of soil,loss of vegetation,request-147-1-0
loss of vegetation,increased surface runoff,request-147-1-1
increased surface runoff,decreased water availability,request-147-1-2
decreased water availability,water crises,request-147-1-3
death of soil,loss of vegetation,request-147-2-0
loss of vegetation,increased erosion,request-147-2-1
increased erosion,sedimentation in water bodies,request-147-2-2
sedimentation in water bodies,reduced water storage capacity,request-147-2-3
reduced water storage capacity,water crises,request-147-2-4
death of soil,loss of fertility,request-147-3-0
loss of fertility,decline in agricultural productivity,request-147-3-1
decline in agricultural productivity,increased water demand for irrigation,request-147-3-2
increased water demand for irrigation,water crises,request-147-3-3
death of soil,increased soil compaction,request-147-4-0
increased soil compaction,reduced infiltration,request-147-4-1
reduced infiltration,decreased groundwater recharge,request-147-4-2
decreased groundwater recharge,water crises,request-147-4-3
death of soil,increased soil compaction,request-147-5-0
increased soil compaction,increased surface runoff,request-147-5-1
increased surface runoff,flooding and water quality deterioration,request-147-5-2
flooding and water quality deterioration,water crises,request-147-5-3
death of soil,decrease in microbial activity,request-147-6-0
decrease in microbial activity,disruption of nutrient cycling,request-147-6-1
disruption of nutrient cycling,loss of vegetation,request-147-6-2
loss of vegetation,reduced water retention,request-147-6-3
reduced water retention,water crises,request-147-6-4
death of soil,increased salinization,request-147-7-0
increased salinization,decreased agricultural productivity,request-147-7-1
decreased agricultural productivity,increased water demand,request-147-7-2
increased water demand,water crises,request-147-7-3
death of soil,increased desertification,request-147-8-0
increased desertification,loss of water sources,request-147-8-1
loss of water sources,water crises,request-147-8-2
death of soil,loss of soil fertility,request-148-0-0
loss of soil fertility,decreased agricultural productivity,request-148-0-1
decreased agricultural productivity,reduced food supply,request-148-0-2
reduced food supply,food crises,request-148-0-3
death of soil,soil erosion,request-148-1-0
soil erosion,loss of arable land,request-148-1-1
loss of arable land,decline in crop yields,request-148-1-2
decline in crop yields,food crises,request-148-1-3
death of soil,disruption of ecosystems,request-148-2-0
disruption of ecosystems,loss of pollinators,request-148-2-1
loss of pollinators,lower crop production,request-148-2-2
lower crop production,food crises,request-148-2-3
death of soil,increased reliance on chemical fertilizers,request-148-3-0
increased reliance on chemical fertilizers,soil degradation accelerates,request-148-3-1
soil degradation accelerates,unsustainable farming practices,request-148-3-2
unsustainable farming practices,food crises,request-148-3-3
death of soil,increased water runoff,request-148-4-0
increased water runoff,water scarcity for irrigation,request-148-4-1
water scarcity for irrigation,poor crop irrigation,request-148-4-2
poor crop irrigation,food crises  ,request-148-4-3
sustainable lifestyles,reduced carbon emissions,request-149-0-0
reduced carbon emissions,mitigation of global warming,request-149-0-1
mitigation of global warming,decrease in overall climate risks,request-149-0-2
decrease in overall climate risks,lower burden of climate change,request-149-0-3
sustainable lifestyles,increased use of renewable energy,request-149-1-0
increased use of renewable energy,reduction in fossil fuel consumption,request-149-1-1
reduction in fossil fuel consumption,decline in greenhouse gas emissions,request-149-1-2
decline in greenhouse gas emissions,slower climate change progression,request-149-1-3
slower climate change progression,lower burden of climate change,request-149-1-4
sustainable lifestyles,promotion of energy efficiency,request-149-2-0
promotion of energy efficiency,decrease in resource overuse,request-149-2-1
decrease in resource overuse,preservation of ecosystems,request-149-2-2
preservation of ecosystems,enhanced climate regulation,request-149-2-3
enhanced climate regulation,lower burden of climate change,request-149-2-4
sustainable lifestyles,adoption of sustainable agriculture,request-149-3-0
adoption of sustainable agriculture,reduction in deforestation,request-149-3-1
reduction in deforestation,increased carbon sequestration,request-149-3-2
increased carbon sequestration,mitigation of climate change,request-149-3-3
mitigation of climate change,lower burden of climate change,request-149-3-4
sustainable lifestyles,reduction in waste generation,request-149-4-0
reduction in waste generation,less methane emissions from landfills,request-149-4-1
less methane emissions from landfills,decrease in greenhouse gas effects,request-149-4-2
decrease in greenhouse gas effects,lower burden of climate change,request-149-4-3
sustainable lifestyles,shift towards public transportation,request-149-5-0
shift towards public transportation,decrease in vehicle emissions,request-149-5-1
decrease in vehicle emissions,improvement in air quality,request-149-5-2
improvement in air quality,reduction in climate change impacts,request-149-5-3
reduction in climate change impacts,lower burden of climate change,request-149-5-4
sustainable lifestyles,increased awareness of environmental issues,request-149-6-0
increased awareness of environmental issues,policy changes promoting climate action,request-149-6-1
policy changes promoting climate action,reduction in industrial emissions,request-149-6-2
reduction in industrial emissions,slower global temperature rise,request-149-6-3
slower global temperature rise,lower burden of climate change,request-149-6-4
melting of glaciers,increased freshwater input into oceans,request-150-0-0
increased freshwater input into oceans,disruption of ocean currents,request-150-0-1
disruption of ocean currents,slowing down of thermohaline circulation,request-150-0-2
slowing down of thermohaline circulation,altered heat distribution across the planet,request-150-0-3
altered heat distribution across the planet,abrupt temperature spikes,request-150-0-4
melting of glaciers,reduced reflection of sunlight,request-150-1-0
reduced reflection of sunlight,increased absorption of solar radiation,request-150-1-1
increased absorption of solar radiation,accelerated global warming,request-150-1-2
accelerated global warming,abrupt temperature spikes,request-150-1-3
melting of glaciers,rising sea levels,request-150-2-0
rising sea levels,increased atmospheric water vapor,request-150-2-1
increased atmospheric water vapor,amplified greenhouse effect,request-150-2-2
amplified greenhouse effect,abrupt temperature spikes,request-150-2-3
melting of glaciers,destabilization of frozen methane deposits,request-150-3-0
destabilization of frozen methane deposits,release of methane gas into the atmosphere,request-150-3-1
release of methane gas into the atmosphere,enhanced greenhouse effect,request-150-3-2
enhanced greenhouse effect,abrupt temperature spikes,request-150-3-3
cows,methane emissions,request-151-0-0
methane emissions,greenhouse gases,request-151-0-1
greenhouse gases,climate change,request-151-0-2
cows,manure production,request-151-1-0
manure production,methane emissions,request-151-1-1
methane emissions,greenhouse gases,request-151-1-2
greenhouse gases,climate change,request-151-1-3
cows,feed production,request-151-2-0
feed production,deforestation,request-151-2-1
deforestation,carbon dioxide emissions,request-151-2-2
carbon dioxide emissions,greenhouse gases,request-151-2-3
greenhouse gases,climate change,request-151-2-4
cows,agricultural activities,request-151-3-0
agricultural activities,nitrous oxide emissions,request-151-3-1
nitrous oxide emissions,greenhouse gases,request-151-3-2
greenhouse gases,climate change,request-151-3-3
building country lanes,increased accessibility to rural areas,request-152-0-0
increased accessibility to rural areas,more visitors to rural areas,request-152-0-1
more visitors to rural areas,development of local infrastructure,request-152-0-2
development of local infrastructure,creation of public space,request-152-0-3
building country lanes,increased connectivity between towns,request-152-1-0
increased connectivity between towns,expansion of economic activities,request-152-1-1
expansion of economic activities,allocation of resources for community needs,request-152-1-2
allocation of resources for community needs,creation of public space,request-152-1-3
building country lanes,improved transportation networks,request-152-2-0
improved transportation networks,enhanced recreation opportunities,request-152-2-1
enhanced recreation opportunities,demand for community gathering places,request-152-2-2
demand for community gathering places,creation of public space,request-152-2-3
building country lanes,easier movement of goods and people,request-152-3-0
easier movement of goods and people,growth in tourism potential,request-152-3-1
growth in tourism potential,investment in civic amenities,request-152-3-2
investment in civic amenities,creation of public space,request-152-3-3
country lanes,limited drainage systems,request-153-0-0
limited drainage systems,insufficient water runoff,request-153-0-1
insufficient water runoff,water accumulation,request-153-0-2
water accumulation,flooding,request-153-0-3
country lanes,poorly maintained surfaces,request-153-1-0
poorly maintained surfaces,increased water pooling,request-153-1-1
increased water pooling,soil saturation,request-153-1-2
soil saturation,flooding,request-153-1-3
country lanes,compacted soil,request-153-2-0
compacted soil,reduced water absorption,request-153-2-1
reduced water absorption,increased surface runoff,request-153-2-2
increased surface runoff,flooding,request-153-2-3
country lanes,blocked ditches,request-153-3-0
blocked ditches,overflow of water,request-153-3-1
overflow of water,nearby areas inundated,request-153-3-2
nearby areas inundated,flooding  ,request-153-3-3
burning fossil fuels,emission of greenhouse gases,request-154-0-0
emission of greenhouse gases,increase in atmospheric greenhouse gas concentrations,request-154-0-1
increase in atmospheric greenhouse gas concentrations,enhanced greenhouse effect,request-154-0-2
enhanced greenhouse effect,trapping of heat in the earth's atmosphere,request-154-0-3
trapping of heat in the earth's atmosphere,global warming,request-154-0-4
burning fossil fuels,release of carbon dioxide,request-154-1-0
release of carbon dioxide,accumulation of carbon dioxide in the atmosphere,request-154-1-1
accumulation of carbon dioxide in the atmosphere,enhanced greenhouse effect,request-154-1-2
enhanced greenhouse effect,increase in earth's surface temperature,request-154-1-3
increase in earth's surface temperature,global warming,request-154-1-4
burning fossil fuels,release of methane,request-154-2-0
release of methane,accumulation of methane in the atmosphere,request-154-2-1
accumulation of methane in the atmosphere,greater heat retention in the atmosphere,request-154-2-2
greater heat retention in the atmosphere,global warming,request-154-2-3
burning fossil fuels,release of particulate matter,request-154-3-0
release of particulate matter,shortterm cooling effect due to atmospheric aerosols,request-154-3-1
shortterm cooling effect due to atmospheric aerosols,reduction of particulate matter due to regulations,request-154-3-2
reduction of particulate matter due to regulations,dominance of greenhouse gas effects,request-154-3-3
dominance of greenhouse gas effects,global warming  ,request-154-3-4
burning biomass,release of carbon dioxide,request-155-0-0
release of carbon dioxide,increase in greenhouse gases,request-155-0-1
increase in greenhouse gases,enhanced greenhouse effect,request-155-0-2
enhanced greenhouse effect,global warming,request-155-0-3
burning biomass,release of carbon dioxide,request-155-1-0
release of carbon dioxide,trapping of heat in the atmosphere,request-155-1-1
trapping of heat in the atmosphere,global warming,request-155-1-2
burning biomass,release of methane and other pollutants,request-155-2-0
release of methane and other pollutants,increase in greenhouse gases,request-155-2-1
increase in greenhouse gases,enhanced greenhouse effect,request-155-2-2
enhanced greenhouse effect,global warming,request-155-2-3
burning biomass,aerosol emissions,request-155-3-0
aerosol emissions,alteration of atmospheric radiation balance,request-155-3-1
alteration of atmospheric radiation balance,global warming ,request-155-3-2
human activity,fossil fuel combustion,request-156-0-0
fossil fuel combustion,increased greenhouse gas emissions,request-156-0-1
increased greenhouse gas emissions,enhanced greenhouse effect,request-156-0-2
enhanced greenhouse effect,global warming,request-156-0-3
human activity,industrial processes,request-156-1-0
industrial processes,carbon dioxide emissions,request-156-1-1
carbon dioxide emissions,atmospheric carbon dioxide accumulation,request-156-1-2
atmospheric carbon dioxide accumulation,global warming,request-156-1-3
human activity,deforestation,request-156-2-0
deforestation,reduced carbon sequestration,request-156-2-1
reduced carbon sequestration,increased carbon dioxide levels,request-156-2-2
increased carbon dioxide levels,global warming,request-156-2-3
human activity,agricultural activities,request-156-3-0
agricultural activities,methane emissions,request-156-3-1
methane emissions,enhanced greenhouse effect,request-156-3-2
enhanced greenhouse effect,global warming,request-156-3-3
human activity,land use changes,request-156-4-0
land use changes,albedo reduction,request-156-4-1
albedo reduction,increased heat absorption,request-156-4-2
increased heat absorption,global warming,request-156-4-3
human activity,transportation emissions,request-156-5-0
transportation emissions,nitrous oxide emissions,request-156-5-1
nitrous oxide emissions,enhanced greenhouse effect,request-156-5-2
enhanced greenhouse effect,global warming,request-156-5-3
human activity,energy production,request-156-6-0
energy production,coal burning,request-156-6-1
coal burning,sulfur hexafluoride emissions,request-156-6-2
sulfur hexafluoride emissions,global warming,request-156-6-3
human activity,fossil fuel combustion,request-157-0-0
fossil fuel combustion,carbon dioxide emissions,request-157-0-1
carbon dioxide emissions,greenhouse gas accumulation,request-157-0-2
greenhouse gas accumulation,heat trapping in atmosphere,request-157-0-3
heat trapping in atmosphere,global warming,request-157-0-4
human activity,deforestation,request-157-1-0
deforestation,reduced carbon sequestration,request-157-1-1
reduced carbon sequestration,carbon dioxide accumulation,request-157-1-2
carbon dioxide accumulation,heat trapping in atmosphere,request-157-1-3
heat trapping in atmosphere,global warming,request-157-1-4
human activity,industrial processes,request-157-2-0
industrial processes,methane emissions,request-157-2-1
methane emissions,greenhouse gas accumulation,request-157-2-2
greenhouse gas accumulation,heat trapping in atmosphere,request-157-2-3
heat trapping in atmosphere,global warming,request-157-2-4
human activity,agricultural practices,request-157-3-0
agricultural practices,methane emissions,request-157-3-1
methane emissions,greenhouse gas accumulation,request-157-3-2
greenhouse gas accumulation,heat trapping in atmosphere,request-157-3-3
heat trapping in atmosphere,global warming,request-157-3-4
human activity,transportation emissions,request-157-4-0
transportation emissions,carbon dioxide emissions,request-157-4-1
carbon dioxide emissions,greenhouse gas accumulation,request-157-4-2
greenhouse gas accumulation,heat trapping in atmosphere,request-157-4-3
heat trapping in atmosphere,global warming,request-157-4-4
human activity,energy production,request-157-5-0
energy production,fossil fuel combustion,request-157-5-1
fossil fuel combustion,carbon dioxide emissions,request-157-5-2
carbon dioxide emissions,greenhouse gas accumulation,request-157-5-3
greenhouse gas accumulation,heat trapping in atmosphere,request-157-5-4
heat trapping in atmosphere,global warming,request-157-5-5
human activity,waste management,request-157-6-0
waste management,methane emissions,request-157-6-1
methane emissions,greenhouse gas accumulation,request-157-6-2
greenhouse gas accumulation,heat trapping in atmosphere,request-157-6-3
heat trapping in atmosphere,global warming,request-157-6-4
human activity,urbanization,request-157-7-0
urbanization,increased energy demand,request-157-7-1
increased energy demand,fossil fuel combustion,request-157-7-2
fossil fuel combustion,carbon dioxide emissions,request-157-7-3
carbon dioxide emissions,greenhouse gas accumulation,request-157-7-4
greenhouse gas accumulation,heat trapping in atmosphere,request-157-7-5
heat trapping in atmosphere,global warming,request-157-7-6
human activity,land use changes,request-157-8-0
land use changes,ecosystem disruption,request-157-8-1
ecosystem disruption,reduced carbon sequestration,request-157-8-2
reduced carbon sequestration,carbon dioxide accumulation,request-157-8-3
carbon dioxide accumulation,heat trapping in atmosphere,request-157-8-4
heat trapping in atmosphere,global warming,request-157-8-5
human activity,overexploitation of resources,request-157-9-0
overexploitation of resources,ecosystem disruption,request-157-9-1
ecosystem disruption,reduced carbon sequestration,request-157-9-2
reduced carbon sequestration,carbon dioxide accumulation,request-157-9-3
carbon dioxide accumulation,heat trapping in atmosphere,request-157-9-4
heat trapping in atmosphere,global warming  ,request-157-9-5
global warming,rising global temperatures,request-158-0-0
rising global temperatures,melting polar ice caps,request-158-0-1
melting polar ice caps,rising sea levels,request-158-0-2
rising sea levels,widespread flooding of coastal areas,request-158-0-3
widespread flooding of coastal areas,habitat destruction,request-158-0-4
habitat destruction,loss of biodiversity,request-158-0-5
loss of biodiversity,collapse of ecosystems,request-158-0-6
collapse of ecosystems,disruption of food chains,request-158-0-7
disruption of food chains,food scarcity for humans and animals,request-158-0-8
food scarcity for humans and animals,mass starvation,request-158-0-9
mass starvation,societal collapse,request-158-0-10
societal collapse,end of life on earth,request-158-0-11
global warming,rising global temperatures,request-158-1-0
rising global temperatures,increased frequency and severity of natural disasters,request-158-1-1
increased frequency and severity of natural disasters,destruction of infrastructure,request-158-1-2
destruction of infrastructure,economic collapse,request-158-1-3
economic collapse,breakdown of societal order,request-158-1-4
breakdown of societal order,global conflicts over resources,request-158-1-5
global conflicts over resources,nuclear war,request-158-1-6
nuclear war,widespread radioactive contamination,request-158-1-7
widespread radioactive contamination,inhospitable environment for life,request-158-1-8
inhospitable environment for life,end of life on earth,request-158-1-9
global warming,rising global temperatures,request-158-2-0
rising global temperatures,ocean warming,request-158-2-1
ocean warming,dying coral reefs,request-158-2-2
dying coral reefs,loss of marine biodiversity,request-158-2-3
loss of marine biodiversity,disruption of fishing industries,request-158-2-4
disruption of fishing industries,food shortages,request-158-2-5
food shortages,global economic instability,request-158-2-6
global economic instability,political unrest,request-158-2-7
political unrest,global conflicts,request-158-2-8
global conflicts,collapse of civilization,request-158-2-9
collapse of civilization,end of life on earth,request-158-2-10
global warming,rising global temperatures,request-158-3-0
rising global temperatures,intensification of heatwaves,request-158-3-1
intensification of heatwaves,increased mortality rates in humans and animals,request-158-3-2
increased mortality rates in humans and animals,strain on healthcare systems,request-158-3-3
strain on healthcare systems,breakdown of public services,request-158-3-4
breakdown of public services,social unrest,request-158-3-5
social unrest,global chaos,request-158-3-6
global chaos,total breakdown of society,request-158-3-7
total breakdown of society,end of life on earth,request-158-3-8
global warming,rising global temperatures,request-158-4-0
rising global temperatures,accelerated desertification,request-158-4-1
accelerated desertification,decline in arable land,request-158-4-2
decline in arable land,reduced crop yields,request-158-4-3
reduced crop yields,food shortages,request-158-4-4
food shortages,malnutrition and starvation,request-158-4-5
malnutrition and starvation,increased disease outbreaks,request-158-4-6
increased disease outbreaks,population decline,request-158-4-7
population decline,collapse of ecosystems,request-158-4-8
collapse of ecosystems,end of life on earth,request-158-4-9
fuel poverty,lack of financial resources for heating,request-159-0-0
lack of financial resources for heating,inability to maintain a warm home,request-159-0-1
inability to maintain a warm home,exposure to prolonged cold temperatures,request-159-0-2
exposure to prolonged cold temperatures,increased risk of hypothermia,request-159-0-3
increased risk of hypothermia,death,request-159-0-4
fuel poverty,inability to afford heating or proper insulation,request-159-1-0
inability to afford heating or proper insulation,living in cold and damp conditions,request-159-1-1
living in cold and damp conditions,development or worsening of respiratory problems,request-159-1-2
development or worsening of respiratory problems,severe respiratory failure,request-159-1-3
severe respiratory failure,death,request-159-1-4
fuel poverty,unheated and cold living environment,request-159-2-0
unheated and cold living environment,stress on the cardiovascular system,request-159-2-1
stress on the cardiovascular system,increased risk of heart attack or stroke,request-159-2-2
increased risk of heart attack or stroke,death,request-159-2-3
fuel poverty,financial stress and anxiety,request-159-3-0
financial stress and anxiety,development or worsening of mental health conditions,request-159-3-1
development or worsening of mental health conditions,depression or suicidal ideation,request-159-3-2
depression or suicidal ideation,suicide or health neglect,request-159-3-3
suicide or health neglect,death,request-159-3-4
fuel poverty,reduced spending on necessities like food,request-159-4-0
reduced spending on necessities like food,poor nutrition or malnutrition,request-159-4-1
poor nutrition or malnutrition,weakening of the immune system,request-159-4-2
weakening of the immune system,increased susceptibility to illness,request-159-4-3
increased susceptibility to illness,death,request-159-4-4
fuel poverty,use of unsafe heating methods like open fires or substandard heaters,request-159-5-0
use of unsafe heating methods like open fires or substandard heaters,accidental house fire,request-159-5-1
accidental house fire,severe burns or smoke inhalation,request-159-5-2
severe burns or smoke inhalation,death,request-159-5-3
fuel poverty,inability to maintain a hospitable home environment,request-159-6-0
inability to maintain a hospitable home environment,social isolation or reduced community support,request-159-6-1
social isolation or reduced community support,neglect of health needs,request-159-6-2
neglect of health needs,undiagnosed or untreated serious health condition,request-159-6-3
undiagnosed or untreated serious health condition,death,request-159-6-4
climate change,increased greenhouse gas emissions,request-160-0-0
increased greenhouse gas emissions,global temperature rise,request-160-0-1
global temperature rise,melting polar ice caps and glaciers,request-160-0-2
melting polar ice caps and glaciers,sea level rise,request-160-0-3
sea level rise,flooding,request-160-0-4
climate change,increased greenhouse gas emissions,request-160-1-0
increased greenhouse gas emissions,global temperature rise,request-160-1-1
global temperature rise,increased atmospheric moisture,request-160-1-2
increased atmospheric moisture,more intense rainfall,request-160-1-3
more intense rainfall,flooding,request-160-1-4
climate change,increased greenhouse gas emissions,request-160-2-0
increased greenhouse gas emissions,global temperature rise,request-160-2-1
global temperature rise,changes in weather patterns,request-160-2-2
changes in weather patterns,more intense and frequent storms,request-160-2-3
more intense and frequent storms,flooding,request-160-2-4
climate change,increased greenhouse gas emissions,request-160-3-0
increased greenhouse gas emissions,global temperature rise,request-160-3-1
global temperature rise,prolonged droughts,request-160-3-2
prolonged droughts,increased soil hardening,request-160-3-3
increased soil hardening,reduced soil absorption capacity,request-160-3-4
reduced soil absorption capacity,flooding,request-160-3-5
climate change,increased greenhouse gas emissions,request-160-4-0
increased greenhouse gas emissions,global temperature rise,request-160-4-1
global temperature rise,melting permafrost,request-160-4-2
melting permafrost,increased river flow,request-160-4-3
increased river flow,flooding,request-160-4-4
climate change,increased greenhouse gas emissions,request-160-5-0
increased greenhouse gas emissions,ocean temperature rise,request-160-5-1
ocean temperature rise,intensified tropical cyclones,request-160-5-2
intensified tropical cyclones,storm surges,request-160-5-3
storm surges,flooding,request-160-5-4
climate change,increased greenhouse gas emissions,request-160-6-0
increased greenhouse gas emissions,global temperature rise,request-160-6-1
global temperature rise,reduction in snowpack,request-160-6-2
reduction in snowpack,increased spring runoff,request-160-6-3
increased spring runoff,flooding,request-160-6-4
climate change,rising global temperatures,request-161-0-0
rising global temperatures,increased evaporation,request-161-0-1
increased evaporation,reduced soil moisture,request-161-0-2
reduced soil moisture,droughts,request-161-0-3
climate change,rising global temperatures,request-161-1-0
rising global temperatures,changes in weather patterns,request-161-1-1
changes in weather patterns,reduced rainfall,request-161-1-2
reduced rainfall,droughts,request-161-1-3
climate change,melting polar ice caps,request-161-2-0
melting polar ice caps,altered ocean currents,request-161-2-1
altered ocean currents,disrupted weather systems,request-161-2-2
disrupted weather systems,reduced rainfall,request-161-2-3
reduced rainfall,droughts,request-161-2-4
climate change,increased frequency of heatwaves,request-161-3-0
increased frequency of heatwaves,higher water loss from land,request-161-3-1
higher water loss from land,reduced water availability,request-161-3-2
reduced water availability,droughts,request-161-3-3
climate change,shifts in atmospheric circulation,request-161-4-0
shifts in atmospheric circulation,intensified highpressure zones,request-161-4-1
intensified highpressure zones,suppressed rainfall,request-161-4-2
suppressed rainfall,droughts  ,request-161-4-3
rise in global temperatures,increased evaporation rates,request-162-0-0
increased evaporation rates,intensification of the water cycle,request-162-0-1
intensification of the water cycle,more extreme weather patterns,request-162-0-2
more extreme weather patterns,climate change,request-162-0-3
rise in global temperatures,melting of polar ice caps,request-162-1-0
melting of polar ice caps,rising sea levels,request-162-1-1
rising sea levels,coastal region disturbances,request-162-1-2
coastal region disturbances,climate change,request-162-1-3
rise in global temperatures,warming of ocean waters,request-162-2-0
warming of ocean waters,disruption of marine ecosystems,request-162-2-1
disruption of marine ecosystems,alteration of global weather systems,request-162-2-2
alteration of global weather systems,climate change,request-162-2-3
rise in global temperatures,prolonged heatwaves,request-162-3-0
prolonged heatwaves,shifts in vegetation patterns,request-162-3-1
shifts in vegetation patterns,disruption of ecosystems,request-162-3-2
disruption of ecosystems,climate change,request-162-3-3
rise in global temperatures,increase in greenhouse gas release from thawing permafrost,request-162-4-0
