custom_id,cause,effect,Does_cause_lead_to_effect,Does_effect_lead_to_cause_SWITCH,Does_cause_lead_to_effect_PASSIVE,Does_effect_lead_to_cause_SWITCH_PASSIVE
request-75-2-2,this increases the acidity of the oceans,ocean acidification reduces the ability of plankton and corals to produce calcium carbonate shells,yes,yes,yes,yes
request-75-2-3,ocean acidification reduces the ability of plankton and corals to produce calcium carbonate shells,the reduced shell production,yes,yes,yes,yes
request-75-3-0,humans release greenhouse gases into the atmosphere,"greenhouse gases, including methane, are released from human activities like agriculture and waste management",yes,yes,yes,yes
request-75-3-1,"greenhouse gases, including methane, are released from human activities like agriculture and waste management","methane is a potent greenhouse gas, trapping more heat than carbon dioxide",yes,yes,yes,yes
request-75-3-2,"methane is a potent greenhouse gas, trapping more heat than carbon dioxide",the increased heat trapped by methane contributes to an increase in heat retention on earth,yes,yes,yes,yes
request-75-4-0,humans release greenhouse gases into the atmosphere,"greenhouse gases, including nitrous oxide, are produced by human activities like agriculture and industry",yes,yes,yes,yes
request-75-4-1,"greenhouse gases, including nitrous oxide, are produced by human activities like agriculture and industry",nitrous oxide is a longlived greenhouse gas that traps heat over a long period,yes,yes,yes,yes
request-75-4-2,nitrous oxide is a longlived greenhouse gas that traps heat over a long period,the heat trapped by nitrous oxide contributes to an increase in heat retention on earth,yes,yes,yes,yes
request-76-0-0,reducing individual carbon footprint,decreases personal energy consumption,yes,yes,yes,yes
request-76-0-1,decreases personal energy consumption,leads to lower demand for fossil fuels,yes,yes,yes,yes
request-76-0-2,leads to lower demand for fossil fuels,results in reduced emissions from power plants,yes,yes,yes,yes
request-76-0-3,results in reduced emissions from power plants,contributes to slower global temperature rise,yes,no,yes,yes
request-76-0-4,contributes to slower global temperature rise,helps mitigate climate change,yes,yes,yes,yes
request-76-1-0,reducing individual carbon footprint,encourages sustainable transportation choices,yes,yes,yes,yes
request-76-1-1,encourages sustainable transportation choices,decreases emissions from the transportation sector,yes,yes,yes,yes
request-76-1-2,decreases emissions from the transportation sector,contributes to lower overall greenhouse gas emissions,yes,yes,yes,yes
request-76-1-3,contributes to lower overall greenhouse gas emissions,slows down global warming,yes,no,no,yes
request-76-1-4,slows down global warming,assists in combating climate change,yes,yes,no,yes
request-76-2-0,reducing individual carbon footprint,promotes energyefficient practices at home,yes,yes,yes,yes
request-76-2-1,promotes energyefficient practices at home,leads to lower home energy consumption,yes,yes,yes,yes
request-76-2-2,leads to lower home energy consumption,decreases demand for electricity from nonrenewable sources,yes,no,yes,yes
request-76-2-3,decreases demand for electricity from nonrenewable sources,encourages investment in renewable energy infrastructure,yes,yes,yes,yes
request-76-2-4,encourages investment in renewable energy infrastructure,increases reliance on clean energy sources,yes,yes,yes,yes
request-76-2-5,increases reliance on clean energy sources,helps reduce the impact of climate change,yes,yes,yes,yes
request-77-0-0,china's increasing international trade,an expansion of industrial activities within the country,yes,yes,yes,yes
request-77-0-1,an expansion of industrial activities within the country,which results in,no,yes,yes,yes
request-77-0-2,which results in,a significant increase in energy consumption,yes,yes,no,no
request-77-0-3,a significant increase in energy consumption,due to the high energy demand of these industries,yes,yes,yes,yes
request-77-0-4,due to the high energy demand of these industries,primarily powered by coal,yes,no,no,yes
request-77-0-5,primarily powered by coal,leading to,no,no,no,no
request-77-0-6,leading to,a substantial rise in greenhouse gas emissions,yes,yes,no,no
request-77-0-7,a substantial rise in greenhouse gas emissions,accounting for,no,no,no,no
request-77-0-8,accounting for,13% of the world's total emissions,no,no,no,no
request-77-1-0,china's international trade growth fosters,the development of infrastructure,yes,yes,yes,yes
request-77-1-1,the development of infrastructure,to support and facilitate this trade,yes,yes,yes,yes
request-77-1-2,to support and facilitate this trade,which,no,yes,no,no
request-77-1-3,which,an increased use of cement and steel,yes,yes,no,no
request-77-1-4,an increased use of cement and steel,for construction,yes,yes,no,yes
request-77-1-5,for construction,resulting in,no,no,no,no
request-77-1-6,resulting in,a significant increase in emissions from the production of these materials,no,no,no,no
request-77-1-7,a significant increase in emissions from the production of these materials,contributing to,no,no,no,no
request-77-1-8,contributing to,13% of the world's total emissions,no,yes,yes,no
request-77-2-0,china's growing international trade necessitates,the transportation of goods,yes,yes,yes,yes
request-77-2-1,the transportation of goods,leading to,no,yes,no,no
request-77-2-2,leading to,an increase in the number of ships and trucks,no,no,no,no
request-77-2-3,an increase in the number of ships and trucks,resulting in,no,no,no,no
request-77-2-4,resulting in,a rise in emissions from these modes of transport,no,yes,no,no
request-77-2-5,a rise in emissions from these modes of transport,which contributes to,yes,yes,yes,yes
request-77-2-6,which contributes to,13% of the world's total emissions,yes,no,no,no
request-78-0-0,increased co2 levels,trapping more heat in the atmosphere,yes,no,yes,yes
request-78-0-1,trapping more heat in the atmosphere,rising global temperatures,yes,yes,yes,yes
request-78-0-2,rising global temperatures,melting of ice caps and glaciers,yes,no,yes,no
request-78-0-3,melting of ice caps and glaciers,sea level rise,yes,yes,yes,yes
request-78-0-4,sea level rise,"increased frequency and intensity of heatwaves, storms, and other extreme weather events",no,no,no,no
request-78-0-5,"increased frequency and intensity of heatwaves, storms, and other extreme weather events",disruption of ecosystems and habitats,yes,no,yes,yes
request-78-0-6,disruption of ecosystems and habitats,changes in precipitation patterns,yes,yes,no,yes
request-78-0-7,changes in precipitation patterns,impacts on agriculture and food security,yes,yes,yes,yes
request-78-0-8,impacts on agriculture and food security,runaway global warming,no,yes,no,yes
request-78-1-0,increased co2 levels,trapping more heat in the atmosphere,yes,no,yes,yes
request-78-1-1,trapping more heat in the atmosphere,rising global temperatures,yes,yes,yes,yes
request-78-1-2,rising global temperatures,thawing of permafrost,yes,yes,yes,yes
request-78-1-3,thawing of permafrost,release of stored carbon dioxide and methane,yes,yes,yes,yes
request-78-1-4,release of stored carbon dioxide and methane,feedback loop: further increase in greenhouse gases,yes,yes,yes,yes
request-78-1-5,feedback loop: further increase in greenhouse gases,accelerated global warming,yes,yes,yes,no
request-78-1-6,accelerated global warming,runaway global warming,no,yes,no,no
request-78-2-0,increased co2 levels,trapping more heat in the atmosphere,yes,no,yes,yes
request-78-2-1,trapping more heat in the atmosphere,rising global temperatures,yes,yes,yes,yes
request-78-2-2,rising global temperatures,changes in ocean currents,yes,no,yes,no
request-78-2-3,changes in ocean currents,disruption of ocean ecosystems,yes,yes,yes,yes
request-78-2-4,disruption of ocean ecosystems,reduced ocean absorption of co2,yes,yes,no,yes
request-78-2-5,reduced ocean absorption of co2,feedback loop: further increase in atmospheric co2,yes,no,no,yes
request-78-2-6,feedback loop: further increase in atmospheric co2,accelerated global warming,yes,yes,yes,no
request-78-2-7,accelerated global warming,runaway global warming,no,yes,no,no
request-78-3-0,increased co2 levels,trapping more heat in the atmosphere,yes,no,yes,yes
request-78-3-1,trapping more heat in the atmosphere,rising global temperatures,yes,yes,yes,yes
request-78-3-2,rising global temperatures,changes in cloud formation,yes,no,yes,no
request-78-3-3,changes in cloud formation,reduced reflection of sunlight,no,no,yes,no
request-78-3-4,reduced reflection of sunlight,feedback loop: further increase in global temperatures,yes,no,no,no
request-78-3-5,feedback loop: further increase in global temperatures,accelerated global warming,yes,yes,yes,yes
request-78-3-6,accelerated global warming,runaway global warming,no,yes,no,no
request-79-0-0,global warming causes increased temperatures,increased temperatures lead to more frequent and severe heatwaves,yes,yes,yes,yes
request-79-0-1,increased temperatures lead to more frequent and severe heatwaves,heatwaves reduce crop yields by damaging plants and disrupting pollination,yes,yes,yes,yes
request-79-0-2,heatwaves reduce crop yields by damaging plants and disrupting pollination,reduced crop yields lead to food shortages,yes,yes,yes,yes
request-79-1-0,global warming causes shifts in precipitation patterns,shifts in precipitation patterns lead to increased droughts in some regions,yes,yes,yes,yes
request-79-1-1,shifts in precipitation patterns lead to increased droughts in some regions,droughts reduce crop yields by causing water stress in plants,yes,yes,yes,yes
request-79-1-2,droughts reduce crop yields by causing water stress in plants,reduced crop yields lead to food shortages,yes,yes,yes,yes
request-79-2-0,global warming causes the melting of sea ice and glaciers,the melting of sea ice and glaciers,yes,no,yes,yes
request-79-2-1,the melting of sea ice and glaciers,rising sea levels cause saltwater intrusion into freshwater aquifers used for irrigation,yes,no,yes,no
request-79-2-2,rising sea levels cause saltwater intrusion into freshwater aquifers used for irrigation,saltwater intrusion reduces the quality and quantity of water available for irrigation,yes,yes,yes,yes
request-79-2-3,saltwater intrusion reduces the quality and quantity of water available for irrigation,reduced water availability for irrigation,yes,yes,yes,yes
request-79-2-4,reduced water availability for irrigation,reduced crop yields lead to food shortages,yes,yes,yes,yes
request-79-3-0,"global warming causes changes in the timing of biological events, such as spring and autumn","changes in the timing of biological events lead to a phenomenon known as ""phenological mismatch""",yes,yes,yes,yes
request-79-3-1,"changes in the timing of biological events lead to a phenomenon known as ""phenological mismatch""",phenological mismatch occurs when the timing of plant flowering and insect activity becomes misaligned,yes,yes,yes,yes
request-79-3-2,phenological mismatch occurs when the timing of plant flowering and insect activity becomes misaligned,"this misalignment reduces pollination rates, leading to reduced crop yields",yes,yes,yes,yes
request-79-3-3,"this misalignment reduces pollination rates, leading to reduced crop yields",reduced crop yields lead to food shortages,yes,yes,yes,no
request-79-4-0,global warming causes increased frequency and intensity of extreme weather events,"extreme weather events, such as storms and floods, damage agricultural infrastructure and crops",yes,yes,yes,yes
request-79-4-1,"extreme weather events, such as storms and floods, damage agricultural infrastructure and crops",damaged infrastructure and crops lead to reduced crop yields,yes,yes,yes,yes
request-79-4-2,damaged infrastructure and crops lead to reduced crop yields,reduced crop yields lead to food shortages,yes,yes,yes,yes
request-80-0-0,minor fluctuations in ambient temperature,cause changes in local weather patterns,yes,yes,no,no
request-80-0-1,cause changes in local weather patterns,changes in weather patterns affect crop yields,yes,no,yes,yes
request-80-0-2,changes in weather patterns affect crop yields,reduced crop yields lead to food scarcity,yes,yes,yes,yes
request-80-0-3,reduced crop yields lead to food scarcity,food scarcity causes increased food prices,yes,yes,yes,yes
request-80-0-4,food scarcity causes increased food prices,increased food prices trigger mass hunger,yes,yes,no,yes
request-80-0-5,increased food prices trigger mass hunger,mass hunger forces people to seek alternative food sources or migrate,yes,yes,yes,yes
request-80-0-6,mass hunger forces people to seek alternative food sources or migrate,mass migration puts pressure on resources in destination areas,yes,yes,yes,yes
request-80-0-7,mass migration puts pressure on resources in destination areas,resource pressure,yes,yes,yes,yes
request-80-0-8,resource pressure,"conflict and instability force people to flee their homes, leading to forced migration of billions",no,no,no,no
request-80-1-0,minor fluctuations in ambient temperature,cause changes in local weather patterns,yes,yes,no,no
request-80-1-1,cause changes in local weather patterns,changes in weather patterns affect water resources,yes,no,yes,yes
request-80-1-2,changes in weather patterns affect water resources,reduced water resources lead to water scarcity,yes,yes,yes,yes
request-80-1-3,reduced water resources lead to water scarcity,water scarcity causes increased competition for resources,yes,yes,yes,yes
request-80-1-4,water scarcity causes increased competition for resources,increased competition,yes,yes,yes,no
request-80-1-5,increased competition,"conflict forces people to flee their homes, leading to forced migration of billions",no,yes,no,no
request-81-0-0,"mining operations begin, causing","environmental degradation, which",yes,yes,yes,yes
request-81-0-1,"environmental degradation, which","soil erosion, resulting in",no,yes,no,yes
request-81-0-2,"soil erosion, resulting in","clogging of water sources, thus",yes,no,yes,yes
request-81-0-3,"clogging of water sources, thus",jeopardizing access to water for affected communities,yes,no,yes,yes
request-81-1-0,"mining activities commence, leading to","destruction of natural landscapes, which in turn",yes,yes,yes,no
request-81-1-1,"destruction of natural landscapes, which in turn","alters local water cycles, causing",yes,no,yes,yes
request-81-1-2,"alters local water cycles, causing","reduced water flow in nearby rivers and streams, and",yes,yes,yes,yes
request-81-1-3,"reduced water flow in nearby rivers and streams, and",eventually jeopardizing access to water for affected communities,yes,yes,yes,yes
request-81-2-0,"mining operations start, causing","chemical contamination of the environment, which",yes,yes,yes,no
request-81-2-1,"chemical contamination of the environment, which","poisons local water sources, leading to",yes,yes,yes,yes
request-81-2-2,"poisons local water sources, leading to","unsafe drinking water, and ultimately",yes,yes,yes,yes
request-81-2-3,"unsafe drinking water, and ultimately",jeopardizing access to water for affected communities,yes,yes,no,yes
request-81-3-0,"mining activities begin, resulting in","the construction of mine infrastructure, which",yes,yes,no,no
request-81-3-1,"the construction of mine infrastructure, which","requires large amounts of water, causing",yes,no,no,no
request-81-3-2,"requires large amounts of water, causing","reduced water availability for local communities, and",no,yes,yes,yes
request-81-3-3,"reduced water availability for local communities, and",eventually jeopardizing their access to water,yes,yes,yes,yes
request-82-0-0,approximately 22 million litres of water is pumped from a lithiumrich brine reservoir,the water is then directed to a series of evaporation ponds,yes,no,yes,yes
request-82-0-1,the water is then directed to a series of evaporation ponds,"in the evaporation ponds, the water is left to evaporate under the sun",yes,yes,yes,yes
request-82-0-2,"in the evaporation ponds, the water is left to evaporate under the sun","as the water evaporates, the lithium concentration in the remaining brine increases",yes,yes,yes,yes
request-82-0-3,"as the water evaporates, the lithium concentration in the remaining brine increases",the concentrated brine is then pumped to a processing plant,yes,yes,yes,yes
request-82-0-4,the concentrated brine is then pumped to a processing plant,"in the processing plant, the brine is treated with chemicals to precipitate out the lithium as a solid compound",yes,yes,yes,yes
request-82-0-5,"in the processing plant, the brine is treated with chemicals to precipitate out the lithium as a solid compound",the lithium compound is then filtered out and processed further to extract pure lithium,yes,yes,yes,yes
request-82-0-6,the lithium compound is then filtered out and processed further to extract pure lithium,"after multiple processing steps, approximately one ton of extracted lithium is obtained",no,yes,yes,no
request-82-1-0,approximately 22 million litres of water is pumped from a lithiumrich brine reservoir,the water is directed to a direct lithium extraction  plant,yes,no,no,yes
request-82-1-1,the water is directed to a direct lithium extraction  plant,"in the dle plant, the brine is passed through a series of filters and membranes to selectively remove the lithium",yes,yes,yes,yes
request-82-1-2,"in the dle plant, the brine is passed through a series of filters and membranes to selectively remove the lithium",the lithiumrich permeate is then further processed to extract pure lithium,yes,yes,yes,yes
request-82-1-3,the lithiumrich permeate is then further processed to extract pure lithium,"after multiple processing steps, approximately one ton of extracted lithium is obtained",no,yes,yes,no
request-82-2-0,approximately 22 million litres of water is pumped from a lithiumrich brine reservoir,the water is pumped to a solar evaporation pond with a lithium extraction system,yes,no,yes,yes
request-82-2-1,the water is pumped to a solar evaporation pond with a lithium extraction system,"in this system, as the water evaporates, lithium is selectively removed and concentrated using a lithiumselective sorbent material",yes,no,no,yes
request-82-2-2,"in this system, as the water evaporates, lithium is selectively removed and concentrated using a lithiumselective sorbent material",the concentrated lithium is then recovered from the sorbent material and processed further to extract pure lithium,yes,yes,yes,yes
request-82-2-3,the concentrated lithium is then recovered from the sorbent material and processed further to extract pure lithium,"after multiple processing steps, approximately one ton of extracted lithium is obtained",no,yes,yes,no
request-83-0-0,lithium extraction,environmental degradation of lithium mining site,yes,no,yes,yes
request-83-0-1,environmental degradation of lithium mining site,contamination of local water sources,yes,yes,yes,yes
request-83-0-2,contamination of local water sources,reduction in water quality,yes,yes,yes,yes
request-83-0-3,reduction in water quality,increased competition for clean water,yes,yes,no,no
request-83-0-4,increased competition for clean water,waterrelated conflicts,yes,yes,yes,yes
request-83-1-0,lithium extraction,increased demand for lithium due to electric vehicle production,yes,yes,yes,yes
request-83-1-1,increased demand for lithium due to electric vehicle production,expansion of lithium mining operations,yes,yes,yes,yes
request-83-1-2,expansion of lithium mining operations,increased water usage for new mining operations,yes,yes,yes,yes
request-83-1-3,increased water usage for new mining operations,depletion of local water resources,yes,yes,yes,no
request-83-1-4,depletion of local water resources,waterrelated conflicts,yes,yes,yes,yes
request-83-2-0,lithium extraction,accumulation of mining waste,yes,no,yes,no
request-83-2-1,accumulation of mining waste,leaching of toxic chemicals into groundwater,yes,yes,yes,yes
request-83-2-2,leaching of toxic chemicals into groundwater,contamination of local water sources,yes,yes,yes,yes
request-83-2-3,contamination of local water sources,health issues related to contaminated water,yes,no,yes,yes
request-83-2-4,health issues related to contaminated water,waterrelated conflicts,yes,yes,no,yes
request-83-3-0,lithium extraction,disruption of local ecosystems due to mining,yes,yes,yes,yes
request-83-3-1,disruption of local ecosystems due to mining,alteration of local weather patterns,yes,yes,yes,no
request-83-3-2,alteration of local weather patterns,changes in rainfall patterns,yes,yes,no,yes
request-83-3-3,changes in rainfall patterns,drought or flooding events,yes,yes,yes,no
request-83-3-4,drought or flooding events,waterrelated conflicts,yes,no,yes,no
request-83-4-0,lithium extraction,economic benefits from lithium mining,yes,yes,yes,yes
request-83-4-1,economic benefits from lithium mining,increased investment in the region,yes,yes,yes,yes
request-83-4-2,increased investment in the region,gentrification and displacement of local communities,yes,no,yes,yes
request-83-4-3,gentrification and displacement of local communities,loss of traditional water access and rights,yes,yes,yes,no
request-83-4-4,loss of traditional water access and rights,waterrelated conflicts,yes,yes,yes,yes
request-84-0-0,human intervention in natural processes,disruption of ecosystem balance,yes,yes,yes,yes
request-84-0-1,disruption of ecosystem balance,loss of biodiversity,yes,yes,yes,yes
request-84-0-2,loss of biodiversity,reduced ecosystem resilience,yes,yes,yes,yes
request-84-0-3,reduced ecosystem resilience,increased vulnerability to natural disasters,yes,yes,yes,yes
request-84-0-4,increased vulnerability to natural disasters,"dangers: loss of life, property damage",yes,yes,yes,yes
request-84-1-0,human intervention in natural processes,exploitation of natural resources,yes,yes,yes,yes
request-84-1-1,exploitation of natural resources,resource depletion,yes,yes,yes,no
request-84-1-2,resource depletion,economic instability,yes,no,no,no
request-84-1-3,economic instability,social unrest,yes,yes,yes,no
request-84-1-4,social unrest,"dangers: conflict, political instability",yes,yes,yes,yes
request-84-2-0,human intervention in natural processes,introduction of invasive species,yes,yes,yes,yes
request-84-2-1,introduction of invasive species,disruption of local food chains,yes,yes,yes,yes
request-84-2-2,disruption of local food chains,spread of diseases,yes,yes,no,yes
request-84-2-3,spread of diseases,decline in native species populations,yes,yes,yes,no
request-84-2-4,decline in native species populations,"dangers: ecological collapse, loss of ecosystem services",yes,yes,yes,yes
request-84-3-0,human intervention in natural processes,soil erosion,yes,yes,yes,no
request-84-3-1,soil erosion,loss of fertile land,yes,yes,yes,yes
request-84-3-2,loss of fertile land,food insecurity,yes,no,no,no
request-84-3-3,food insecurity,malnutrition and hunger,yes,yes,yes,no
request-84-3-4,malnutrition and hunger,"dangers: health issues, social unrest",yes,yes,yes,yes
request-84-4-0,human intervention in natural processes,climate change,yes,yes,yes,yes
request-84-4-1,climate change,rising temperatures,yes,yes,yes,no
request-84-4-2,rising temperatures,melting of polar ice,yes,no,yes,no
request-84-4-3,melting of polar ice,sea level rise,yes,yes,yes,yes
request-84-4-4,sea level rise,"dangers: coastal flooding, loss of habitats, displacement of people",yes,no,yes,yes
request-85-0-0,soil damage from lithium extraction causes,"excess water use for extraction, leading to",no,yes,no,no
request-85-0-1,"excess water use for extraction, leading to","decreased water flow in rivers, resulting in",yes,yes,yes,yes
request-85-0-2,"decreased water flow in rivers, resulting in","reduced riverbank vegetation, which in turn causes",yes,no,no,no
request-85-0-3,"reduced riverbank vegetation, which in turn causes","erosion and sediment runoff into rivers, leading to",no,yes,yes,yes
request-85-0-4,"erosion and sediment runoff into rivers, leading to","increased turbidity in river water, causing",yes,no,yes,yes
request-85-0-5,"increased turbidity in river water, causing","reduced sunlight penetration and photosynthesis, leading to",yes,no,yes,no
request-85-0-6,"reduced sunlight penetration and photosynthesis, leading to","decreased oxygen production, resulting in",yes,yes,yes,yes
request-85-0-7,"decreased oxygen production, resulting in","hypoxia and fish kills, which causes",yes,yes,no,yes
request-85-0-8,"hypoxia and fish kills, which causes","nutrient release from decaying organic matter, leading to",no,no,no,no
request-85-0-9,"nutrient release from decaying organic matter, leading to","algal blooms, which result in",yes,no,no,no
request-85-0-10,"algal blooms, which result in",air contamination from released volatile organic compounds,yes,no,no,no
request-85-1-0,soil damage from lithium extraction causes,"exposure of heavy metals and other contaminants, leading to",yes,yes,no,no
request-85-1-1,"exposure of heavy metals and other contaminants, leading to","groundwater contamination, which in turn causes",yes,yes,yes,yes
request-85-1-2,"groundwater contamination, which in turn causes","contaminated groundwater to be pumped for irrigation, leading to",yes,yes,yes,yes
request-85-1-3,"contaminated groundwater to be pumped for irrigation, leading to","contaminated farm produce, causing",yes,no,yes,yes
request-85-1-4,"contaminated farm produce, causing","release of volatile organic compounds during food processing, leading to",no,no,no,no
request-85-1-5,"release of volatile organic compounds during food processing, leading to",air contamination,yes,yes,no,no
request-85-2-0,soil damage from lithium extraction causes,"exposure of heavy metals and other contaminants, leading to",yes,yes,no,no
request-85-2-1,"exposure of heavy metals and other contaminants, leading to","groundwater contamination, which in turn causes",yes,yes,yes,yes
request-85-2-2,"groundwater contamination, which in turn causes","contaminated groundwater to be pumped for industrial use, leading to",no,yes,yes,yes
request-85-2-3,"contaminated groundwater to be pumped for industrial use, leading to","release of contaminants into the atmosphere during industrial processes, causing",yes,no,no,yes
request-85-2-4,"release of contaminants into the atmosphere during industrial processes, causing",air contamination,yes,yes,yes,yes
request-86-0-0,green co2 emissions,increase in atmospheric co2 concentration,no,no,no,no
request-86-0-1,increase in atmospheric co2 concentration,enhanced greenhouse effect,yes,yes,yes,yes
request-86-0-2,enhanced greenhouse effect,rise in global temperatures,yes,yes,yes,no
request-86-0-3,rise in global temperatures,global warming,yes,yes,yes,yes
request-86-1-0,green co2 emissions,increase in atmospheric co2 concentration,no,no,no,no
request-86-1-1,increase in atmospheric co2 concentration,ocean acidification,yes,no,yes,no
request-86-1-2,ocean acidification,disruption of marine ecosystems,yes,yes,yes,no
request-86-1-3,disruption of marine ecosystems,changes in ocean currents,yes,yes,yes,yes
request-86-1-4,changes in ocean currents,rise in global temperatures,yes,yes,no,yes
request-86-1-5,rise in global temperatures,global warming,yes,yes,yes,yes
request-86-2-0,green co2 emissions,increase in atmospheric co2 concentration,no,no,no,no
request-86-2-1,increase in atmospheric co2 concentration,changes in precipitation patterns,yes,no,yes,no
request-86-2-2,changes in precipitation patterns,increased frequency of extreme weather events,yes,yes,yes,no
request-86-2-3,increased frequency of extreme weather events,global warming,no,yes,no,yes
request-86-3-0,green co2 emissions,increase in atmospheric co2 concentration,no,no,no,no
request-86-3-1,increase in atmospheric co2 concentration,reduction in arctic sea ice,yes,no,yes,no
request-86-3-2,reduction in arctic sea ice,albedo effect,yes,yes,yes,yes
request-86-3-3,albedo effect,rise in global temperatures,no,no,no,no
request-86-3-4,rise in global temperatures,global warming,yes,yes,yes,yes
request-86-4-0,green co2 emissions,increase in atmospheric co2 concentration,no,no,no,no
request-86-4-1,increase in atmospheric co2 concentration,changes in cloud cover,yes,no,no,no
request-86-4-2,changes in cloud cover,alteration of earth's radiation balance,yes,yes,yes,no
request-86-4-3,alteration of earth's radiation balance,rise in global temperatures,yes,yes,yes,no
request-86-4-4,rise in global temperatures,global warming,yes,yes,yes,yes
request-86-5-0,green co2 emissions,increase in atmospheric co2 concentration,no,no,no,no
request-86-5-1,increase in atmospheric co2 concentration,impacts on plant and animal physiology,yes,no,yes,no
request-86-5-2,impacts on plant and animal physiology,changes in species distribution and abundance,yes,yes,yes,yes
request-86-5-3,changes in species distribution and abundance,disruption of ecosystems,yes,yes,yes,yes
request-86-5-4,disruption of ecosystems,global warming,no,yes,no,yes
request-87-0-0,gasoline burns in an engine,engine produces exhaust fumes,yes,no,yes,no
request-87-0-1,engine produces exhaust fumes,exhaust fumes contain carbon dioxide,yes,yes,yes,yes
request-87-0-2,exhaust fumes contain carbon dioxide,co2 is absorbed by plants during photosynthesis,no,yes,yes,yes
request-87-0-3,co2 is absorbed by plants during photosynthesis,plants are eaten by animals,no,yes,no,no
request-87-0-4,plants are eaten by animals,animals excrete methane as a byproduct of digestion,yes,yes,yes,no
request-87-0-5,animals excrete methane as a byproduct of digestion,methane  is released into the atmosphere,yes,yes,yes,yes
request-87-1-0,gasoline burns in an engine,engine produces exhaust fumes,yes,no,yes,no
request-87-1-1,engine produces exhaust fumes,exhaust fumes contain carbon dioxide,yes,yes,yes,yes
request-87-1-2,exhaust fumes contain carbon dioxide,co2 is absorbed by oceans,no,no,yes,yes
request-87-1-3,co2 is absorbed by oceans,oceans release methane into the atmosphere,no,yes,no,no
request-87-1-4,oceans release methane into the atmosphere,methane  is released into the atmosphere,yes,no,yes,yes
request-87-2-0,gasoline burns in an engine,engine produces exhaust fumes,yes,no,yes,no
request-87-2-1,engine produces exhaust fumes,exhaust fumes contain carbon dioxide,yes,yes,yes,yes
request-87-2-2,exhaust fumes contain carbon dioxide,co2 is absorbed by wetlands,no,no,yes,yes
request-87-2-3,co2 is absorbed by wetlands,wetlands release methane into the atmosphere,yes,yes,yes,yes
request-87-2-4,wetlands release methane into the atmosphere,methane  is released into the atmosphere,yes,yes,yes,yes
request-87-3-0,gasoline burns in an engine,engine produces exhaust fumes,yes,no,yes,no
request-87-3-1,engine produces exhaust fumes,exhaust fumes contain carbon dioxide,yes,yes,yes,yes
request-87-3-2,exhaust fumes contain carbon dioxide,co2 is absorbed by permafrost,no,no,yes,yes
request-87-3-3,co2 is absorbed by permafrost,permafrost thaws and releases methane,yes,no,no,yes
request-87-3-4,permafrost thaws and releases methane,methane  is released into the atmosphere,yes,yes,yes,yes
request-87-4-0,gasoline burns in an engine,engine produces exhaust fumes,yes,no,yes,no
request-87-4-1,engine produces exhaust fumes,exhaust fumes contain carbon dioxide,yes,yes,yes,yes
request-87-4-2,exhaust fumes contain carbon dioxide,co2 is absorbed by ruminant animals,no,no,no,no
request-87-4-3,co2 is absorbed by ruminant animals,ruminant animals produce methane as a byproduct of digestion,yes,yes,yes,yes
request-87-4-4,ruminant animals produce methane as a byproduct of digestion,methane  is released into the atmosphere,yes,yes,yes,yes
request-88-0-0,cars emit exhaust fumes,exhaust fumes contain carbon dioxide,yes,yes,yes,yes
request-88-0-1,exhaust fumes contain carbon dioxide,carbon dioxide contributes to global warming,yes,yes,yes,yes
request-88-0-2,carbon dioxide contributes to global warming,global warming,yes,yes,yes,no
request-88-0-3,global warming,climate change causes more frequent and severe wildfires,yes,yes,yes,yes
request-88-0-4,climate change causes more frequent and severe wildfires,wildfires release large amounts of smoke and particulate matter into the atmosphere,yes,yes,yes,yes
request-88-0-5,wildfires release large amounts of smoke and particulate matter into the atmosphere,pollution increases,yes,yes,yes,yes
request-88-1-0,cars emit exhaust fumes,exhaust fumes contain nitrogen oxides,yes,yes,yes,yes
request-88-1-1,exhaust fumes contain nitrogen oxides,nitrogen oxides react with other chemicals in the air to form groundlevel ozone,yes,yes,yes,no
request-88-1-2,nitrogen oxides react with other chemicals in the air to form groundlevel ozone,smog is harmful to human health and the environment,yes,yes,yes,yes
request-88-1-3,smog is harmful to human health and the environment,pollution increases,yes,yes,yes,yes
request-88-2-0,cars emit exhaust fumes,exhaust fumes contain particulate matter,yes,yes,yes,yes
request-88-2-1,exhaust fumes contain particulate matter,particulate matter is a mixture of solid and liquid droplets suspended in the air,yes,yes,yes,yes
request-88-2-2,particulate matter is a mixture of solid and liquid droplets suspended in the air,particulate matter is harmful to human health and the environment,yes,yes,yes,yes
request-88-2-3,particulate matter is harmful to human health and the environment,pollution increases,yes,yes,yes,yes
request-88-3-0,cars emit exhaust fumes,exhaust fumes contribute to the depletion of the ozone layer,no,no,no,no
request-88-3-1,exhaust fumes contribute to the depletion of the ozone layer,depletion of the ozone layer allows more ultraviolet  radiation to reach the earth's surface,yes,yes,yes,yes
request-88-3-2,depletion of the ozone layer allows more ultraviolet  radiation to reach the earth's surface,"increased uv radiation has negative effects on human health, crops, and ecosystems",yes,yes,yes,yes
request-88-3-3,"increased uv radiation has negative effects on human health, crops, and ecosystems",pollution increases,yes,yes,yes,yes
request-89-0-0,trees grow densely,dead leaves and branches accumulate on the forest floor,yes,no,no,no
request-89-0-1,dead leaves and branches accumulate on the forest floor,highly flammable material builds up,yes,no,yes,yes
request-89-0-2,highly flammable material builds up,a lightning strike ignites the dry leaves and branches,yes,yes,yes,yes
