custom_id,cause,effect,Does_cause_lead_to_effect,Does_effect_lead_to_cause_SWITCH
request-157-7-5,rising global temperatures,global warming,yes,yes
request-158-0-0,global warming,increased global temperatures,yes,yes
request-158-0-1,increased global temperatures,melting of polar ice caps,yes,no
request-158-0-2,melting of polar ice caps,rising sea levels,yes,no
request-158-0-3,rising sea levels,coastal flooding and erosion,yes,no
request-158-0-4,coastal flooding and erosion,loss of habitats for humans and wildlife,yes,yes
request-158-0-5,loss of habitats for humans and wildlife,decreased food and water availability,yes,yes
request-158-0-6,decreased food and water availability,increased conflict and instability,yes,yes
request-158-0-7,increased conflict and instability,collapse of societies,yes,yes
request-158-0-8,collapse of societies,end of life on earth,no,yes
request-158-1-0,global warming,increased global temperatures,yes,yes
request-158-1-1,increased global temperatures,changes in precipitation patterns,yes,no
request-158-1-2,changes in precipitation patterns,droughts and wildfires,yes,yes
request-158-1-3,droughts and wildfires,loss of forests and other ecosystems,yes,yes
request-158-1-4,loss of forests and other ecosystems,decreased carbon dioxide absorption,yes,no
request-158-1-5,decreased carbon dioxide absorption,increased global warming,yes,no
request-158-1-6,increased global warming,extreme weather events,yes,no
request-158-1-7,extreme weather events,destruction of infrastructure and agriculture,yes,no
request-158-1-8,destruction of infrastructure and agriculture,food and water shortages,yes,yes
request-158-1-9,food and water shortages,conflict and instability,yes,yes
request-158-1-10,conflict and instability,collapse of societies,yes,yes
request-158-1-11,collapse of societies,end of life on earth,no,yes
request-158-2-0,global warming,increased global temperatures,yes,yes
request-158-2-1,increased global temperatures,changes in ocean currents,yes,no
request-158-2-2,changes in ocean currents,disruption of marine ecosystems,yes,yes
request-158-2-3,disruption of marine ecosystems,decreased fish populations,yes,yes
request-158-2-4,decreased fish populations,loss of food sources for humans,yes,no
request-158-2-5,loss of food sources for humans,malnutrition and disease,yes,yes
request-158-2-6,malnutrition and disease,decreased human populations,yes,no
request-158-2-7,decreased human populations,inability to maintain infrastructure and agriculture,yes,yes
request-158-2-8,inability to maintain infrastructure and agriculture,collapse of societies,yes,yes
request-158-2-9,collapse of societies,end of life on earth,no,yes
request-158-3-0,global warming,increased global temperatures,yes,yes
request-158-3-1,increased global temperatures,melting of permafrost,yes,yes
request-158-3-2,melting of permafrost,release of methane and other greenhouse gases,yes,yes
request-158-3-3,release of methane and other greenhouse gases,increased global warming,yes,yes
request-158-3-4,increased global warming,extreme weather events,yes,no
request-158-3-5,extreme weather events,destruction of infrastructure and agriculture,yes,no
request-158-3-6,destruction of infrastructure and agriculture,food and water shortages,yes,yes
request-158-3-7,food and water shortages,conflict and instability,yes,yes
request-158-3-8,conflict and instability,collapse of societies,yes,yes
request-158-3-9,collapse of societies,end of life on earth,no,yes
request-158-4-0,global warming,increased global temperatures,yes,yes
request-158-4-1,increased global temperatures,changes in animal and plant ranges,yes,no
request-158-4-2,changes in animal and plant ranges,spread of diseases and pests,yes,yes
request-158-4-3,spread of diseases and pests,decreased human health and productivity,yes,yes
request-158-4-4,decreased human health and productivity,inability to maintain infrastructure and agriculture,yes,yes
request-158-4-5,inability to maintain infrastructure and agriculture,collapse of societies,yes,yes
request-158-4-6,collapse of societies,end of life on earth,no,yes
request-158-5-0,global warming,increased global temperatures,yes,yes
request-158-5-1,increased global temperatures,changes in ocean temperatures and chemistry,yes,no
request-158-5-2,changes in ocean temperatures and chemistry,coral bleaching and loss of marine biodiversity,yes,no
request-158-5-3,coral bleaching and loss of marine biodiversity,decreased fish populations,yes,no
request-158-5-4,decreased fish populations,loss of food sources for humans,yes,no
request-158-5-5,loss of food sources for humans,malnutrition and disease,yes,yes
request-158-5-6,malnutrition and disease,decreased human populations,yes,no
request-158-5-7,decreased human populations,inability to maintain infrastructure and agriculture,yes,yes
request-158-5-8,inability to maintain infrastructure and agriculture,collapse of societies,yes,yes
request-158-5-9,collapse of societies,end of life on earth,no,yes
request-158-6-0,global warming,increased global temperatures,yes,yes
request-158-6-1,increased global temperatures,changes in atmospheric circulation patterns,yes,no
request-158-6-2,changes in atmospheric circulation patterns,shifts in weather patterns and climate zones,yes,yes
request-158-6-3,shifts in weather patterns and climate zones,disruption of agriculture and ecosystems,yes,yes
request-158-6-4,disruption of agriculture and ecosystems,decreased food and water availability,yes,yes
request-158-6-5,decreased food and water availability,increased conflict and instability,yes,yes
request-158-6-6,increased conflict and instability,collapse of societies,yes,yes
request-158-6-7,collapse of societies,end of life on earth,no,yes
request-159-0-0,fuel poverty,inability to afford adequate heating,yes,yes
request-159-0-1,inability to afford adequate heating,cold living conditions,yes,yes
request-159-0-2,cold living conditions,increased vulnerability to hypothermia,yes,no
request-159-0-3,increased vulnerability to hypothermia,hypothermia,no,yes
request-159-0-4,hypothermia,organ failure,yes,yes
request-159-0-5,organ failure,death,yes,yes
request-159-1-0,fuel poverty,inability to afford adequate heating,yes,yes
request-159-1-1,inability to afford adequate heating,cold living conditions,yes,yes
request-159-1-2,cold living conditions,increased vulnerability to respiratory illnesses,yes,no
request-159-1-3,increased vulnerability to respiratory illnesses,respiratory illnesses,no,yes
request-159-1-4,respiratory illnesses,complications from respiratory illnesses,yes,no
request-159-1-5,complications from respiratory illnesses,death,yes,yes
request-159-2-0,fuel poverty,inability to afford adequate heating,yes,yes
request-159-2-1,inability to afford adequate heating,cold living conditions,yes,yes
request-159-2-2,cold living conditions,increased vulnerability to cardiovascular diseases,yes,no
request-159-2-3,increased vulnerability to cardiovascular diseases,cardiovascular diseases,no,yes
request-159-2-4,cardiovascular diseases,complications from cardiovascular diseases,no,no
request-159-2-5,complications from cardiovascular diseases,death,yes,yes
request-159-3-0,fuel poverty,inability to afford adequate heating,yes,yes
request-159-3-1,inability to afford adequate heating,cold living conditions,yes,yes
request-159-3-2,cold living conditions,increased vulnerability to mental health issues,yes,no
request-159-3-3,increased vulnerability to mental health issues,mental health issues,no,yes
request-159-3-4,mental health issues,suicide,yes,no
request-159-3-5,suicide,death,yes,no
request-159-4-0,fuel poverty,inability to afford adequate heating,yes,yes
request-159-4-1,inability to afford adequate heating,cold living conditions,yes,yes
request-159-4-2,cold living conditions,increased vulnerability to malnutrition,yes,no
request-159-4-3,increased vulnerability to malnutrition,malnutrition,yes,yes
request-159-4-4,malnutrition,complications from malnutrition,yes,no
request-159-4-5,complications from malnutrition,death,yes,no
request-159-5-0,fuel poverty,inability to afford adequate heating,yes,yes
request-159-5-1,inability to afford adequate heating,cold living conditions,yes,yes
request-159-5-2,cold living conditions,increased vulnerability to infections,yes,no
request-159-5-3,increased vulnerability to infections,infections,yes,yes
request-159-5-4,infections,complications from infections,yes,no
request-159-5-5,complications from infections,death,yes,yes
request-159-6-0,fuel poverty,inability to afford adequate heating,yes,yes
request-159-6-1,inability to afford adequate heating,cold living conditions,yes,yes
request-159-6-2,cold living conditions,increased vulnerability to accidents,yes,no
request-159-6-3,increased vulnerability to accidents,accidents,yes,yes
request-159-6-4,accidents,death,yes,no
request-160-0-0,climate change,increased global temperatures,yes,yes
request-160-0-1,increased global temperatures,melting of polar ice caps and glaciers,yes,no
request-160-0-2,melting of polar ice caps and glaciers,rising sea levels,yes,no
request-160-0-3,rising sea levels,coastal flooding,yes,no
request-160-0-4,coastal flooding,flooding,yes,yes
request-160-1-0,climate change,increased global temperatures,yes,yes
request-160-1-1,increased global temperatures,changes in precipitation patterns,yes,no
request-160-1-2,changes in precipitation patterns,increased frequency and intensity of rainfall,yes,yes
request-160-1-3,increased frequency and intensity of rainfall,overflowing of rivers and streams,yes,no
request-160-1-4,overflowing of rivers and streams,flooding,yes,yes
request-160-2-0,climate change,increased global temperatures,yes,yes
request-160-2-1,increased global temperatures,changes in evaporation rates,yes,no
request-160-2-2,changes in evaporation rates,increased atmospheric moisture,yes,yes
request-160-2-3,increased atmospheric moisture,increased frequency and intensity of rainfall,yes,yes
request-160-2-4,increased frequency and intensity of rainfall,overflowing of rivers and streams,yes,no
request-160-2-5,overflowing of rivers and streams,flooding,yes,yes
request-160-3-0,climate change,increased global temperatures,yes,yes
request-160-3-1,increased global temperatures,changes in atmospheric circulation patterns,yes,no
request-160-3-2,changes in atmospheric circulation patterns,increased frequency and intensity of storms,yes,yes
request-160-3-3,increased frequency and intensity of storms,storm surges and coastal flooding,yes,no
request-160-3-4,storm surges and coastal flooding,flooding,yes,yes
request-160-4-0,climate change,increased global temperatures,yes,yes
request-160-4-1,increased global temperatures,changes in ocean currents,yes,no
request-160-4-2,changes in ocean currents,changes in weather patterns,yes,yes
request-160-4-3,changes in weather patterns,increased frequency and intensity of rainfall,yes,yes
request-160-4-4,increased frequency and intensity of rainfall,overflowing of rivers and streams,yes,no
request-160-4-5,overflowing of rivers and streams,flooding,yes,yes
request-160-5-0,climate change,increased global temperatures,yes,yes
request-160-5-1,increased global temperatures,changes in vegetation and soil moisture,yes,yes
request-160-5-2,changes in vegetation and soil moisture,reduced ability of soil to absorb water,yes,yes
request-160-5-3,reduced ability of soil to absorb water,increased runoff and flash flooding,yes,yes
request-160-5-4,increased runoff and flash flooding,flooding,yes,yes
request-160-6-0,climate change,increased global temperatures,yes,yes
request-160-6-1,increased global temperatures,changes in snow and ice cover,yes,yes
request-160-6-2,changes in snow and ice cover,changes in water availability and timing,yes,yes
request-160-6-3,changes in water availability and timing,increased frequency and intensity of rainfall,yes,yes
request-160-6-4,increased frequency and intensity of rainfall,overflowing of rivers and streams,yes,no
request-160-6-5,overflowing of rivers and streams,flooding,yes,yes
request-160-7-0,climate change,increased global temperatures,yes,yes
request-160-7-1,increased global temperatures,changes in atmospheric moisture and cloud cover,yes,no
request-160-7-2,changes in atmospheric moisture and cloud cover,changes in precipitation patterns,yes,yes
request-160-7-3,changes in precipitation patterns,increased frequency and intensity of rainfall,yes,yes
request-160-7-4,increased frequency and intensity of rainfall,overflowing of rivers and streams,yes,no
request-160-7-5,overflowing of rivers and streams,flooding,yes,yes
request-160-8-0,climate change,increased global temperatures,yes,yes
request-160-8-1,increased global temperatures,changes in ocean temperatures and circulation,yes,yes
request-160-8-2,changes in ocean temperatures and circulation,changes in storm tracks and intensity,yes,yes
request-160-8-3,changes in storm tracks and intensity,storm surges and coastal flooding,yes,no
request-160-8-4,storm surges and coastal flooding,flooding,yes,yes
request-160-9-0,climate change,increased global temperatures,yes,yes
request-160-9-1,increased global temperatures,changes in atmospheric pressure and wind patterns,yes,no
request-160-9-2,changes in atmospheric pressure and wind patterns,changes in weather patterns and storm tracks,yes,yes
request-160-9-3,changes in weather patterns and storm tracks,increased frequency and intensity of rainfall,yes,yes
request-160-9-4,increased frequency and intensity of rainfall,overflowing of rivers and streams,yes,no
request-160-9-5,overflowing of rivers and streams,flooding,yes,yes
request-160-10-0,climate change,increased global temperatures,yes,yes
request-160-10-1,increased global temperatures,changes in soil moisture and vegetation cover,yes,yes
request-160-10-2,changes in soil moisture and vegetation cover,changes in surface water runoff and infiltration,yes,yes
request-160-10-3,changes in surface water runoff and infiltration,increased frequency and intensity of flash flooding,yes,yes
request-160-10-4,increased frequency and intensity of flash flooding,flooding,yes,yes
request-160-11-0,climate change,increased global temperatures,yes,yes
request-160-11-1,increased global temperatures,changes in atmospheric moisture and cloud cover,yes,no
request-160-11-2,changes in atmospheric moisture and cloud cover,changes in precipitation patterns and intensity,yes,yes
request-160-11-3,changes in precipitation patterns and intensity,increased frequency and intensity of rainfall,yes,yes
request-160-11-4,increased frequency and intensity of rainfall,overflowing of rivers and streams,yes,no
request-160-11-5,overflowing of rivers and streams,flooding,yes,yes
request-160-12-0,climate change,increased global temperatures,yes,yes
request-160-12-1,increased global temperatures,changes in ocean temperatures and circulation,yes,yes
request-160-12-2,changes in ocean temperatures and circulation,changes in storm tracks and intensity,yes,yes
request-160-12-3,changes in storm tracks and intensity,increased frequency and intensity of storm surges,yes,yes
request-160-12-4,increased frequency and intensity of storm surges,coastal flooding,yes,yes
request-160-12-5,coastal flooding,flooding,yes,yes
request-160-13-0,climate change,increased global temperatures,yes,yes
request-160-13-1,increased global temperatures,changes in atmospheric pressure and wind patterns,yes,no
request-160-13-2,changes in atmospheric pressure and wind patterns,changes in weather patterns and storm tracks,yes,yes
request-160-13-3,changes in weather patterns and storm tracks,increased frequency and intensity of rainfall,yes,yes
request-160-13-4,increased frequency and intensity of rainfall,increased runoff and flash flooding,yes,no
request-160-13-5,increased runoff and flash flooding,flooding,yes,yes
request-160-14-0,climate change,increased global temperatures,yes,yes
request-160-14-1,increased global temperatures,changes in soil moisture and vegetation cover,yes,yes
request-160-14-2,changes in soil moisture and vegetation cover,changes in surface water runoff and infiltration,yes,yes
request-160-14-3,changes in surface water runoff and infiltration,increased frequency and intensity of river flooding,yes,yes
request-160-14-4,increased frequency and intensity of river flooding,flooding,yes,yes
request-160-15-0,climate change,increased global temperatures,yes,yes
request-160-15-1,increased global temperatures,changes in atmospheric moisture and cloud cover,yes,no
request-160-15-2,changes in atmospheric moisture and cloud cover,changes in precipitation patterns and intensity,yes,yes
request-160-15-3,changes in precipitation patterns and intensity,increased frequency and intensity of rainfall,yes,yes
request-160-15-4,increased frequency and intensity of rainfall,increased runoff and flash flooding,yes,no
request-160-15-5,increased runoff and flash flooding,flooding,yes,yes
request-160-16-0,climate change,increased global temperatures,yes,yes
request-160-16-1,increased global temperatures,changes in ocean temperatures and circulation,yes,yes
request-160-16-2,changes in ocean temperatures and circulation,changes in storm tracks and intensity,yes,yes
request-160-16-3,changes in storm tracks and intensity,increased frequency and intensity of coastal flooding,yes,no
request-160-16-4,increased frequency and intensity of coastal flooding,flooding,yes,yes
request-160-17-0,climate change,increased global temperatures,yes,yes
request-160-17-1,increased global temperatures,changes in atmospheric pressure and wind patterns,yes,no
request-160-17-2,changes in atmospheric pressure and wind patterns,changes in weather patterns and storm tracks,yes,yes
request-160-17-3,changes in weather patterns and storm tracks,increased frequency and intensity of river flooding,yes,yes
request-160-17-4,increased frequency and intensity of river flooding,flooding,yes,yes
request-160-18-0,climate change,increased global temperatures,yes,yes
request-160-18-1,increased global temperatures,changes in soil moisture and vegetation cover,yes,yes
request-160-18-2,changes in soil moisture and vegetation cover,changes in surface water runoff and infiltration,yes,yes
request-160-18-3,changes in surface water runoff and infiltration,increased frequency and intensity of coastal flooding,yes,yes
request-160-18-4,increased frequency and intensity of coastal flooding,flooding,yes,yes
request-160-19-0,climate change,increased global temperatures,yes,yes
request-160-19-1,increased global temperatures,changes in atmospheric moisture and cloud cover,yes,no
request-160-19-2,changes in atmospheric moisture and cloud cover,changes in precipitation patterns and intensity,yes,yes
request-160-19-3,changes in precipitation patterns and intensity,increased frequency and intensity of river flooding,yes,yes
request-160-19-4,increased frequency and intensity of river flooding,flooding,yes,yes
request-160-20-0,climate change,increased global temperatures,yes,yes
request-160-20-1,increased global temperatures,changes in ocean temperatures and circulation,yes,yes
request-160-20-2,changes in ocean temperatures and circulation,changes in storm tracks and intensity,yes,yes
request-160-20-3,changes in storm tracks and intensity,increased frequency and intensity of inland flooding,yes,yes
request-160-20-4,increased frequency and intensity of inland flooding,flooding,yes,yes
request-160-21-0,climate change,increased global temperatures,yes,yes
request-160-21-1,increased global temperatures,changes in atmospheric pressure and wind patterns,yes,no
request-160-21-2,changes in atmospheric pressure and wind patterns,changes in weather patterns and storm tracks,yes,yes
request-160-21-3,changes in weather patterns and storm tracks,increased frequency and intensity of inland flooding,yes,yes
request-160-21-4,increased frequency and intensity of inland flooding,flooding,yes,yes
request-160-22-0,climate change,increased global temperatures,yes,yes
request-160-22-1,increased global temperatures,changes in soil moisture and vegetation cover,yes,yes
request-160-22-2,changes in soil moisture and vegetation cover,changes in surface water runoff and infiltration,yes,yes
request-160-22-3,changes in surface water runoff and infiltration,increased frequency and intensity of inland flooding,yes,yes
request-160-22-4,increased frequency and intensity of inland flooding,flooding,yes,yes
request-160-23-0,climate change,increased global temperatures,yes,yes
request-160-23-1,increased global temperatures,changes in atmospheric moisture and cloud cover,yes,no
request-160-23-2,changes in atmospheric moisture and cloud cover,changes in precipitation patterns and intensity,yes,yes
request-160-23-3,changes in precipitation patterns and intensity,increased frequency and intensity of inland flooding,yes,yes
request-160-23-4,increased frequency and intensity of inland flooding,flooding,yes,yes
request-160-24-0,climate change,increased global temperatures,yes,yes
request-160-24-1,increased global temperatures,changes in ocean temperatures and circulation,yes,yes
request-160-24-2,changes in ocean temperatures and circulation,changes in storm tracks and intensity,yes,yes
request-160-24-3,changes in storm tracks and intensity,increased frequency and intensity of flash flooding,yes,yes
request-160-24-4,increased frequency and intensity of flash flooding,flooding,yes,yes
request-160-25-0,climate change,increased global temperatures,yes,yes
request-160-25-1,increased global temperatures,changes in atmospheric pressure and wind patterns,yes,no
request-160-25-2,changes in atmospheric pressure and wind patterns,changes in weather patterns and storm tracks,yes,yes
request-160-25-3,changes in weather patterns and storm tracks,increased frequency and intensity of flash flooding,yes,yes
request-160-25-4,increased frequency and intensity of flash flooding,flooding,yes,yes
request-160-26-0,climate change,increased global temperatures,yes,yes
request-160-26-1,increased global temperatures,changes in soil moisture and vegetation cover,yes,yes
request-160-26-2,changes in soil moisture and vegetation cover,changes in surface water runoff and infiltration,yes,yes
request-160-26-3,changes in surface water runoff and infiltration,increased frequency and intensity of flash flooding,yes,yes
request-160-26-4,increased frequency and intensity of flash flooding,flooding,yes,yes
request-160-27-0,climate change,increased global temperatures,yes,yes
request-160-27-1,increased global temperatures,changes in atmospheric moisture and cloud cover,yes,no
request-160-27-2,changes in atmospheric moisture and cloud cover,changes in precipitation patterns and intensity,yes,yes
request-160-27-3,changes in precipitation patterns and intensity,increased frequency and intensity of flash flooding,yes,yes
request-160-27-4,increased frequency and intensity of flash flooding,flooding,yes,yes
request-161-0-0,climate change,increased global temperatures,yes,yes
request-161-0-1,increased global temperatures,altered atmospheric conditions,yes,yes
request-161-0-2,altered atmospheric conditions,changes in precipitation patterns,yes,yes
request-161-0-3,changes in precipitation patterns,decreased rainfall in certain regions,yes,yes
request-161-0-4,decreased rainfall in certain regions,droughts,yes,yes
request-161-1-0,climate change,rising ocean temperatures,yes,no
request-161-1-1,rising ocean temperatures,increased evaporation rates,yes,no
request-161-1-2,increased evaporation rates,changes in weather patterns,yes,yes
request-161-1-3,changes in weather patterns,decreased rainfall in certain regions,yes,yes
request-161-1-4,decreased rainfall in certain regions,droughts,yes,yes
request-161-2-0,climate change,melting glaciers and ice caps,yes,no
request-161-2-1,melting glaciers and ice caps,reduced water supply for rivers and streams,no,no
request-161-2-2,reduced water supply for rivers and streams,decreased soil moisture,yes,yes
request-161-2-3,decreased soil moisture,droughts,yes,yes
request-161-3-0,climate change,changes in atmospheric circulation patterns,yes,no
request-161-3-1,changes in atmospheric circulation patterns,shifts in weather patterns,yes,yes
request-161-3-2,shifts in weather patterns,decreased rainfall in certain regions,yes,yes
request-161-3-3,decreased rainfall in certain regions,droughts,yes,yes
request-161-4-0,climate change,increased frequency and intensity of heatwaves,yes,no
request-161-4-1,increased frequency and intensity of heatwaves,higher rates of evaporation,yes,yes
request-161-4-2,higher rates of evaporation,decreased soil moisture,yes,no
request-161-4-3,decreased soil moisture,droughts,yes,yes
request-161-5-0,climate change,changes in atmospheric pressure systems,yes,no
request-161-5-1,changes in atmospheric pressure systems,alterations in wind patterns,yes,yes
request-161-5-2,alterations in wind patterns,changes in precipitation patterns,yes,yes
request-161-5-3,changes in precipitation patterns,decreased rainfall in certain regions,yes,yes
request-161-5-4,decreased rainfall in certain regions,droughts,yes,yes
request-161-6-0,climate change,increased frequency and intensity of wildfires,yes,no
request-161-6-1,increased frequency and intensity of wildfires,degradation of ecosystems and soil quality,yes,yes
request-161-6-2,degradation of ecosystems and soil quality,reduced water retention capacity of soil,yes,yes
request-161-6-3,reduced water retention capacity of soil,droughts,yes,yes
request-161-7-0,climate change,changes in cloud cover and formation,yes,no
request-161-7-1,changes in cloud cover and formation,alterations in solar radiation absorption,yes,yes
request-161-7-2,alterations in solar radiation absorption,changes in temperature and precipitation patterns,yes,yes
request-161-7-3,changes in temperature and precipitation patterns,decreased rainfall in certain regions,yes,yes
request-161-7-4,decreased rainfall in certain regions,droughts,yes,yes
request-162-0-0,rise in global temperatures,increased evaporation,yes,no
request-162-0-1,increased evaporation,changes in precipitation patterns,yes,no
request-162-0-2,changes in precipitation patterns,alteration of ecosystems,yes,yes
request-162-0-3,alteration of ecosystems,climate change,yes,yes
request-162-1-0,rise in global temperatures,melting of polar ice caps and glaciers,yes,no
request-162-1-1,melting of polar ice caps and glaciers,rising sea levels,yes,no
request-162-1-2,rising sea levels,coastal flooding and erosion,yes,no
request-162-1-3,coastal flooding and erosion,climate change,no,yes
request-162-2-0,rise in global temperatures,increased frequency and intensity of heatwaves,yes,no
request-162-2-1,increased frequency and intensity of heatwaves,increased risk of wildfires,yes,yes
request-162-2-2,increased risk of wildfires,loss of biodiversity,yes,yes
request-162-2-3,loss of biodiversity,climate change,yes,yes
request-162-3-0,rise in global temperatures,changes in ocean currents,yes,no
request-162-3-1,changes in ocean currents,disruption of marine ecosystems,yes,yes
request-162-3-2,disruption of marine ecosystems,changes in fish populations and migration patterns,yes,yes
request-162-3-3,changes in fish populations and migration patterns,climate change,no,yes
request-162-4-0,rise in global temperatures,increased frequency and intensity of storms and hurricanes,yes,no
request-162-4-1,increased frequency and intensity of storms and hurricanes,damage to infrastructure and agriculture,yes,no
request-162-4-2,damage to infrastructure and agriculture,changes in land use and vegetation patterns,yes,yes
request-162-4-3,changes in land use and vegetation patterns,climate change,yes,yes
request-162-5-0,rise in global temperatures,changes in atmospheric circulation patterns,yes,yes
request-162-5-1,changes in atmospheric circulation patterns,alteration of jet streams and weather patterns,yes,yes
request-162-5-2,alteration of jet streams and weather patterns,changes in temperature and precipitation patterns,yes,yes
request-162-5-3,changes in temperature and precipitation patterns,climate change,no,yes
request-162-6-0,rise in global temperatures,increased frequency and intensity of droughts,yes,yes
request-162-6-1,increased frequency and intensity of droughts,changes in water availability and quality,yes,yes
request-162-6-2,changes in water availability and quality,changes in agriculture and food production,yes,yes
request-162-6-3,changes in agriculture and food production,climate change,yes,yes
request-162-7-0,rise in global temperatures,increased frequency and intensity of extreme weather events,yes,no
request-162-7-1,increased frequency and intensity of extreme weather events,changes in natural disaster frequency and severity,yes,yes
request-162-7-2,changes in natural disaster frequency and severity,changes in human migration patterns,yes,no
request-162-7-3,changes in human migration patterns,climate change,no,yes
request-163-0-0,human activity,increased use of fossil fuels,yes,no
request-163-0-1,increased use of fossil fuels,higher greenhouse gas emissions,yes,no
request-163-0-2,higher greenhouse gas emissions,enhanced greenhouse effect,yes,no
request-163-0-3,enhanced greenhouse effect,rising global temperatures,yes,yes
request-163-0-4,rising global temperatures,climate change,yes,yes
request-163-1-0,human activity,deforestation,yes,no
request-163-1-1,deforestation,reduced carbon dioxide absorption,yes,no
request-163-1-2,reduced carbon dioxide absorption,increased atmospheric carbon dioxide,yes,no
request-163-1-3,increased atmospheric carbon dioxide,enhanced greenhouse effect,yes,yes
request-163-1-4,enhanced greenhouse effect,rising global temperatures,yes,yes
request-163-1-5,rising global temperatures,climate change,yes,yes
request-163-2-0,human activity,industrialization,yes,yes
request-163-2-1,industrialization,increased production of industrial gases,yes,no
request-163-2-2,increased production of industrial gases,higher greenhouse gas emissions,yes,yes
request-163-2-3,higher greenhouse gas emissions,enhanced greenhouse effect,yes,no
request-163-2-4,enhanced greenhouse effect,rising global temperatures,yes,yes
request-163-2-5,rising global temperatures,climate change,yes,yes
request-163-3-0,human activity,agriculture and livestock farming,yes,yes
request-163-3-1,agriculture and livestock farming,increased methane and nitrous oxide emissions,yes,yes
request-163-3-2,increased methane and nitrous oxide emissions,strengthened greenhouse effect,yes,yes
request-163-3-3,strengthened greenhouse effect,rising global temperatures,yes,yes
request-163-3-4,rising global temperatures,climate change,yes,yes
request-163-4-0,human activity,urbanization and infrastructure development,yes,yes
request-163-4-1,urbanization and infrastructure development,albedo effect changes,yes,no
request-163-4-2,albedo effect changes,increased heat absorption,yes,yes
request-163-4-3,increased heat absorption,rising global temperatures,yes,yes
request-163-4-4,rising global temperatures,climate change,yes,yes
request-163-5-0,human activity,energy production and consumption,yes,no
request-163-5-1,energy production and consumption,increased black carbon emissions,yes,no
request-163-5-2,increased black carbon emissions,accelerated snow and ice melting,yes,yes
request-163-5-3,accelerated snow and ice melting,rising sea levels,yes,no
request-163-5-4,rising sea levels,climate change,no,yes
request-163-6-0,human activity,waste management practices,yes,no
request-163-6-1,waste management practices,methane emissions from landfills,yes,no
request-163-6-2,methane emissions from landfills,strengthened greenhouse effect,yes,no
request-163-6-3,strengthened greenhouse effect,rising global temperatures,yes,yes
request-163-6-4,rising global temperatures,climate change,yes,yes
request-163-7-0,human activity,transportation and travel,yes,yes
request-163-7-1,transportation and travel,increased fuel consumption,yes,yes
request-163-7-2,increased fuel consumption,higher greenhouse gas emissions,yes,no
request-163-7-3,higher greenhouse gas emissions,enhanced greenhouse effect,yes,no
request-163-7-4,enhanced greenhouse effect,rising global temperatures,yes,yes
request-163-7-5,rising global temperatures,climate change,yes,yes
request-164-0-0,burning fossil fuels,emission of carbon dioxide,yes,no
request-164-0-1,emission of carbon dioxide,increase in greenhouse gases,yes,no
request-164-0-2,increase in greenhouse gases,enhanced greenhouse effect,yes,no
request-164-0-3,enhanced greenhouse effect,atmospheric warming,yes,yes
request-164-0-4,atmospheric warming,global warming,yes,yes
request-164-1-0,burning fossil fuels,emission of carbon dioxide,yes,no
request-164-1-1,emission of carbon dioxide,increase in greenhouse gases,yes,no
request-164-1-2,increase in greenhouse gases,enhanced greenhouse effect,yes,no
request-164-1-3,enhanced greenhouse effect,oceans absorbing more heat,yes,yes
request-164-1-4,oceans absorbing more heat,rising ocean temperatures,yes,yes
request-164-1-5,rising ocean temperatures,melting ice caps and glaciers,yes,no
request-164-1-6,melting ice caps and glaciers,sea level rise,yes,no
request-164-1-7,sea level rise,global warming,no,yes
request-164-2-0,burning fossil fuels,emission of carbon dioxide,yes,no
request-164-2-1,emission of carbon dioxide,increase in greenhouse gases,yes,no
request-164-2-2,increase in greenhouse gases,enhanced greenhouse effect,yes,no
request-164-2-3,enhanced greenhouse effect,changes in precipitation patterns,yes,yes
request-164-2-4,changes in precipitation patterns,altered ecosystems and habitats,yes,yes
request-164-2-5,altered ecosystems and habitats,changes in plant and animal behavior,yes,yes
request-164-2-6,changes in plant and animal behavior,global warming,no,yes
request-164-3-0,burning fossil fuels,emission of carbon dioxide,yes,no
request-164-3-1,emission of carbon dioxide,increase in greenhouse gases,yes,no
request-164-3-2,increase in greenhouse gases,enhanced greenhouse effect,yes,no
request-164-3-3,enhanced greenhouse effect,increase in extreme weather events,yes,yes
request-164-3-4,increase in extreme weather events,damage to infrastructure and agriculture,yes,no
request-164-3-5,damage to infrastructure and agriculture,economic and social impacts,yes,yes
request-164-3-6,economic and social impacts,global warming,no,yes
request-165-0-0,burning biomass,releases carbon dioxide into the atmosphere,yes,no
request-165-0-1,releases carbon dioxide into the atmosphere,increases the concentration of greenhouse gases,yes,yes
request-165-0-2,increases the concentration of greenhouse gases,enhances the greenhouse effect,yes,yes
request-165-0-3,enhances the greenhouse effect,raises the earth's average temperature,yes,yes
request-165-0-4,raises the earth's average temperature,results in global warming,yes,yes
request-165-1-0,burning biomass,produces black carbon particles,yes,yes
request-165-1-1,produces black carbon particles,absorbs sunlight and generates heat,yes,no
request-165-1-2,absorbs sunlight and generates heat,warms the surrounding air,yes,no
request-165-1-3,warms the surrounding air,alters weather patterns,yes,yes
request-165-1-4,alters weather patterns,contributes to global warming,yes,yes
request-165-2-0,burning biomass,releases methane gas,no,no
request-165-2-1,releases methane gas,intensifies the greenhouse effect,yes,yes
request-165-2-2,intensifies the greenhouse effect,raises the earth's average temperature,yes,yes
request-165-2-3,raises the earth's average temperature,results in global warming,yes,yes
