custom_id,cause,effect,Does_cause_lead_to_effect,Does_effect_lead_to_cause_SWITCH,Does_cause_lead_to_effect_PASSIVE,Does_effect_lead_to_cause_SWITCH_PASSIVE
request-72-7-2,increase in water vapor in the atmosphere,enhanced greenhouse effect,yes,yes,no,yes
request-72-7-3,enhanced greenhouse effect,warmth,yes,yes,yes,no
request-72-8-0,co2 dumping,increase in co2 emissions,yes,yes,no,yes
request-72-8-1,increase in co2 emissions,changes in weather patterns,yes,no,yes,no
request-72-8-2,changes in weather patterns,more frequent and intense heatwaves,yes,yes,yes,yes
request-72-8-3,more frequent and intense heatwaves,warmth,yes,yes,yes,yes
request-72-9-0,co2 dumping,rise in global temperatures,yes,no,yes,no
request-72-9-1,rise in global temperatures,changes in ocean currents,yes,yes,yes,no
request-72-9-2,changes in ocean currents,disruption of global climate patterns,yes,yes,yes,yes
request-72-9-3,disruption of global climate patterns,warmth,yes,yes,yes,yes
request-73-0-0,higher concentrations of co2,increased co2 availability for photosynthesis,yes,no,yes,no
request-73-0-1,increased co2 availability for photosynthesis,enhanced plant growth and biomass production,yes,no,yes,no
request-73-0-2,enhanced plant growth and biomass production,increased leaf area index,yes,yes,yes,yes
request-73-0-3,increased leaf area index,increased evapotranspiration,yes,no,yes,no
request-73-0-4,increased evapotranspiration,cooling of the earth's surface,yes,yes,yes,no
request-73-0-5,cooling of the earth's surface,surface greening as a convective refrigerant,no,yes,no,no
request-73-1-0,higher concentrations of co2,increased co2 availability for photosynthesis,yes,no,yes,no
request-73-1-1,increased co2 availability for photosynthesis,enhanced plant growth and biomass production,yes,no,yes,no
request-73-1-2,enhanced plant growth and biomass production,increased carbon sequestration,yes,yes,yes,no
request-73-1-3,increased carbon sequestration,reduced co2 levels in the atmosphere,yes,no,yes,no
request-73-1-4,reduced co2 levels in the atmosphere,decreased greenhouse effect,no,no,no,no
request-73-1-5,decreased greenhouse effect,cooling of the earth's surface,yes,no,no,no
request-73-1-6,cooling of the earth's surface,surface greening as a convective refrigerant,no,yes,no,no
request-73-2-0,higher concentrations of co2,increased co2 availability for photosynthesis,yes,no,yes,no
request-73-2-1,increased co2 availability for photosynthesis,enhanced plant growth and biomass production,yes,no,yes,no
request-73-2-2,enhanced plant growth and biomass production,increased leaf area index,yes,yes,yes,yes
request-73-2-3,increased leaf area index,increased shading of the earth's surface,yes,no,yes,no
request-73-2-4,increased shading of the earth's surface,reduced heat absorption,yes,no,yes,no
request-73-2-5,reduced heat absorption,cooling of the earth's surface,yes,yes,yes,yes
request-73-2-6,cooling of the earth's surface,surface greening as a convective refrigerant,no,yes,no,no
request-73-3-0,higher concentrations of co2,increased co2 availability for photosynthesis,yes,no,yes,no
request-73-3-1,increased co2 availability for photosynthesis,enhanced plant growth and biomass production,yes,no,yes,no
request-73-3-2,enhanced plant growth and biomass production,increased root growth and soil organic matter,yes,yes,yes,yes
request-73-3-3,increased root growth and soil organic matter,improved soil structure and water retention,yes,yes,yes,yes
request-73-3-4,improved soil structure and water retention,increased evapotranspiration,no,no,no,no
request-73-3-5,increased evapotranspiration,cooling of the earth's surface,yes,yes,yes,no
request-73-3-6,cooling of the earth's surface,surface greening as a convective refrigerant,no,yes,no,no
request-73-4-0,higher concentrations of co2,increased co2 availability for photosynthesis,yes,no,yes,no
request-73-4-1,increased co2 availability for photosynthesis,enhanced plant growth and biomass production,yes,no,yes,no
request-73-4-2,enhanced plant growth and biomass production,increased leaf area index,yes,yes,yes,yes
request-73-4-3,increased leaf area index,increased reflection of solar radiation,no,no,yes,no
request-73-4-4,increased reflection of solar radiation,reduced heat absorption,yes,yes,yes,yes
request-73-4-5,reduced heat absorption,cooling of the earth's surface,yes,yes,yes,yes
request-73-4-6,cooling of the earth's surface,surface greening as a convective refrigerant,no,yes,no,no
request-74-0-0,humans,humans engage in industrial activities,yes,no,yes,yes
request-74-0-1,humans engage in industrial activities,industrial activities release greenhouse gases into the atmosphere,yes,yes,yes,yes
request-74-0-2,industrial activities release greenhouse gases into the atmosphere,greenhouse gases trap heat in the earth's atmosphere,yes,yes,yes,yes
request-74-0-3,greenhouse gases trap heat in the earth's atmosphere,trapped heat,yes,no,yes,yes
request-74-0-4,trapped heat,increased global temperatures cause climate change,yes,no,yes,yes
request-74-1-0,humans,humans engage in deforestation,yes,no,yes,yes
request-74-1-1,humans engage in deforestation,deforestation reduces the number of trees available to absorb carbon dioxide,yes,yes,yes,yes
request-74-1-2,deforestation reduces the number of trees available to absorb carbon dioxide,reduced absorption of carbon dioxide,yes,yes,yes,yes
request-74-1-3,reduced absorption of carbon dioxide,increased greenhouse gases trap heat in the earth's atmosphere,yes,no,no,yes
request-74-1-4,increased greenhouse gases trap heat in the earth's atmosphere,trapped heat,yes,no,yes,yes
request-74-1-5,trapped heat,increased global temperatures cause climate change,yes,no,yes,yes
request-74-2-0,humans,humans engage in agriculture,no,no,yes,yes
request-74-2-1,humans engage in agriculture,agriculture releases methane and nitrous oxide into the atmosphere,yes,yes,yes,no
request-74-2-2,agriculture releases methane and nitrous oxide into the atmosphere,methane and nitrous oxide are potent greenhouse gases that trap heat in the earth's atmosphere,yes,yes,yes,yes
request-74-2-3,methane and nitrous oxide are potent greenhouse gases that trap heat in the earth's atmosphere,trapped heat,yes,yes,yes,yes
request-74-2-4,trapped heat,increased global temperatures cause climate change,yes,no,yes,yes
request-74-3-0,humans,humans engage in transportation,no,no,yes,no
request-74-3-1,humans engage in transportation,transportation releases carbon dioxide and other greenhouse gases into the atmosphere,yes,yes,yes,yes
request-74-3-2,transportation releases carbon dioxide and other greenhouse gases into the atmosphere,greenhouse gases trap heat in the earth's atmosphere,yes,yes,yes,yes
request-74-3-3,greenhouse gases trap heat in the earth's atmosphere,trapped heat,yes,no,yes,yes
request-74-3-4,trapped heat,increased global temperatures cause climate change,yes,no,yes,yes
request-75-0-0,humans release greenhouse gases,greenhouse gases trap heat in the atmosphere,yes,yes,yes,yes
request-75-0-1,greenhouse gases trap heat in the atmosphere,trapped heat increases earth's temperature,yes,yes,yes,yes
request-75-0-2,trapped heat increases earth's temperature,increased temperature,yes,yes,yes,no
request-75-1-0,humans burn fossil fuels,burning fossil fuels releases greenhouse gases,yes,yes,yes,yes
request-75-1-1,burning fossil fuels releases greenhouse gases,greenhouse gases trap heat in the atmosphere,yes,yes,yes,yes
request-75-1-2,greenhouse gases trap heat in the atmosphere,trapped heat increases earth's temperature,yes,yes,yes,yes
request-75-1-3,trapped heat increases earth's temperature,increased temperature,yes,yes,yes,no
request-75-2-0,humans deforest land,deforestation reduces carbon dioxide absorption,yes,yes,yes,yes
request-75-2-1,deforestation reduces carbon dioxide absorption,reduced absorption increases greenhouse gases in the atmosphere,yes,yes,yes,yes
request-75-2-2,reduced absorption increases greenhouse gases in the atmosphere,greenhouse gases trap heat in the atmosphere,yes,no,no,yes
request-75-2-3,greenhouse gases trap heat in the atmosphere,trapped heat increases earth's temperature,yes,yes,yes,yes
request-75-2-4,trapped heat increases earth's temperature,increased temperature,yes,yes,yes,no
request-75-3-0,humans engage in industrial processes,industrial processes release greenhouse gases,yes,yes,yes,yes
request-75-3-1,industrial processes release greenhouse gases,greenhouse gases trap heat in the atmosphere,yes,yes,yes,yes
request-75-3-2,greenhouse gases trap heat in the atmosphere,trapped heat increases earth's temperature,yes,yes,yes,yes
request-75-3-3,trapped heat increases earth's temperature,increased temperature,yes,yes,yes,no
request-75-4-0,humans increase livestock farming,"livestock farming releases methane, a greenhouse gas",yes,yes,yes,no
request-75-4-1,"livestock farming releases methane, a greenhouse gas",methane traps heat in the atmosphere,yes,yes,yes,yes
request-75-4-2,methane traps heat in the atmosphere,trapped heat increases earth's temperature,yes,yes,yes,yes
request-75-4-3,trapped heat increases earth's temperature,increased temperature,yes,yes,yes,no
request-75-5-0,humans use aerosols and refrigerants,aerosols and refrigerants contain potent greenhouse gases,yes,yes,yes,yes
request-75-5-1,aerosols and refrigerants contain potent greenhouse gases,these gases trap heat in the atmosphere,yes,yes,yes,yes
request-75-5-2,these gases trap heat in the atmosphere,trapped heat increases earth's temperature,yes,yes,yes,yes
request-75-5-3,trapped heat increases earth's temperature,increased temperature,yes,yes,yes,no
request-76-0-0,individual carbon footprint reduction,decrease in overall carbon emissions,yes,no,yes,yes
request-76-0-1,decrease in overall carbon emissions,slowdown of global warming,yes,no,no,no
request-76-0-2,slowdown of global warming,reduction in extreme weather events,no,no,no,no
request-76-0-3,reduction in extreme weather events,less damage to ecosystems and communities,no,no,no,no
request-76-0-4,less damage to ecosystems and communities,help for climate change adaptation and mitigation,yes,yes,yes,yes
request-76-0-5,help for climate change adaptation and mitigation,support for sustainable development,yes,yes,yes,yes
request-76-0-6,support for sustainable development,improvement in global health and wellbeing,yes,yes,yes,yes
request-76-0-7,improvement in global health and wellbeing,promotion of a more equitable and just society,yes,yes,yes,yes
request-76-0-8,promotion of a more equitable and just society,help for climate change,yes,yes,yes,no
request-76-1-0,individual carbon footprint reduction,adoption of renewable energy sources,no,yes,no,yes
request-76-1-1,adoption of renewable energy sources,reduction in reliance on fossil fuels,yes,yes,yes,yes
request-76-1-2,reduction in reliance on fossil fuels,decrease in greenhouse gas emissions,yes,no,yes,no
request-76-1-3,decrease in greenhouse gas emissions,slowdown of global warming,yes,no,no,no
request-76-1-4,slowdown of global warming,reduction in sea level rise,no,no,no,no
request-76-1-5,reduction in sea level rise,preservation of coastal communities and ecosystems,yes,no,no,no
request-76-1-6,preservation of coastal communities and ecosystems,help for climate change adaptation and mitigation,yes,yes,yes,yes
request-76-1-7,help for climate change adaptation and mitigation,promotion of a more sustainable and resilient society,yes,yes,yes,yes
request-76-1-8,promotion of a more sustainable and resilient society,help for climate change,yes,yes,yes,yes
request-76-2-0,individual carbon footprint reduction,increase in energy efficiency,yes,yes,yes,yes
request-76-2-1,increase in energy efficiency,decrease in energy consumption,no,yes,yes,no
request-76-2-2,decrease in energy consumption,reduction in air pollution,yes,no,yes,no
request-76-2-3,reduction in air pollution,improvement in public health,yes,no,yes,no
request-76-2-4,improvement in public health,support for sustainable development,yes,yes,no,yes
request-76-2-5,support for sustainable development,promotion of a more equitable and just society,yes,yes,yes,yes
request-76-2-6,promotion of a more equitable and just society,help for climate change adaptation and mitigation,yes,yes,yes,yes
request-76-2-7,help for climate change adaptation and mitigation,reduction in greenhouse gas emissions,yes,yes,yes,yes
request-76-2-8,reduction in greenhouse gas emissions,slowdown of global warming,yes,no,no,no
request-76-2-9,slowdown of global warming,help for climate change,no,yes,no,no
request-76-3-0,individual carbon footprint reduction,adoption of sustainable transportation options,yes,yes,no,yes
request-76-3-1,adoption of sustainable transportation options,reduction in traffic congestion and air pollution,yes,yes,yes,no
request-76-3-2,reduction in traffic congestion and air pollution,improvement in public health,yes,no,yes,no
request-76-3-3,improvement in public health,support for sustainable development,yes,yes,no,yes
request-76-3-4,support for sustainable development,promotion of a more equitable and just society,yes,yes,yes,yes
request-76-3-5,promotion of a more equitable and just society,help for climate change adaptation and mitigation,yes,yes,yes,yes
request-76-3-6,help for climate change adaptation and mitigation,reduction in greenhouse gas emissions,yes,yes,yes,yes
request-76-3-7,reduction in greenhouse gas emissions,slowdown of global warming,yes,no,no,no
request-76-3-8,slowdown of global warming,help for climate change,no,yes,no,no
request-76-4-0,individual carbon footprint reduction,adoption of sustainable diets,yes,yes,no,yes
request-76-4-1,adoption of sustainable diets,reduction in greenhouse gas emissions from agriculture,yes,no,yes,no
request-76-4-2,reduction in greenhouse gas emissions from agriculture,preservation of natural resources,yes,yes,no,yes
request-76-4-3,preservation of natural resources,support for sustainable development,yes,yes,yes,yes
request-76-4-4,support for sustainable development,promotion of a more equitable and just society,yes,yes,yes,yes
request-76-4-5,promotion of a more equitable and just society,help for climate change adaptation and mitigation,yes,yes,yes,yes
request-76-4-6,help for climate change adaptation and mitigation,reduction in extreme weather events,no,yes,yes,no
request-76-4-7,reduction in extreme weather events,less damage to ecosystems and communities,no,no,no,no
request-76-4-8,less damage to ecosystems and communities,help for climate change,yes,yes,yes,yes
request-77-0-0,china's international trade,china's increased production due to international trade,yes,no,yes,no
request-77-0-1,china's increased production due to international trade,china's increased use of fossil fuels to power production,yes,yes,yes,yes
request-77-0-2,china's increased use of fossil fuels to power production,china's increased greenhouse gas emissions from burning fossil fuels,yes,yes,yes,yes
request-77-0-3,china's increased greenhouse gas emissions from burning fossil fuels,13% of total global emissions contributed by china,yes,yes,yes,no
request-77-1-0,china's international trade,china's increased industrialization due to international trade,yes,no,yes,no
request-77-1-1,china's increased industrialization due to international trade,china's increased demand for energy to support industrialization,yes,yes,yes,no
request-77-1-2,china's increased demand for energy to support industrialization,china's increased use of coal as a primary energy source,yes,yes,yes,yes
request-77-1-3,china's increased use of coal as a primary energy source,china's increased greenhouse gas emissions from burning coal,yes,yes,yes,yes
request-77-1-4,china's increased greenhouse gas emissions from burning coal,13% of total global emissions contributed by china,yes,no,no,no
request-77-2-0,china's international trade,china's increased economic growth due to international trade,yes,no,yes,no
request-77-2-1,china's increased economic growth due to international trade,china's increased demand for transportation to support economic growth,yes,yes,yes,no
request-77-2-2,china's increased demand for transportation to support economic growth,china's increased use of gasoline and diesel for transportation,yes,yes,yes,yes
request-77-2-3,china's increased use of gasoline and diesel for transportation,china's increased greenhouse gas emissions from transportation,yes,yes,yes,yes
request-77-2-4,china's increased greenhouse gas emissions from transportation,13% of total global emissions contributed by china,no,no,no,no
request-77-3-0,china's international trade,china's increased manufacturing output due to international trade,yes,no,yes,no
request-77-3-1,china's increased manufacturing output due to international trade,china's increased use of electricity to power manufacturing,yes,yes,yes,yes
request-77-3-2,china's increased use of electricity to power manufacturing,china's increased greenhouse gas emissions from electricity generation,yes,yes,yes,no
request-77-3-3,china's increased greenhouse gas emissions from electricity generation,13% of total global emissions contributed by china,yes,no,no,no
request-77-4-0,china's international trade,china's increased export of goods due to international trade,yes,no,yes,no
request-77-4-1,china's increased export of goods due to international trade,china's increased transportation emissions from shipping goods overseas,yes,no,yes,no
request-77-4-2,china's increased transportation emissions from shipping goods overseas,china's increased greenhouse gas emissions from transportation,yes,no,no,yes
request-77-4-3,china's increased greenhouse gas emissions from transportation,13% of total global emissions contributed by china,no,no,no,no
request-78-0-0,co2 emissions,increase in atmospheric co2 levels,yes,no,yes,no
request-78-0-1,increase in atmospheric co2 levels,enhanced greenhouse effect,yes,no,yes,no
request-78-0-2,enhanced greenhouse effect,increase in global average temperature,yes,yes,yes,no
request-78-0-3,increase in global average temperature,melting of polar ice caps and glaciers,yes,no,yes,no
request-78-0-4,melting of polar ice caps and glaciers,rise in sea levels,yes,no,yes,no
request-78-0-5,rise in sea levels,disruption of ocean currents,yes,no,no,no
request-78-0-6,disruption of ocean currents,changes in weather patterns,yes,yes,yes,yes
request-78-0-7,changes in weather patterns,release of methane from thawing permafrost,yes,yes,yes,yes
request-78-0-8,release of methane from thawing permafrost,further increase in greenhouse gas levels,yes,yes,yes,yes
request-78-0-9,further increase in greenhouse gas levels,acceleration of global warming,yes,yes,yes,no
request-78-0-10,acceleration of global warming,runaway global warming,no,no,no,no
request-78-1-0,co2 emissions,increase in atmospheric co2 levels,yes,no,yes,no
request-78-1-1,increase in atmospheric co2 levels,enhanced greenhouse effect,yes,no,yes,no
request-78-1-2,enhanced greenhouse effect,increase in global average temperature,yes,yes,yes,no
request-78-1-3,increase in global average temperature,changes in climate and ecosystems,yes,yes,yes,no
request-78-1-4,changes in climate and ecosystems,loss of biodiversity and habitat destruction,yes,yes,yes,yes
request-78-1-5,loss of biodiversity and habitat destruction,reduction in co2 absorption by ecosystems,yes,yes,yes,no
request-78-1-6,reduction in co2 absorption by ecosystems,further increase in atmospheric co2 levels,yes,yes,no,yes
request-78-1-7,further increase in atmospheric co2 levels,acceleration of global warming,yes,yes,yes,no
request-78-1-8,acceleration of global warming,runaway global warming,no,no,no,no
request-78-2-0,co2 emissions,increase in atmospheric co2 levels,yes,no,yes,no
request-78-2-1,increase in atmospheric co2 levels,enhanced greenhouse effect,yes,no,yes,no
request-78-2-2,enhanced greenhouse effect,increase in global average temperature,yes,yes,yes,no
request-78-2-3,increase in global average temperature,changes in climate and ecosystems,yes,yes,yes,no
request-78-2-4,changes in climate and ecosystems,increase in frequency and intensity of extreme weather events,yes,yes,yes,yes
request-78-2-5,increase in frequency and intensity of extreme weather events,disruption of human societies and economies,yes,no,yes,no
request-78-2-6,disruption of human societies and economies,increase in co2 emissions due to human activities,yes,yes,no,yes
request-78-2-7,increase in co2 emissions due to human activities,further increase in atmospheric co2 levels,yes,no,yes,yes
request-78-2-8,further increase in atmospheric co2 levels,acceleration of global warming,yes,yes,yes,no
request-78-2-9,acceleration of global warming,runaway global warming,no,no,no,no
request-78-3-0,co2 emissions,increase in atmospheric co2 levels,yes,no,yes,no
request-78-3-1,increase in atmospheric co2 levels,enhanced greenhouse effect,yes,no,yes,no
request-78-3-2,enhanced greenhouse effect,increase in global average temperature,yes,yes,yes,no
request-78-3-3,increase in global average temperature,changes in climate and ecosystems,yes,yes,yes,no
request-78-3-4,changes in climate and ecosystems,increase in frequency and intensity of wildfires,yes,yes,yes,yes
request-78-3-5,increase in frequency and intensity of wildfires,release of co2 from burning forests,yes,no,yes,no
request-78-3-6,release of co2 from burning forests,further increase in atmospheric co2 levels,yes,no,yes,yes
request-78-3-7,further increase in atmospheric co2 levels,acceleration of global warming,yes,yes,yes,no
request-78-3-8,acceleration of global warming,runaway global warming,no,no,no,no
request-78-4-0,co2 emissions,increase in atmospheric co2 levels,yes,no,yes,no
request-78-4-1,increase in atmospheric co2 levels,enhanced greenhouse effect,yes,no,yes,no
request-78-4-2,enhanced greenhouse effect,increase in global average temperature,yes,yes,yes,no
request-78-4-3,increase in global average temperature,changes in climate and ecosystems,yes,yes,yes,no
request-78-4-4,changes in climate and ecosystems,increase in frequency and intensity of heatwaves,yes,yes,yes,yes
request-78-4-5,increase in frequency and intensity of heatwaves,increase in energy consumption for cooling,yes,no,yes,no
request-78-4-6,increase in energy consumption for cooling,increase in co2 emissions due to energy production,yes,yes,no,yes
request-78-4-7,increase in co2 emissions due to energy production,further increase in atmospheric co2 levels,yes,no,yes,yes
request-78-4-8,further increase in atmospheric co2 levels,acceleration of global warming,yes,yes,yes,no
request-78-4-9,acceleration of global warming,runaway global warming,no,no,no,no
request-79-0-0,global warming,which causes more frequent and severe heatwaves,yes,yes,yes,yes
request-79-0-1,which causes more frequent and severe heatwaves,that damage crops,yes,yes,yes,yes
request-79-0-2,that damage crops,resulting in reduced agricultural productivity,yes,yes,yes,yes
request-79-0-3,resulting in reduced agricultural productivity,leading to food shortages,yes,no,yes,yes
request-79-1-0,global warming,results in rising sea levels,yes,no,yes,yes
request-79-1-1,results in rising sea levels,which,yes,yes,yes,yes
request-79-1-2,which,causing loss of arable land,yes,yes,no,yes
request-79-1-3,causing loss of arable land,resulting in decreased food production,yes,yes,yes,yes
request-79-1-4,resulting in decreased food production,leading to food shortages,yes,no,yes,yes
request-79-2-0,global warming,causes changes in precipitation patterns,yes,no,yes,yes
request-79-2-1,causes changes in precipitation patterns,leading to droughts or heavy rainfall,yes,yes,yes,yes
request-79-2-2,leading to droughts or heavy rainfall,which damages crops,yes,no,yes,yes
request-79-2-3,which damages crops,resulting in reduced agricultural productivity,yes,no,yes,yes
request-79-2-4,resulting in reduced agricultural productivity,leading to food shortages,yes,no,yes,yes
request-79-3-0,global warming,which causes more frequent and severe heatwaves,yes,yes,yes,yes
request-79-3-1,which causes more frequent and severe heatwaves,that damage crops,yes,yes,yes,yes
request-79-3-2,that damage crops,resulting in reduced agricultural productivity,yes,yes,yes,yes
request-79-3-3,resulting in reduced agricultural productivity,and changes in precipitation patterns,no,yes,yes,yes
request-79-3-4,and changes in precipitation patterns,leading to droughts or heavy rainfall,yes,yes,yes,yes
request-79-3-5,leading to droughts or heavy rainfall,which further damages crops,yes,no,yes,yes
request-79-3-6,which further damages crops,resulting in even more reduced agricultural productivity,yes,no,no,yes
request-79-3-7,resulting in even more reduced agricultural productivity,leading to food shortages,yes,no,no,yes
request-79-4-0,global warming,results in rising sea levels,yes,no,yes,yes
request-79-4-1,results in rising sea levels,which,yes,yes,yes,yes
request-79-4-2,which,causing loss of arable land,yes,yes,no,yes
request-79-4-3,causing loss of arable land,and increased temperatures,no,yes,yes,yes
request-79-4-4,and increased temperatures,leading to more frequent and severe heatwaves,yes,yes,yes,yes
request-79-4-5,leading to more frequent and severe heatwaves,that damage crops,yes,no,yes,yes
request-79-4-6,that damage crops,resulting in reduced agricultural productivity,yes,yes,yes,yes
request-79-4-7,resulting in reduced agricultural productivity,leading to food shortages,yes,no,yes,yes
request-79-5-0,global warming,causes changes in precipitation patterns,yes,no,yes,yes
request-79-5-1,causes changes in precipitation patterns,leading to droughts or heavy rainfall,yes,yes,yes,yes
request-79-5-2,leading to droughts or heavy rainfall,which damages crops,yes,no,yes,yes
request-79-5-3,which damages crops,resulting in reduced agricultural productivity,yes,no,yes,yes
request-79-5-4,resulting in reduced agricultural productivity,and rising sea levels,no,yes,yes,no
request-79-5-5,and rising sea levels,which,no,yes,no,yes
request-79-5-6,which,causing loss of arable land,yes,yes,no,yes
request-79-5-7,causing loss of arable land,leading to food shortages,yes,yes,yes,yes
request-79-6-0,global warming,which causes more frequent and severe heatwaves,yes,yes,yes,yes
request-79-6-1,which causes more frequent and severe heatwaves,that damage crops,yes,yes,yes,yes
request-79-6-2,that damage crops,resulting in reduced agricultural productivity,yes,yes,yes,yes
request-79-6-3,resulting in reduced agricultural productivity,and rising sea levels,no,yes,yes,no
request-79-6-4,and rising sea levels,which,no,yes,no,yes
request-79-6-5,which,causing loss of arable land,yes,yes,no,yes
request-79-6-6,causing loss of arable land,leading to food shortages,yes,yes,yes,yes
request-79-7-0,global warming,results in rising sea levels,yes,no,yes,yes
request-79-7-1,results in rising sea levels,which,yes,yes,yes,yes
request-79-7-2,which,causing loss of arable land,yes,yes,no,yes
request-79-7-3,causing loss of arable land,and changes in precipitation patterns,no,yes,yes,yes
request-79-7-4,and changes in precipitation patterns,leading to droughts or heavy rainfall,yes,yes,yes,yes
request-79-7-5,leading to droughts or heavy rainfall,which further damages crops,yes,no,yes,yes
request-79-7-6,which further damages crops,resulting in even more reduced agricultural productivity,yes,no,no,yes
request-79-7-7,resulting in even more reduced agricultural productivity,leading to food shortages,yes,no,no,yes
request-80-0-0,minor fluctuations in ambient temperature,increased frequency of extreme weather events,no,no,no,no
request-80-0-1,increased frequency of extreme weather events,destruction of habitats and ecosystems,yes,no,yes,no
request-80-0-2,destruction of habitats and ecosystems,loss of biodiversity and resources,yes,yes,yes,no
request-80-0-3,loss of biodiversity and resources,increased competition for resources,yes,yes,yes,yes
request-80-0-4,increased competition for resources,conflict and violence,yes,yes,yes,yes
request-80-0-5,conflict and violence,forced migration of billions,no,yes,no,no
request-80-1-0,minor fluctuations in ambient temperature,changes in precipitation patterns,no,yes,no,no
request-80-1-1,changes in precipitation patterns,droughts and water scarcity,yes,no,yes,no
request-80-1-2,droughts and water scarcity,food and water insecurity,yes,no,yes,no
request-80-1-3,food and water insecurity,economic instability and poverty,yes,yes,no,yes
request-80-1-4,economic instability and poverty,political instability and conflict,yes,yes,no,yes
request-80-1-5,political instability and conflict,forced migration of billions,no,yes,no,no
request-80-2-0,minor fluctuations in ambient temperature,rising sea levels,no,no,no,no
request-80-2-1,rising sea levels,coastal flooding and erosion,yes,no,yes,no
request-80-2-2,coastal flooding and erosion,loss of land and infrastructure,yes,yes,yes,yes
request-80-2-3,loss of land and infrastructure,displacement of populations,yes,yes,yes,yes
request-80-2-4,displacement of populations,increased competition for resources,yes,yes,yes,yes
request-80-2-5,increased competition for resources,conflict and violence,yes,yes,yes,yes
request-80-2-6,conflict and violence,forced migration of billions,no,yes,no,no
request-80-3-0,minor fluctuations in ambient temperature,changes in disease vectors and patterns,yes,no,yes,no
request-80-3-1,changes in disease vectors and patterns,increased prevalence of infectious diseases,yes,yes,yes,yes
request-80-3-2,increased prevalence of infectious diseases,health crises and pandemics,yes,yes,yes,yes
request-80-3-3,health crises and pandemics,economic instability and poverty,yes,"while economic instability and poverty can exacerbate health crises and pandemics, they are not the sole cause factors such as lack of access to healthcare, poor sanitation, and malnutrition, which are often associated with poverty, can contribute to the spread of diseases however, pandemics can occur in all types of economies and societies",yes,no
request-80-3-4,economic instability and poverty,political instability and conflict,yes,yes,no,yes
request-80-3-5,political instability and conflict,forced migration of billions,no,yes,no,no
request-80-4-0,minor fluctuations in ambient temperature,changes in ocean currents and circulation patterns,no,yes,no,yes
request-80-4-1,changes in ocean currents and circulation patterns,alterations in marine ecosystems and fisheries,yes,no,yes,no
request-80-4-2,alterations in marine ecosystems and fisheries,loss of livelihoods and food security,yes,yes,yes,yes
request-80-4-3,loss of livelihoods and food security,economic instability and poverty,yes,yes,yes,yes
request-80-4-4,economic instability and poverty,political instability and conflict,yes,yes,no,yes
request-80-4-5,political instability and conflict,forced migration of billions,no,yes,no,no
request-81-0-0,the impacts of mining,extraction of groundwater for mining operations,yes,yes,no,yes
request-81-0-1,extraction of groundwater for mining operations,depletion of water resources,yes,yes,yes,yes
request-81-0-2,depletion of water resources,lowering of the water table,yes,yes,yes,yes
request-81-0-3,lowering of the water table,jeopardized access to water for affected communities,yes,yes,yes,yes
request-81-1-0,the impacts of mining,contamination of water sources due to mining activities,yes,yes,yes,yes
request-81-1-1,contamination of water sources due to mining activities,pollution of surface and groundwater,yes,yes,yes,yes
request-81-1-2,pollution of surface and groundwater,health risks and environmental damage,yes,yes,yes,yes
request-81-1-3,health risks and environmental damage,restricted access to clean water for affected communities,yes,yes,yes,yes
request-81-1-4,restricted access to clean water for affected communities,jeopardized access to water for affected communities,yes,yes,yes,yes
request-81-2-0,the impacts of mining,deforestation and land degradation due to mining activities,yes,yes,yes,yes
request-81-2-1,deforestation and land degradation due to mining activities,disruption of local ecosystems and hydrological cycles,yes,yes,yes,yes
request-81-2-2,disruption of local ecosystems and hydrological cycles,changes in water availability and quality,yes,yes,yes,yes
request-81-2-3,changes in water availability and quality,jeopardized access to water for affected communities,yes,yes,yes,yes
request-82-0-0,approximately 22 million litres of water are used in the mining process,the water is used for extracting and processing lithiumcontaining ores,yes,yes,yes,yes
request-82-0-1,the water is used for extracting and processing lithiumcontaining ores,the processed ores are then treated with chemical reagents to separate lithium from other minerals,yes,yes,yes,yes
request-82-0-2,the processed ores are then treated with chemical reagents to separate lithium from other minerals,the separated lithium is further processed and refined to remove impurities,yes,yes,yes,yes
request-82-0-3,the separated lithium is further processed and refined to remove impurities,"finally, a ton of extracted lithium is obtained as the end product",yes,yes,yes,yes
request-82-1-0,approximately 22 million litres of water are used for evaporation and crystallization processes,"the water evaporates, leaving behind concentrated lithium brine",yes,yes,yes,yes
request-82-1-1,"the water evaporates, leaving behind concentrated lithium brine",the lithium brine is then processed and treated with chemicals to extract lithium compounds,yes,yes,yes,yes
request-82-1-2,the lithium brine is then processed and treated with chemicals to extract lithium compounds,the lithium compounds are further refined and purified to produce batterygrade lithium,yes,yes,yes,yes
request-82-1-3,the lithium compounds are further refined and purified to produce batterygrade lithium,a ton of extracted lithium is obtained as the final product,yes,yes,yes,no
request-82-2-0,approximately 22 million litres of water are used for drilling and pumping lithiumrich brine from underground reservoirs,the brine is pumped to the surface and stored in large evaporation ponds,yes,yes,yes,yes
request-82-2-1,the brine is pumped to the surface and stored in large evaporation ponds,"the water in the evaporation ponds evaporates, leaving behind concentrated lithium brine",yes,yes,yes,yes
request-82-2-2,"the water in the evaporation ponds evaporates, leaving behind concentrated lithium brine",the lithium brine is further processed and treated with chemicals to extract lithium compounds,yes,yes,yes,yes
