custom_id,cause,effect,Does_cause_lead_to_effect,Does_effect_lead_to_cause_SWITCH,Does_cause_lead_to_effect_PASSIVE,Does_effect_lead_to_cause_SWITCH_PASSIVE
request-74-7-6,global temperature rise,climate change,yes,yes,no,yes
request-74-8-0,humans,use of synthetic fertilizers,yes,no,yes,no
request-74-8-1,use of synthetic fertilizers,nitrous oxide emissions,yes,no,yes,yes
request-74-8-2,nitrous oxide emissions,elevated greenhouse gas levels,yes,yes,yes,no
request-74-8-3,elevated greenhouse gas levels,enhanced greenhouse effect,yes,no,yes,yes
request-74-8-4,enhanced greenhouse effect,global temperature rise,yes,yes,yes,no
request-74-8-5,global temperature rise,climate change,yes,yes,no,yes
request-74-9-0,humans,excessive water usage,yes,no,yes,no
request-74-9-1,excessive water usage,disruption of natural water cycles,yes,yes,yes,yes
request-74-9-2,disruption of natural water cycles,ecosystem imbalances,yes,yes,yes,yes
request-74-9-3,ecosystem imbalances,reduced climate regulation by natural systems,yes,yes,yes,yes
request-74-9-4,reduced climate regulation by natural systems,global temperature rise,yes,yes,yes,yes
request-74-9-5,global temperature rise,climate change,yes,yes,no,yes
request-74-10-0,humans,mining activities,yes,no,yes,no
request-74-10-1,mining activities,land degradation,yes,no,yes,yes
request-74-10-2,land degradation,reduced carbon absorption capacity,yes,yes,yes,yes
request-74-10-3,reduced carbon absorption capacity,elevated atmospheric co2 levels,yes,yes,yes,yes
request-74-10-4,elevated atmospheric co2 levels,enhanced greenhouse effect,yes,no,yes,yes
request-74-10-5,enhanced greenhouse effect,global temperature rise,yes,yes,yes,no
request-74-10-6,global temperature rise,climate change,yes,yes,no,yes
request-75-0-0,humans' greenhouse gas contributions,increased greenhouse gas concentrations in the atmosphere,yes,no,yes,yes
request-75-0-1,increased greenhouse gas concentrations in the atmosphere,enhanced greenhouse effect,yes,no,yes,yes
request-75-0-2,enhanced greenhouse effect,increase of heat retention on earth,yes,yes,yes,yes
request-75-1-0,humans' greenhouse gas contributions,burning of fossil fuels,no,yes,yes,yes
request-75-1-1,burning of fossil fuels,higher co2 emissions,yes,no,yes,yes
request-75-1-2,higher co2 emissions,increased greenhouse gas concentrations in the atmosphere,yes,no,yes,no
request-75-1-3,increased greenhouse gas concentrations in the atmosphere,enhanced greenhouse effect,yes,no,yes,yes
request-75-1-4,enhanced greenhouse effect,increase of heat retention on earth,yes,yes,yes,yes
request-75-2-0,humans' greenhouse gas contributions,industrial activities,no,yes,yes,yes
request-75-2-1,industrial activities,emission of methane and co2,yes,no,yes,yes
request-75-2-2,emission of methane and co2,increased greenhouse gas concentrations in the atmosphere,yes,no,yes,no
request-75-2-3,increased greenhouse gas concentrations in the atmosphere,enhanced greenhouse effect,yes,no,yes,yes
request-75-2-4,enhanced greenhouse effect,increase of heat retention on earth,yes,yes,yes,yes
request-75-3-0,humans' greenhouse gas contributions,agricultural practices,no,yes,yes,yes
request-75-3-1,agricultural practices,increased methane emissions,yes,no,yes,yes
request-75-3-2,increased methane emissions,increased greenhouse gas concentrations in the atmosphere,yes,yes,yes,no
request-75-3-3,increased greenhouse gas concentrations in the atmosphere,enhanced greenhouse effect,yes,no,yes,yes
request-75-3-4,enhanced greenhouse effect,increase of heat retention on earth,yes,yes,yes,yes
request-75-4-0,humans' greenhouse gas contributions,deforestation,no,yes,yes,yes
request-75-4-1,deforestation,reduction of carbon sequestration,yes,no,yes,no
request-75-4-2,reduction of carbon sequestration,higher atmospheric co2 levels,yes,no,yes,no
request-75-4-3,higher atmospheric co2 levels,increased greenhouse gas concentrations in the atmosphere,yes,yes,yes,yes
request-75-4-4,increased greenhouse gas concentrations in the atmosphere,enhanced greenhouse effect,yes,no,yes,yes
request-75-4-5,enhanced greenhouse effect,increase of heat retention on earth,yes,yes,yes,yes
request-76-0-0,individual carbon footprint reduction,decrease in greenhouse gas emissions,yes,yes,yes,yes
request-76-0-1,decrease in greenhouse gas emissions,reduction in global warming,yes,no,yes,no
request-76-0-2,reduction in global warming,mitigation of climate change impacts,yes,yes,yes,yes
request-76-0-3,mitigation of climate change impacts,help for climate change,yes,yes,yes,yes
request-76-1-0,individual carbon footprint reduction,increased use of renewable energy sources,no,yes,no,yes
request-76-1-1,increased use of renewable energy sources,decrease in fossil fuel usage,yes,no,yes,yes
request-76-1-2,decrease in fossil fuel usage,reduction in greenhouse gas emissions,yes,yes,yes,no
request-76-1-3,reduction in greenhouse gas emissions,help for climate change,yes,yes,yes,yes
request-76-2-0,individual carbon footprint reduction,lower energy consumption,yes,yes,yes,yes
request-76-2-1,lower energy consumption,reduction in strain on energy infrastructure,yes,no,yes,yes
request-76-2-2,reduction in strain on energy infrastructure,increase in energy efficiency,yes,yes,no,yes
request-76-2-3,increase in energy efficiency,help for climate change,yes,yes,yes,yes
request-76-3-0,individual carbon footprint reduction,reduction in meat consumption,yes,yes,yes,yes
request-76-3-1,reduction in meat consumption,lower demand for livestock farming,yes,no,yes,yes
request-76-3-2,lower demand for livestock farming,decrease in methane production,yes,no,yes,no
request-76-3-3,decrease in methane production,help for climate change,yes,yes,yes,yes
request-76-4-0,individual carbon footprint reduction,increase in sustainable transportation use,yes,yes,no,yes
request-76-4-1,increase in sustainable transportation use,decrease in transportation emissions,yes,no,yes,no
request-76-4-2,decrease in transportation emissions,reduction in overall carbon emissions,yes,no,yes,yes
request-76-4-3,reduction in overall carbon emissions,help for climate change,yes,yes,yes,yes
request-77-0-0,china's international trade,increased manufacturing in china,yes,yes,yes,yes
request-77-0-1,increased manufacturing in china,higher energy consumption from factories,yes,no,yes,yes
request-77-0-2,higher energy consumption from factories,increased use of coal power plants,yes,no,yes,no
request-77-0-3,increased use of coal power plants,increased greenhouse gas emissions,yes,no,yes,no
request-77-0-4,increased greenhouse gas emissions,13% of total emissions,no,yes,no,no
request-77-1-0,china's international trade,growing demand for exported goods,yes,yes,yes,yes
request-77-1-1,growing demand for exported goods,expansion of industrial production sectors,yes,yes,yes,yes
request-77-1-2,expansion of industrial production sectors,increased reliance on fossil fuels,yes,yes,yes,yes
request-77-1-3,increased reliance on fossil fuels,increased greenhouse gas emissions,yes,no,yes,no
request-77-1-4,increased greenhouse gas emissions,13% of total emissions,no,yes,no,no
request-77-2-0,china's international trade,increased transportation of goods globally,yes,no,yes,yes
request-77-2-1,increased transportation of goods globally,higher emissions from shipping and logistics,yes,no,yes,yes
request-77-2-2,higher emissions from shipping and logistics,increased global emissions attributed to manufacturing and trade,yes,yes,yes,yes
request-77-2-3,increased global emissions attributed to manufacturing and trade,13% of total emissions,yes,yes,yes,yes
request-77-3-0,china's international trade,increased economic growth and industrialization,yes,yes,yes,yes
request-77-3-1,increased economic growth and industrialization,rising energy demands,yes,yes,yes,yes
request-77-3-2,rising energy demands,predominant use of nonrenewable energy sources,yes,no,yes,yes
request-77-3-3,predominant use of nonrenewable energy sources,increased greenhouse gas emissions,yes,no,yes,no
request-77-3-4,increased greenhouse gas emissions,13% of total emissions,no,yes,no,no
request-78-0-0,co2 emissions increase in the atmosphere,greenhouse gas concentrations rise,yes,yes,yes,yes
request-78-0-1,greenhouse gas concentrations rise,earth's atmospheric heat retention increases,yes,yes,yes,yes
request-78-0-2,earth's atmospheric heat retention increases,global temperatures rise,yes,yes,yes,yes
request-78-0-3,global temperatures rise,polar ice caps melt,yes,no,yes,no
request-78-0-4,polar ice caps melt,albedo effect decreases,yes,yes,yes,yes
request-78-0-5,albedo effect decreases,heat absorption by earth increases,yes,yes,yes,yes
request-78-0-6,heat absorption by earth increases,global temperatures rise further,yes,yes,yes,yes
request-78-0-7,global temperatures rise further,permafrost thaws,yes,yes,yes,yes
request-78-0-8,permafrost thaws,methane is released into the atmosphere,yes,yes,yes,yes
request-78-0-9,methane is released into the atmosphere,greenhouse gas concentrations increase further,yes,yes,yes,yes
request-78-0-10,greenhouse gas concentrations increase further,runaway global warming,no,yes,yes,no
request-78-1-0,co2 emissions increase in the atmosphere,greenhouse gas concentrations rise,yes,yes,yes,yes
request-78-1-1,greenhouse gas concentrations rise,earth's atmospheric heat retention increases,yes,yes,yes,yes
request-78-1-2,earth's atmospheric heat retention increases,global temperatures rise,yes,yes,yes,yes
request-78-1-3,global temperatures rise,ocean temperatures rise,yes,yes,yes,no
request-78-1-4,ocean temperatures rise,oceanic co2 absorption decreases,yes,yes,yes,no
request-78-1-5,oceanic co2 absorption decreases,atmospheric co2 concentrations rise further,yes,yes,yes,yes
request-78-1-6,atmospheric co2 concentrations rise further,heat retention amplifies,yes,yes,yes,yes
request-78-1-7,heat retention amplifies,global temperatures rise further,yes,yes,yes,yes
request-78-1-8,global temperatures rise further,feedback loops intensify,yes,yes,yes,yes
request-78-1-9,feedback loops intensify,runaway global warming,yes,yes,yes,yes
request-78-2-0,co2 emissions increase in the atmosphere,greenhouse gas concentrations rise,yes,yes,yes,yes
request-78-2-1,greenhouse gas concentrations rise,earth's atmospheric heat retention increases,yes,yes,yes,yes
request-78-2-2,earth's atmospheric heat retention increases,global temperatures rise,yes,yes,yes,yes
request-78-2-3,global temperatures rise,forest ecosystems experience stress,yes,yes,yes,yes
request-78-2-4,forest ecosystems experience stress,massive deforestation occurs,yes,yes,yes,yes
request-78-2-5,massive deforestation occurs,carbon sequestration decreases,yes,yes,yes,no
request-78-2-6,carbon sequestration decreases,co2 concentrations increase further,yes,no,no,no
request-78-2-7,co2 concentrations increase further,global temperatures rise further,yes,yes,yes,yes
request-78-2-8,global temperatures rise further,runaway global warming,no,yes,yes,no
request-78-3-0,co2 emissions increase in the atmosphere,greenhouse gas concentrations rise,yes,yes,yes,yes
request-78-3-1,greenhouse gas concentrations rise,earth's atmospheric heat retention increases,yes,yes,yes,yes
request-78-3-2,earth's atmospheric heat retention increases,global temperatures rise,yes,yes,yes,no
request-78-3-3,global temperatures rise,ocean temperatures rise,yes,yes,yes,no
request-78-3-4,ocean temperatures rise,methane hydrates destabilize,yes,yes,yes,yes
request-78-3-5,methane hydrates destabilize,methane is released into the atmosphere,yes,yes,yes,no
request-78-3-6,methane is released into the atmosphere,greenhouse gas concentrations increase further,yes,yes,yes,yes
request-78-3-7,greenhouse gas concentrations increase further,earth's heat retention intensifies,yes,yes,yes,yes
request-78-3-8,earth's heat retention intensifies,runaway global warming,yes,yes,yes,yes
request-79-0-0,global warming,rising global temperatures,yes,yes,yes,no
request-79-0-1,rising global temperatures,changes in weather patterns,yes,no,yes,no
request-79-0-2,changes in weather patterns,increased frequency and intensity of droughts,yes,yes,yes,yes
request-79-0-3,increased frequency and intensity of droughts,reduced agricultural yields,yes,no,yes,no
request-79-0-4,reduced agricultural yields,food shortages,yes,no,yes,no
request-79-1-0,global warming,rising global temperatures,yes,yes,yes,no
request-79-1-1,rising global temperatures,melting glaciers and polar ice,yes,no,yes,no
request-79-1-2,melting glaciers and polar ice,rising sea levels,yes,no,yes,no
request-79-1-3,rising sea levels,flooding of coastal agricultural land,yes,no,yes,no
request-79-1-4,flooding of coastal agricultural land,reduced agricultural production,yes,no,yes,no
request-79-1-5,reduced agricultural production,food shortages,yes,no,yes,no
request-79-2-0,global warming,rising global temperatures,yes,no,yes,no
request-79-2-1,rising global temperatures,ocean warming,yes,no,yes,no
request-79-2-2,ocean warming,disruption of marine ecosystems,yes,no,yes,no
request-79-2-3,disruption of marine ecosystems,decline in fish populations,yes,yes,yes,yes
request-79-2-4,decline in fish populations,decrease in seafood availability,yes,no,yes,no
request-79-2-5,decrease in seafood availability,food shortages,yes,yes,yes,no
request-79-3-0,global warming,rising global temperatures,yes,no,yes,no
request-79-3-1,rising global temperatures,increased frequency of extreme weather events,yes,no,yes,yes
request-79-3-2,increased frequency of extreme weather events,crop destruction from storms,yes,no,yes,no
request-79-3-3,crop destruction from storms,reduced food supply,yes,no,yes,yes
request-79-3-4,reduced food supply,food shortages,yes,yes,yes,yes
request-79-4-0,global warming,rising global temperatures,yes,yes,yes,no
request-79-4-1,rising global temperatures,increased water evaporation,yes,no,yes,no
request-79-4-2,increased water evaporation,intensified water scarcity,yes,no,yes,no
request-79-4-3,intensified water scarcity,decreased irrigation for crops,yes,yes,yes,no
request-79-4-4,decreased irrigation for crops,reduced agricultural output,yes,no,yes,no
request-79-4-5,reduced agricultural output,food shortages,yes,no,yes,no
request-80-0-0,minor fluctuations in ambient temperature,changes in local ecosystems,yes,yes,yes,yes
request-80-0-1,changes in local ecosystems,disruption of food supply,yes,yes,yes,yes
request-80-0-2,disruption of food supply,increase in food insecurity,yes,no,yes,no
request-80-0-3,increase in food insecurity,escalation of societal unrest,yes,yes,yes,no
request-80-0-4,escalation of societal unrest,forced migration of billions,no,yes,no,yes
request-80-1-0,minor fluctuations in ambient temperature,changes in patterns of rainfall,yes,yes,no,no
request-80-1-1,changes in patterns of rainfall,decreased agricultural output,yes,no,yes,no
request-80-1-2,decreased agricultural output,collapse of rural livelihoods,yes,yes,yes,yes
request-80-1-3,collapse of rural livelihoods,mass movement to urban areas,yes,yes,yes,no
request-80-1-4,mass movement to urban areas,forced migration of billions,no,yes,no,no
request-80-2-0,minor fluctuations in ambient temperature,melting of polar ice caps,no,yes,no,no
request-80-2-1,melting of polar ice caps,rise in sea levels,yes,no,yes,no
request-80-2-2,rise in sea levels,flooding of coastal regions,yes,no,yes,no
request-80-2-3,flooding of coastal regions,destruction of habitats and infrastructure,yes,yes,yes,yes
request-80-2-4,destruction of habitats and infrastructure,forced migration of billions,yes,yes,yes,yes
request-80-3-0,minor fluctuations in ambient temperature,increase in frequency of extreme weather events,no,yes,no,no
request-80-3-1,increase in frequency of extreme weather events,widespread destruction of homes,yes,no,yes,no
request-80-3-2,widespread destruction of homes,creation of environmental refugees,yes,yes,yes,yes
request-80-3-3,creation of environmental refugees,overcrowding and resource competition in safe areas,yes,yes,yes,yes
request-80-3-4,overcrowding and resource competition in safe areas,forced migration of billions,no,yes,yes,yes
request-80-4-0,minor fluctuations in ambient temperature,spread of diseases due to changing environmental conditions,yes,no,yes,yes
request-80-4-1,spread of diseases due to changing environmental conditions,health crises in vulnerable populations,yes,yes,yes,yes
request-80-4-2,health crises in vulnerable populations,collapse of healthcare systems,yes,yes,yes,yes
request-80-4-3,collapse of healthcare systems,mass displacement to seek better living conditions,yes,no,no,no
request-80-4-4,mass displacement to seek better living conditions,forced migration of billions,no,yes,yes,no
request-80-5-0,minor fluctuations in ambient temperature,higher incidence of droughts,no,yes,no,no
request-80-5-1,higher incidence of droughts,scarcity of freshwater resources,yes,no,yes,no
request-80-5-2,scarcity of freshwater resources,intensification of conflicts over water access,yes,yes,yes,yes
request-80-5-3,intensification of conflicts over water access,breakdown of social and political systems,yes,yes,yes,yes
request-80-5-4,breakdown of social and political systems,forced migration of billions  ,no,yes,yes,yes
request-81-0-0,the impacts of mining,environmental degradation,yes,yes,yes,yes
request-81-0-1,environmental degradation,contamination of water sources,yes,yes,yes,yes
request-81-0-2,contamination of water sources,reduced water quality,yes,yes,yes,yes
request-81-0-3,reduced water quality,jeopardized access to water for affected communities,yes,yes,yes,no
request-81-1-0,the impacts of mining,excessive water extraction,yes,no,yes,yes
request-81-1-1,excessive water extraction,depletion of water resources,yes,no,yes,yes
request-81-1-2,depletion of water resources,scarcity of water,yes,yes,yes,yes
request-81-1-3,scarcity of water,jeopardized access to water for affected communities,yes,yes,yes,yes
request-81-2-0,the impacts of mining,habitat destruction,yes,yes,yes,yes
request-81-2-1,habitat destruction,alteration of natural water flow,yes,yes,yes,yes
request-81-2-2,alteration of natural water flow,reduced water availability,yes,yes,yes,yes
request-81-2-3,reduced water availability,jeopardized access to water for affected communities,yes,yes,yes,yes
request-81-3-0,the impacts of mining,pollution from mining operations,yes,yes,yes,yes
request-81-3-1,pollution from mining operations,accumulation of toxic substances in water,yes,yes,yes,yes
request-81-3-2,accumulation of toxic substances in water,unsafe water for consumption,yes,yes,yes,yes
request-81-3-3,unsafe water for consumption,jeopardized access to water for affected communities,yes,yes,yes,yes
request-81-4-0,the impacts of mining,soil erosion,yes,yes,yes,yes
request-81-4-1,soil erosion,increased sedimentation in water sources,yes,no,yes,no
request-81-4-2,increased sedimentation in water sources,blocked or altered water flow,yes,yes,yes,yes
request-81-4-3,blocked or altered water flow,jeopardized access to water for affected communities  ,yes,no,yes,yes
request-82-0-0,approximately 22 million litres of water is pumped from the ground,the extracted water contains brine rich in lithium salts,yes,yes,yes,yes
request-82-0-1,the extracted water contains brine rich in lithium salts,the brine is spread across evaporation ponds under the sun,yes,yes,yes,yes
request-82-0-2,the brine is spread across evaporation ponds under the sun,"water from the brine evaporates over time, leaving concentrated lithium salts behind",yes,yes,yes,yes
request-82-0-3,"water from the brine evaporates over time, leaving concentrated lithium salts behind",the concentrated lithium salts are collected from the evaporation ponds,yes,yes,yes,yes
request-82-0-4,the concentrated lithium salts are collected from the evaporation ponds,the lithium salts are refined to isolate lithium carbonate or lithium hydroxide,yes,yes,yes,yes
request-82-0-5,the lithium salts are refined to isolate lithium carbonate or lithium hydroxide,refined lithium carbonate or lithium hydroxide is processed further to produce one ton of extracted lithium,yes,yes,yes,no
request-82-1-0,approximately 22 million litres of water is pumped from the ground,the extracted water contains brine rich in lithium salts,yes,yes,yes,yes
request-82-1-1,the extracted water contains brine rich in lithium salts,"the brine is chemically treated to precipitate other minerals, leaving lithiumrich solution",yes,yes,yes,yes
request-82-1-2,"the brine is chemically treated to precipitate other minerals, leaving lithiumrich solution",the lithiumrich solution is pumped into evaporation ponds under the sun,yes,yes,yes,no
request-82-1-3,the lithiumrich solution is pumped into evaporation ponds under the sun,"water from the lithiumrich solution evaporates, increasing the lithium concentration",yes,yes,yes,yes
request-82-1-4,"water from the lithiumrich solution evaporates, increasing the lithium concentration",the lithium concentrate is processed in a facility to isolate lithium carbonate or lithium hydroxide,yes,yes,yes,yes
request-82-1-5,the lithium concentrate is processed in a facility to isolate lithium carbonate or lithium hydroxide,the processed lithium carbonate or lithium hydroxide results in one ton of extracted lithium,yes,yes,yes,yes
request-82-2-0,approximately 22 million litres of water is pumped from the ground,the water extraction lowers the water table in the surrounding region,yes,yes,yes,yes
request-82-2-1,the water extraction lowers the water table in the surrounding region,lowering the water table increases the salinity of the water available to the ecosystem,yes,yes,yes,yes
request-82-2-2,lowering the water table increases the salinity of the water available to the ecosystem,increased salinity leaves brine rich in lithium salts,yes,yes,yes,yes
request-82-2-3,increased salinity leaves brine rich in lithium salts,the lithiumrich brine is processed in evaporation ponds,yes,yes,yes,yes
request-82-2-4,the lithiumrich brine is processed in evaporation ponds,"lithium salts are isolated, refined, and further processed to yield one ton of extracted lithium",yes,yes,yes,yes
request-83-0-0,lithium extraction,increased water usage,yes,no,yes,yes
request-83-0-1,increased water usage,reduced water availability,yes,no,yes,no
request-83-0-2,reduced water availability,competition for water resources,yes,yes,yes,yes
request-83-0-3,competition for water resources,waterrelated conflicts,yes,yes,yes,no
request-83-1-0,lithium extraction,environmental degradation,yes,no,yes,yes
request-83-1-1,environmental degradation,ecosystem disruption,yes,yes,yes,yes
request-83-1-2,ecosystem disruption,reduced water availability,yes,yes,yes,yes
request-83-1-3,reduced water availability,waterrelated conflicts,yes,yes,yes,no
request-83-2-0,lithium extraction,increased industrial activity,yes,no,yes,yes
request-83-2-1,increased industrial activity,pollution of water resources,yes,no,yes,yes
request-83-2-2,pollution of water resources,reduced water quality,yes,yes,yes,yes
request-83-2-3,reduced water quality,waterrelated conflicts,yes,yes,yes,yes
request-83-3-0,lithium extraction,groundwater depletion,yes,no,yes,yes
request-83-3-1,groundwater depletion,reduced water availability,yes,yes,yes,no
request-83-3-2,reduced water availability,competition for water resources,yes,yes,yes,yes
request-83-3-3,competition for water resources,waterrelated conflicts,yes,yes,yes,no
request-83-4-0,lithium extraction,soil degradation,yes,no,yes,yes
request-83-4-1,soil degradation,reduced infiltration of water,yes,yes,yes,yes
request-83-4-2,reduced infiltration of water,declining water table,yes,yes,yes,no
request-83-4-3,declining water table,waterrelated conflicts,yes,no,yes,yes
request-83-5-0,lithium extraction,increased chemical waste,yes,no,yes,yes
request-83-5-1,increased chemical waste,contamination of water sources,yes,yes,yes,yes
request-83-5-2,contamination of water sources,reduced water quality,yes,yes,yes,yes
request-83-5-3,reduced water quality,waterrelated conflicts,yes,yes,yes,yes
request-84-0-0,human intervention in natural processes,alteration of ecosystems,yes,yes,yes,yes
request-84-0-1,alteration of ecosystems,disruption of ecological balance,yes,yes,yes,yes
request-84-0-2,disruption of ecological balance,loss of biodiversity,yes,yes,yes,yes
request-84-0-3,loss of biodiversity,collapse of ecosystems,yes,yes,yes,yes
request-84-0-4,collapse of ecosystems,increased vulnerability to environmental changes,yes,yes,yes,yes
request-84-0-5,increased vulnerability to environmental changes,dangers,yes,yes,yes,yes
request-84-1-0,human intervention in natural processes,introduction of invasive species,yes,yes,yes,yes
request-84-1-1,introduction of invasive species,competition with native species,yes,no,yes,no
request-84-1-2,competition with native species,decline of native populations,yes,no,no,no
request-84-1-3,decline of native populations,unstable ecosystems,yes,yes,yes,yes
request-84-1-4,unstable ecosystems,dangers,yes,yes,yes,yes
request-84-2-0,human intervention in natural processes,deforestation,yes,yes,yes,yes
request-84-2-1,deforestation,habitat destruction,yes,yes,yes,yes
request-84-2-2,habitat destruction,displacement of species,yes,yes,yes,no
request-84-2-3,displacement of species,loss of biodiversity,yes,yes,yes,yes
request-84-2-4,loss of biodiversity,reduced ecosystem services,yes,yes,yes,no
request-84-2-5,reduced ecosystem services,dangers,yes,yes,yes,yes
request-84-3-0,human intervention in natural processes,industrial pollution,yes,yes,yes,yes
request-84-3-1,industrial pollution,"contamination of air, water, and soil",yes,yes,yes,yes
request-84-3-2,"contamination of air, water, and soil",health hazards for living beings,yes,yes,yes,yes
request-84-3-3,health hazards for living beings,longterm environmental degradation,yes,yes,yes,yes
request-84-3-4,longterm environmental degradation,dangers,yes,yes,yes,yes
request-84-4-0,human intervention in natural processes,overuse of natural resources,yes,yes,yes,yes
request-84-4-1,overuse of natural resources,resource depletion,yes,yes,yes,yes
request-84-4-2,resource depletion,scarcity of essential resources,yes,no,yes,yes
request-84-4-3,scarcity of essential resources,conflict over resources,yes,yes,yes,yes
request-84-4-4,conflict over resources,dangers,yes,yes,yes,yes
request-84-5-0,human intervention in natural processes,climate change due to greenhouse gas emissions,yes,yes,yes,yes
request-84-5-1,climate change due to greenhouse gas emissions,global temperature rise,yes,yes,yes,no
request-84-5-2,global temperature rise,melting ice caps and rising sea levels,yes,no,yes,no
request-84-5-3,melting ice caps and rising sea levels,increased natural disasters,yes,no,yes,no
request-84-5-4,increased natural disasters,dangers,yes,no,yes,yes
request-84-6-0,human intervention in natural processes,urbanization,yes,yes,yes,yes
request-84-6-1,urbanization,loss of green spaces,yes,no,yes,no
request-84-6-2,loss of green spaces,reduced air quality,yes,no,yes,no
request-84-6-3,reduced air quality,increased health problems,yes,no,yes,yes
request-84-6-4,increased health problems,dangers,yes,yes,yes,yes
request-84-7-0,human intervention in natural processes,use of pesticides and chemicals,yes,yes,yes,yes
request-84-7-1,use of pesticides and chemicals,soil contamination,yes,no,yes,no
request-84-7-2,soil contamination,harm to microorganisms and plant life,yes,yes,yes,yes
request-84-7-3,harm to microorganisms and plant life,decline in agricultural productivity,yes,yes,yes,yes
request-84-7-4,decline in agricultural productivity,food insecurity,yes,no,yes,no
request-84-7-5,food insecurity,dangers,yes,yes,yes,yes
request-84-8-0,human intervention in natural processes,overfishing,yes,yes,yes,yes
request-84-8-1,overfishing,decline in fish populations,yes,no,yes,no
request-84-8-2,decline in fish populations,imbalance in marine ecosystems,yes,yes,yes,yes
request-84-8-3,imbalance in marine ecosystems,collapse of fishing industries,yes,yes,yes,no
request-84-8-4,collapse of fishing industries,economic instabilities,yes,yes,yes,no
request-84-8-5,economic instabilities,dangers,yes,yes,yes,yes
request-85-0-0,the soil damage from lithium extraction,the release of harmful chemicals,yes,yes,yes,yes
request-85-0-1,the release of harmful chemicals,the evaporation of toxic substances,yes,yes,yes,yes
request-85-0-2,the evaporation of toxic substances,air contamination,yes,yes,yes,no
request-85-1-0,the soil damage from lithium extraction,the disruption of local ecosystems,yes,yes,yes,yes
request-85-1-1,the disruption of local ecosystems,the release of particulates into the atmosphere,yes,yes,yes,yes
request-85-1-2,the release of particulates into the atmosphere,air contamination,yes,yes,yes,yes
request-85-2-0,the soil damage from lithium extraction,the increased exposure of soils to wind erosion,yes,yes,yes,yes
request-85-2-1,the increased exposure of soils to wind erosion,the spread of dust and fine particles,yes,yes,yes,yes
request-85-2-2,the spread of dust and fine particles,air contamination,yes,yes,yes,yes
request-85-3-0,the soil damage from lithium extraction,the contamination of groundwater with chemicals,yes,yes,yes,yes
request-85-3-1,the contamination of groundwater with chemicals,the evaporation of contaminated water,no,no,no,no
request-85-3-2,the evaporation of contaminated water,air contamination,yes,no,yes,no
request-85-4-0,the soil damage from lithium extraction,the reduction of vegetation cover,yes,yes,yes,yes
request-85-4-1,the reduction of vegetation cover,increased wind erosion of exposed soil,yes,yes,yes,yes
request-85-4-2,increased wind erosion of exposed soil,air contamination,yes,yes,yes,no
request-85-5-0,the soil damage from lithium extraction,the increased release of heavy metals into the environment,yes,yes,yes,yes
request-85-5-1,the increased release of heavy metals into the environment,the suspension of heavy metals in the air,yes,yes,yes,yes
request-85-5-2,the suspension of heavy metals in the air,air contamination,yes,yes,yes,yes
request-86-0-0,green co2,increased greenhouse gases,yes,no,no,yes
request-86-0-1,increased greenhouse gases,enhanced greenhouse effect,yes,no,yes,yes
request-86-0-2,enhanced greenhouse effect,trapped heat in the atmosphere,yes,yes,yes,yes
request-86-0-3,trapped heat in the atmosphere,rising global temperatures,yes,yes,yes,no
request-86-0-4,rising global temperatures,global warming,yes,yes,no,yes
request-86-1-0,green co2,increased greenhouse gases,yes,no,no,yes
request-86-1-1,increased greenhouse gases,disrupted atmospheric balance,yes,yes,yes,yes
request-86-1-2,disrupted atmospheric balance,retained more solar radiation,yes,yes,yes,yes
request-86-1-3,retained more solar radiation,rising global temperatures,yes,no,yes,yes
request-86-1-4,rising global temperatures,global warming,no,yes,no,yes
request-86-2-0,green co2,increased greenhouse gases,yes,no,no,yes
request-86-2-1,increased greenhouse gases,reduced heat escaping into space,yes,no,yes,yes
request-86-2-2,reduced heat escaping into space,accumulation of heat,yes,yes,yes,yes
request-86-2-3,accumulation of heat,rising global temperatures,yes,yes,yes,yes
request-86-2-4,rising global temperatures,global warming,no,yes,no,yes
request-87-0-0,gasoline burning,heat and energy,yes,yes,yes,yes
request-87-0-1,heat and energy,organic matter decomposing,yes,yes,yes,yes
request-87-0-2,organic matter decomposing,methane,yes,no,yes,no
request-87-1-0,gasoline burning,carbon dioxide,yes,no,yes,no
request-87-1-1,carbon dioxide,plants,no,yes,no,no
request-87-1-2,plants,decomposing plants,no,no,no,no
request-87-1-3,decomposing plants,methane,yes,no,yes,no
request-87-2-0,gasoline burning,carbon monoxide,yes,no,yes,no
request-87-2-1,carbon monoxide,atmospheric reactions,yes,yes,yes,no
request-87-2-2,atmospheric reactions,biological systems,no,yes,no,yes
request-87-2-3,biological systems,methane  ,yes,no,yes,no
request-88-0-0,cars,combustion of fuel,yes,no,yes,yes
request-88-0-1,combustion of fuel,emission of greenhouse gases,yes,no,yes,no
request-88-0-2,emission of greenhouse gases,pollution,yes,yes,yes,yes
request-88-1-0,cars,engine inefficiency,yes,no,no,no
request-88-1-1,engine inefficiency,increased exhaust emissions,yes,yes,yes,yes
request-88-1-2,increased exhaust emissions,pollution,yes,no,yes,no
request-88-2-0,cars,tire wear,yes,no,yes,no
request-88-2-1,tire wear,release of microplastics,yes,yes,yes,yes
request-88-2-2,release of microplastics,pollution,yes,yes,yes,yes
request-88-3-0,cars,traffic congestion,yes,no,yes,no
request-88-3-1,traffic congestion,idling engines,yes,yes,yes,no
