custom_id,cause,effect,Does_cause_lead_to_effect,Does_effect_lead_to_cause_SWITCH
request-174-5-5,delayed or ineffective policy responses,crisis in the cost of living,yes,yes
request-175-0-0,human activity,burning of fossil fuels,yes,yes
request-175-0-1,burning of fossil fuels,increased greenhouse gas emissions,yes,no
request-175-0-2,increased greenhouse gas emissions,50 billion tons of co2 per year,no,yes
request-175-1-0,human activity,deforestation,yes,no
request-175-1-1,deforestation,reduced carbon absorption,yes,no
request-175-1-2,reduced carbon absorption,increased atmospheric co2,yes,no
request-175-1-3,increased atmospheric co2,50 billion tons of co2 per year,no,yes
request-175-2-0,human activity,industrial processes,yes,yes
request-175-2-1,industrial processes,release of co2,yes,no
request-175-2-2,release of co2,accumulation in atmosphere,yes,yes
request-175-2-3,accumulation in atmosphere,50 billion tons of co2 per year,no,yes
request-175-3-0,human activity,transportation,no,yes
request-175-3-1,transportation,emission of co2 from vehicles,yes,yes
request-175-3-2,emission of co2 from vehicles,contribution to annual co2 total,yes,yes
request-175-3-3,contribution to annual co2 total,50 billion tons of co2 per year,no,yes
request-175-4-0,human activity,agriculture,yes,yes
request-175-4-1,agriculture,landuse changes,yes,yes
request-175-4-2,landuse changes,release of stored carbon,yes,yes
request-175-4-3,release of stored carbon,increased co2 emissions,yes,no
request-175-4-4,increased co2 emissions,50 billion tons of co2 per year,no,no
request-175-5-0,human activity,energy production,yes,no
request-175-5-1,energy production,fossil fuel combustion,no,yes
request-175-5-2,fossil fuel combustion,direct co2 emissions,yes,no
request-175-5-3,direct co2 emissions,annual co2 accumulation,yes,no
request-175-5-4,annual co2 accumulation,50 billion tons of co2 per year,no,yes
request-175-6-0,human activity,consumption patterns,yes,yes
request-175-6-1,consumption patterns,demand for fossil fuelbased products,yes,yes
request-175-6-2,demand for fossil fuelbased products,increased production emissions,yes,no
request-175-6-3,increased production emissions,higher annual co2 output,yes,yes
request-175-6-4,higher annual co2 output,50 billion tons of co2 per year,no,yes
request-175-7-0,human activity,urbanization,yes,yes
request-175-7-1,urbanization,infrastructure development,yes,yes
request-175-7-2,infrastructure development,increased energy demand,yes,yes
request-175-7-3,increased energy demand,fossil fuel reliance,yes,yes
request-175-7-4,fossil fuel reliance,elevated co2 emissions,yes,no
request-175-7-5,elevated co2 emissions,50 billion tons of co2 per year,no,yes
request-175-8-0,human activity,technological advancements,yes,yes
request-175-8-1,technological advancements,efficiency improvements,yes,yes
request-175-8-2,efficiency improvements,reduced perunit emissions,"yes efficiency improvements typically lead to reduced perunit emissions because they allow for the same amount of work to be done with less energy input, thus reducing the amount of emissions produced per unit of output",yes
request-175-8-3,reduced perunit emissions,offset by increased consumption,no,yes
request-175-8-4,offset by increased consumption,continued high co2 emissions,yes,no
request-175-8-5,continued high co2 emissions,50 billion tons of co2 per year,no,no
request-175-9-0,human activity,global trade,yes,yes
request-175-9-1,global trade,increased shipping and aviation,yes,yes
request-175-9-2,increased shipping and aviation,higher fuel consumption,yes,no
request-175-9-3,higher fuel consumption,greater co2 emissions,yes,no
request-175-9-4,greater co2 emissions,contribution to annual total,yes,no
request-175-9-5,contribution to annual total,50 billion tons of co2 per year,no,yes
request-175-10-0,human activity,waste management,yes,no
request-175-10-1,waste management,decomposition in landfills,yes,yes
request-175-10-2,decomposition in landfills,methane production,yes,yes
request-175-10-3,methane production,conversion to co2,"yes methane (ch4) can be converted to carbon dioxide (co2) through oxidation processes, such as combustion or microbial oxidation",no
request-175-10-4,conversion to co2,addition to annual co2 total,yes,no
request-175-10-5,addition to annual co2 total,50 billion tons of co2 per year,no,yes
request-175-11-0,human activity,dietary choices,yes,no
request-175-11-1,dietary choices,livestock farming,no,yes
request-175-11-2,livestock farming,methane and co2 emissions,yes,yes
request-175-11-3,methane and co2 emissions,agricultural emissions,no,yes
request-175-11-4,agricultural emissions,part of annual co2 total,yes,yes
request-175-11-5,part of annual co2 total,50 billion tons of co2 per year,yes,yes
request-175-12-0,human activity,population growth,yes,"no population growth does not cause human activity; rather, human activity influences population growth"
request-175-12-1,population growth,increased resource demand,"yes population growth typically leads to increased demand for resources such as food, water, and energy, as more people require these resources for their daily needs",yes
request-175-12-2,increased resource demand,expanded industrial activity,yes,yes
request-175-12-3,expanded industrial activity,higher emissions output,yes,no
request-175-12-4,higher emissions output,annual co2 accumulation,yes,no
request-175-12-5,annual co2 accumulation,50 billion tons of co2 per year,no,yes
request-175-13-0,human activity,economic growth,yes,no
request-175-13-1,economic growth,industrial expansion,yes,"yes industrial expansion is often associated with economic growth as it can lead to increased production, job creation, and improved efficiency however, this relationship can be complex and varies depending on the context and how the expansion is managed"
request-175-13-2,industrial expansion,increased energy use,yes,no
request-175-13-3,increased energy use,fossil fuel dependence,no,yes
request-175-13-4,fossil fuel dependence,elevated co2 emissions,yes,no
request-175-13-5,elevated co2 emissions,50 billion tons of co2 per year,no,yes
request-175-14-0,human activity,lack of renewable energy adoption,no,"no lack of renewable energy adoption does not cause human activity, but it may contribute to environmental impacts associated with human activities human activity is driven by a wide range of factors, including economic, social, and technological influences renewable energy adoption can mitigate some of the negative environmental effects of human activities, but it is not a direct cause of human activity itself"
request-175-14-1,lack of renewable energy adoption,continued fossil fuel use,"yes lack of renewable energy adoption can contribute to continued fossil fuel use, as there would be fewer incentives and alternatives to switch away from fossil fuels",no
request-175-14-2,continued fossil fuel use,persistent co2 emissions,yes,no
request-175-14-3,persistent co2 emissions,annual contribution,yes,yes
request-175-14-4,annual contribution,50 billion tons of co2 per year,no,yes
request-175-15-0,human activity,inefficient energy use,yes,no
request-175-15-1,inefficient energy use,wasted energy,yes,yes
request-175-15-2,wasted energy,increased fossil fuel consumption,yes,yes
request-175-15-3,increased fossil fuel consumption,higher co2 output,yes,no
request-175-15-4,higher co2 output,annual emissions total,no,yes
request-175-15-5,annual emissions total,50 billion tons of co2 per year,no,yes
request-175-16-0,human activity,delayed climate action,yes,no
request-175-16-1,delayed climate action,slow transition to renewables,yes,yes
request-175-16-2,slow transition to renewables,prolonged fossil fuel reliance,yes,yes
request-175-16-3,prolonged fossil fuel reliance,sustained high co2 emissions,yes,no
request-175-16-4,sustained high co2 emissions,50 billion tons of co2 per year,no,no
request-175-17-0,human activity,insufficient carbon capture,yes,no
request-175-17-1,insufficient carbon capture,unmitigated emissions,yes,yes
request-175-17-2,unmitigated emissions,accumulation of co2,yes,no
request-175-17-3,accumulation of co2,annual increase,yes,yes
request-175-17-4,annual increase,50 billion tons of co2 per year,no,no
request-175-18-0,human activity,consumption of fossil fuels for heat,yes,yes
request-175-18-1,consumption of fossil fuels for heat,direct emissions from heating,yes,yes
request-175-18-2,direct emissions from heating,local and global co2 contribution,yes,no
request-175-18-3,local and global co2 contribution,part of the annual total,yes,yes
request-175-18-4,part of the annual total,50 billion tons of co2 per year,no,yes
request-175-19-0,human activity,industrial manufacturing,yes,yes
request-175-19-1,industrial manufacturing,process emissions,yes,yes
request-175-19-2,process emissions,chemical reactions releasing co2,yes,yes
request-175-19-3,chemical reactions releasing co2,industrial co2 output,yes,"no industrial co2 output refers to the release of carbon dioxide from industrial processes, such as the burning of fossil fuels co2 is a stable molecule and does not readily undergo chemical reactions to release more co2 it is a greenhouse gas that remains in the atmosphere for a long time, contributing to global warming however, certain chemical reactions, such as those occurring in the atmosphere with water vapor, can lead to the formation of carbonic acid, which can then dissolve in water bodies, but this is a different process from the direct release of co2 from industrial sources"
request-175-19-4,industrial co2 output,part of annual emissions,yes,yes
request-175-19-5,part of annual emissions,50 billion tons of co2 per year,yes,yes
request-175-20-0,human activity,limited public awareness,no,yes
request-175-20-1,limited public awareness,inaction on emission reduction,yes,no
request-175-20-2,inaction on emission reduction,unchanged behaviors,no,no
request-175-20-3,unchanged behaviors,continued high emissions,yes,no
request-175-20-4,continued high emissions,annual co2 total,yes,no
request-175-20-5,annual co2 total,50 billion tons of co2 per year,no,yes
request-175-21-0,human activity,policy and regulation,yes,yes
request-175-21-1,policy and regulation,inadequate emission standards,no,yes
request-175-21-2,inadequate emission standards,excessive emissions allowed,no,yes
request-175-21-3,excessive emissions allowed,high annual co2 output,yes,no
request-175-21-4,high annual co2 output,50 billion tons of co2 per year,no,yes
request-175-22-0,human activity,fossil fuel subsidies,no,no
request-175-22-1,fossil fuel subsidies,encouraged fossil fuel use,yes,no
request-175-22-2,encouraged fossil fuel use,market dominance of fossil fuels,yes,yes
request-175-22-3,market dominance of fossil fuels,high co2 emissions,yes,no
request-175-22-4,high co2 emissions,annual contribution,no,no
request-175-22-5,annual contribution,50 billion tons of co2 per year,no,yes
request-175-23-0,human activity,investment in fossil fuel infrastructure,yes,yes
request-175-23-1,investment in fossil fuel infrastructure,longterm fossil fuel commitment,yes,yes
request-175-23-2,longterm fossil fuel commitment,sustained co2 emissions,yes,no
request-175-23-3,sustained co2 emissions,annual emissions,no,yes
request-175-23-4,annual emissions,50 billion tons of co2 per year,no,yes
request-175-24-0,human activity,research and development focus,yes,yes
request-175-24-1,research and development focus,prioritization of fossil fuel technology,no,yes
request-175-24-2,prioritization of fossil fuel technology,continued fossil fuel innovation,no,yes
request-175-24-3,continued fossil fuel innovation,prolonged co2 emissions,yes,no
request-175-24-4,prolonged co2 emissions,annual emissions total,no,yes
request-175-24-5,annual emissions total,50 billion tons of co2 per year,no,yes
request-175-25-0,human activity,global cooperation challenges,yes,yes
request-175-25-1,global cooperation challenges,ineffective international agreements,no,yes
request-175-25-2,ineffective international agreements,unregulated emissions,yes,yes
request-175-25-3,unregulated emissions,high annual co2 output,yes,no
request-175-25-4,high annual co2 output,50 billion tons of co2 per year,no,yes
request-175-26-0,human activity,economic prioritization over environment,yes,yes
request-175-26-1,economic prioritization over environment,neglect of sustainable practices,yes,yes
request-175-26-2,neglect of sustainable practices,increased emissions,yes,no
request-175-26-3,increased emissions,annual co2 accumulation,yes,no
request-175-26-4,annual co2 accumulation,50 billion tons of co2 per year,no,yes
request-175-27-0,human activity,urban planning,yes,no
request-175-27-1,urban planning,cardependent infrastructure,no,no
request-175-27-2,cardependent infrastructure,high transportation emissions,no,no
request-175-27-3,high transportation emissions,contribution to annual co2,yes,yes
request-175-27-4,contribution to annual co2,50 billion tons of co2 per year,no,yes
request-175-28-0,human activity,consumerism,yes,yes
request-175-28-1,consumerism,high demand for goods,yes,yes
request-175-28-2,high demand for goods,increased production emissions,"yes high demand for goods often leads to increased production, which in turn can result in higher emissions if the production processes are not energy-efficient or rely on fossil fuels",no
request-175-28-3,increased production emissions,elevated annual co2,yes,no
request-175-28-4,elevated annual co2,50 billion tons of co2 per year,no,yes
request-175-29-0,human activity,limited renewable energy incentives,no,no
request-175-29-1,limited renewable energy incentives,slow adoption of clean energy,yes,no
request-175-29-2,slow adoption of clean energy,continued fossil fuel use,yes,yes
request-175-29-3,continued fossil fuel use,high co2 emissions,yes,no
request-175-29-4,high co2 emissions,annual total,no,no
request-175-29-5,annual total,50 billion tons of co2 per year,no,no
request-175-30-0,human activity,industrial agriculture practices,yes,yes
request-175-30-1,industrial agriculture practices,synthetic fertilizer use,yes,no
request-175-30-2,synthetic fertilizer use,nitrous oxide emissions,yes,no
request-175-30-3,nitrous oxide emissions,conversion and addition to co2,yes,no
request-175-30-4,conversion and addition to co2,part of annual emissions,yes,yes
request-175-30-5,part of annual emissions,50 billion tons of co2 per year,yes,yes
request-175-31-0,human activity,overconsumption of resources,yes,yes
request-175-31-1,overconsumption of resources,expanded industrial production,no,yes
request-175-31-2,expanded industrial production,increased energy demand,yes,yes
request-175-31-3,increased energy demand,fossil fuelbased energy,no,no
request-175-31-4,fossil fuelbased energy,high co2 emissions,yes,no
request-175-31-5,high co2 emissions,annual contribution,no,no
request-175-31-6,annual contribution,50 billion tons of co2 per year,no,yes
request-175-32-0,human activity,inadequate public transportation,no,no
request-175-32-1,inadequate public transportation,increased personal vehicle use,yes,no
request-175-32-2,increased personal vehicle use,higher emissions from transport,yes,no
request-175-32-3,higher emissions from transport,part of annual co2 total,yes,yes
request-175-32-4,part of annual co2 total,50 billion tons of co2 per year,yes,yes
request-175-33-0,human activity,fast fashion and textile waste,yes,yes
request-175-33-1,fast fashion and textile waste,increased production and transportation,yes,yes
request-175-33-2,increased production and transportation,elevated emissions,yes,yes
request-175-33-3,elevated emissions,contribution to annual co2,yes,yes
request-175-33-4,contribution to annual co2,50 billion tons of co2 per year,no,yes
request-175-34-0,human activity,digital technologies,no,yes
request-175-34-1,digital technologies,energy consumption for data centers,yes,no
request-175-34-2,energy consumption for data centers,fossil fuelbased electricity,yes,yes
request-175-34-3,fossil fuelbased electricity,co2 emissions from energy use,yes,yes
request-175-34-4,co2 emissions from energy use,part of annual total,yes,yes
request-175-34-5,part of annual total,50 billion tons of co2 per year,no,yes
request-175-35-0,human activity,cryptocurrency mining,yes,yes
request-175-35-1,cryptocurrency mining,high energy demand,yes,no
request-175-35-2,high energy demand,fossil fuelpowered electricity,no,no
request-175-35-3,fossil fuelpowered electricity,significant co2 emissions,yes,yes
request-175-35-4,significant co2 emissions,annual contribution,yes,yes
request-175-35-5,annual contribution,50 billion tons of co2 per year,no,yes
request-175-36-0,human activity,air travel,no,yes
request-175-36-1,air travel,emissions from aviation fuel,yes,yes
request-175-36-2,emissions from aviation fuel,direct co2 release,yes,yes
request-175-36-3,direct co2 release,part of annual emissions,yes,yes
request-175-36-4,part of annual emissions,50 billion tons of co2 per year,yes,yes
request-175-37-0,human activity,maritime shipping,no,yes
request-175-37-1,maritime shipping,heavy fuel oil consumption,yes,yes
request-175-37-2,heavy fuel oil consumption,high co2 emissions,yes,no
request-175-37-3,high co2 emissions,contribution to annual total,yes,no
request-175-37-4,contribution to annual total,50 billion tons of co2 per year,no,yes
request-175-38-0,human activity,landfill waste,yes,no
request-175-38-1,landfill waste,methane emissions from decomposition,"yes landfill waste causes methane emissions from decomposition when organic waste decomposes anaerobically (without oxygen) in landfills, it produces methane, a potent greenhouse gas","yes methane emissions from decomposition are a byproduct of organic matter breaking down in landfills, which are a significant source of landfill waste"
request-175-38-2,methane emissions from decomposition,conversion to co2,"yes methane (ch4) is a potent greenhouse gas, and during its decomposition, it can be converted to carbon dioxide (co2) through various natural and microbial processes this conversion contributes to the overall greenhouse effect",no
request-175-38-3,conversion to co2,addition to annual co2,no,no
request-175-38-4,addition to annual co2,50 billion tons of co2 per year,no,yes
request-175-39-0,human activity,natural gas production and transport,no,yes
request-175-39-1,natural gas production and transport,methane leaks,yes,yes
request-175-39-2,methane leaks,conversion to co2,"yes methane (ch4) is a potent greenhouse gas, and when it leaks into the atmosphere, it can eventually be oxidized by hydroxyl radicals (oh) to form carbon dioxide (co2) however, this conversion process takes time, and the immediate impact of methane leaks is the increase in atmospheric methane levels, which contribute to global warming",no
request-175-39-3,conversion to co2,increased atmospheric co2,no,no
request-175-39-4,increased atmospheric co2,annual emissions,no,yes
request-175-39-5,annual emissions,50 billion tons of co2 per year,no,yes
request-175-40-0,human activity,coal mining,yes,yes
request-175-40-1,coal mining,methane release,yes,no
request-175-40-2,methane release,conversion to co2,yes,no
request-175-40-3,conversion to co2,contribution to annual co2,yes,yes
request-175-40-4,contribution to annual co2,50 billion tons of co2 per year,no,yes
request-175-41-0,human activity,oil drilling and refining,yes,yes
request-175-41-1,oil drilling and refining,flaring and venting,yes,no
request-175-41-2,flaring and venting,co2 and methane emissions,yes,yes
request-175-41-3,co2 and methane emissions,conversion and addition to annual co2,yes,yes
request-175-41-4,conversion and addition to annual co2,50 billion tons of co2 per year,no,yes
request-175-42-0,human activity,cement production,yes,yes
request-175-42-1,cement production,chemical process emissions,yes,yes
request-175-42-2,chemical process emissions,direct co2 release,yes,no
request-175-42-3,direct co2 release,part of annual emissions,yes,yes
request-175-42-4,part of annual emissions,50 billion tons of co2 per year,yes,yes
request-175-43-0,human activity,steel manufacturing,yes,yes
request-175-43-1,steel manufacturing,fossil fuel use in production,yes,yes
request-175-43-2,fossil fuel use in production,co2 emissions,yes,no
request-175-43-3,co2 emissions,annual contribution,no,yes
request-175-43-4,annual contribution,50 billion tons of co2 per year,no,yes
request-175-44-0,human activity,aluminum production,yes,yes
request-175-44-1,aluminum production,high energy consumption,yes,no
request-175-44-2,high energy consumption,fossil fuelbased electricity,no,yes
request-175-44-3,fossil fuelbased electricity,co2 emissions,yes,no
request-175-44-4,co2 emissions,part of annual total,yes,yes
request-175-44-5,part of annual total,50 billion tons of co2 per year,no,yes
request-175-45-0,human activity,chemical manufacturing,yes,yes
request-175-45-1,chemical manufacturing,process emissions and energy use,yes,no
request-175-45-2,process emissions and energy use,co2 release,yes,yes
request-175-45-3,co2 release,annual emissions,yes,yes
request-175-45-4,annual emissions,50 billion tons of co2 per year,no,yes
request-175-46-0,human activity,paper production,yes,yes
request-175-46-1,paper production,deforestation and energy use,yes,yes
request-175-46-2,deforestation and energy use,co2 emissions,yes,no
request-175-46-3,co2 emissions,contribution to annual total,yes,yes
request-175-46-4,contribution to annual total,50 billion tons of co2 per year,no,yes
request-175-47-0,human activity,textile production,yes,yes
request-175-47-1,textile production,energyintensive processes,yes,yes
request-175-47-2,energyintensive processes,fossil fuel reliance,yes,yes
request-175-47-3,fossil fuel reliance,co2 emissions,yes,no
request-175-47-4,co2 emissions,part of annual co2,no,no
request-175-47-5,part of annual co2,50 billion tons of co2 per year,no,yes
request-175-48-0,human activity,food processing and packaging,yes,yes
request-175-48-1,food processing and packaging,energy consumption,yes,no
request-175-48-2,energy consumption,fossil fuel use,no,yes
request-175-48-3,fossil fuel use,co2 emissions,yes,no
request-175-48-4,co2 emissions,annual contribution,no,yes
request-175-48-5,annual contribution,50 billion tons of co2 per year,no,yes
request-175-49-0,human activity,construction industry,yes,yes
request-175-49-1,construction industry,material production and transport,yes,yes
request-175-49-2,material production and transport,fossil fuel use,yes,yes
request-175-49-3,fossil fuel use,co2 emissions,yes,no
request-175-49-4,co2 emissions,part of annual total,yes,yes
request-175-49-5,part of annual total,50 billion tons of co2 per year,no,yes
request-175-50-0,human activity,electronics manufacturing,yes,yes
request-175-50-1,electronics manufacturing,energyintensive production,yes,yes
request-175-50-2,energyintensive production,fossil fuelbased energy,no,yes
request-175-50-3,fossil fuelbased energy,co2 emissions,yes,no
request-175-50-4,co2 emissions,annual contribution,no,yes
request-175-50-5,annual contribution,50 billion tons of co2 per year,no,yes
request-175-51-0,human activity,mining operations,yes,yes
request-175-51-1,mining operations,energy use and machinery,yes,yes
request-175-51-2,energy use and machinery,fossil fuel consumption,yes,yes
request-175-51-3,fossil fuel consumption,co2 emissions,yes,no
request-175-51-4,co2 emissions,part of annual total,yes,yes
request-175-51-5,part of annual total,50 billion tons of co2 per year,no,yes
request-175-52-0,human activity,drilling and extraction,yes,yes
request-175-52-1,drilling and extraction,flaring and energy use,"yes drilling and extraction often involve flaring, which is the burning of natural gas that cannot be processed or sold this process also contributes to energy use",no
request-175-52-2,flaring and energy use,co2 emissions,yes,yes
request-175-52-3,co2 emissions,annual contribution,no,yes
request-175-52-4,annual contribution,50 billion tons of co2 per year,no,yes
request-175-53-0,human activity,transportation infrastructure,yes,yes
request-175-53-1,transportation infrastructure,construction and maintenance,yes,yes
request-175-53-2,construction and maintenance,fossil fuel use,no,yes
request-175-53-3,fossil fuel use,co2 emissions,yes,no
request-175-53-4,co2 emissions,part of annual total,yes,yes
request-175-53-5,part of annual total,50 billion tons of co2 per year,no,yes
request-175-54-0,human activity,tourism,yes,yes
request-175-54-1,tourism,air travel and accommodation,yes,yes
request-175-54-2,air travel and accommodation,energy consumption,yes,no
request-175-54-3,energy consumption,fossil fuel use,no,yes
request-175-54-4,fossil fuel use,co2 emissions,yes,no
request-175-54-5,co2 emissions,annual contribution,no,yes
request-175-54-6,annual contribution,50 billion tons of co2 per year,no,yes
request-175-55-0,human activity,sports and entertainment,yes,yes
request-175-55-1,sports and entertainment,energyintensive events,yes,no
request-175-55-2,energyintensive events,fossil fuelbased energy,no,yes
request-175-55-3,fossil fuelbased energy,co2 emissions,yes,no
request-175-55-4,co2 emissions,part of annual total,yes,yes
request-175-55-5,part of annual total,50 billion tons of co2 per year,no,yes
request-175-56-0,human activity,military activities,no,yes
request-175-56-1,military activities,fuel consumption and operations,yes,no
request-175-56-2,fuel consumption and operations,co2 emissions,yes,no
request-175-56-3,co2 emissions,annual contribution,no,yes
request-175-56-4,annual contribution,50 billion tons of co2 per year,no,yes
request-175-57-0,human activity,space exploration,no,yes
request-175-57-1,space exploration,rocket launches,yes,yes
request-175-57-2,rocket launches,fossil fuel combustion,no,no
request-175-57-3,fossil fuel combustion,co2 emissions,yes,no
request-175-57-4,co2 emissions,part of annual total,yes,yes
request-175-57-5,part of annual total,50 billion tons of co2 per year,no,yes
request-175-58-0,human activity,education sector,no,no
request-175-58-1,education sector,energy use in schools,yes,no
request-175-58-2,energy use in schools,fossil fuel reliance,yes,yes
request-175-58-3,fossil fuel reliance,co2 emissions,yes,no
request-175-58-4,co2 emissions,annual contribution,no,yes
request-175-58-5,annual contribution,50 billion tons of co2 per year,no,yes
request-175-59-0,human activity,healthcare systems,yes,no
request-175-59-1,healthcare systems,energy consumption,yes,no
request-175-59-2,energy consumption,fossil fuelbased energy,no,yes
request-175-59-3,fossil fuelbased energy,co2 emissions,yes,no
request-175-59-4,co2 emissions,part of annual total,yes,yes
request-175-59-5,part of annual total,50 billion tons of co2 per year,no,yes
request-175-60-0,human activity,fashion industry,yes,yes
request-175-60-1,fashion industry,overproduction and waste,yes,yes
request-175-60-2,overproduction and waste,increased energy use,yes,yes
request-175-60-3,increased energy use,fossil fuel emissions,yes,no
request-175-60-4,fossil fuel emissions,annual co2 contribution,yes,yes
request-175-60-5,annual co2 contribution,50 billion tons of co2 per year,no,yes
request-175-61-0,human activity,singleuse plastics,no,yes
request-175-61-1,singleuse plastics,production from fossil fuels,yes,no
request-175-61-2,production from fossil fuels,co2 emissions,yes,yes
request-175-61-3,co2 emissions,part of annual total,yes,yes
request-175-61-4,part of annual total,50 billion tons of co2 per year,no,yes
request-175-62-0,human activity,food waste,yes,no
request-175-62-1,food waste,decomposition in landfills,yes,no
request-175-62-2,decomposition in landfills,methane emissions,yes,yes
request-175-62-3,methane emissions,conversion to co2,"yes methane (ch4) is a potent greenhouse gas, and when it is emitted into the atmosphere, it can eventually be converted to carbon dioxide (co2) through a series of chemical reactions this process is facilitated by the presence of sunlight and other atmospheric conditions",no
request-175-62-4,conversion to co2,annual addition,no,yes
request-175-62-5,annual addition,50 billion tons of co2 per year,no,yes
request-175-63-0,human activity,overfishing,yes,no
request-175-63-1,overfishing,increased fuel consumption,no,no
request-175-63-2,increased fuel consumption,co2 emissions from fishing fleets,yes,no
request-175-63-3,co2 emissions from fishing fleets,part of annual co2,yes,no
request-175-63-4,part of annual co2,50 billion tons of co2 per year,no,yes
request-175-64-0,human activity,illegal logging,yes,yes
request-175-64-1,illegal logging,deforestation,yes,no
request-175-64-2,deforestation,reduced carbon sink,yes,no
request-175-64-3,reduced carbon sink,increased atmospheric co2,yes,no
request-175-64-4,increased atmospheric co2,annual contribution,no,yes
request-175-64-5,annual contribution,50 billion tons of co2 per year,no,yes
request-175-65-0,human activity,urban sprawl,yes,yes
request-175-65-1,urban sprawl,increased vehicle miles,yes,yes
request-175-65-2,increased vehicle miles,higher transportation emissions,yes,no
request-175-65-3,higher transportation emissions,part of annual co2,yes,yes
request-175-65-4,part of annual co2,50 billion tons of co2 per year,no,yes
request-175-66-0,human activity,lack of circular economy practices,yes,"no lack of circular economy practices does not cause human activity, but rather the absence of these practices can lead to less efficient use of resources and increased environmental impact circular economy practices aim to minimize waste and make the most of resources, but human activity itself is not caused by the lack of these practices"
request-175-66-1,lack of circular economy practices,increased waste and production,"yes lack of circular economy practices often leads to increased waste and production, as materials are not recycled or reused, leading to a linear 'take-make-dispose' model that is less efficient and more wasteful",yes
request-175-66-2,increased waste and production,elevated emissions,yes,no
request-175-66-3,elevated emissions,annual co2 total,yes,yes
request-175-66-4,annual co2 total,50 billion tons of co2 per year,no,yes
request-175-67-0,human activity,inefficient supply chains,yes,no
request-175-67-1,inefficient supply chains,increased transportation needs,yes,no
request-175-67-2,increased transportation needs,fossil fuel use,yes,no
request-175-67-3,fossil fuel use,co2 emissions,yes,no
request-175-67-4,co2 emissions,part of annual total,yes,yes
request-175-67-5,part of annual total,50 billion tons of co2 per year,no,yes
request-175-68-0,human activity,consumer preference for large vehicles,no,no
request-175-68-1,consumer preference for large vehicles,increased fuel consumption,no,no
request-175-68-2,increased fuel consumption,higher emissions,yes,yes
request-175-68-3,higher emissions,annual co2 contribution,yes,yes
request-175-68-4,annual co2 contribution,50 billion tons of co2 per year,no,yes
request-175-69-0,human activity,resistance to lifestyle changes,yes,no
request-175-69-1,resistance to lifestyle changes,continued highemission behaviors,yes,no
request-175-69-2,continued highemission behaviors,sustained co2 emissions,yes,no
request-175-69-3,sustained co2 emissions,annual total,no,yes
request-175-69-4,annual total,50 billion tons of co2 per year,no,no
request-175-70-0,human activity,political lobbying against climate policies,yes,"no political lobbying against climate policies may influence the decision-making process, but it does not directly cause human activity human activity, such as industrial processes, transportation, and agriculture, continues independently of political lobbying lobbying can impact the regulatory environment, which in turn can affect the extent and nature of human activities, but it is not a direct cause"
request-175-70-1,political lobbying against climate policies,delayed emission regulations,"yes political lobbying against climate policies can lead to delayed emission regulations, as it may influence policymakers and affect the legislative process","yes delayed emission regulations can lead to political lobbying against climate policies, as industries and other stakeholders may seek to prevent or delay the implementation of stricter regulations that could affect their operations and profitability"
request-175-70-2,delayed emission regulations,continued fossil fuel use,yes,no
request-175-70-3,continued fossil fuel use,high annual co2 emissions,yes,no
request-175-70-4,high annual co2 emissions,50 billion tons of co2 per year,no,yes
request-175-71-0,human activity,public misinformation on climate,yes,no
request-175-71-1,public misinformation on climate,inaction on emission reduction,yes,yes
request-175-71-2,inaction on emission reduction,unchanged behaviors,no,no
request-175-71-3,unchanged behaviors,continued high emissions,yes,no
request-175-71-4,continued high emissions,annual co2 total,yes,no
request-175-71-5,annual co2 total,50 billion tons of co2 per year,no,yes
request-175-72-0,human activity,economic dependence on fossil fuels,yes,yes
request-175-72-1,economic dependence on fossil fuels,resistance to transition,yes,no
request-175-72-2,resistance to transition,prolonged co2 emissions,no,no
request-175-72-3,prolonged co2 emissions,annual contribution,no,yes
request-175-72-4,annual contribution,50 billion tons of co2 per year,no,yes
request-175-73-0,human activity,limited international cooperation,no,no
request-175-73-1,limited international cooperation,ineffective global emission reduction,yes,yes
request-175-73-2,ineffective global emission reduction,continued high co2 output,yes,no
request-175-73-3,continued high co2 output,annual total,no,no
request-175-73-4,annual total,50 billion tons of co2 per year,no,no
request-175-74-0,human activity,vested interests in fossil fuel industry,yes,no
request-175-74-1,vested interests in fossil fuel industry,blocking of clean energy adoption,yes,yes
request-175-74-2,blocking of clean energy adoption,continued reliance on fossil fuels,yes,yes
request-175-74-3,continued reliance on fossil fuels,high annual co2 emissions,yes,no
request-175-74-4,high annual co2 emissions,50 billion tons of co2 per year,no,yes
request-175-75-0,human activity,shortterm economic prioritization,yes,yes
request-175-75-1,shortterm economic prioritization,neglect of longterm sustainability,yes,yes
request-175-75-2,neglect of longterm sustainability,increased emissions,yes,yes
request-175-75-3,increased emissions,annual co2 accumulation,yes,no
request-175-75-4,annual co2 accumulation,50 billion tons of co2 per year,no,yes
request-175-76-0,human activity,lack of carbon pricing,no,no
request-175-76-1,lack of carbon pricing,no financial incentive to reduce,"yes lack of carbon pricing removes a financial incentive for reducing emissions, as there is no market-based penalty for emitting greenhouse gases",no
request-175-76-2,no financial incentive to reduce,continued high emissions,no,no
request-175-76-3,continued high emissions,annual co2 total,yes,no
request-175-76-4,annual co2 total,50 billion tons of co2 per year,no,yes
request-175-77-0,human activity,insufficient research on alternatives,no,no
