custom_id,cause,effect,Does_cause_lead_to_effect,Does_effect_lead_to_cause_SWITCH
request-163-44-5,atmospheric co2 levels,climate change,yes,no
request-163-45-0,human activity,nanotechnology,yes,no
request-163-45-1,nanotechnology,unforeseen environmental consequences,yes,no
request-163-45-2,unforeseen environmental consequences,ecosystem stress,yes,yes
request-163-45-3,ecosystem stress,climate regulation systems impact,yes,yes
request-163-45-4,climate regulation systems impact,climate change,no,yes
request-163-46-0,human activity,3d printing,yes,yes
request-163-46-1,3d printing,material waste,yes,no
request-163-46-2,material waste,landfill contribution,yes,yes
request-163-46-3,landfill contribution,methane emissions,yes,yes
request-163-46-4,methane emissions,greenhouse gas effect,yes,yes
request-163-46-5,greenhouse gas effect,climate change,yes,yes
request-163-47-0,human activity,blockchain technology,yes,no
request-163-47-1,blockchain technology,energyintensive operations,yes,no
request-163-47-2,energyintensive operations,high electricity demand,yes,yes
request-163-47-3,high electricity demand,fossil fuel power plants,yes,no
request-163-47-4,fossil fuel power plants,co2 emissions,yes,no
request-163-47-5,co2 emissions,climate change,yes,no
request-163-48-0,human activity,cryptocurrency mining,yes,yes
request-163-48-1,cryptocurrency mining,hardware obsolescence,yes,no
request-163-48-2,hardware obsolescence,electronic waste,yes,no
request-163-48-3,electronic waste,toxic chemical release,yes,no
request-163-48-4,toxic chemical release,environmental degradation,yes,yes
request-163-48-5,environmental degradation,climate change,yes,yes
request-163-49-0,human activity,social inequality,yes,yes
request-163-49-1,social inequality,resource access disparity,yes,yes
request-163-49-2,resource access disparity,unsustainable resource use,yes,yes
request-163-49-3,unsustainable resource use,environmental degradation,yes,yes
request-163-49-4,environmental degradation,climate change,yes,yes
request-163-50-0,human activity,political instability,yes,yes
request-163-50-1,political instability,conflict,yes,yes
request-163-50-2,conflict,infrastructure damage,yes,yes
request-163-50-3,infrastructure damage,economic downturn,yes,no
request-163-50-4,economic downturn,reduced sustainability efforts,yes,no
request-163-50-5,reduced sustainability efforts,climate change,no,no
request-163-51-0,human activity,cultural practices,yes,no
request-163-51-1,cultural practices,traditional resource use,yes,yes
request-163-51-2,traditional resource use,overexploitation,yes,no
request-163-51-3,overexploitation,environmental degradation,yes,yes
request-163-51-4,environmental degradation,climate change,yes,yes
request-163-52-0,human activity,fashion trends,yes,no
request-163-52-1,fashion trends,rapid consumption cycles,yes,yes
request-163-52-2,rapid consumption cycles,textile industry emissions,yes,yes
request-163-52-3,textile industry emissions,climate change,yes,yes
request-163-53-0,human activity,beauty industry,yes,yes
request-163-53-1,beauty industry,chemical use,yes,no
request-163-53-2,chemical use,water pollution,yes,no
request-163-53-3,water pollution,aquatic life decline,yes,no
request-163-53-4,aquatic life decline,ecosystem service loss,yes,yes
request-163-53-5,ecosystem service loss,climate regulation impairment,yes,yes
request-163-53-6,climate regulation impairment,climate change,yes,yes
request-163-54-0,human activity,pharmaceutical industry,yes,yes
request-163-54-1,pharmaceutical industry,drug development,yes,yes
request-163-54-2,drug development,chemical pollution,yes,no
request-163-54-3,chemical pollution,ecosystem disruption,yes,yes
request-163-54-4,ecosystem disruption,carbon cycle impact,yes,yes
request-163-54-5,carbon cycle impact,climate change,yes,yes
request-163-55-0,human activity,fast food industry,yes,yes
request-163-55-1,fast food industry,packaging waste,yes,no
request-163-55-2,packaging waste,plastic pollution,yes,yes
request-163-55-3,plastic pollution,ocean health decline,yes,no
request-163-55-4,ocean health decline,carbon sequestration reduction,yes,no
request-163-55-5,carbon sequestration reduction,climate change,no,yes
request-163-56-0,human activity,education system,yes,no
request-163-56-1,education system,curriculum content,yes,no
request-163-56-2,curriculum content,environmental awareness,yes,yes
request-163-56-3,environmental awareness,individual actions,yes,yes
request-163-56-4,individual actions,collective impact,yes,no
request-163-56-5,collective impact,climate change mitigation,no,yes
request-163-56-6,climate change mitigation,climate change,no,no
request-163-57-0,human activity,research funding,yes,no
request-163-57-1,research funding,scientific discovery,no,no
request-163-57-2,scientific discovery,technological solutions,yes,no
request-163-57-3,technological solutions,emission reduction technologies,yes,yes
request-163-57-4,emission reduction technologies,climate change,no,no
request-163-58-0,human activity,entrepreneurship,yes,yes
request-163-58-1,entrepreneurship,innovative startups,yes,yes
request-163-58-2,innovative startups,sustainable solutions,yes,yes
request-163-58-3,sustainable solutions,market shift,yes,no
request-163-58-4,market shift,reduced emissions,no,yes
request-163-58-5,reduced emissions,climate change,no,no
request-163-59-0,human activity,corporate practices,yes,no
request-163-59-1,corporate practices,greenwashing,yes,no
request-163-59-2,greenwashing,misdirected resources,yes,yes
request-163-59-3,misdirected resources,ineffective climate action,yes,yes
request-163-59-4,ineffective climate action,climate change,no,no
request-163-60-0,human activity,shareholder primacy,yes,no
request-163-60-1,shareholder primacy,shortterm profit focus,yes,no
request-163-60-2,shortterm profit focus,unsustainable business models,yes,yes
request-163-60-3,unsustainable business models,environmental degradation,yes,yes
request-163-60-4,environmental degradation,climate change,yes,yes
request-163-61-0,human activity,global connectivity,yes,no
request-163-61-1,global connectivity,increased travel,yes,yes
request-163-61-2,increased travel,emissions from aviation,yes,no
request-163-61-3,emissions from aviation,climate change,yes,yes
request-163-62-0,human activity,remote work,yes,yes
request-163-62-1,remote work,reduced commuting,yes,no
request-163-62-2,reduced commuting,lower emissions,yes,no
request-163-62-3,lower emissions,climate change mitigation,yes,yes
request-163-62-4,climate change mitigation,climate change,no,no
request-163-63-0,human activity,urban gardening,yes,yes
request-163-63-1,urban gardening,local food production,yes,no
request-163-63-2,local food production,reduced transportation emissions,yes,no
request-163-63-3,reduced transportation emissions,climate change,no,no
request-163-64-0,human activity,community initiatives,yes,yes
request-163-64-1,community initiatives,collective action,yes,yes
request-163-64-2,collective action,policy influence,yes,yes
request-163-64-3,policy influence,climate change legislation,yes,yes
request-163-64-4,climate change legislation,emission reductions,yes,no
request-163-64-5,emission reductions,climate change,no,no
request-163-65-0,human activity,individual choices,yes,yes
request-163-65-1,individual choices,sustainable lifestyle,no,yes
request-163-65-2,sustainable lifestyle,reduced carbon footprint,yes,yes
request-163-65-3,reduced carbon footprint,climate change mitigation,yes,yes
request-163-65-4,climate change mitigation,climate change,no,no
request-163-66-0,human activity,social norms,yes,yes
request-163-66-1,social norms,behavioral shifts,yes,yes
request-163-66-2,behavioral shifts,market demand for sustainability,yes,yes
request-163-66-3,market demand for sustainability,corporate sustainability efforts,yes,yes
request-163-66-4,corporate sustainability efforts,emission reduction,yes,yes
request-163-66-5,emission reduction,climate change,no,no
request-163-67-0,human activity,education for sustainability,yes,yes
request-163-67-1,education for sustainability,increased environmental awareness,yes,yes
request-163-67-2,increased environmental awareness,proenvironmental behaviors,yes,yes
request-163-67-3,proenvironmental behaviors,reduced emissions,yes,yes
request-163-67-4,reduced emissions,climate change,no,no
request-163-68-0,human activity,policy enforcement,no,no
request-163-68-1,policy enforcement,compliance,no,no
request-163-68-2,compliance,emission standards met,yes,yes
request-163-68-3,emission standards met,pollution control,yes,yes
request-163-68-4,pollution control,climate change mitigation,no,no
request-163-68-5,climate change mitigation,climate change,no,no
request-163-69-0,human activity,technological leapfrogging,yes,no
request-163-69-1,technological leapfrogging,adoption of clean energy,no,yes
request-163-69-2,adoption of clean energy,fossil fuel displacement,yes,yes
request-163-69-3,fossil fuel displacement,co2 emission decrease,yes,yes
request-163-69-4,co2 emission decrease,climate change,no,no
request-163-70-0,human activity,circular economy practices,yes,yes
request-163-70-1,circular economy practices,waste reduction,yes,yes
request-163-70-2,waste reduction,resource efficiency,yes,yes
request-163-70-3,resource efficiency,lower emissions,yes,no
request-163-70-4,lower emissions,climate change,no,no
request-163-71-0,human activity,sustainable agriculture,yes,yes
request-163-71-1,sustainable agriculture,soil carbon sequestration,yes,yes
request-163-71-2,soil carbon sequestration,atmospheric co2 reduction,yes,yes
request-163-71-3,atmospheric co2 reduction,climate change mitigation,yes,yes
request-163-71-4,climate change mitigation,climate change,no,no
request-163-72-0,human activity,reforestation efforts,yes,no
request-163-72-1,reforestation efforts,forest regrowth,yes,yes
request-163-72-2,forest regrowth,carbon dioxide absorption,yes,no
request-163-72-3,carbon dioxide absorption,climate change,no,no
request-163-73-0,human activity,ocean fertilization,yes,no
request-163-73-1,ocean fertilization,phytoplankton growth,yes,yes
request-163-73-2,phytoplankton growth,co2 absorption,yes,yes
request-163-73-3,co2 absorption,climate change mitigation,yes,yes
request-163-73-4,climate change mitigation,climate change,no,no
request-163-74-0,human activity,bioengineering,no,no
request-163-74-1,bioengineering,carbon capture technologies,no,no
request-163-74-2,carbon capture technologies,atmospheric co2 removal,yes,yes
request-163-74-3,atmospheric co2 removal,climate change,no,no
request-163-75-0,human activity,spacebased solar power,no,no
request-163-75-1,spacebased solar power,renewable energy source,yes,no
request-163-75-2,renewable energy source,fossil fuel replacement,yes,yes
request-163-75-3,fossil fuel replacement,co2 emission reduction,yes,yes
request-163-75-4,co2 emission reduction,climate change,no,no
request-163-76-0,human activity,advanced nuclear power,no,no
request-163-76-1,advanced nuclear power,lowcarbon energy,yes,no
request-163-76-2,lowcarbon energy,emission decrease,yes,yes
request-163-76-3,emission decrease,climate change,no,no
request-163-77-0,human activity,fusion energy research,yes,yes
request-163-77-1,fusion energy research,breakthrough achievements,yes,yes
request-163-77-2,breakthrough achievements,zerocarbon energy,no,no
request-163-77-3,zerocarbon energy,global warming reversal,no,no
request-163-77-4,global warming reversal,climate change,no,no
request-163-78-0,human activity,geoengineering,yes,no
request-163-78-1,geoengineering,atmospheric aerosol injection,yes,no
request-163-78-2,atmospheric aerosol injection,global cooling effect,no,no
request-163-78-3,global cooling effect,climate change,no,no
request-163-79-0,human activity,carbon tax implementation,yes,yes
request-163-79-1,carbon tax implementation,economic incentives,yes,no
request-163-79-2,economic incentives,emission reduction,yes,yes
request-163-79-3,emission reduction,climate change,no,no
request-163-80-0,human activity,green bond investment,yes,no
request-163-80-1,green bond investment,sustainable infrastructure,yes,yes
request-163-80-2,sustainable infrastructure,reduced environmental impact,yes,no
request-163-80-3,reduced environmental impact,climate change,no,no
request-163-81-0,human activity,ecological restoration,yes,no
request-163-81-1,ecological restoration,habitat recovery,yes,yes
request-163-81-2,habitat recovery,biodiversity increase,yes,yes
request-163-81-3,biodiversity increase,ecosystem resilience,yes,no
request-163-81-4,ecosystem resilience,climate regulation,yes,yes
request-163-81-5,climate regulation,climate change,no,no
request-163-82-0,human activity,mindful consumption,yes,no
request-163-82-1,mindful consumption,reduced waste,yes,yes
request-163-82-2,reduced waste,lower methane emissions,yes,no
request-163-82-3,lower methane emissions,climate change,no,no
request-163-83-0,human activity,climateresilient infrastructure,no,no
request-163-83-1,climateresilient infrastructure,disaster risk reduction,yes,yes
request-163-83-2,disaster risk reduction,climate change impact minimization,no,yes
request-163-83-3,climate change impact minimization,climate change,no,no
request-163-84-0,human activity,international climate agreements,yes,no
request-163-84-1,international climate agreements,global cooperation,yes,no
request-163-84-2,global cooperation,unified emission targets,no,no
request-163-84-3,unified emission targets,climate change,no,no
request-163-85-0,human activity,climate change denial,yes,no
request-163-85-1,climate change denial,delayed action,yes,no
request-163-85-2,delayed action,exacerbated climate impacts,yes,yes
request-163-85-3,exacerbated climate impacts,climate change,no,yes
request-163-86-0,human activity,fossil fuel lobbying,yes,no
request-163-86-1,fossil fuel lobbying,policy influence,yes,yes
request-163-86-2,policy influence,weakened environmental regulations,yes,yes
request-163-86-3,weakened environmental regulations,increased emissions,yes,no
request-163-86-4,increased emissions,climate change,yes,no
request-163-87-0,human activity,green technology investments,yes,no
request-163-87-1,green technology investments,clean energy transition,yes,yes
request-163-87-2,clean energy transition,reduced reliance on fossil fuels,yes,yes
request-163-87-3,reduced reliance on fossil fuels,co2 emission decline,yes,yes
request-163-87-4,co2 emission decline,climate change,no,no
request-163-88-0,human activity,sustainable fashion,no,yes
request-163-88-1,sustainable fashion,reduced textile waste,yes,yes
request-163-88-2,reduced textile waste,lower methane from landfills,yes,no
request-163-88-3,lower methane from landfills,climate change,yes,no
request-163-89-0,human activity,plantbased diets,no,no
request-163-89-1,plantbased diets,livestock reduction,yes,no
request-163-89-2,livestock reduction,methane emission decrease,yes,no
request-163-89-3,methane emission decrease,climate change,no,no
request-163-90-0,human activity,renewable energy subsidies,no,no
request-163-90-1,renewable energy subsidies,solar and wind adoption,yes,yes
request-163-90-2,solar and wind adoption,fossil fuel displacement,yes,yes
request-163-90-3,fossil fuel displacement,co2 reduction,yes,yes
request-163-90-4,co2 reduction,climate change,no,no
request-163-91-0,human activity,electric vehicle adoption,yes,yes
request-163-91-1,electric vehicle adoption,reduced tailpipe emissions,yes,yes
request-163-91-2,reduced tailpipe emissions,air quality improvement,yes,no
request-163-91-3,air quality improvement,climate change mitigation,no,yes
request-163-91-4,climate change mitigation,climate change,no,no
request-163-92-0,human activity,smart grid implementation,yes,yes
request-163-92-1,smart grid implementation,energy efficiency,yes,no
request-163-92-2,energy efficiency,lower energy demand,no,yes
request-163-92-3,lower energy demand,reduced emissions,yes,no
request-163-92-4,reduced emissions,climate change,no,no
request-163-93-0,human activity,climateresilient agriculture,yes,no
request-163-93-1,climateresilient agriculture,crop yield stability,yes,no
request-163-93-2,crop yield stability,food security,no,no
request-163-93-3,food security,reduced pressure on land,no,no
request-163-93-4,reduced pressure on land,forest preservation,no,yes
request-163-93-5,forest preservation,carbon sequestration,yes,no
request-163-93-6,carbon sequestration,climate change,no,no
request-163-94-0,human activity,ocean conservation,yes,no
request-163-94-1,ocean conservation,marine protected areas,yes,yes
request-163-94-2,marine protected areas,biodiversity preservation,yes,yes
request-163-94-3,biodiversity preservation,ecosystem service maintenance,yes,yes
request-163-94-4,ecosystem service maintenance,climate regulation,yes,yes
request-163-94-5,climate regulation,climate change,no,no
request-163-95-0,human activity,sustainable urban planning,yes,no
request-163-95-1,sustainable urban planning,green infrastructure,yes,yes
request-163-95-2,green infrastructure,urban heat island mitigation,yes,yes
request-163-95-3,urban heat island mitigation,local climate regulation,yes,yes
request-163-95-4,local climate regulation,climate change,no,no
request-163-96-0,human activity,climate education,yes,no
request-163-96-1,climate education,increased public awareness,yes,no
request-163-96-2,increased public awareness,behavioral changes,yes,yes
request-163-96-3,behavioral changes,emission reduction,yes,yes
request-163-96-4,emission reduction,climate change,no,no
request-163-97-0,human activity,policy advocacy,yes,no
request-163-97-1,policy advocacy,environmental legislation,yes,yes
request-163-97-2,environmental legislation,emission standards,yes,yes
request-163-97-3,emission standards,pollution reduction,yes,no
request-163-97-4,pollution reduction,climate change,no,no
request-163-98-0,human activity,technological optimism,yes,no
request-163-98-1,technological optimism,innovation in clean tech,yes,yes
request-163-98-2,innovation in clean tech,scalable solutions,yes,yes
request-163-98-3,scalable solutions,global emission decrease,no,no
request-163-98-4,global emission decrease,climate change,no,no
request-163-99-0,human activity,philanthropic efforts,yes,no
request-163-99-1,philanthropic efforts,climate change mitigation projects,no,no
request-163-99-2,climate change mitigation projects,direct impact,yes,no
request-163-99-3,direct impact,climate change,no,yes
request-163-100-0,human activity,communityled initiatives,yes,yes
request-163-100-1,communityled initiatives,local emission reductions,yes,no
request-163-100-2,local emission reductions,global movement,no,no
request-163-100-3,global movement,climate change,yes,no
request-163-101-0,human activity,shareholder activism,yes,no
request-163-101-1,shareholder activism,corporate sustainability,no,no
request-163-101-2,corporate sustainability,reduced environmental footprint,yes,no
request-163-101-3,reduced environmental footprint,climate change,no,no
request-163-102-0,human activity,green marketing,yes,no
request-163-102-1,green marketing,consumer preference shift,yes,no
request-163-102-2,consumer preference shift,sustainable product demand,yes,yes
request-163-102-3,sustainable product demand,reduced unsustainable practices,yes,yes
request-163-102-4,reduced unsustainable practices,climate change,no,no
request-163-103-0,human activity,carbon offset purchases,yes,no
request-163-103-1,carbon offset purchases,funding for emission reduction,yes,yes
request-163-103-2,funding for emission reduction,project implementation,yes,yes
request-163-103-3,project implementation,climate change,no,no
request-163-104-0,human activity,veganism,no,no
request-163-104-1,veganism,livestock industry decline,no,no
request-163-104-2,livestock industry decline,methane emission reduction,yes,no
request-163-104-3,methane emission reduction,climate change,no,no
request-163-105-0,human activity,sustainable packaging,no,no
request-163-105-1,sustainable packaging,plastic reduction,yes,yes
request-163-105-2,plastic reduction,lower methane from waste,yes,no
request-163-105-3,lower methane from waste,climate change,no,no
request-163-106-0,human activity,secondhand economy,yes,yes
request-163-106-1,secondhand economy,reduced production demand,yes,no
request-163-106-2,reduced production demand,lower industrial emissions,yes,no
request-163-106-3,lower industrial emissions,climate change,no,no
request-163-107-0,human activity,minimalism,yes,no
request-163-107-1,minimalism,reduced consumption,yes,yes
request-163-107-2,reduced consumption,lower resource extraction,yes,no
request-163-107-3,lower resource extraction,environmental preservation,yes,yes
request-163-107-4,environmental preservation,climate change,no,no
request-163-108-0,human activity,climate litigation,yes,no
request-163-108-1,climate litigation,legal precedents,yes,yes
request-163-108-2,legal precedents,corporate accountability,yes,yes
request-163-108-3,corporate accountability,emission reduction,no,yes
request-163-108-4,emission reduction,climate change,no,no
request-163-109-0,human activity,fossil fuel divestment,no,no
request-163-109-1,fossil fuel divestment,economic pressure,yes,yes
request-163-109-2,economic pressure,industry transition <step,no,yes
request-164-0-0,burning fossil fuels,releases carbon dioxide,yes,yes
request-164-0-1,releases carbon dioxide,increases greenhouse gases in atmosphere,yes,yes
request-164-0-2,increases greenhouse gases in atmosphere,enhances greenhouse effect,yes,yes
request-164-0-3,enhances greenhouse effect,traps more heat,yes,yes
request-164-0-4,traps more heat,leads to global warming,no,yes
request-164-1-0,burning fossil fuels,leads to deforestation for energy production,yes,no
request-164-1-1,leads to deforestation for energy production,reduces carbon sinks,yes,yes
request-164-1-2,reduces carbon sinks,decreases co2 absorption,yes,yes
request-164-1-3,decreases co2 absorption,increases atmospheric co2,yes,no
request-164-1-4,increases atmospheric co2,contributes to global warming,yes,yes
request-164-2-0,burning fossil fuels,leads to extraction and transport of fossil fuels,yes,yes
request-164-2-1,leads to extraction and transport of fossil fuels,causes methane leaks,yes,yes
request-164-2-2,causes methane leaks,releases potent greenhouse gas,yes,yes
request-164-2-3,releases potent greenhouse gas,amplifies global warming,yes,yes
request-164-3-0,burning fossil fuels,supports industrial growth,yes,yes
request-164-3-1,supports industrial growth,increases energy demand,yes,yes
request-164-3-2,increases energy demand,leads to more fossil fuel extraction,yes,yes
request-164-3-3,leads to more fossil fuel extraction,releases more co2,yes,yes
request-164-3-4,releases more co2,accelerates global warming,yes,yes
request-164-4-0,burning fossil fuels,releases chlorofluorocarbons,no,no
request-164-4-1,releases chlorofluorocarbons,depletes ozone layer,yes,yes
request-164-4-2,depletes ozone layer,allows more uv radiation,yes,yes
request-164-4-3,allows more uv radiation,disrupts climate patterns,yes,no
request-164-4-4,disrupts climate patterns,contributes to global warming,yes,yes
request-164-5-0,burning fossil fuels,increases global temperatures,yes,no
request-164-5-1,increases global temperatures,melts polar ice caps,yes,yes
request-164-5-2,melts polar ice caps,reduces earth's albedo,yes,yes
request-164-5-3,reduces earth's albedo,absorbs more heat,yes,no
request-164-5-4,absorbs more heat,amplifies global warming,yes,yes
request-164-6-0,burning fossil fuels,increases atmospheric co2,yes,yes
request-164-6-1,increases atmospheric co2,absorbed by oceans,yes,no
request-164-6-2,absorbed by oceans,causes ocean acidification,yes,yes
request-164-6-3,causes ocean acidification,impacts marine ecosystems,yes,yes
request-164-6-4,impacts marine ecosystems,disrupts carbon cycle,yes,yes
request-164-6-5,disrupts carbon cycle,indirectly contributes to global warming,yes,yes
request-165-0-0,burning biomass,releases carbon dioxide,yes,no
request-165-0-1,releases carbon dioxide,increases greenhouse gases in atmosphere,yes,yes
request-165-0-2,increases greenhouse gases in atmosphere,traps more heat,yes,no
request-165-0-3,traps more heat,leads to global warming,no,yes
request-165-1-0,burning biomass,produces methane emissions,no,no
request-165-1-1,produces methane emissions,increases greenhouse gases in atmosphere,yes,yes
request-165-1-2,increases greenhouse gases in atmosphere,enhances radiative forcing,yes,no
request-165-1-3,enhances radiative forcing,causes global warming,yes,yes
request-165-2-0,burning biomass,leads to deforestation,yes,no
request-165-2-1,leads to deforestation,reduces carbon sinks,no,no
request-165-2-2,reduces carbon sinks,allows more co2 to accumulate,yes,yes
request-165-2-3,allows more co2 to accumulate,exacerbates global warming,yes,no
request-165-3-0,burning biomass,generates black carbon,yes,no
request-165-3-1,generates black carbon,deposits on ice and snow,yes,yes
request-165-3-2,deposits on ice and snow,accelerates melting,no,no
request-165-3-3,accelerates melting,contributes to global warming,yes,yes
request-165-4-0,burning biomass,emits volatile organic compounds,yes,no
request-165-4-1,emits volatile organic compounds,reacts to form ozone,yes,no
request-165-4-2,reacts to form ozone,increases tropospheric ozone levels,yes,no
request-165-4-3,increases tropospheric ozone levels,amplifies global warming,yes,yes
request-165-5-0,burning biomass,creates air pollution,yes,no
request-165-5-1,creates air pollution,impacts human health,yes,yes
request-165-5-2,impacts human health,leads to increased energy consumption,no,yes
request-165-5-3,leads to increased energy consumption,indirectly contributes to global warming,yes,yes
request-166-0-0,heat from gas emissions absorbed by oceans,increased ocean temperature,yes,yes
request-166-0-1,increased ocean temperature,thermal expansion of seawater,yes,no
request-166-0-2,thermal expansion of seawater,stratification of ocean layers,yes,yes
request-166-0-3,stratification of ocean layers,slowing of ocean vertical mixing,yes,yes
request-166-1-0,heat from gas emissions absorbed by oceans,increased ocean temperature,yes,yes
request-166-1-1,increased ocean temperature,reduced density of surface water,yes,no
request-166-1-2,reduced density of surface water,weakened thermohaline circulation,yes,yes
request-166-1-3,weakened thermohaline circulation,decreased deepwater formation,yes,yes
request-166-1-4,decreased deepwater formation,slowing of ocean vertical mixing,yes,yes
request-166-2-0,heat from gas emissions absorbed by oceans,accelerated melting of polar ice caps,yes,no
request-166-2-1,accelerated melting of polar ice caps,increased freshwater input into oceans,yes,no
request-166-2-2,increased freshwater input into oceans,reduced surface water density,yes,no
request-166-2-3,reduced surface water density,enhanced stratification,no,no
request-166-2-4,enhanced stratification,slowing of ocean vertical mixing,yes,yes
request-166-3-0,heat from gas emissions absorbed by oceans,altered global wind patterns,yes,no
request-166-3-1,altered global wind patterns,shift in ocean surface stress,yes,yes
request-166-3-2,shift in ocean surface stress,modified ocean gyre circulation,yes,yes
request-166-3-3,modified ocean gyre circulation,reduced vertical shear and mixing,no,yes
request-166-3-4,reduced vertical shear and mixing,slowing of ocean vertical mixing,yes,no
request-166-4-0,heat from gas emissions absorbed by oceans,changes in phytoplankton communities,yes,no
request-166-4-1,changes in phytoplankton communities,altered biological pump efficiency,yes,yes
request-166-4-2,altered biological pump efficiency,modified carbon sequestration,yes,yes
request-166-4-3,modified carbon sequestration,impacted ocean chemistry and density gradients,yes,yes
request-166-4-4,impacted ocean chemistry and density gradients,slowing of ocean vertical mixing,yes,yes
request-167-0-0,heat from gas emissions absorbed by oceans,increased ocean temperatures,yes,yes
request-167-0-1,increased ocean temperatures,reduced oxygen solubility in water,yes,no
request-167-0-2,reduced oxygen solubility in water,ocean deoxygenation,yes,no
request-167-1-0,heat from gas emissions absorbed by oceans,increased ocean temperatures,yes,yes
request-167-1-1,increased ocean temperatures,enhanced stratification of ocean layers,yes,no
request-167-1-2,enhanced stratification of ocean layers,reduced vertical mixing and oxygen distribution,yes,yes
request-167-1-3,reduced vertical mixing and oxygen distribution,ocean deoxygenation,yes,yes
request-167-2-0,heat from gas emissions absorbed by oceans,increased ocean temperatures,yes,yes
request-167-2-1,increased ocean temperatures,stimulated growth of oxygenconsuming organisms,yes,no
request-167-2-2,stimulated growth of oxygenconsuming organisms,increased biological oxygen demand,yes,yes
request-167-2-3,increased biological oxygen demand,ocean deoxygenation,yes,yes
request-167-3-0,heat from gas emissions absorbed by oceans,increased ocean temperatures,yes,yes
request-167-3-1,increased ocean temperatures,changes in phytoplankton communities and reduced photosynthesis,yes,no
request-167-3-2,changes in phytoplankton communities and reduced photosynthesis,decreased oxygen production,yes,yes
request-167-3-3,decreased oxygen production,ocean deoxygenation,yes,no
request-167-4-0,heat from gas emissions absorbed by oceans,altered wind patterns and ocean circulation,yes,yes
request-167-4-1,altered wind patterns and ocean circulation,reduced upwelling and nutrient supply,yes,no
request-167-4-2,reduced upwelling and nutrient supply,decreased primary production and oxygen levels,yes,no
request-167-4-3,decreased primary production and oxygen levels,ocean deoxygenation,yes,yes
request-168-0-0,fossil fuel co2 emissions,increased atmospheric co2 concentrations,yes,no
request-168-0-1,increased atmospheric co2 concentrations,enhanced greenhouse effect,yes,yes
request-168-0-2,enhanced greenhouse effect,global warming,yes,yes
request-168-0-3,global warming,polar ice cap melting,yes,no
request-168-0-4,polar ice cap melting,freshwater input into oceans,yes,no
request-168-0-5,freshwater input into oceans,ocean stratification,yes,no
request-168-0-6,ocean stratification,reduced ocean mixing,yes,yes
request-168-0-7,reduced ocean mixing,decreased carbonate ion availability,yes,no
request-168-0-8,decreased carbonate ion availability,ocean acidification,yes,yes
request-168-1-0,fossil fuel co2 emissions,increased atmospheric co2 concentrations,yes,no
request-168-1-1,increased atmospheric co2 concentrations,co2 dissolution in ocean surface waters,yes,no
request-168-1-2,co2 dissolution in ocean surface waters,formation of carbonic acid,yes,yes
request-168-1-3,formation of carbonic acid,decreased ocean ph,no,yes
request-168-1-4,decreased ocean ph,ocean acidification,yes,no
request-168-2-0,fossil fuel co2 emissions,increased atmospheric co2 concentrations,yes,no
request-168-2-1,increased atmospheric co2 concentrations,enhanced greenhouse effect,yes,yes
request-168-2-2,enhanced greenhouse effect,global warming,yes,yes
request-168-2-3,global warming,increased ocean temperatures,yes,no
request-168-2-4,increased ocean temperatures,reduced oxygen solubility,yes,no
request-168-2-5,reduced oxygen solubility,ocean deoxygenation,yes,no
request-168-2-6,ocean deoxygenation,shifts in microbial communities,yes,yes
request-168-2-7,shifts in microbial communities,increased co2 production by microbes,yes,yes
request-168-2-8,increased co2 production by microbes,ocean acidification,yes,no
request-168-3-0,fossil fuel co2 emissions,increased atmospheric co2 concentrations,yes,no
request-168-3-1,increased atmospheric co2 concentrations,co2 dissolution in ocean surface waters,yes,no
request-168-3-2,co2 dissolution in ocean surface waters,increased dissolved inorganic carbon,yes,yes
request-168-3-3,increased dissolved inorganic carbon,shifts in phytoplankton communities,yes,no
request-168-3-4,shifts in phytoplankton communities,reduced calcification rates,yes,yes
request-168-3-5,reduced calcification rates,decreased carbonate ion availability,yes,yes
request-168-3-6,decreased carbonate ion availability,ocean acidification,yes,yes
request-168-4-0,fossil fuel co2 emissions,increased atmospheric co2 concentrations,yes,no
request-168-4-1,increased atmospheric co2 concentrations,enhanced greenhouse effect,yes,yes
request-168-4-2,enhanced greenhouse effect,global warming,yes,yes
request-168-4-3,global warming,changes in ocean circulation patterns,yes,no
request-168-4-4,changes in ocean circulation patterns,upwelling of co2rich deep water,yes,yes
request-168-4-5,upwelling of co2rich deep water,increased co2 in surface waters,yes,no
request-168-4-6,increased co2 in surface waters,ocean acidification,yes,no
request-169-0-0,heat,high temperatures,yes,yes
request-169-0-1,high temperatures,increased risk of dehydration,yes,no
request-169-0-2,increased risk of dehydration,hot weather deaths,yes,yes
request-169-1-0,heat,high temperatures,yes,yes
request-169-1-1,high temperatures,heat exhaustion,yes,no
request-169-1-2,heat exhaustion,hot weather deaths,no,no
request-169-2-0,heat,high temperatures,yes,yes
request-169-2-1,high temperatures,heat stroke,yes,yes
request-169-2-2,heat stroke,hot weather deaths,yes,yes
request-169-3-0,heat,high temperatures,yes,yes
request-169-3-1,high temperatures,increased energy consumption,yes,no
request-169-3-2,increased energy consumption,power outages,no,no
request-169-3-3,power outages,disruption of medical services,yes,no
request-169-3-4,disruption of medical services,hot weather deaths,no,no
request-169-4-0,heat,high temperatures,yes,yes
request-169-4-1,high temperatures,increased energy consumption,yes,no
request-169-4-2,increased energy consumption,power outages,no,no
request-169-4-3,power outages,lack of air conditioning,yes,no
