custom_id,cause,effect,Does_cause_lead_to_effect,Does_effect_lead_to_cause_SWITCH
request-156-2-2,methane emissions,radiative forcing,yes,no
request-156-2-3,radiative forcing,climate system disruption,yes,no
request-156-2-4,climate system disruption,global warming,no,yes
request-156-3-0,human activity,industrial processes,yes,no
request-156-3-1,industrial processes,nitrous oxide emissions,yes,yes
request-156-3-2,nitrous oxide emissions,stratospheric ozone depletion,yes,no
request-156-3-3,stratospheric ozone depletion,ultraviolet radiation absorption,no,yes
request-156-3-4,ultraviolet radiation absorption,atmospheric warming,yes,no
request-156-3-5,atmospheric warming,global warming,no,no
request-156-4-0,human activity,land use changes,yes,no
request-156-4-1,land use changes,albedo reduction,yes,no
request-156-4-2,albedo reduction,increased solar absorption,yes,yes
request-156-4-3,increased solar absorption,surface temperature rise,yes,no
request-156-4-4,surface temperature rise,global warming,no,yes
request-156-5-0,human activity,waste management,yes,no
request-156-5-1,waste management,landfill methane release,no,no
request-156-5-2,landfill methane release,tropospheric heating,yes,yes
request-156-5-3,tropospheric heating,climatic imbalance,yes,yes
request-156-5-4,climatic imbalance,global warming,yes,yes
request-156-6-0,human activity,transportation networks,yes,yes
request-156-6-1,transportation networks,carbonintensive energy use,yes,no
request-156-6-2,carbonintensive energy use,cumulative emissions,yes,no
request-156-6-3,cumulative emissions,ocean acidification,yes,no
request-156-6-4,ocean acidification,climate feedback loops,no,no
request-156-6-5,climate feedback loops,global warming,no,yes
request-156-7-0,human activity,coal mining,yes,no
request-156-7-1,coal mining,fugitive methane release,yes,no
request-156-7-2,fugitive methane release,atmospheric concentration increase,yes,no
request-156-7-3,atmospheric concentration increase,thermal energy retention,yes,yes
request-156-7-4,thermal energy retention,global warming  ,yes,no
request-157-0-0,human activity,burning fossil fuels,yes,no
request-157-0-1,burning fossil fuels,co₂ emissions,yes,no
request-157-0-2,co₂ emissions,enhanced greenhouse effect,yes,no
request-157-0-3,enhanced greenhouse effect,global warming,yes,no
request-157-1-0,human activity,deforestation,yes,no
request-157-1-1,deforestation,reduced carbon sequestration,yes,no
request-157-1-2,reduced carbon sequestration,atmospheric co₂ accumulation,yes,no
request-157-1-3,atmospheric co₂ accumulation,global warming,yes,no
request-157-2-0,human activity,industrial agriculture,yes,no
request-157-2-1,industrial agriculture,nitrous oxide emissions,yes,no
request-157-2-2,nitrous oxide emissions,stratospheric ozone depletion,yes,no
request-157-2-3,stratospheric ozone depletion,global warming,no,no
request-157-3-0,human activity,livestock farming,yes,no
request-157-3-1,livestock farming,methane emissions,yes,no
request-157-3-2,methane emissions,radiative forcing increase,yes,yes
request-157-3-3,radiative forcing increase,global warming,yes,yes
request-157-4-0,human activity,refrigerant use,yes,no
request-157-4-1,refrigerant use,hydrofluorocarbon release,yes,no
request-157-4-2,hydrofluorocarbon release,infrared radiation trapping,yes,no
request-157-4-3,infrared radiation trapping,global warming,yes,no
request-157-5-0,human activity,urban sprawl,yes,no
request-157-5-1,urban sprawl,increased energy consumption,yes,no
request-157-5-2,increased energy consumption,fossil fuel combustion,yes,no
request-157-5-3,fossil fuel combustion,global warming,yes,no
request-157-6-0,human activity,plastic production,yes,no
request-157-6-1,plastic production,petrochemical emissions,yes,no
request-157-6-2,petrochemical emissions,tropospheric heating,yes,no
request-157-6-3,tropospheric heating,global warming,no,yes
request-157-7-0,human activity,landfill waste decomposition,yes,no
request-157-7-1,landfill waste decomposition,methane leakage,yes,no
request-157-7-2,methane leakage,atmospheric warming,yes,yes
request-157-7-3,atmospheric warming,global warming,no,no
request-157-8-0,human activity,coal mining,yes,no
request-157-8-1,coal mining,fugitive methane release,yes,no
request-157-8-2,fugitive methane release,greenhouse gas amplification,yes,yes
request-157-8-3,greenhouse gas amplification,global warming,yes,yes
request-157-9-0,human activity,air travel expansion,yes,no
request-157-9-1,air travel expansion,jet fuel consumption,yes,no
request-157-9-2,jet fuel consumption,highaltitude emissions,yes,no
request-157-9-3,highaltitude emissions,global warming,yes,no
request-158-0-0,global warming,rising global temperatures,yes,no
request-158-0-1,rising global temperatures,accelerated ice sheet disintegration,yes,yes
request-158-0-2,accelerated ice sheet disintegration,catastrophic sea level rise,yes,yes
request-158-0-3,catastrophic sea level rise,submersion of continental shelves,yes,no
request-158-0-4,submersion of continental shelves,collapse of terrestrial habitats,yes,no
request-158-0-5,collapse of terrestrial habitats,extinction of landbased species,yes,yes
request-158-0-6,extinction of landbased species,end of life on earth,no,yes
request-158-1-0,global warming,intensified greenhouse gas accumulation,yes,yes
request-158-1-1,intensified greenhouse gas accumulation,prolonged megadroughts,yes,yes
request-158-1-2,prolonged megadroughts,desertification of arable land,yes,no
request-158-1-3,desertification of arable land,agricultural system failure,yes,yes
request-158-1-4,agricultural system failure,human societal collapse,yes,yes
request-158-1-5,human societal collapse,loss of planetary stewardship,yes,yes
request-158-1-6,loss of planetary stewardship,unchecked environmental degradation,yes,yes
request-158-1-7,unchecked environmental degradation,end of life on earth,yes,no
request-158-2-0,global warming,permafrost methane release,yes,yes
request-158-2-1,permafrost methane release,exponential atmospheric heating,no,yes
request-158-2-2,exponential atmospheric heating,boiling of oceanic basins,no,no
request-158-2-3,boiling of oceanic basins,evaporation of surface water,yes,no
request-158-2-4,evaporation of surface water,termination of hydrologic cycles,no,no
request-158-2-5,termination of hydrologic cycles,sterilization of earth's crust,no,no
request-158-2-6,sterilization of earth's crust,end of life on earth,yes,no
request-158-3-0,global warming,tropical ocean heating,yes,no
request-158-3-1,tropical ocean heating,mass coral bleaching,yes,no
request-158-3-2,mass coral bleaching,collapse of reef ecosystems,yes,no
request-158-3-3,collapse of reef ecosystems,disintegration of marine food webs,yes,yes
request-158-3-4,disintegration of marine food webs,starvation of apex predators,yes,yes
request-158-3-5,starvation of apex predators,biospherewide trophic cascade,no,no
request-158-3-6,biospherewide trophic cascade,end of life on earth,no,no
request-158-4-0,global warming,stratospheric jet stream destabilization,yes,no
request-158-4-1,stratospheric jet stream destabilization,permanent climate zone shifts,no,no
request-158-4-2,permanent climate zone shifts,breakdown of seasonal patterns,yes,yes
request-158-4-3,breakdown of seasonal patterns,failure of reproductive cycles,yes,no
request-158-4-4,failure of reproductive cycles,synchronized species extinctions,no,yes
request-158-4-5,synchronized species extinctions,irreversible biosphere collapse,no,yes
request-158-4-6,irreversible biosphere collapse,end of life on earth,no,no
request-158-5-0,global warming,anaerobic ocean expansion,yes,no
request-158-5-1,anaerobic ocean expansion,proliferation of sulfurreducing bacteria,yes,no
request-158-5-2,proliferation of sulfurreducing bacteria,toxic hydrogen sulfide emissions,yes,no
request-158-5-3,toxic hydrogen sulfide emissions,atmosphere poisoning,yes,no
request-158-5-4,atmosphere poisoning,oxidative metabolism failure,yes,no
request-158-5-5,oxidative metabolism failure,panplanetary asphyxiation,no,yes
request-158-5-6,panplanetary asphyxiation,end of life on earth,yes,no
request-159-0-0,fuel poverty,cold home,yes,no
request-159-0-1,cold home,hypothermia,yes,no
request-159-0-2,hypothermia,death,yes,no
request-159-1-0,fuel poverty,cold home,yes,no
request-159-1-1,cold home,respiratory diseases,"cold indoor temperatures can increase the risk of respiratory infections, but they are not a direct cause of respiratory diseases",no
request-159-1-2,respiratory diseases,respiratory failure,yes,no
request-159-1-3,respiratory failure,death,yes,no
request-159-2-0,fuel poverty,cold home,yes,no
request-159-2-1,cold home,weakened immune system,no,no
request-159-2-2,weakened immune system,severe infection,yes,yes
request-159-2-3,severe infection,death,yes,no
request-159-3-0,fuel poverty,mental health deterioration,yes,no
request-159-3-1,mental health deterioration,suicide,"mental health deterioration can be a significant risk factor for suicide, but it is not the sole cause suicide often results from a combination of various factors, including psychological, social, environmental, and biological influences",no
request-159-3-2,suicide,death,yes,no
request-159-4-0,fuel poverty,unsafe heating practices,yes,yes
request-159-4-1,unsafe heating practices,fire,yes,yes
request-159-4-2,fire,death,yes,no
request-159-5-0,fuel poverty,unsafe heating practices,yes,yes
request-159-5-1,unsafe heating practices,carbon monoxide poisoning,yes,no
request-159-5-2,carbon monoxide poisoning,death,yes,no
request-159-6-0,fuel poverty,inadequate nutrition,yes,no
request-159-6-1,inadequate nutrition,malnutrition,yes,no
request-159-6-2,malnutrition,organ failure,yes,yes
request-159-6-3,organ failure,death,yes,no
request-159-7-0,fuel poverty,social isolation,yes,no
request-159-7-1,social isolation,depression,yes,yes
request-159-7-2,depression,suicide,"depression is a significant risk factor for suicide, but it does not directly cause it on its own suicide is influenced by multiple factors, including mental health conditions, personal circumstances, and environmental factors","no suicide is an outcome often associated with depression, not a cause depression can increase the risk of suicidal thoughts and behaviors"
request-159-7-3,suicide,death,yes,no
request-159-8-0,fuel poverty,cold home,yes,no
request-159-8-1,cold home,cardiovascular stress,yes,no
request-159-8-2,cardiovascular stress,heart attack,yes,yes
request-159-8-3,heart attack,death,yes,no
request-160-0-0,climate change,rising global temperatures,no,no
request-160-0-1,rising global temperatures,polar ice melt,yes,no
request-160-0-2,polar ice melt,sea level rise,yes,no
request-160-0-3,sea level rise,coastal flooding,yes,no
request-160-0-4,coastal flooding,flooding,no,no
request-160-1-0,climate change,increased atmospheric moisture,yes,no
request-160-1-1,increased atmospheric moisture,heavy rainfall events,yes,no
request-160-1-2,heavy rainfall events,riverine flooding,yes,no
request-160-1-3,riverine flooding,flooding,yes,no
request-160-2-0,climate change,warmer ocean temperatures,yes,no
request-160-2-1,warmer ocean temperatures,intensified hurricanes,yes,no
request-160-2-2,intensified hurricanes,storm surges,yes,no
request-160-2-3,storm surges,coastal flooding,yes,no
request-160-2-4,coastal flooding,flooding,no,no
request-160-3-0,climate change,glacial retreat,yes,no
request-160-3-1,glacial retreat,glacial lake outbursts,yes,no
request-160-3-2,glacial lake outbursts,sudden flooding,yes,yes
request-160-3-3,sudden flooding,flooding,no,no
request-160-4-0,climate change,altered precipitation patterns,yes,no
request-160-4-1,altered precipitation patterns,increased snowmelt,yes,no
request-160-4-2,increased snowmelt,river overflow,yes,no
request-160-4-3,river overflow,flooding,yes,no
request-160-5-0,climate change,permafrost thawing,yes,yes
request-160-5-1,permafrost thawing,land instability,yes,no
request-160-5-2,land instability,landslide dams,yes,yes
request-160-5-3,landslide dams,river blockage,yes,yes
request-160-5-4,river blockage,flooding,yes,no
request-160-6-0,climate change,drought conditions,yes,no
request-160-6-1,drought conditions,soil compaction,no,no
request-160-6-2,soil compaction,reduced water absorption,yes,no
request-160-6-3,reduced water absorption,flash flooding,yes,yes
request-160-6-4,flash flooding,flooding,yes,no
request-160-7-0,climate change,higher evaporation rates,yes,no
request-160-7-1,higher evaporation rates,more frequent storms,yes,no
request-160-7-2,more frequent storms,extreme precipitation,yes,no
request-160-7-3,extreme precipitation,urban flooding,yes,no
request-160-7-4,urban flooding,flooding,no,yes
request-161-0-0,climate change,rising global temperatures,yes,no
request-161-0-1,rising global temperatures,increased evaporation rates,yes,no
request-161-0-2,increased evaporation rates,reduced soil moisture,yes,no
request-161-0-3,reduced soil moisture,droughts,no,yes
request-161-1-0,climate change,altered atmospheric circulation,yes,yes
request-161-1-1,altered atmospheric circulation,shifts in precipitation patterns,yes,yes
request-161-1-2,shifts in precipitation patterns,prolonged dry periods,yes,yes
request-161-1-3,prolonged dry periods,droughts,yes,no
request-161-2-0,climate change,melting polar ice,yes,no
request-161-2-1,melting polar ice,disrupted ocean currents,yes,yes
request-161-2-2,disrupted ocean currents,reduced regional rainfall,yes,yes
request-161-2-3,reduced regional rainfall,droughts,yes,no
request-161-3-0,climate change,earlier snowmelt,yes,yes
request-161-3-1,earlier snowmelt,depleted water reserves,yes,no
request-161-3-2,depleted water reserves,agricultural water shortages,yes,yes
request-161-3-3,agricultural water shortages,droughts,no,yes
request-161-4-0,climate change,intensified heatwaves,yes,no
request-161-4-1,intensified heatwaves,higher water demand,yes,no
request-161-4-2,higher water demand,overexploitation of aquifers,yes,no
request-161-4-3,overexploitation of aquifers,droughts,no,yes
request-161-5-0,climate change,elevated co2 levels,no,yes
request-161-5-1,elevated co2 levels,reduced plant transpiration,yes,yes
request-161-5-2,reduced plant transpiration,decreased atmospheric humidity,yes,no
request-161-5-3,decreased atmospheric humidity,droughts,yes,yes
request-161-6-0,climate change,glacial retreat,yes,no
request-161-6-1,glacial retreat,diminished river flows,yes,no
request-161-6-2,diminished river flows,lower reservoir levels,yes,yes
request-161-6-3,lower reservoir levels,droughts,no,yes
request-161-7-0,climate change,increased wildfire activity,yes,yes
request-161-7-1,increased wildfire activity,vegetation loss,yes,no
request-161-7-2,vegetation loss,reduced soil water retention,yes,yes
request-161-7-3,reduced soil water retention,droughts,no,yes
request-161-8-0,climate change,ocean warming,yes,no
request-161-8-1,ocean warming,strengthened highpressure systems,yes,no
request-161-8-2,strengthened highpressure systems,persistent dry conditions,yes,no
request-161-8-3,persistent dry conditions,droughts,yes,yes
request-161-9-0,climate change,more frequent el niño events,no,no
request-161-9-1,more frequent el niño events,altered rainfall distribution,yes,no
request-161-9-2,altered rainfall distribution,droughts,yes,no
request-162-0-0,rise in global temperatures,increased melting of glaciers and ice sheets,yes,no
request-162-0-1,increased melting of glaciers and ice sheets,rising sea levels,yes,no
request-162-0-2,rising sea levels,coastal flooding and erosion,yes,no
request-162-0-3,coastal flooding and erosion,displacement of human populations and ecosystems,yes,no
request-162-1-0,rise in global temperatures,warming of ocean waters,yes,no
request-162-1-1,warming of ocean waters,thermal expansion of seawater,yes,no
request-162-1-2,thermal expansion of seawater,sea level rise,yes,no
request-162-1-3,sea level rise,saltwater intrusion into freshwater systems,yes,no
request-162-2-0,rise in global temperatures,accelerated permafrost thaw,yes,yes
request-162-2-1,accelerated permafrost thaw,release of stored methane,yes,yes
request-162-2-2,release of stored methane,intensified greenhouse effect,yes,yes
request-162-2-3,intensified greenhouse effect,amplified global warming feedback loop,yes,yes
request-162-3-0,rise in global temperatures,increased atmospheric water vapor,yes,yes
request-162-3-1,increased atmospheric water vapor,more intense precipitation events,yes,no
request-162-3-2,more intense precipitation events,widespread flooding,yes,no
request-162-3-3,widespread flooding,soil degradation and nutrient loss,yes,yes
request-162-4-0,rise in global temperatures,prolonged heatwaves,yes,no
request-162-4-1,prolonged heatwaves,drying of terrestrial ecosystems,yes,yes
request-162-4-2,drying of terrestrial ecosystems,wildfire frequency and severity,yes,yes
request-162-4-3,wildfire frequency and severity,air quality deterioration,yes,no
request-162-5-0,rise in global temperatures,ocean acidification,no,no
request-162-5-1,ocean acidification,coral reef dieoffs,yes,no
request-162-5-2,coral reef dieoffs,collapse of marine biodiversity,yes,yes
request-162-5-3,collapse of marine biodiversity,disruption of oceanic carbon cycles,yes,yes
request-162-6-0,rise in global temperatures,shifting climatic zones,yes,no
request-162-6-1,shifting climatic zones,species migration and habitat loss,yes,no
request-162-6-2,species migration and habitat loss,ecosystem service breakdown,yes,yes
request-162-6-3,ecosystem service breakdown,reduced agricultural productivity,yes,no
request-162-7-0,rise in global temperatures,altered jet stream patterns,yes,no
request-162-7-1,altered jet stream patterns,extreme weather variability,yes,no
request-162-7-2,extreme weather variability,unpredictable growing seasons,yes,no
request-162-7-3,unpredictable growing seasons,food insecurity crises,yes,no
request-162-8-0,rise in global temperatures,reduced snowpack and ice cover,yes,yes
request-162-8-1,reduced snowpack and ice cover,lower surface albedo,yes,yes
request-162-8-2,lower surface albedo,increased solar radiation absorption,yes,yes
request-162-8-3,increased solar radiation absorption,accelerated polar warming,yes,yes
request-162-9-0,rise in global temperatures,expansion of tropical disease ranges,yes,no
request-162-9-1,expansion of tropical disease ranges,emergence of new pathogen vectors,yes,yes
request-162-9-2,emergence of new pathogen vectors,public health system strain,yes,yes
request-162-9-3,public health system strain,socioeconomic instability,yes,yes
request-163-0-0,human activity,fossil fuel combustion,yes,no
request-163-0-1,fossil fuel combustion,carbon dioxide emissions,yes,no
request-163-0-2,carbon dioxide emissions,enhanced greenhouse effect,yes,no
request-163-0-3,enhanced greenhouse effect,global temperature rise,yes,no
request-163-0-4,global temperature rise,climate change,yes,no
request-163-1-0,human activity,deforestation,yes,no
request-163-1-1,deforestation,reduced carbon sequestration,yes,no
request-163-1-2,reduced carbon sequestration,atmospheric co2 accumulation,yes,no
request-163-1-3,atmospheric co2 accumulation,radiative forcing increase,yes,yes
request-163-1-4,radiative forcing increase,global warming,yes,yes
request-163-1-5,global warming,climate change,yes,no
request-163-2-0,human activity,industrial agriculture,yes,no
request-163-2-1,industrial agriculture,methane emissions,yes,no
request-163-2-2,methane emissions,tropospheric ozone formation,yes,no
request-163-2-3,tropospheric ozone formation,heat trapping,yes,yes
request-163-2-4,heat trapping,altered weather patterns,yes,no
request-163-2-5,altered weather patterns,climate change,"no altered weather patterns are a result of climate change, not a cause",yes
request-163-3-0,human activity,land use change,yes,no
request-163-3-1,land use change,albedo reduction,no,no
request-163-3-2,albedo reduction,increased solar absorption,yes,yes
request-163-3-3,increased solar absorption,surface warming,yes,yes
request-163-3-4,surface warming,climatic disruption,yes,yes
request-163-3-5,climatic disruption,climate change,no,yes
request-163-4-0,human activity,nitrogenbased fertilizer use,yes,no
request-163-4-1,nitrogenbased fertilizer use,nitrous oxide release,yes,no
request-163-4-2,nitrous oxide release,stratospheric ozone depletion,yes,no
request-163-4-3,stratospheric ozone depletion,ultraviolet radiation penetration,yes,no
request-163-4-4,ultraviolet radiation penetration,ecosystem stress,yes,no
request-163-4-5,ecosystem stress,climate change,no,yes
request-163-5-0,human activity,urbanization,yes,no
request-163-5-1,urbanization,concrete production,yes,no
request-163-5-2,concrete production,industrial co2 output,yes,no
request-163-5-3,industrial co2 output,ocean acidification,yes,no
request-163-5-4,ocean acidification,marine ecosystem collapse,no,no
request-163-5-5,marine ecosystem collapse,carbon cycle disruption,yes,yes
request-163-5-6,carbon cycle disruption,climate change,yes,yes
request-163-6-0,human activity,waste generation,yes,no
request-163-6-1,waste generation,landfill decomposition,yes,no
request-163-6-2,landfill decomposition,methane leakage,yes,no
request-163-6-3,methane leakage,atmospheric retention of heat,yes,no
request-163-6-4,atmospheric retention of heat,polar ice melt,yes,yes
request-163-6-5,polar ice melt,sea level rise,yes,no
request-163-6-6,sea level rise,climate change,no,yes
request-163-7-0,human activity,air travel expansion,yes,yes
request-163-7-1,air travel expansion,highaltitude contrails,yes,no
request-163-7-2,highaltitude contrails,cirrus cloud formation,yes,no
request-163-7-3,cirrus cloud formation,infrared radiation reflection,yes,no
request-163-7-4,infrared radiation reflection,surface temperature increase,no,no
request-163-7-5,surface temperature increase,climate change,no,yes
request-164-0-0,burning fossil fuels,release of greenhouse gases,yes,no
request-164-0-1,release of greenhouse gases,enhanced greenhouse effect,yes,no
request-164-0-2,enhanced greenhouse effect,increased atmospheric heat retention,yes,no
request-164-0-3,increased atmospheric heat retention,global warming,yes,yes
request-164-1-0,burning fossil fuels,carbon dioxide emissions,yes,no
request-164-1-1,carbon dioxide emissions,atmospheric co₂ accumulation,yes,no
request-164-1-2,atmospheric co₂ accumulation,radiative forcing imbalance,yes,no
request-164-1-3,radiative forcing imbalance,global temperature rise,yes,no
request-164-1-4,global temperature rise,global warming,no,yes
request-164-2-0,burning fossil fuels,combustion byproducts,yes,no
request-164-2-1,combustion byproducts,tropospheric ozone formation,yes,no
request-164-2-2,tropospheric ozone formation,additional greenhouse gas amplification,yes,yes
request-164-2-3,additional greenhouse gas amplification,accelerated climate feedback loops,yes,yes
request-164-2-4,accelerated climate feedback loops,global warming,yes,yes
request-164-3-0,burning fossil fuels,oceanic co₂ absorption,yes,no
request-164-3-1,oceanic co₂ absorption,reduced carbonate ion availability,yes,no
request-164-3-2,reduced carbonate ion availability,weakened marine carbon sinks,yes,no
request-164-3-3,weakened marine carbon sinks,atmospheric co₂ persistence,yes,yes
request-164-3-4,atmospheric co₂ persistence,global warming,yes,no
request-164-4-0,burning fossil fuels,black carbon deposition on ice,yes,no
request-164-4-1,black carbon deposition on ice,albedo reduction,yes,no
request-164-4-2,albedo reduction,increased solar radiation absorption,yes,yes
request-164-4-3,increased solar radiation absorption,polar amplification,yes,yes
request-164-4-4,polar amplification,global warming,no,yes
request-164-5-0,burning fossil fuels,methane leakage during extraction,no,no
request-164-5-1,methane leakage during extraction,shortterm radiative forcing spikes,yes,no
request-164-5-2,shortterm radiative forcing spikes,nonlinear temperature increases,yes,no
request-164-5-3,nonlinear temperature increases,global warming,no,yes
request-165-0-0,burning biomass,co2 emissions,yes,no
request-165-0-1,co2 emissions,enhanced greenhouse effect,yes,no
request-165-0-2,enhanced greenhouse effect,global warming,yes,no
request-165-1-0,burning biomass,black carbon emissions,yes,no
request-165-1-1,black carbon emissions,reduced albedo,yes,no
request-165-1-2,reduced albedo,increased ice melt,yes,yes
request-165-1-3,increased ice melt,global warming,no,yes
request-165-2-0,burning biomass,black carbon emissions,yes,no
request-165-2-1,black carbon emissions,atmospheric heating,yes,no
request-165-2-2,atmospheric heating,global warming,no,yes
request-165-3-0,burning biomass,deforestation,yes,no
request-165-3-1,deforestation,reduced carbon sequestration,yes,no
request-165-3-2,reduced carbon sequestration,increased atmospheric co2,yes,no
request-165-3-3,increased atmospheric co2,enhanced greenhouse effect,yes,no
request-165-3-4,enhanced greenhouse effect,global warming,yes,no the enhanced greenhouse effect contributes to global warming
request-165-4-0,burning biomass,methane emissions,yes,no
request-165-4-1,methane emissions,enhanced greenhouse effect,yes,yes
request-165-4-2,enhanced greenhouse effect,global warming,yes,no
request-165-5-0,burning biomass,soil degradation,yes,no
request-165-5-1,soil degradation,reduced carbon sequestration,yes,yes
request-165-5-2,reduced carbon sequestration,increased atmospheric co2,yes,no
request-165-5-3,increased atmospheric co2,enhanced greenhouse effect,yes,no
request-165-5-4,enhanced greenhouse effect,global warming,yes,no
request-165-6-0,burning biomass,nitrogen oxide emissions,yes,no
request-165-6-1,nitrogen oxide emissions,tropospheric ozone formation,yes,no
request-165-6-2,tropospheric ozone formation,enhanced greenhouse effect,yes,no
request-165-6-3,enhanced greenhouse effect,global warming,yes,no
request-166-0-0,heat from gas emissions absorbed by oceans,increased ocean surface temperatures,yes,yes
request-166-0-1,increased ocean surface temperatures,reduced density of surface seawater,yes,no
request-166-0-2,reduced density of surface seawater,weakened thermohaline circulation,yes,yes
request-166-0-3,weakened thermohaline circulation,slowing of ocean vertical mixing,yes,yes
request-166-1-0,heat from gas emissions absorbed by oceans,increased ocean surface temperatures,yes,yes
request-166-1-1,increased ocean surface temperatures,enhanced thermal stratification,yes,yes
request-166-1-2,enhanced thermal stratification,inhibited vertical water movement,yes,yes
request-166-1-3,inhibited vertical water movement,slowing of ocean vertical mixing,yes,yes
request-166-2-0,heat from gas emissions absorbed by oceans,accelerated polar ice melt,yes,yes
request-166-2-1,accelerated polar ice melt,freshwater input into oceans,yes,yes
request-166-2-2,freshwater input into oceans,reduced surface seawater salinity,yes,no
request-166-2-3,reduced surface seawater salinity,diminished densitydriven sinking,yes,no
request-166-2-4,diminished densitydriven sinking,slowing of ocean vertical mixing,yes,yes
request-167-0-0,heat from gas emissions absorbed by oceans,ocean warming,yes,yes
request-167-0-1,ocean warming,reduced oxygen solubility,yes,no
request-167-0-2,reduced oxygen solubility,ocean deoxygenation,yes,no
request-167-1-0,heat from gas emissions absorbed by oceans,ocean warming,yes,yes
request-167-1-1,ocean warming,increased stratification,yes,yes
request-167-1-2,increased stratification,reduced vertical oxygen mixing,yes,yes
request-167-1-3,reduced vertical oxygen mixing,ocean deoxygenation,yes,no
request-167-2-0,heat from gas emissions absorbed by oceans,ocean warming,yes,yes
request-167-2-1,ocean warming,increased metabolic rates of marine organisms,yes,no
request-167-2-2,increased metabolic rates of marine organisms,higher oxygen consumption,yes,no
request-167-2-3,higher oxygen consumption,ocean deoxygenation,yes,no
request-167-3-0,heat from gas emissions absorbed by oceans,ocean warming,yes,yes
request-167-3-1,ocean warming,altered ocean circulation,yes,no
request-167-3-2,altered ocean circulation,reduced oxygen transport,yes,no
request-167-3-3,reduced oxygen transport,ocean deoxygenation,yes,yes
request-167-4-0,heat from gas emissions absorbed by oceans,polar ice melt,yes,no
request-167-4-1,polar ice melt,increased freshwater input,yes,no
request-167-4-2,increased freshwater input,enhanced stratification,yes,no
request-167-4-3,enhanced stratification,reduced oxygen mixing,yes,yes
request-167-4-4,reduced oxygen mixing,ocean deoxygenation  ,yes,yes
request-168-0-0,fossil fuel co2 emissions,atmospheric co₂ accumulation,yes,no
request-168-0-1,atmospheric co₂ accumulation,oceanic co₂ absorption,yes,no
request-168-0-2,oceanic co₂ absorption,carbonic acid formation,yes,no
request-168-0-3,carbonic acid formation,increased hydrogen ion concentration,yes,yes
request-168-0-4,increased hydrogen ion concentration,decreased ocean ph,yes,yes
request-168-0-5,decreased ocean ph,ocean acidification,no,yes
request-168-1-0,fossil fuel co₂ emissions,enhanced greenhouse effect,yes,no
request-168-1-1,enhanced greenhouse effect,atmospheric warming,yes,yes
request-168-1-2,atmospheric warming,reduced oceanic co₂ solubility,yes,yes
request-168-1-3,reduced oceanic co₂ solubility,altered carbonate chemistry equilibrium,yes,yes
request-168-1-4,altered carbonate chemistry equilibrium,calcium carbonate dissolution,yes,yes
request-168-1-5,calcium carbonate dissolution,ocean acidification,no,yes
request-168-2-0,fossil fuel co₂ emissions,elevated atmospheric co₂ partial pressure,yes,no
request-168-2-1,elevated atmospheric co₂ partial pressure,increased co₂ diffusion into surface waters,yes,yes
request-168-2-2,increased co₂ diffusion into surface waters,shift in bicarbonate ion balance,yes,yes
request-168-2-3,shift in bicarbonate ion balance,reduced carbonate ion availability,yes,yes
request-168-2-4,reduced carbonate ion availability,impaired calcification processes,yes,no
request-168-2-5,impaired calcification processes,ocean acidification  ,no,yes
request-169-0-0,heat,high temperatures,yes,no
request-169-0-1,high temperatures,dehydration,yes,yes
request-169-0-2,dehydration,heat exhaustion,yes,yes
request-169-0-3,heat exhaustion,heatstroke,yes,no
request-169-0-4,heatstroke,hot weather deaths,yes,no
request-169-1-0,heat,high temperatures,no,yes
request-169-1-1,high temperatures,humidity increase,yes,no
request-169-1-2,humidity increase,reduced cooling efficiency,yes,yes
request-169-1-3,reduced cooling efficiency,heatstroke,yes,yes
request-169-1-4,heatstroke,hot weather deaths,yes,yes
request-169-2-0,heat,prolonged sun exposure,no,yes
request-169-2-1,prolonged sun exposure,sunburn,yes,no
request-169-2-2,sunburn,impaired thermoregulation,yes,no
request-169-2-3,impaired thermoregulation,heatstroke,yes,yes
request-169-2-4,heatstroke,hot weather deaths,yes,no
request-169-3-0,heat,high temperatures,yes,no
request-169-3-1,high temperatures,increased energy demand,yes,yes
request-169-3-2,increased energy demand,cardiovascular strain,yes,yes
request-169-3-3,cardiovascular strain,cardiac arrest,yes,no
request-169-3-4,cardiac arrest,hot weather deaths,yes,yes
request-169-4-0,heat,high temperatures,yes,no
request-169-4-1,high temperatures,respiratory distress,yes,no
request-169-4-2,respiratory distress,respiratory failure,yes,no
request-169-4-3,respiratory failure,hot weather deaths,no,yes
request-169-5-0,heat,drought conditions,yes,yes
request-169-5-1,drought conditions,water scarcity,yes,no
request-169-5-2,water scarcity,dehydration,yes,no
request-169-5-3,dehydration,heatstroke,no,yes
request-169-5-4,heatstroke,hot weather deaths,yes,yes
request-169-6-0,heat,urban heat island effect,yes,yes
request-169-6-1,urban heat island effect,intense heatwaves,no,no
request-169-6-2,intense heatwaves,heatstroke,yes,no
request-169-6-3,heatstroke,hot weather deaths,yes,no
request-170-0-0,lack of air conditioning,elevated indoor temperatures,yes,no
request-170-0-1,elevated indoor temperatures,impaired thermoregulation,yes,no
request-170-0-2,impaired thermoregulation,excessive fluid loss,yes,yes
request-170-0-3,excessive fluid loss,dehydration,yes,no
request-170-0-4,dehydration,electrolyte imbalance,yes,yes
request-170-0-5,electrolyte imbalance,cardiovascular strain,yes,yes
request-170-0-6,cardiovascular strain,heat exhaustion,yes,yes
