custom_id,cause,effect,Does_cause_lead_to_effect,Does_effect_lead_to_cause_SWITCH,Does_cause_lead_to_effect_PASSIVE,Does_effect_lead_to_cause_SWITCH_PASSIVE
request-71-1-2,reduced carbon sequestration,atmospheric co₂ accumulation,yes,no,yes,yes
request-71-1-3,atmospheric co₂ accumulation,climate change,yes,yes,yes,no
request-71-2-0,humans,industrial agriculture,yes,no,yes,no
request-71-2-1,industrial agriculture,methane emissions,yes,no,yes,no
request-71-2-2,methane emissions,enhanced greenhouse effect,yes,no,yes,no
request-71-2-3,enhanced greenhouse effect,climate change,yes,no,yes,no
request-71-3-0,humans,transportation systems,yes,no,yes,no
request-71-3-1,transportation systems,co₂ exhaust emissions,yes,no,yes,no
request-71-3-2,co₂ exhaust emissions,global warming,yes,no,yes,no
request-71-3-3,global warming,climate change,yes,no,yes,no
request-71-4-0,humans,landfill waste,yes,no,yes,no
request-71-4-1,landfill waste,methane release,yes,no,yes,no
request-71-4-2,methane release,atmospheric heating,yes,yes,yes,yes
request-71-4-3,atmospheric heating,climate change,yes,yes,yes,no
request-71-5-0,humans,cement production,yes,no,yes,no
request-71-5-1,cement production,industrial co₂ output,yes,no,yes,yes
request-71-5-2,industrial co₂ output,ocean acidification,yes,no,yes,no
request-71-5-3,ocean acidification,climate change,no,no,no,no
request-71-6-0,humans,fertilizer overuse,yes,no,yes,no
request-71-6-1,fertilizer overuse,nitrous oxide emissions,yes,no,yes,yes
request-71-6-2,nitrous oxide emissions,stratospheric ozone depletion,yes,no,yes,no
request-71-6-3,stratospheric ozone depletion,climate change,no,no,no,no
request-71-7-0,humans,coal mining,yes,no,yes,no
request-71-7-1,coal mining,fugitive methane leakage,yes,no,yes,no
request-71-7-2,fugitive methane leakage,radiative forcing increase,yes,no,yes,yes
request-71-7-3,radiative forcing increase,climate change,yes,yes,yes,no
request-71-8-0,humans,urbanization,yes,no,yes,no
request-71-8-1,urbanization,albedo reduction,yes,no,yes,no
request-71-8-2,albedo reduction,regional temperature amplification,yes,yes,yes,yes
request-71-8-3,regional temperature amplification,climate change,no,yes,no,yes
request-71-9-0,humans,consumerism,yes,no,yes,no
request-71-9-1,consumerism,resource extraction,yes,no,yes,no
request-71-9-2,resource extraction,ecosystem destabilization,yes,no,yes,no
request-71-9-3,ecosystem destabilization,climate change,yes,yes,no,yes
request-72-0-0,co2 dumping,greenhouse effect,yes,no,no,no
request-72-0-1,greenhouse effect,global warming,yes,no,yes,no
request-72-0-2,global warming,warmth,yes,no,yes,no
request-72-1-0,co2 dumping,atmospheric co2 accumulation,yes,no,no,no
request-72-1-1,atmospheric co2 accumulation,infrared radiation absorption,yes,no,yes,no
request-72-1-2,infrared radiation absorption,global temperature rise,yes,no,yes,no
request-72-1-3,global temperature rise,warmth,yes,no,yes,no
request-72-2-0,co2 dumping,ocean acidification,yes,no,yes,no
request-72-2-1,ocean acidification,phytoplankton decline,no,no,no,no
request-72-2-2,phytoplankton decline,reduced carbon sequestration,yes,no,yes,no
request-72-2-3,reduced carbon sequestration,enhanced greenhouse effect,yes,yes,yes,yes
request-72-2-4,enhanced greenhouse effect,warmth,yes,no,yes,no
request-72-3-0,co2 dumping,global warming,yes,no,yes,no
request-72-3-1,global warming,polar ice melt,yes,no,yes,no
request-72-3-2,polar ice melt,albedo reduction,yes,yes,yes,yes
request-72-3-3,albedo reduction,increased solar absorption,yes,yes,yes,no
request-72-3-4,increased solar absorption,warmth,yes,no,yes,no
request-72-4-0,co2 dumping,global warming,yes,no,yes,no
request-72-4-1,global warming,permafrost thaw,yes,yes,yes,no
request-72-4-2,permafrost thaw,methane release,yes,yes,yes,no
request-72-4-3,methane release,amplified greenhouse effect,yes,yes,yes,yes
request-72-4-4,amplified greenhouse effect,warmth,yes,yes,yes,no
request-72-5-0,co2 dumping,global warming,yes,no,yes,no
request-72-5-1,global warming,increased water vapor,yes,yes,yes,no
request-72-5-2,increased water vapor,enhanced greenhouse effect,yes,yes,no,yes
request-72-5-3,enhanced greenhouse effect,warmth,yes,no,yes,no
request-73-0-0,higher concentrations of co2,enhanced photosynthetic efficiency,yes,no,yes,no
request-73-0-1,enhanced photosynthetic efficiency,increased plant biomass production,yes,no,yes,yes
request-73-0-2,increased plant biomass production,expansion of vegetation cover,yes,yes,yes,yes
request-73-0-3,expansion of vegetation cover,elevated evapotranspiration rates,yes,no,yes,no
request-73-0-4,elevated evapotranspiration rates,enhanced latent heat flux from surfaces,yes,yes,yes,yes
request-73-0-5,enhanced latent heat flux from surfaces,localized cooling of nearsurface air,yes,no,yes,no
request-73-0-6,localized cooling of nearsurface air,formation of convective air currents,yes,yes,no,yes
request-73-0-7,formation of convective air currents,surface greening acting as a convective refrigerant,no,no,yes,yes
request-73-1-0,higher concentrations of co2,atmospheric warming due to greenhouse effect,yes,no,yes,no
request-73-1-1,atmospheric warming due to greenhouse effect,extended growing seasons in temperate regions,yes,no,yes,no
request-73-1-2,extended growing seasons in temperate regions,prolonged vegetation activity,yes,no,yes,yes
request-73-1-3,prolonged vegetation activity,increased roughness of land surface,yes,yes,yes,no
request-73-1-4,increased roughness of land surface,enhanced turbulent mixing of air,yes,no,yes,no
request-73-1-5,enhanced turbulent mixing of air,upward heat redistribution via convection,yes,yes,yes,yes
request-73-1-6,upward heat redistribution via convection,surface greening acting as a convective refrigerant,no,yes,no,yes
request-73-2-0,higher concentrations of co2,stomatal closure in plants under elevated co2,yes,no,yes,yes
request-73-2-1,stomatal closure in plants under elevated co2,reduced transpirational water loss,yes,no,yes,no
request-73-2-2,reduced transpirational water loss,increased soil moisture retention,yes,no,yes,no
request-73-2-3,increased soil moisture retention,sustained vegetation growth in arid regions,yes,yes,yes,yes
request-73-2-4,sustained vegetation growth in arid regions,albedo reduction from darker foliage,yes,no,yes,no
request-73-2-5,albedo reduction from darker foliage,localized surface heating,yes,yes,yes,yes
request-73-2-6,localized surface heating,thermaldriven convective uplift,yes,no,yes,yes
request-73-2-7,thermaldriven convective uplift,surface greening acting as a convective refrigerant,yes,no,no,yes
request-73-3-0,higher concentrations of co2,stimulation of symbiotic rootfungi networks,yes,yes,yes,no
request-73-3-1,stimulation of symbiotic rootfungi networks,improved nutrient uptake in plants,yes,no,yes,yes
request-73-3-2,improved nutrient uptake in plants,accelerated canopy development,yes,yes,yes,no
request-73-3-3,accelerated canopy development,greater shading of soil surfaces,yes,yes,yes,yes
request-73-3-4,greater shading of soil surfaces,reduced groundlevel radiative heating,yes,no,yes,yes
request-73-3-5,reduced groundlevel radiative heating,vertical temperature gradient intensification,yes,no,no,yes
request-73-3-6,vertical temperature gradient intensification,convective overturning of air masses,yes,no,yes,no
request-73-3-7,convective overturning of air masses,surface greening acting as a convective refrigerant  ,yes,no,yes,no
request-74-0-0,humans,industrialization,yes,no,yes,no
request-74-0-1,industrialization,fossil fuel combustion,yes,no,yes,yes
request-74-0-2,fossil fuel combustion,carbon dioxide emissions,yes,no,yes,no
request-74-0-3,carbon dioxide emissions,enhanced greenhouse effect,yes,no,yes,no
request-74-0-4,enhanced greenhouse effect,global temperature rise,yes,no,yes,no
request-74-0-5,global temperature rise,climate change,yes,no,no,no
request-74-1-0,humans,deforestation,yes,no,yes,no
request-74-1-1,deforestation,reduced carbon sequestration,yes,no,yes,no
request-74-1-2,reduced carbon sequestration,atmospheric co₂ accumulation,yes,no,yes,no
request-74-1-3,atmospheric co₂ accumulation,greenhouse gas amplification,yes,yes,yes,no
request-74-1-4,greenhouse gas amplification,climate change,yes,no,yes,yes
request-74-2-0,humans,agricultural expansion,yes,no,yes,no
request-74-2-1,agricultural expansion,methane emissions from livestock,yes,no,no,no
request-74-2-2,methane emissions from livestock,radiative forcing increase,yes,no,yes,yes
request-74-2-3,radiative forcing increase,altered weather patterns,yes,no,yes,no
request-74-2-4,altered weather patterns,climate change,no,yes,no,yes
request-74-3-0,humans,urbanization,yes,no,yes,no
request-74-3-1,urbanization,increased energy consumption,yes,no,yes,no
request-74-3-2,increased energy consumption,coalfired power generation,no,no,yes,no
request-74-3-3,coalfired power generation,particulate and co₂ release,yes,no,yes,no
request-74-3-4,particulate and co₂ release,atmospheric warming,yes,yes,yes,no
request-74-3-5,atmospheric warming,climate change,yes,no,yes,no
request-74-4-0,humans,plastic production,yes,no,yes,no
request-74-4-1,plastic production,petrochemical industry growth,yes,yes,yes,yes
request-74-4-2,petrochemical industry growth,hydrofluorocarbon emissions,yes,no,yes,no
request-74-4-3,hydrofluorocarbon emissions,ozone layer depletion,no,no,no,no
request-74-4-4,ozone layer depletion,solar radiation imbalance,yes,no,no,no
request-74-4-5,solar radiation imbalance,climate change,yes,no,no,no
request-74-5-0,humans,landuse changes,yes,no,yes,no
request-74-5-1,landuse changes,soil carbon loss,yes,no,yes,no
request-74-5-2,soil carbon loss,terrestrial carbon cycle disruption,yes,yes,yes,yes
request-74-5-3,terrestrial carbon cycle disruption,accelerated global warming,yes,yes,yes,yes
request-74-5-4,accelerated global warming,climate change,yes,yes,yes,yes
request-74-6-0,humans,overfishing,yes,no,yes,no
request-74-6-1,overfishing,marine ecosystem collapse,yes,no,yes,no
request-74-6-2,marine ecosystem collapse,reduced oceanic carbon absorption,yes,yes,yes,no
request-74-6-3,reduced oceanic carbon absorption,atmospheric co₂ retention,yes,yes,yes,no
request-74-6-4,atmospheric co₂ retention,climate change,yes,yes,yes,no
request-74-7-0,humans,fertilizer application,yes,no,yes,no
request-74-7-1,fertilizer application,nitrous oxide emissions,yes,no,yes,yes
request-74-7-2,nitrous oxide emissions,stratospheric ozone thinning,yes,no,yes,no
request-74-7-3,stratospheric ozone thinning,uv radiation penetration,yes,no,yes,no
request-74-7-4,uv radiation penetration,ecosystem destabilization,yes,no,yes,no
request-74-7-5,ecosystem destabilization,climate change,no,yes,no,yes
request-75-0-0,humans' greenhouse gas contributions,atmospheric greenhouse gas concentration rise,yes,no,yes,yes
request-75-0-1,atmospheric greenhouse gas concentration rise,enhanced infrared radiation absorption,yes,no,yes,no
request-75-0-2,enhanced infrared radiation absorption,reduced outgoing thermal radiation,yes,no,yes,no
request-75-0-3,reduced outgoing thermal radiation,increased heat retention on earth,yes,yes,yes,yes
request-75-1-0,humans' greenhouse gas contributions,carbon dioxide emissions surge,yes,no,yes,yes
request-75-1-1,carbon dioxide emissions surge,amplified greenhouse effect,yes,no,yes,no
request-75-1-2,amplified greenhouse effect,trapped longwave radiation,yes,yes,yes,yes
request-75-1-3,trapped longwave radiation,elevated planetary thermal energy retention,yes,yes,yes,yes
request-75-2-0,humans' greenhouse gas contributions,methane release from agriculture,yes,yes,yes,yes
request-75-2-1,methane release from agriculture,stratospheric water vapor increase,yes,no,yes,no
request-75-2-2,stratospheric water vapor increase,secondary greenhouse effect intensification,yes,yes,yes,no
request-75-2-3,secondary greenhouse effect intensification,accelerated atmospheric heat accumulation,yes,yes,yes,yes
request-75-3-0,humans' greenhouse gas contributions,nitrous oxide emissions from fertilizers,yes,yes,yes,yes
request-75-3-1,nitrous oxide emissions from fertilizers,ozone layer depletion,yes,no,yes,yes
request-75-3-2,ozone layer depletion,ultraviolet radiation conversion to heat,no,no,no,no
request-75-3-3,ultraviolet radiation conversion to heat,surface temperature rise,yes,no,no,no
request-75-4-0,humans' greenhouse gas contributions,deforestationdriven carbon sink reduction,no,no,no,yes
request-75-4-1,deforestationdriven carbon sink reduction,imbalanced carbon cycle,yes,yes,yes,yes
request-75-4-2,imbalanced carbon cycle,excess atmospheric co₂ persistence,yes,yes,yes,yes
request-75-4-3,excess atmospheric co₂ persistence,prolonged heat retention effect,yes,yes,yes,no
request-75-5-0,humans' greenhouse gas contributions,industrial fluorinated gas emissions,yes,yes,yes,yes
request-75-5-1,industrial fluorinated gas emissions,tropospheric heattrapping capacity expansion,yes,no,yes,no
request-75-5-2,tropospheric heattrapping capacity expansion,delayed energy dissipation to space,yes,no,yes,yes
request-75-5-3,delayed energy dissipation to space,net global warming amplification,yes,yes,yes,yes
request-76-0-0,individual carbon footprint reduction,lowered personal greenhouse gas emissions,yes,yes,yes,yes
request-76-0-1,lowered personal greenhouse gas emissions,reduced cumulative atmospheric co2 levels,no,no,no,no
request-76-0-2,reduced cumulative atmospheric co2 levels,slowed global temperature rise,yes,no,no,no
request-76-0-3,slowed global temperature rise,mitigated climate change impacts,no,yes,yes,no
request-76-0-4,mitigated climate change impacts,enhanced ecosystem resilience,yes,yes,yes,yes
request-76-0-5,enhanced ecosystem resilience,stabilized climate systems,yes,yes,no,yes
request-76-0-6,stabilized climate systems,help for climate change,yes,yes,no,yes
request-76-1-0,individual carbon footprint reduction,adoption of renewable energy sources,yes,yes,no,yes
request-76-1-1,adoption of renewable energy sources,decreased reliance on fossil fuels,yes,yes,yes,no
request-76-1-2,decreased reliance on fossil fuels,reduced industrial carbon emissions,yes,no,yes,no
request-76-1-3,reduced industrial carbon emissions,lowered global warming potential,yes,no,yes,no
request-76-1-4,lowered global warming potential,improved climate stability,yes,no,yes,yes
request-76-1-5,improved climate stability,help for climate change,no,yes,no,yes
request-76-2-0,individual carbon footprint reduction,shift to plantbased diets,yes,yes,yes,yes
request-76-2-1,shift to plantbased diets,reduced methane emissions from livestock,yes,no,yes,no
request-76-2-2,reduced methane emissions from livestock,decreased atmospheric methane concentration,yes,no,yes,yes
request-76-2-3,decreased atmospheric methane concentration,weakened greenhouse effect,yes,no,yes,no
request-76-2-4,weakened greenhouse effect,slower arctic ice melt,yes,no,no,no
request-76-2-5,slower arctic ice melt,help for climate change,no,yes,no,no
request-76-3-0,individual carbon footprint reduction,increased demand for sustainable products,yes,yes,yes,yes
request-76-3-1,increased demand for sustainable products,corporate adoption of ecofriendly practices,yes,yes,yes,no
request-76-3-2,corporate adoption of ecofriendly practices,largescale emission reductions,no,yes,yes,no
request-76-3-3,largescale emission reductions,lowered radiative forcing,yes,no,yes,no
request-76-3-4,lowered radiative forcing,reduced extreme weather events,yes,no,yes,no
request-76-3-5,reduced extreme weather events,help for climate change,no,yes,no,no
request-76-4-0,individual carbon footprint reduction,public transportation usage,no,yes,yes,yes
request-76-4-1,public transportation usage,decline in vehicular exhaust pollutants,yes,no,yes,no
request-76-4-2,decline in vehicular exhaust pollutants,improved air quality,yes,no,yes,no
request-76-4-3,improved air quality,healthier carbon sinks,yes,yes,yes,no
request-76-4-4,healthier carbon sinks,enhanced carbon sequestration,yes,yes,yes,yes
request-76-4-5,enhanced carbon sequestration,help for climate change,yes,yes,yes,yes
request-76-5-0,individual carbon footprint reduction,grassroots climate advocacy,yes,yes,no,yes
request-76-5-1,grassroots climate advocacy,policy reforms for emission caps,yes,yes,yes,no
request-76-5-2,policy reforms for emission caps,national decarbonization efforts,yes,yes,yes,yes
request-76-5-3,national decarbonization efforts,global emission reduction targets,no,yes,no,yes
request-76-5-4,global emission reduction targets,reversed climate degradation,no,no,no,no
request-76-5-5,reversed climate degradation,help for climate change,yes,yes,no,yes
request-76-6-0,individual carbon footprint reduction,waste reduction and recycling,yes,yes,no,yes
request-76-6-1,waste reduction and recycling,lowered landfill methane production,yes,no,yes,no
request-76-6-2,lowered landfill methane production,reduced tropospheric ozone formation,yes,no,yes,no
request-76-6-3,reduced tropospheric ozone formation,diminished feedback loops,yes,yes,yes,no
request-76-6-4,diminished feedback loops,stabilized climate patterns,no,yes,no,no
request-76-6-5,stabilized climate patterns,help for climate change,no,yes,no,yes
request-77-0-0,china's international trade,increased manufacturing output,yes,yes,yes,yes
request-77-0-1,increased manufacturing output,higher coal consumption,yes,no,yes,no
request-77-0-2,higher coal consumption,elevated co2 emissions,yes,no,yes,no
request-77-0-3,elevated co2 emissions,13% of total emissions,no,yes,no,yes
request-77-1-0,china's international trade,expanded exportoriented industries,yes,yes,yes,yes
request-77-1-1,expanded exportoriented industries,fossil fueldependent energy production,yes,yes,yes,yes
request-77-1-2,fossil fueldependent energy production,greenhouse gas emissions,yes,no,yes,yes
request-77-1-3,greenhouse gas emissions,13% of total emissions,no,no,no,no
request-77-2-0,china's international trade,global demand for manufactured goods,yes,yes,no,yes
request-77-2-1,global demand for manufactured goods,industrial energy use,yes,no,yes,no
request-77-2-2,industrial energy use,coalfired power generation,no,no,no,no
request-77-2-3,coalfired power generation,13% of total emissions,no,no,no,no
request-77-3-0,china's international trade,growth in heavy industry sectors,yes,yes,yes,yes
request-77-3-1,growth in heavy industry sectors,increased cement and steel production,yes,yes,yes,yes
request-77-3-2,increased cement and steel production,processrelated emissions,yes,no,yes,yes
request-77-3-3,processrelated emissions,13% of total emissions,yes,no,yes,no
request-77-4-0,china's international trade,reliance on carbonintensive supply chains,yes,no,yes,yes
request-77-4-1,reliance on carbonintensive supply chains,transportation and logistics emissions,yes,yes,yes,yes
request-77-4-2,transportation and logistics emissions,maritime shipping pollution,yes,yes,yes,yes
request-77-4-3,maritime shipping pollution,13% of total emissions  ,no,no,no,no
request-78-0-0,co₂ emissions,atmospheric concentration increase,yes,no,yes,no
request-78-0-1,atmospheric concentration increase,greenhouse effect intensification,yes,no,yes,no
request-78-0-2,greenhouse effect intensification,global temperature rise,yes,yes,yes,no
request-78-0-3,global temperature rise,polar ice melt,yes,no,yes,no
request-78-0-4,polar ice melt,albedo reduction,yes,yes,yes,yes
request-78-0-5,albedo reduction,accelerated warming,yes,yes,yes,yes
request-78-0-6,accelerated warming,permafrost thaw,yes,yes,yes,yes
request-78-0-7,permafrost thaw,methane release,yes,yes,yes,no
request-78-0-8,methane release,further temperature increase,yes,yes,yes,yes
request-78-0-9,further temperature increase,ocean co₂ absorption decline,yes,yes,yes,yes
request-78-0-10,ocean co₂ absorption decline,atmospheric retention increase,yes,no,yes,no
request-78-0-11,atmospheric retention increase,wildfire frequency rise,yes,yes,yes,yes
request-78-0-12,wildfire frequency rise,carbon release amplification,yes,yes,yes,no
request-78-0-13,carbon release amplification,feedback loop establishment,yes,yes,no,yes
request-78-0-14,feedback loop establishment,runaway global warming,no,yes,yes,no
request-78-1-0,co₂ emissions,oceanic acidification,yes,no,yes,no
request-78-1-1,oceanic acidification,marine ecosystem collapse,yes,no,yes,no
request-78-1-2,marine ecosystem collapse,phytoplankton population decline,yes,yes,no,yes
request-78-1-3,phytoplankton population decline,carbon sequestration reduction,yes,no,yes,no
request-78-1-4,carbon sequestration reduction,atmospheric co₂ accumulation,yes,yes,yes,no
request-78-1-5,atmospheric co₂ accumulation,radiative forcing amplification,yes,yes,yes,no
request-78-1-6,radiative forcing amplification,ice sheet destabilization,yes,yes,yes,yes
request-78-1-7,ice sheet destabilization,freshwater influx,yes,yes,yes,yes
request-78-1-8,freshwater influx,ocean current disruption,yes,no,yes,no
request-78-1-9,ocean current disruption,regional climate destabilization,yes,yes,yes,yes
request-78-1-10,regional climate destabilization,extreme weather intensification,yes,yes,yes,no
request-78-1-11,extreme weather intensification,terrestrial carbon sink degradation,yes,yes,yes,yes
request-78-1-12,terrestrial carbon sink degradation,emissions feedback escalation,yes,yes,yes,yes
request-78-1-13,emissions feedback escalation,runaway global warming,no,yes,no,no
request-78-2-0,co₂ emissions,tropospheric heating,yes,no,yes,no
request-78-2-1,tropospheric heating,stratospheric cooling,yes,no,yes,no
request-78-2-2,stratospheric cooling,jet stream destabilization,no,no,yes,no
request-78-2-3,jet stream destabilization,prolonged heatwaves,yes,yes,yes,no
request-78-2-4,prolonged heatwaves,soil moisture depletion,yes,yes,yes,yes
request-78-2-5,soil moisture depletion,vegetation dieoff,yes,no,yes,no
request-78-2-6,vegetation dieoff,terrestrial carbon release,yes,no,yes,no
request-78-2-7,terrestrial carbon release,atmospheric co₂ reinforcement,yes,yes,yes,yes
request-78-2-8,atmospheric co₂ reinforcement,water vapor increase,yes,no,yes,no
request-78-2-9,water vapor increase,enhanced greenhouse effect,yes,yes,no,yes
request-78-2-10,enhanced greenhouse effect,thermal inertia acceleration,no,no,no,no
request-78-2-11,thermal inertia acceleration,irreversible tipping points,yes,yes,no,no
request-78-2-12,irreversible tipping points,runaway global warming,yes,yes,no,no
request-78-3-0,co₂ emissions,thermal expansion of oceans,yes,no,yes,no
request-78-3-1,thermal expansion of oceans,sea surface temperature rise,no,yes,no,yes
request-78-3-2,sea surface temperature rise,reduced dissolved oxygen,yes,no,yes,no
request-78-3-3,reduced dissolved oxygen,anaerobic bacterial proliferation,yes,no,yes,no
request-78-3-4,anaerobic bacterial proliferation,hydrogen sulfide production,yes,no,yes,no
request-78-3-5,hydrogen sulfide production,atmospheric toxicity increase,yes,no,yes,yes
request-78-3-6,atmospheric toxicity increase,ozone layer depletion,no,yes,no,no
request-78-3-7,ozone layer depletion,uv radiation penetration,yes,no,yes,no
request-78-3-8,uv radiation penetration,terrestrial biomass reduction,yes,no,yes,no
request-78-3-9,terrestrial biomass reduction,carbon cycle disruption,yes,yes,yes,yes
request-78-3-10,carbon cycle disruption,unmitigated warming feedback,yes,yes,yes,yes
request-78-3-11,unmitigated warming feedback,runaway global warming,no,yes,yes,yes
request-78-4-0,co₂ emissions,deforestation feedback loop,yes,yes,yes,yes
request-78-4-1,deforestation feedback loop,evapotranspiration reduction,yes,yes,yes,yes
request-78-4-2,evapotranspiration reduction,precipitation pattern shifts,yes,yes,no,yes
request-78-4-3,precipitation pattern shifts,desertification expansion,yes,yes,yes,yes
request-78-4-4,desertification expansion,land surface reflectivity increase,yes,yes,yes,no
request-78-4-5,land surface reflectivity increase,localized warming amplification,no,no,no,no
request-78-4-6,localized warming amplification,atmospheric circulation alteration,yes,yes,yes,yes
request-78-4-7,atmospheric circulation alteration,monsoon failure,yes,yes,yes,no
request-78-4-8,monsoon failure,agricultural collapse,yes,no,yes,no
request-78-4-9,agricultural collapse,humandriven geoengineering attempts,yes,no,no,no
request-78-4-10,humandriven geoengineering attempts,unintended climatic side effects,yes,yes,yes,yes
request-78-4-11,unintended climatic side effects,systemic instability,yes,yes,yes,yes
request-78-4-12,systemic instability,runaway global warming,no,yes,yes,no
request-79-0-0,global warming,rising temperatures,yes,no,no,no
request-79-0-1,rising temperatures,increased heatwaves,yes,no,yes,no
request-79-0-2,increased heatwaves,crop damage,yes,no,yes,no
request-79-0-3,crop damage,reduced agricultural yields,yes,no,yes,no
request-79-0-4,reduced agricultural yields,food shortages,yes,no,yes,no
request-79-1-0,global warming,melting polar ice caps,yes,no,yes,no
request-79-1-1,melting polar ice caps,rising sea levels,yes,no,yes,no
request-79-1-2,rising sea levels,coastal flooding,yes,no,yes,no
request-79-1-3,coastal flooding,loss of agricultural land,yes,no,yes,no
request-79-1-4,loss of agricultural land,reduced crop production,yes,no,yes,no
request-79-1-5,reduced crop production,food shortages,yes,no,yes,no
request-79-2-0,global warming,altered precipitation patterns,yes,no,yes,no
request-79-2-1,altered precipitation patterns,prolonged droughts,yes,yes,yes,no
request-79-2-2,prolonged droughts,water scarcity,yes,no,yes,no
request-79-2-3,water scarcity,irrigation difficulties,yes,yes,yes,yes
request-79-2-4,irrigation difficulties,crop failures,yes,no,yes,no
request-79-2-5,crop failures,food shortages,yes,no,yes,no
request-79-3-0,global warming,ocean acidification,yes,no,no,no
request-79-3-1,ocean acidification,marine ecosystem disruption,yes,no,yes,no
request-79-3-2,marine ecosystem disruption,fish population decline,yes,yes,yes,yes
request-79-3-3,fish population decline,reduced seafood availability,yes,no,yes,no
request-79-3-4,reduced seafood availability,food shortages,yes,yes,yes,no
request-79-4-0,global warming,extreme weather events,yes,no,yes,no
request-79-4-1,extreme weather events,crop destruction,yes,no,yes,no
request-79-4-2,crop destruction,agricultural losses,yes,no,yes,no
request-79-4-3,agricultural losses,food shortages,yes,no,yes,no
request-79-5-0,global warming,expanded pest ranges,yes,no,yes,no
request-79-5-1,expanded pest ranges,increased pest infestations,yes,yes,yes,no
request-79-5-2,increased pest infestations,crop damage,yes,yes,yes,no
request-79-5-3,crop damage,lower yields,yes,no,yes,no
request-79-5-4,lower yields,food shortages,yes,no,yes,no
request-79-6-0,global warming,glacial melt,yes,no,yes,no
request-79-6-1,glacial melt,reduced freshwater supply,yes,no,yes,no
request-79-6-2,reduced freshwater supply,irrigation challenges,yes,yes,yes,yes
request-79-6-3,irrigation challenges,lower crop yields,yes,no,yes,no
request-79-6-4,lower crop yields,food shortages,yes,no,yes,no
request-80-0-0,minor fluctuations in ambient temperature,increased frequency of extreme weather events,no,no,no,no
request-80-0-1,increased frequency of extreme weather events,prolonged droughts and crop failures,yes,no,yes,no
request-80-0-2,prolonged droughts and crop failures,widespread food insecurity,yes,no,yes,no
request-80-0-3,widespread food insecurity,economic collapse in agrarian societies,yes,yes,yes,yes
request-80-0-4,economic collapse in agrarian societies,civil unrest and resource conflicts,yes,yes,yes,yes
request-80-0-5,civil unrest and resource conflicts,displacement of vulnerable populations,yes,yes,yes,yes
request-80-0-6,displacement of vulnerable populations,forced migration of billions,no,yes,no,no
request-80-1-0,minor fluctuations in ambient temperature,accelerated polar ice melt,yes,no,no,no
request-80-1-1,accelerated polar ice melt,rising sea levels,yes,no,yes,no
request-80-1-2,rising sea levels,inundation of coastal cities and deltas,yes,no,yes,no
request-80-1-3,inundation of coastal cities and deltas,loss of habitable land and infrastructure,yes,no,yes,no
request-80-1-4,loss of habitable land and infrastructure,mass relocation of displaced communities,yes,yes,yes,no
request-80-1-5,mass relocation of displaced communities,forced migration of billions,no,yes,no,no
request-80-2-0,minor fluctuations in ambient temperature,shifts in oceanic and atmospheric currents,yes,yes,no,yes
request-80-2-1,shifts in oceanic and atmospheric currents,collapse of marine ecosystems,yes,yes,yes,no
request-80-2-2,collapse of marine ecosystems,decline in global fisheries,yes,yes,yes,no
request-80-2-3,decline in global fisheries,economic destabilization of coastal nations,yes,yes,yes,no
request-80-2-4,economic destabilization of coastal nations,competition over remaining resources,yes,yes,yes,yes
request-80-2-5,competition over remaining resources,forced migration of billions,no,yes,no,yes
request-80-3-0,minor fluctuations in ambient temperature,expansion of arid zones and desertification,no,no,no,yes
request-80-3-1,expansion of arid zones and desertification,depletion of freshwater reserves,yes,yes,yes,yes
request-80-3-2,depletion of freshwater reserves,failure of irrigationdependent agriculture,yes,yes,yes,no
request-80-3-3,failure of irrigationdependent agriculture,ruraltourban displacement pressures,yes,yes,yes,no
request-80-3-4,ruraltourban displacement pressures,overcrowding and societal breakdown,yes,yes,yes,yes
request-80-3-5,overcrowding and societal breakdown,forced migration of billions,no,yes,no,no
request-80-4-0,minor fluctuations in ambient temperature,proliferation of heattolerant pathogens,yes,no,yes,no
request-80-4-1,proliferation of heattolerant pathogens,pandemics in human and livestock populations,no,yes,no,no
request-80-4-2,pandemics in human and livestock populations,breakdown of healthcare and food systems,yes,yes,yes,no
request-80-4-3,breakdown of healthcare and food systems,collapse of governance structures,yes,yes,yes,yes
request-80-4-4,collapse of governance structures,crossborder survival migration,yes,no,yes,no
request-80-4-5,crossborder survival migration,forced migration of billions,no,yes,no,no
request-80-5-0,minor fluctuations in ambient temperature,thawing of permafrost and methane release,yes,no,no,no
request-80-5-1,thawing of permafrost and methane release,accelerated global warming feedback loops,yes,yes,yes,yes
request-80-5-2,accelerated global warming feedback loops,catastrophic biodiversity loss,yes,yes,yes,yes
request-80-5-3,catastrophic biodiversity loss,ecosystem service failures,yes,yes,yes,no
request-80-5-4,ecosystem service failures,irreversible collapse of human habitats,yes,yes,yes,no
request-80-5-5,irreversible collapse of human habitats,forced migration of billions,yes,yes,no,no
request-81-0-0,the impacts of mining,deforestation and land degradation,yes,no,yes,yes
request-81-0-1,deforestation and land degradation,soil erosion and sedimentation of rivers,yes,no,yes,no
request-81-0-2,soil erosion and sedimentation of rivers,reduced water quality in local water sources,yes,yes,yes,yes
request-81-0-3,reduced water quality in local water sources,jeopardized access to water for affected communities,yes,yes,yes,yes
request-81-1-0,the impacts of mining,chemical leakage from mining waste,yes,yes,yes,yes
