custom_id,cause,effect,Does_cause_lead_to_effect,Does_effect_lead_to_cause_SWITCH
request-133-0-2,loss of habitats,increased human-animal interactions,yes,yes
request-133-0-3,increased human-animal interactions,zoonotic disease transmission,yes,no
request-133-0-4,zoonotic disease transmission,pandemics,no,yes
request-133-1-0,humans' waste of resources,pollution,yes,yes
request-133-1-1,pollution,weakened ecosystems,yes,yes
request-133-1-2,weakened ecosystems,increased disease vectors,yes,no
request-133-1-3,increased disease vectors,spread of infectious diseases,yes,yes
request-133-1-4,spread of infectious diseases,pandemics,yes,yes
request-133-2-0,humans' waste of resources,climate change,yes,yes
request-133-2-1,climate change,permafrost melting,yes,yes
request-133-2-2,permafrost melting,release of ancient pathogens,yes,no
request-133-2-3,release of ancient pathogens,exposure to new diseases,yes,no
request-133-2-4,exposure to new diseases,pandemics,no,yes
request-133-3-0,humans' waste of resources,ocean pollution,yes,yes
request-133-3-1,ocean pollution,reduction in biodiversity,yes,no
request-133-3-2,reduction in biodiversity,disruption of natural pathogen control,yes,yes
request-133-3-3,disruption of natural pathogen control,emergence of new diseases,yes,yes
request-133-3-4,emergence of new diseases,pandemics,yes,yes
request-133-4-0,humans' waste of resources,deforestation,yes,no
request-133-4-1,deforestation,wildlife displacement,yes,yes
request-133-4-2,wildlife displacement,increased contact with disease reservoirs,yes,yes
request-133-4-3,increased contact with disease reservoirs,disease spillover to humans,yes,no
request-133-4-4,disease spillover to humans,pandemics,yes,yes
request-133-5-0,humans' waste of resources,overuse of antibiotics in livestock,yes,yes
request-133-5-1,overuse of antibiotics in livestock,antibiotic resistance development,yes,yes
request-133-5-2,antibiotic resistance development,spread of antibiotic-resistant bacteria,yes,yes
request-133-5-3,spread of antibiotic-resistant bacteria,global health threats,yes,yes
request-133-5-4,global health threats,pandemics,yes,yes
request-133-6-0,humans' waste of resources,increased landfill use,yes,yes
request-133-6-1,increased landfill use,rodent population growth,yes,yes
request-133-6-2,rodent population growth,rodents as disease carriers,yes,no
request-133-6-3,rodents as disease carriers,increased disease transmission,yes,yes
request-133-6-4,increased disease transmission,pandemics,yes,yes
request-133-7-0,humans' waste of resources,contamination of water sources,yes,yes
request-133-7-1,contamination of water sources,spread of waterborne diseases,yes,yes
request-133-7-2,spread of waterborne diseases,wide-scale disease outbreaks,yes,yes
request-133-7-3,wide-scale disease outbreaks,pandemics,yes,yes
request-133-8-0,humans' waste of resources,accumulation of plastic waste,yes,yes
request-133-8-1,accumulation of plastic waste,microplastic pollution,yes,yes
request-133-8-2,microplastic pollution,disruption of microbial ecosystems,yes,no
request-133-8-3,disruption of microbial ecosystems,emergence of new pathogens,yes,yes
request-133-8-4,emergence of new pathogens,pandemics,yes,yes
request-133-9-0,humans' waste of resources,urban overcrowding,no,yes
request-133-9-1,urban overcrowding,poor sanitation conditions,yes,no
request-133-9-2,poor sanitation conditions,increased disease transmission,yes,yes
request-133-9-3,increased disease transmission,pandemics,yes,yes
request-134-0-0,humans' waste of energy,increased greenhouse gas emissions,yes,no
request-134-0-1,increased greenhouse gas emissions,global warming,yes,no
request-134-0-2,global warming,climate change,yes,yes
request-134-0-3,climate change,habitat loss,yes,no
request-134-0-4,habitat loss,wildlife displacement,yes,yes
request-134-0-5,wildlife displacement,increased human-wildlife interaction,yes,yes
request-134-0-6,increased human-wildlife interaction,transmission of zoonotic diseases,yes,no
request-134-0-7,transmission of zoonotic diseases,pandemics,yes,yes
request-134-1-0,humans' waste of energy,climate change,yes,yes
request-134-1-1,climate change,melting of permafrost,yes,yes
request-134-1-2,melting of permafrost,release of ancient pathogens,yes,no
request-134-1-3,release of ancient pathogens,pandemics,no,no
request-134-2-0,humans' waste of energy,climate change,yes,yes
request-134-2-1,climate change,changes in vector habitats,yes,no
request-134-2-2,changes in vector habitats,spread of vector-borne diseases,yes,yes
request-134-2-3,spread of vector-borne diseases,pandemics,yes,yes
request-134-3-0,humans' waste of energy,air pollution,yes,no
request-134-3-1,air pollution,health deterioration,yes,no
request-134-3-2,health deterioration,reduced immunity,yes,yes
request-134-3-3,reduced immunity,increased infection rates,yes,no
request-134-3-4,increased infection rates,pandemics,yes,yes
request-134-4-0,humans' waste of energy,environmental degradation,yes,no
request-134-4-1,environmental degradation,loss of biodiversity,yes,yes
request-134-4-2,loss of biodiversity,emergence of novel pathogens,yes,yes
request-134-4-3,emergence of novel pathogens,pandemics,yes,yes
request-134-5-0,humans' waste of energy,global warming,yes,yes
request-134-5-1,global warming,extreme weather events,yes,no
request-134-5-2,extreme weather events,displacement of populations,yes,no
request-134-5-3,displacement of populations,overcrowding,yes,yes
request-134-5-4,overcrowding,increased disease transmission,yes,no
request-134-5-5,increased disease transmission,pandemics,yes,yes
request-134-6-0,humans' waste of energy,climate change,yes,yes
request-134-6-1,climate change,ocean warming,yes,no
request-134-6-2,ocean warming,harmful algal blooms,yes,no
request-134-6-3,harmful algal blooms,toxins in seafood,yes,no
request-134-6-4,toxins in seafood,health hazards,yes,yes
request-134-6-5,health hazards,pandemics,no,yes
request-134-7-0,humans' waste of energy,increased energy demands,yes,no
request-134-7-1,increased energy demands,expansion of industrial activities,yes,yes
request-134-7-2,expansion of industrial activities,deforestation,yes,yes
request-134-7-3,deforestation,encroachment into wildlife habitats,yes,yes
request-134-7-4,encroachment into wildlife habitats,increased human-wildlife contact,yes,yes
request-134-7-5,increased human-wildlife contact,spread of zoonotic diseases,yes,yes
request-134-7-6,spread of zoonotic diseases,pandemics,yes,yes
request-134-8-0,humans' waste of energy,fossil fuel consumption,yes,yes
request-134-8-1,fossil fuel consumption,air pollution,yes,no
request-134-8-2,air pollution,antimicrobial resistance,no,no
request-134-8-3,antimicrobial resistance,drug-resistant pathogens,yes,yes
request-134-8-4,drug-resistant pathogens,pandemics,no,yes
request-134-9-0,humans' waste of energy,resource depletion,yes,no
request-134-9-1,resource depletion,societal stress,yes,no
request-134-9-2,societal stress,breakdown of healthcare systems,yes,yes
request-134-9-3,breakdown of healthcare systems,ineffective disease control,yes,yes
request-134-9-4,ineffective disease control,pandemics,yes,no
request-135-0-0,humans' waste of fossil fuels,increased greenhouse gas emissions,yes,no
request-135-0-1,increased greenhouse gas emissions,global warming,yes,no
request-135-0-2,global warming,climate change,yes,yes
request-135-0-3,climate change,habitat destruction,yes,no
request-135-0-4,habitat destruction,loss of biodiversity,yes,yes
request-135-0-5,loss of biodiversity,increased zoonotic disease transmission,yes,no
request-135-0-6,increased zoonotic disease transmission,pandemics,yes,yes
request-135-1-0,humans' waste of fossil fuels,increased air pollution,yes,no
request-135-1-1,increased air pollution,respiratory problems in humans,yes,no
request-135-1-2,respiratory problems in humans,compromised immune systems,no,yes
request-135-1-3,compromised immune systems,greater susceptibility to infections,yes,yes
request-135-1-4,greater susceptibility to infections,pandemics,no,yes
request-135-2-0,humans' waste of fossil fuels,climate change,yes,yes
request-135-2-1,climate change,melting permafrost,yes,yes
request-135-2-2,melting permafrost,release of ancient pathogens,yes,no
request-135-2-3,release of ancient pathogens,human exposure to new diseases,yes,no
request-135-2-4,human exposure to new diseases,pandemics,no,yes
request-135-3-0,humans' waste of fossil fuels,climate change,yes,yes
request-135-3-1,climate change,altered migration patterns of animals,yes,no
request-135-3-2,altered migration patterns of animals,increased human-wildlife contact,yes,yes
request-135-3-3,increased human-wildlife contact,transmission of zoonotic diseases,yes,no
request-135-3-4,transmission of zoonotic diseases,pandemics,yes,yes
request-135-4-0,humans' waste of fossil fuels,ocean warming,yes,no
request-135-4-1,ocean warming,coral reef bleaching,yes,no
request-135-4-2,coral reef bleaching,loss of marine biodiversity,yes,no
request-135-4-3,loss of marine biodiversity,decreased food security,yes,no
request-135-4-4,decreased food security,malnutrition in humans,yes,yes
request-135-4-5,malnutrition in humans,weakened immune systems,yes,no
request-135-4-6,weakened immune systems,pandemics,no,no
request-135-5-0,humans' waste of fossil fuels,deterioration of air quality,yes,yes
request-135-5-1,deterioration of air quality,respiratory illnesses,yes,yes
request-135-5-2,respiratory illnesses,overburdened healthcare systems,yes,no
request-135-5-3,overburdened healthcare systems,increased spread of communicable diseases,yes,yes
request-135-5-4,increased spread of communicable diseases,pandemics,yes,yes
request-135-6-0,humans' waste of fossil fuels,deforestation,no,no
request-135-6-1,deforestation,loss of natural habitats,yes,yes
request-135-6-2,loss of natural habitats,displaced wildlife,yes,yes
request-135-6-3,displaced wildlife,increased human-wildlife interactions,yes,yes
request-135-6-4,increased human-wildlife interactions,transmission of zoonotic diseases,yes,no
request-135-6-5,transmission of zoonotic diseases,pandemics,yes,yes
request-135-7-0,humans' waste of fossil fuels,climate change,yes,yes
request-135-7-1,climate change,extreme weather events,yes,no
request-135-7-2,extreme weather events,displacement of populations,yes,no
request-135-7-3,displacement of populations,overcrowded living conditions,yes,yes
request-135-7-4,overcrowded living conditions,rapid spread of infectious diseases,yes,yes
request-135-7-5,rapid spread of infectious diseases,pandemics,yes,yes
request-135-8-0,humans' waste of fossil fuels,acid rain,yes,no
request-135-8-1,acid rain,soil degradation,yes,no
request-135-8-2,soil degradation,reduced agricultural productivity,yes,yes
request-135-8-3,reduced agricultural productivity,food shortages,yes,yes
request-135-8-4,food shortages,malnutrition,yes,no
request-135-8-5,malnutrition,weakened immune systems,yes,no
request-135-8-6,weakened immune systems,pandemics,no,no
request-136-0-0,humans' waste of resources,depletion of natural resources,yes,yes
request-136-0-1,depletion of natural resources,resource scarcity,yes,yes
request-136-0-2,resource scarcity,higher production costs,yes,no
request-136-0-3,higher production costs,increased prices,yes,yes
request-136-0-4,increased prices,inflation,yes,yes
request-136-1-0,humans' waste of resources,environmental degradation,yes,yes
request-136-1-1,environmental degradation,reduced agricultural output,yes,yes
request-136-1-2,reduced agricultural output,food scarcity,yes,yes
request-136-1-3,food scarcity,higher food prices,yes,no
request-136-1-4,higher food prices,inflation,no,yes
request-136-2-0,humans' waste of resources,increased waste management costs,yes,no
request-136-2-1,increased waste management costs,higher operating costs for businesses,yes,yes
request-136-2-2,higher operating costs for businesses,higher consumer prices,yes,yes
request-136-2-3,higher consumer prices,inflation,no,yes
request-136-3-0,humans' waste of resources,increased pollution,yes,no
request-136-3-1,increased pollution,health issues in population,yes,no
request-136-3-2,health issues in population,reduced labor productivity,yes,no
request-136-3-3,reduced labor productivity,lower economic output,yes,no
request-136-3-4,lower economic output,increased prices,no,no
request-136-3-5,increased prices,inflation,yes,yes
request-136-4-0,humans' waste of resources,decreased efficiency,yes,yes
request-136-4-1,decreased efficiency,lower economic productivity,yes,yes
request-136-4-2,lower economic productivity,weakened currency value,yes,no
request-136-4-3,weakened currency value,higher import costs,yes,yes
request-136-4-4,higher import costs,inflation,yes,yes
request-136-5-0,humans' waste of resources,increased government spending on waste management,yes,no
request-136-5-1,increased government spending on waste management,higher government deficits,no,no
request-136-5-2,higher government deficits,government printing of money,no,yes
request-136-5-3,government printing of money,inflation,yes,no
request-137-0-0,humans' waste of energy,increased energy demand,yes,yes
request-137-0-1,increased energy demand,higher energy prices,yes,no
request-137-0-2,higher energy prices,increased production costs,yes,yes
request-137-0-3,increased production costs,higher consumer prices,yes,yes
request-137-0-4,higher consumer prices,inflation,no,yes
request-137-1-0,humans' waste of energy,depletion of energy resources,yes,yes
request-137-1-1,depletion of energy resources,scarcity of energy supply,yes,yes
request-137-1-2,scarcity of energy supply,higher energy prices,yes,no
request-137-1-3,higher energy prices,increased transportation costs,yes,yes
request-137-1-4,increased transportation costs,higher goods prices,yes,no
request-137-1-5,higher goods prices,inflation,no,yes
request-137-2-0,humans' waste of energy,increased greenhouse gas emissions,yes,no
request-137-2-1,increased greenhouse gas emissions,climate change acceleration,yes,yes
request-137-2-2,climate change acceleration,agricultural disruptions,yes,no
request-137-2-3,agricultural disruptions,food price increases,yes,yes
request-137-2-4,food price increases,inflation,yes,yes
request-137-3-0,humans' waste of energy,environmental pollution,yes,no
request-137-3-1,environmental pollution,health impacts,yes,yes
request-137-3-2,health impacts,increased healthcare costs,yes,yes
request-137-3-3,increased healthcare costs,higher government spending,yes,yes
request-137-3-4,higher government spending,inflation,no,no
request-137-4-0,humans' waste of energy,climate change acceleration,yes,yes
request-137-4-1,climate change acceleration,natural disasters increase,yes,no
request-137-4-2,natural disasters increase,damage to infrastructure,yes,no
request-137-4-3,damage to infrastructure,reconstruction costs,yes,yes
request-137-4-4,reconstruction costs,increased government spending,yes,no
request-137-4-5,increased government spending,inflation,yes,no
request-137-5-0,humans' waste of energy,government regulation enforcement,yes,yes
request-137-5-1,government regulation enforcement,increased compliance costs,yes,no
request-137-5-2,increased compliance costs,increased production costs,yes,no
request-137-5-3,increased production costs,higher consumer prices,yes,yes
request-137-5-4,higher consumer prices,inflation,no,yes
request-137-6-0,humans' waste of energy,depletion of fossil fuels,yes,yes
request-137-6-1,depletion of fossil fuels,transition to renewable energy,yes,no
request-137-6-2,transition to renewable energy,investment costs,yes,yes
request-137-6-3,investment costs,higher energy costs,no,no
request-137-6-4,higher energy costs,increased production costs,yes,yes
request-137-6-5,increased production costs,inflation,no,yes
request-137-7-0,humans' waste of energy,increased energy imports,yes,no
request-137-7-1,increased energy imports,trade deficit expansion,yes,yes
request-137-7-2,trade deficit expansion,currency devaluation,yes,yes
request-137-7-3,currency devaluation,import price increases,yes,no
request-137-7-4,import price increases,inflation,no,yes
request-137-8-0,humans' waste of energy,infrastructure strain,yes,yes
request-137-8-1,infrastructure strain,power grid instability,yes,yes
request-137-8-2,power grid instability,production disruptions,yes,yes
request-137-8-3,production disruptions,supply shortages,yes,yes
request-137-8-4,supply shortages,price increases,yes,no
request-137-8-5,price increases,inflation,yes,yes
request-137-9-0,humans' waste of energy,increased demand for energy resources,yes,yes
request-137-9-1,increased demand for energy resources,commodity price increases,yes,no
request-137-9-2,commodity price increases,increased industry costs,yes,yes
request-137-9-3,increased industry costs,higher goods prices,yes,yes
request-137-9-4,higher goods prices,inflation,no,yes
request-137-10-0,humans' waste of energy,consumption of non-renewable resources,yes,yes
request-137-10-1,consumption of non-renewable resources,resource depletion,yes,yes
request-137-10-2,resource depletion,scarcity of raw materials,yes,yes
request-137-10-3,scarcity of raw materials,higher production costs,yes,no
request-137-10-4,higher production costs,inflation,no,yes
request-137-11-0,humans' waste of energy,elevated carbon emissions,yes,no
request-137-11-1,elevated carbon emissions,carbon taxes or penalties,yes,no
request-137-11-2,carbon taxes or penalties,increased production costs,yes,no
request-137-11-3,increased production costs,higher consumer prices,yes,yes
request-137-11-4,higher consumer prices,inflation,no,yes
request-138-0-0,humans' waste of fossil fuels,increase in greenhouse gas emissions,yes,no
request-138-0-1,increase in greenhouse gas emissions,acceleration of climate change,yes,no
request-138-0-2,acceleration of climate change,increase in frequency of natural disasters,yes,no
request-138-0-3,increase in frequency of natural disasters,damage to agriculture,yes,no
request-138-0-4,damage to agriculture,reduction in food supply,yes,yes
request-138-0-5,reduction in food supply,increase in food prices,yes,no
request-138-0-6,increase in food prices,inflation,no,yes
request-138-1-0,humans' waste of fossil fuels,depletion of fossil fuel reserves,yes,no
request-138-1-1,depletion of fossil fuel reserves,increase in energy prices,yes,no
request-138-1-2,increase in energy prices,increase in production costs,yes,yes
request-138-1-3,increase in production costs,increase in consumer prices,yes,no
request-138-1-4,increase in consumer prices,inflation,yes,yes
request-138-2-0,humans' waste of fossil fuels,environmental degradation,yes,no
request-138-2-1,environmental degradation,government implementation of carbon taxes,yes,no
request-138-2-2,government implementation of carbon taxes,increased operational costs for businesses,yes,no
request-138-2-3,increased operational costs for businesses,rise in consumer prices,yes,yes
request-138-2-4,rise in consumer prices,inflation,yes,yes
request-138-3-0,humans' waste of fossil fuels,air pollution leading to health issues,yes,no
request-138-3-1,air pollution leading to health issues,increased healthcare spending,yes,no
request-138-3-2,increased healthcare spending,higher government expenditure,yes,no
request-138-3-3,higher government expenditure,increased budget deficits,yes,yes
request-138-3-4,increased budget deficits,printing of money to cover deficits,no,no
request-138-3-5,printing of money to cover deficits,inflation,yes,no
request-138-4-0,humans' waste of fossil fuels,increase in greenhouse gas emissions,yes,no
request-138-4-1,increase in greenhouse gas emissions,acceleration of climate change,yes,no
request-138-4-2,acceleration of climate change,sea level rise,yes,no
request-138-4-3,sea level rise,flooding of coastal areas,yes,yes
request-138-4-4,flooding of coastal areas,displacement of populations,yes,no
request-138-4-5,displacement of populations,strain on resources and services,yes,yes
request-138-4-6,strain on resources and services,increase in prices,yes,yes
request-138-4-7,increase in prices,inflation,yes,yes
request-138-5-0,humans' waste of fossil fuels,increase in greenhouse gas emissions,yes,no
request-138-5-1,increase in greenhouse gas emissions,acceleration of climate change,yes,no
request-138-5-2,acceleration of climate change,severe weather events damaging infrastructure,yes,no
request-138-5-3,severe weather events damaging infrastructure,increased repair and maintenance costs,yes,no
request-138-5-4,increased repair and maintenance costs,higher prices for consumers,yes,no
request-138-5-5,higher prices for consumers,inflation,no,yes
request-138-6-0,humans' waste of fossil fuels,depletion of fossil fuel reserves,yes,no
request-138-6-1,depletion of fossil fuel reserves,energy scarcity,yes,yes
request-138-6-2,energy scarcity,increased competition for energy resources,yes,yes
request-138-6-3,increased competition for energy resources,geopolitical tensions,yes,yes
request-138-6-4,geopolitical tensions,supply chain disruptions,yes,yes
request-138-6-5,supply chain disruptions,increase in costs of goods,yes,yes
request-138-6-6,increase in costs of goods,inflation,yes,yes
request-139-0-0,subsidising green investments,increased funding for renewable energy projects,yes,yes
request-139-0-1,increased funding for renewable energy projects,wider adoption of renewable energy,yes,yes
request-139-0-2,wider adoption of renewable energy,decreased reliance on fossil fuels,yes,yes
request-139-0-3,decreased reliance on fossil fuels,reduction in greenhouse gas emissions,yes,yes
request-139-0-4,reduction in greenhouse gas emissions,green transition,yes,yes
request-139-1-0,subsidising green investments,increased research and development in green technologies,yes,yes
request-139-1-1,increased research and development in green technologies,advancements in energy efficiency,yes,yes
request-139-1-2,advancements in energy efficiency,lower production costs for green technologies,yes,yes
request-139-1-3,lower production costs for green technologies,increased affordability of green technologies,yes,yes
request-139-1-4,increased affordability of green technologies,wider adoption of green technologies,yes,yes
request-139-1-5,wider adoption of green technologies,green transition,yes,yes
request-139-2-0,subsidising green investments,development of green infrastructure,yes,yes
request-139-2-1,development of green infrastructure,expansion of sustainable transportation,yes,yes
request-139-2-2,expansion of sustainable transportation,reduction in fossil fuel consumption,yes,yes
request-139-2-3,reduction in fossil fuel consumption,reduction in greenhouse gas emissions,yes,yes
request-139-2-4,reduction in greenhouse gas emissions,green transition,yes,yes
request-139-3-0,subsidising green investments,job creation in green sectors,yes,yes
request-139-3-1,job creation in green sectors,economic growth in sustainable industries,yes,yes
request-139-3-2,economic growth in sustainable industries,increased investment in green technologies,yes,yes
request-139-3-3,increased investment in green technologies,green transition,yes,yes
request-139-4-0,subsidising green investments,increased public awareness of environmental issues,yes,no
request-139-4-1,increased public awareness of environmental issues,changes in consumer behavior towards sustainability,yes,yes
request-139-4-2,changes in consumer behavior towards sustainability,increased demand for green products,yes,yes
request-139-4-3,increased demand for green products,growth of green industries,yes,yes
request-139-4-4,growth of green industries,green transition,yes,yes
request-139-5-0,subsidising green investments,policy changes favoring sustainability,yes,yes
request-139-5-1,policy changes favoring sustainability,implementation of environmental regulations,yes,yes
request-139-5-2,implementation of environmental regulations,reduction in industrial emissions,yes,yes
request-139-5-3,reduction in industrial emissions,green transition,yes,yes
request-139-6-0,subsidising green investments,encouragement of corporate social responsibility,yes,no
request-139-6-1,encouragement of corporate social responsibility,adoption of sustainable business practices,yes,yes
request-139-6-2,adoption of sustainable business practices,reduction in environmental impact of industries,yes,yes
request-139-6-3,reduction in environmental impact of industries,green transition,yes,yes
request-139-7-0,subsidising green investments,promotion of circular economy practices,yes,yes
request-139-7-1,promotion of circular economy practices,reduction in waste production,yes,yes
request-139-7-2,reduction in waste production,conservation of resources,yes,yes
request-139-7-3,conservation of resources,sustainable development,no,yes
request-139-7-4,sustainable development,green transition,yes,yes
request-139-8-0,subsidising green investments,increased energy security,yes,no
request-139-8-1,increased energy security,decreased dependence on imported fossil fuels,yes,yes
request-139-8-2,decreased dependence on imported fossil fuels,stability in energy prices,no,no
request-139-8-3,stability in energy prices,economic stability,no,no
request-139-8-4,economic stability,green transition,no,no
request-139-9-0,subsidising green investments,advancements in renewable energy storage,yes,yes
request-139-9-1,advancements in renewable energy storage,improved efficiency of energy systems,yes,yes
request-139-9-2,improved efficiency of energy systems,enhanced integration of renewable energy into the grid,yes,yes
request-139-9-3,enhanced integration of renewable energy into the grid,green transition,yes,yes
request-140-0-0,electricity generation from refuse inside greenhouses,increased temperature in greenhouses,no,no
request-140-0-1,increased temperature in greenhouses,enhanced plant growth,yes,no
request-140-0-2,enhanced plant growth,increased co2 absorption by plants,yes,yes
request-140-0-3,increased co2 absorption by plants,dissipation of co2,yes,no
request-140-1-0,electricity generation from refuse inside greenhouses,combustion of refuse producing co2,no,no
request-140-1-1,combustion of refuse producing co2,elevated co2 levels within greenhouse,yes,no
request-140-1-2,elevated co2 levels within greenhouse,higher co2 availability for plants,yes,yes
request-140-1-3,higher co2 availability for plants,enhanced photosynthesis in plants,yes,yes
request-140-1-4,enhanced photosynthesis in plants,increased plant biomass,yes,yes
request-140-1-5,increased plant biomass,increased co2 absorption from atmosphere,yes,yes
request-140-1-6,increased co2 absorption from atmosphere,dissipation of co2,no,no
request-140-2-0,electricity generation from refuse inside greenhouses,production of electricity locally,yes,no
request-140-2-1,production of electricity locally,reduced demand for external electricity sources,yes,yes
request-140-2-2,reduced demand for external electricity sources,decrease in fossil fuel combustion elsewhere,yes,no
request-140-2-3,decrease in fossil fuel combustion elsewhere,reduction in co2 emissions from power plants,no,no
request-140-2-4,reduction in co2 emissions from power plants,dissipation of co2,no,no
request-140-3-0,electricity generation from refuse inside greenhouses,reduction of refuse going to landfill,yes,no
request-140-3-1,reduction of refuse going to landfill,decrease in methane emissions from landfills,yes,no
request-140-3-2,decrease in methane emissions from landfills,lower overall greenhouse gas emissions,yes,yes
request-140-3-3,lower overall greenhouse gas emissions,reduction in global warming,yes,yes
request-140-3-4,reduction in global warming,dissipation of co2,no,no
request-141-0-0,"""electricity generation from refuse inside greenhouses""","""heat production during electricity generation""",yes,no
request-141-0-1,"""heat production during electricity generation""","""dissipation of heat""",yes,no
request-141-1-0,"""electricity generation from refuse inside greenhouses""","""combustion of refuse""",no,no
request-141-1-1,"""combustion of refuse""","""heat release from combustion""",yes,no
request-141-1-2,"""heat release from combustion""","""dissipation of heat""",yes,no
request-141-2-0,"""electricity generation from refuse inside greenhouses""","""use of electricity for operation of devices""",yes,no
request-141-2-1,"""use of electricity for operation of devices""","""heat generation by devices""",yes,yes
request-141-2-2,"""heat generation by devices""","""dissipation of heat""",yes,no
request-141-3-0,"""electricity generation from refuse inside greenhouses""","""use of electricity for heating""",no,no
request-141-3-1,"""use of electricity for heating""","""heat production by heaters""",yes,yes
request-141-3-2,"""heat production by heaters""","""dissipation of heat""",yes,no
request-141-4-0,"""electricity generation from refuse inside greenhouses""","""use of electricity for lighting""",no,no
request-141-4-1,"""use of electricity for lighting""","""heat production by lights""",yes,yes
request-141-4-2,"""heat production by lights""","""dissipation of heat""",yes,no
request-142-0-0,hot nights,nighttime heat,yes,yes
request-142-0-1,nighttime heat,sleep discomfort,yes,no
request-142-0-2,sleep discomfort,difficulty falling asleep,yes,yes
request-142-0-3,difficulty falling asleep,loss of sleep hours,yes,no
request-142-1-0,hot nights,high temperatures at night,yes,yes
request-142-1-1,high temperatures at night,excessive sweating,no,no
request-142-1-2,excessive sweating,sleep disturbances,yes,no
request-142-1-3,sleep disturbances,loss of sleep hours,yes,yes
request-142-2-0,hot nights,elevated nighttime temperatures,yes,yes
request-142-2-1,elevated nighttime temperatures,restless sleep,yes,no
request-142-2-2,restless sleep,frequent awakenings,yes,yes
request-142-2-3,frequent awakenings,loss of sleep hours,yes,yes
request-142-3-0,hot nights,uncomfortable sleep environment,yes,yes
request-142-3-1,uncomfortable sleep environment,difficulty staying asleep,yes,no
request-142-3-2,difficulty staying asleep,interrupted sleep,yes,yes
request-142-3-3,interrupted sleep,loss of sleep hours,yes,yes
request-142-4-0,hot nights,increased humidity at night,no,no
request-142-4-1,increased humidity at night,muggy conditions,yes,no
request-142-4-2,muggy conditions,sleep restlessness,yes,no
request-142-4-3,sleep restlessness,loss of sleep hours,yes,yes
request-142-5-0,hot nights,use of air conditioning,yes,no
request-142-5-1,use of air conditioning,noise from air conditioning,yes,no
request-142-5-2,noise from air conditioning,sleep disruption,yes,no
request-142-5-3,sleep disruption,loss of sleep hours,yes,yes
request-142-6-0,hot nights,opening windows at night,yes,no
request-142-6-1,opening windows at night,outside noise,yes,yes
request-142-6-2,outside noise,sleep interruptions,yes,no
request-142-6-3,sleep interruptions,loss of sleep hours,yes,yes
request-142-7-0,hot nights,dehydration risk,yes,yes
request-142-7-1,dehydration risk,physical discomfort,yes,yes
request-142-7-2,physical discomfort,sleep disturbance,yes,yes
request-142-7-3,sleep disturbance,loss of sleep hours,yes,yes
request-142-8-0,hot nights,heat stress,yes,no
request-142-8-1,heat stress,difficulty regulating body temperature,yes,yes
request-142-8-2,difficulty regulating body temperature,poor sleep quality,yes,yes
request-142-8-3,poor sleep quality,loss of sleep hours,no,yes
request-142-9-0,hot nights,increased insect activity,yes,no
request-142-9-1,increased insect activity,mosquito bites at night,no,no
request-142-9-2,mosquito bites at night,sleep disturbance,yes,no
request-142-9-3,sleep disturbance,loss of sleep hours,yes,yes
request-143-0-0,foreign countries,increased demand for palm oil,yes,yes
request-143-0-1,increased demand for palm oil,expansion of palm oil plantations,yes,yes
request-143-0-2,expansion of palm oil plantations,deforestation,yes,yes
request-143-1-0,foreign countries,increased demand for soybeans,yes,yes
request-143-1-1,increased demand for soybeans,expansion of soybean farming,yes,yes
request-143-1-2,expansion of soybean farming,deforestation,yes,yes
request-143-2-0,foreign countries,increased demand for beef,yes,yes
request-143-2-1,increased demand for beef,expansion of cattle ranching,yes,yes
request-143-2-2,expansion of cattle ranching,deforestation,yes,yes
request-143-3-0,foreign countries,increased demand for timber,yes,yes
request-143-3-1,increased demand for timber,logging activities,yes,yes
request-143-3-2,logging activities,deforestation,no,yes
request-143-4-0,foreign countries,increased demand for biofuels,yes,yes
request-143-4-1,increased demand for biofuels,expansion of biofuel crop cultivation,yes,yes
request-143-4-2,expansion of biofuel crop cultivation,deforestation,yes,yes
request-143-5-0,foreign countries,increased consumption of paper products,yes,no
request-143-5-1,increased consumption of paper products,increased demand for pulp and paper,yes,yes
request-143-5-2,increased demand for pulp and paper,logging operations,yes,yes
request-143-5-3,logging operations,deforestation,yes,yes
request-143-6-0,foreign countries,foreign investments in mining,yes,no
request-143-6-1,foreign investments in mining,expansion of mining activities,yes,yes
request-143-6-2,expansion of mining activities,deforestation,yes,yes
request-143-7-0,foreign countries,investments in infrastructure projects,yes,no
request-143-7-1,investments in infrastructure projects,road construction in forests,no,yes
request-143-7-2,road construction in forests,increased access to forests,yes,yes
request-143-7-3,increased access to forests,increased logging,no,no
request-143-7-4,increased logging,deforestation,no,no
request-143-8-0,foreign countries,demand for exotic wood products,yes,yes
request-143-8-1,demand for exotic wood products,illegal logging,yes,yes
request-143-8-2,illegal logging,deforestation,yes,no
request-143-9-0,foreign countries,land acquisition in developing countries,yes,no
request-143-9-1,land acquisition in developing countries,conversion of forests to agriculture,yes,yes
request-143-9-2,conversion of forests to agriculture,deforestation,yes,yes
request-144-0-0,death of soil,reduced carbon sequestration,yes,no
request-144-0-1,reduced carbon sequestration,increased atmospheric co2 levels,yes,no
request-144-0-2,increased atmospheric co2 levels,enhanced greenhouse effect,yes,yes
request-144-0-3,enhanced greenhouse effect,rise in global temperatures,yes,yes
request-144-1-0,death of soil,loss of vegetation,yes,no
request-144-1-1,loss of vegetation,reduced photosynthesis,yes,yes
