custom_id,cause,effect,Does_cause_lead_to_effect,Does_effect_lead_to_cause_SWITCH
request-76-4-4,mitigation of climate change,help for climate change,no,yes
request-76-5-0,individual carbon footprint reduction,increased energy efficiency,yes,yes
request-76-5-1,increased energy efficiency,lower energy demand,no,no
request-76-5-2,lower energy demand,reduced fossil fuel consumption,yes,no
request-76-5-3,reduced fossil fuel consumption,less greenhouse gas emissions,yes,yes
request-76-5-4,less greenhouse gas emissions,help for climate change,yes,yes
request-76-6-0,individual carbon footprint reduction,promotion of ecofriendly practices,yes,yes
request-76-6-1,promotion of ecofriendly practices,spread of environmental awareness,yes,yes
request-76-6-2,spread of environmental awareness,collective action towards emission reduction,yes,yes
request-76-6-3,collective action towards emission reduction,significant impact on climate change,yes,yes
request-76-6-4,significant impact on climate change,help for climate change,no,yes
request-76-7-0,individual carbon footprint reduction,decrease in deforestation,no,yes
request-76-7-1,decrease in deforestation,preservation of carbon sinks,yes,no
request-76-7-2,preservation of carbon sinks,reduced atmospheric co2,yes,no
request-76-7-3,reduced atmospheric co2,mitigation of climate change,no,yes
request-76-7-4,mitigation of climate change,help for climate change,no,yes
request-76-8-0,individual carbon footprint reduction,support for sustainable agriculture,yes,yes
request-76-8-1,support for sustainable agriculture,lower greenhouse gas emissions from farming,yes,yes
request-76-8-2,lower greenhouse gas emissions from farming,reduction in global emissions,yes,no
request-76-8-3,reduction in global emissions,help for climate change,yes,yes
request-76-9-0,individual carbon footprint reduction,increased public demand for green products,yes,yes
request-76-9-1,increased public demand for green products,market shift towards sustainable goods,yes,yes
request-76-9-2,market shift towards sustainable goods,decrease in emissions from production,yes,yes
request-76-9-3,decrease in emissions from production,help for climate change,yes,yes
request-77-0-0,china's international trade,production of export goods,yes,yes
request-77-0-1,production of export goods,increase in industrial activity,yes,yes
request-77-0-2,increase in industrial activity,higher energy consumption,yes,yes
request-77-0-3,higher energy consumption,increased burning of fossil fuels,yes,yes
request-77-0-4,increased burning of fossil fuels,release of greenhouse gases,yes,no
request-77-0-5,release of greenhouse gases,contribution to 13% of total emissions,no,yes
request-77-1-0,china's international trade,growth in manufacturing sector,yes,yes
request-77-1-1,growth in manufacturing sector,expansion of factories,yes,yes
request-77-1-2,expansion of factories,rise in energy demand,yes,yes
request-77-1-3,rise in energy demand,increased coal consumption,yes,yes
request-77-1-4,increased coal consumption,higher co2 emissions,yes,yes
request-77-1-5,higher co2 emissions,13% of total emissions,no,no
request-77-2-0,china's international trade,increase in transportation of goods,yes,yes
request-77-2-1,increase in transportation of goods,greater use of shipping and logistics,yes,yes
request-77-2-2,greater use of shipping and logistics,more fuel consumption in transportation,yes,no
request-77-2-3,more fuel consumption in transportation,higher emissions from transportation sector,yes,yes
request-77-2-4,higher emissions from transportation sector,contribution to 13% of total emissions,no,no
request-77-3-0,china's international trade,increase in production activities,yes,yes
request-77-3-1,increase in production activities,use of outdated technology,no,no
request-77-3-2,use of outdated technology,inefficient energy use,yes,no
request-77-3-3,inefficient energy use,excessive emissions,yes,no
request-77-3-4,excessive emissions,13% of total emissions,no,no
request-77-4-0,china's international trade,demand for raw materials,yes,yes
request-77-4-1,demand for raw materials,increased mining and extraction,yes,yes
request-77-4-2,increased mining and extraction,environmental degradation and emissions,yes,no
request-77-4-3,environmental degradation and emissions,contribution to 13% of total emissions,no,yes
request-77-5-0,china's international trade,increase in international shipping,yes,no
request-77-5-1,increase in international shipping,high emissions from ships,yes,no
request-77-5-2,high emissions from ships,contribution to 13% of total emissions,no,no
request-77-6-0,china's international trade,increased consumer demand for cheap goods,yes,yes
request-77-6-1,increased consumer demand for cheap goods,mass production in energyintensive industries,yes,yes
request-77-6-2,mass production in energyintensive industries,high carbon footprint,yes,no
request-77-6-3,high carbon footprint,13% of total emissions,no,yes
request-78-0-0,co2,increased greenhouse gas concentration,yes,no
request-78-0-1,increased greenhouse gas concentration,enhanced greenhouse effect,yes,yes
request-78-0-2,enhanced greenhouse effect,global temperature rise,yes,yes
request-78-0-3,global temperature rise,ice cap melting,yes,yes
request-78-0-4,ice cap melting,decreased albedo,yes,yes
request-78-0-5,decreased albedo,more solar radiation absorbed,yes,no
request-78-0-6,more solar radiation absorbed,further temperature increase,yes,no
request-78-0-7,further temperature increase,positive feedback loop,yes,yes
request-78-0-8,positive feedback loop,runaway global warming,no,yes
request-78-1-0,co2,increased atmospheric co2,yes,no
request-78-1-1,increased atmospheric co2,ocean warming,no,no
request-78-1-2,ocean warming,methane release from ocean hydrates,yes,no
request-78-1-3,methane release from ocean hydrates,increased atmospheric methane,yes,no
request-78-1-4,increased atmospheric methane,enhanced greenhouse effect,yes,no
request-78-1-5,enhanced greenhouse effect,further temperature rise,yes,yes
request-78-1-6,further temperature rise,positive feedback loop,yes,yes
request-78-1-7,positive feedback loop,runaway global warming,no,yes
request-78-2-0,co2,increased atmospheric co2,yes,no
request-78-2-1,increased atmospheric co2,deforestation,no,yes
request-78-2-2,deforestation,reduced co2 absorption,yes,no
request-78-2-3,reduced co2 absorption,higher atmospheric co2,yes,no
request-78-2-4,higher atmospheric co2,enhanced greenhouse effect,yes,yes
request-78-2-5,enhanced greenhouse effect,accelerated warming,yes,yes
request-78-2-6,accelerated warming,positive feedback loop,yes,yes
request-78-2-7,positive feedback loop,runaway global warming,no,yes
request-78-3-0,co2,increased greenhouse gases,yes,no
request-78-3-1,increased greenhouse gases,global warming,yes,yes
request-78-3-2,global warming,permafrost thawing,yes,yes
request-78-3-3,permafrost thawing,methane release from permafrost,yes,no
request-78-3-4,methane release from permafrost,increased atmospheric methane,yes,yes
request-78-3-5,increased atmospheric methane,enhanced greenhouse effect,yes,no
request-78-3-6,enhanced greenhouse effect,positive feedback loop,yes,yes
request-78-3-7,positive feedback loop,runaway global warming,no,yes
request-78-4-0,co2,increased co2 levels,yes,no
request-78-4-1,increased co2 levels,ocean acidification,yes,no
request-78-4-2,ocean acidification,phytoplankton decline,yes,no
request-78-4-3,phytoplankton decline,reduced carbon sequestration,yes,yes
request-78-4-4,reduced carbon sequestration,increased atmospheric co2,yes,no
request-78-4-5,increased atmospheric co2,enhanced greenhouse effect,yes,yes
request-78-4-6,enhanced greenhouse effect,accelerated global warming,yes,yes
request-78-4-7,accelerated global warming,runaway global warming,no,yes
request-78-5-0,co2,increased co2 levels,yes,no
request-78-5-1,increased co2 levels,global warming,yes,yes
request-78-5-2,global warming,increased atmospheric water vapor,yes,no
request-78-5-3,increased atmospheric water vapor,water vapor as a greenhouse gas,yes,no
request-78-5-4,water vapor as a greenhouse gas,enhanced greenhouse effect,yes,yes
request-78-5-5,enhanced greenhouse effect,positive feedback loop,yes,yes
request-78-5-6,positive feedback loop,runaway global warming,no,yes
request-79-0-0,global warming,increased droughts,yes,no
request-79-0-1,increased droughts,reduced crop yields,yes,no
request-79-0-2,reduced crop yields,food shortages,yes,yes
request-79-1-0,global warming,more extreme weather events,yes,no
request-79-1-1,more extreme weather events,destruction of crops,yes,no
request-79-1-2,destruction of crops,food shortages,yes,yes
request-79-2-0,global warming,rising sea levels,yes,no
request-79-2-1,rising sea levels,flooding of arable land,yes,no
request-79-2-2,flooding of arable land,less land for agriculture,yes,no
request-79-2-3,less land for agriculture,reduced food production,yes,yes
request-79-2-4,reduced food production,food shortages,yes,yes
request-79-3-0,global warming,increased pests and diseases,yes,no
request-79-3-1,increased pests and diseases,damage to crops,yes,yes
request-79-3-2,damage to crops,food shortages,yes,no
request-79-4-0,global warming,ocean acidification,yes,no
request-79-4-1,ocean acidification,decline in fish populations,yes,no
request-79-4-2,decline in fish populations,reduced seafood supply,yes,yes
request-79-4-3,reduced seafood supply,food shortages,no,no
request-79-5-0,global warming,changing climate patterns,yes,no
request-79-5-1,changing climate patterns,disruption of planting seasons,yes,yes
request-79-5-2,disruption of planting seasons,lower agricultural productivity,yes,yes
request-79-5-3,lower agricultural productivity,food shortages,yes,no
request-79-6-0,global warming,heatwaves,yes,no
request-79-6-1,heatwaves,soil degradation,no,no
request-79-6-2,soil degradation,decreased fertility,yes,no
request-79-6-3,decreased fertility,reduced crop yields,yes,no
request-79-6-4,reduced crop yields,food shortages,yes,yes
request-79-7-0,global warming,water scarcity,yes,no
request-79-7-1,water scarcity,irrigation problems,yes,no
request-79-7-2,irrigation problems,reduced crop yields,yes,yes
request-79-7-3,reduced crop yields,food shortages,yes,yes
request-79-8-0,global warming,increased atmospheric co2 levels,yes,yes
request-79-8-1,increased atmospheric co2 levels,negative effects on plant growth,no,no
request-79-8-2,negative effects on plant growth,reduced crop yields,yes,no
request-79-8-3,reduced crop yields,food shortages,yes,yes
request-79-9-0,global warming,increased frequency of natural disasters,yes,no
request-79-9-1,increased frequency of natural disasters,disruption of food distribution networks,yes,no
request-79-9-2,disruption of food distribution networks,food shortages,yes,yes
request-79-10-0,global warming,changes in precipitation patterns,yes,no
request-79-10-1,changes in precipitation patterns,flooding,yes,yes
request-79-10-2,flooding,crop damage,yes,no
request-79-10-3,crop damage,food shortages,yes,no
request-79-11-0,global warming,melting of glaciers,yes,no
request-79-11-1,melting of glaciers,reduced freshwater availability,yes,yes
request-79-11-2,reduced freshwater availability,water scarcity for irrigation,yes,yes
request-79-11-3,water scarcity for irrigation,reduced crop yields,yes,yes
request-79-11-4,reduced crop yields,food shortages,yes,yes
request-80-0-0,minor fluctuations in ambient temperature,changes in ocean currents,yes,yes
request-80-0-1,changes in ocean currents,alterations in global weather patterns,yes,yes
request-80-0-2,alterations in global weather patterns,increase in frequency of natural disasters,yes,yes
request-80-0-3,increase in frequency of natural disasters,displacement of populations due to disasters,yes,no
request-80-0-4,displacement of populations due to disasters,forced migration of billions,no,no
request-80-1-0,minor fluctuations in ambient temperature,melting of polar ice caps,no,no
request-80-1-1,melting of polar ice caps,rising sea levels,yes,no
request-80-1-2,rising sea levels,flooding of coastal regions,yes,yes
request-80-1-3,flooding of coastal regions,submergence of lowlying islands and cities,yes,yes
request-80-1-4,submergence of lowlying islands and cities,mass displacement of coastal communities,yes,no
request-80-1-5,mass displacement of coastal communities,forced migration of billions,no,yes
request-80-2-0,minor fluctuations in ambient temperature,stress on ecosystems,yes,no
request-80-2-1,stress on ecosystems,loss of biodiversity,yes,yes
request-80-2-2,loss of biodiversity,collapse of food chains,yes,yes
request-80-2-3,collapse of food chains,food shortages,yes,yes
request-80-2-4,food shortages,famines and malnutrition,yes,no
request-80-2-5,famines and malnutrition,forced migration of billions,no,yes
request-80-3-0,minor fluctuations in ambient temperature,changes in agricultural productivity,yes,no
request-80-3-1,changes in agricultural productivity,crop failures in key regions,no,yes
request-80-3-2,crop failures in key regions,global food shortages,yes,yes
request-80-3-3,global food shortages,social unrest over resources,yes,yes
request-80-3-4,social unrest over resources,conflicts and wars,yes,yes
request-80-3-5,conflicts and wars,forced migration of billions,no,yes
request-80-4-0,minor fluctuations in ambient temperature,increased spread of infectious diseases,no,no
request-80-4-1,increased spread of infectious diseases,global pandemics,yes,yes
request-80-4-2,global pandemics,breakdown of healthcare systems,yes,no
request-80-4-3,breakdown of healthcare systems,societal instability,yes,yes
request-80-4-4,societal instability,mass displacement of populations,yes,yes
request-80-4-5,mass displacement of populations,forced migration of billions,no,yes
request-80-5-0,minor fluctuations in ambient temperature,stress on freshwater resources,yes,no
request-80-5-1,stress on freshwater resources,water scarcity in arid regions,yes,yes
request-80-5-2,water scarcity in arid regions,conflicts over water resources,yes,yes
request-80-5-3,conflicts over water resources,displacement due to water conflicts,yes,yes
request-80-5-4,displacement due to water conflicts,forced migration of billions,no,yes
request-81-0-0,the impacts of mining,water pollution,yes,yes
request-81-0-1,water pollution,contamination of water sources,yes,yes
request-81-0-2,contamination of water sources,jeopardized access to water for affected communities,yes,no
request-81-1-0,the impacts of mining,overuse of water resources,yes,yes
request-81-1-1,overuse of water resources,depletion of groundwater,yes,yes
request-81-1-2,depletion of groundwater,reduced water availability,yes,yes
request-81-1-3,reduced water availability,jeopardized access to water for affected communities,yes,yes
request-81-2-0,the impacts of mining,deforestation,yes,no
request-81-2-1,deforestation,soil erosion,yes,no
request-81-2-2,soil erosion,sedimentation of water bodies,yes,no
request-81-2-3,sedimentation of water bodies,decreased water quality,yes,yes
request-81-2-4,decreased water quality,jeopardized access to water for affected communities,yes,no
request-81-3-0,the impacts of mining,tailings dam failures,yes,yes
request-81-3-1,tailings dam failures,release of toxic substances,yes,yes
request-81-3-2,release of toxic substances,water source contamination,yes,yes
request-81-3-3,water source contamination,jeopardized access to water for affected communities,yes,no
request-81-4-0,the impacts of mining,heavy metal leaching,yes,yes
request-81-4-1,heavy metal leaching,groundwater contamination,yes,yes
request-81-4-2,groundwater contamination,unsafe drinking water,yes,yes
request-81-4-3,unsafe drinking water,jeopardized access to water for affected communities,yes,yes
request-81-5-0,the impacts of mining,water diversion,yes,yes
request-81-5-1,water diversion,reduced river flow,yes,yes
request-81-5-2,reduced river flow,water scarcity,yes,yes
request-81-5-3,water scarcity,jeopardized access to water for affected communities,yes,yes
request-81-6-0,the impacts of mining,lowering of water tables,yes,yes
request-81-6-1,lowering of water tables,drying up of wells,yes,yes
request-81-6-2,drying up of wells,lack of clean water,yes,no
request-81-6-3,lack of clean water,jeopardized access to water for affected communities,yes,yes
request-81-7-0,the impacts of mining,disruption of ecosystems,yes,yes
request-81-7-1,disruption of ecosystems,loss of natural water filters,yes,yes
request-81-7-2,loss of natural water filters,contamination of water,yes,yes
request-81-7-3,contamination of water,jeopardized access to water for affected communities,yes,no
request-81-8-0,the impacts of mining,increased sediment runoff,yes,yes
request-81-8-1,increased sediment runoff,muddying of water sources,yes,yes
request-81-8-2,muddying of water sources,decreased water quality,yes,yes
request-81-8-3,decreased water quality,jeopardized access to water for affected communities,yes,no
request-81-9-0,the impacts of mining,air pollution,yes,yes
request-81-9-1,air pollution,acid rain,yes,no
request-81-9-2,acid rain,acidification of water bodies,yes,no
request-81-9-3,acidification of water bodies,jeopardized access to water for affected communities,yes,no
request-82-0-0,approximately 22 million litres of water,pumping of lithiumrich brine,yes,no
request-82-0-1,pumping of lithiumrich brine,evaporation of water from brine,yes,no
request-82-0-2,evaporation of water from brine,concentration of lithium salts,yes,yes
request-82-0-3,concentration of lithium salts,extraction of lithium from salts,yes,yes
request-82-0-4,extraction of lithium from salts,a ton of extracted lithium,no,yes
request-82-1-0,approximately 22 million litres of water,operation of evaporation ponds,no,no
request-82-1-1,operation of evaporation ponds,solar evaporation process,yes,yes
request-82-1-2,solar evaporation process,lithium salt precipitation,yes,no
request-82-1-3,lithium salt precipitation,processing of precipitated salts,yes,yes
request-82-1-4,processing of precipitated salts,a ton of extracted lithium,no,yes
request-82-2-0,approximately 22 million litres of water,use of water in lithium processing facilities,yes,no
request-82-2-1,use of water in lithium processing facilities,chemical treatment of brine,yes,yes
request-82-2-2,chemical treatment of brine,purification of lithium compounds,yes,yes
request-82-2-3,purification of lithium compounds,recovery of lithium,yes,no
request-82-2-4,recovery of lithium,a ton of extracted lithium,no,yes
request-83-0-0,lithium extraction,increased water consumption,yes,no
request-83-0-1,increased water consumption,depletion of local water resources,no,yes
request-83-0-2,depletion of local water resources,water scarcity for communities,yes,yes
request-83-0-3,water scarcity for communities,competition over water,yes,yes
request-83-0-4,competition over water,water related conflicts,yes,yes
request-83-1-0,lithium extraction,contamination of water sources,yes,yes
request-83-1-1,contamination of water sources,decline in water quality,yes,yes
request-83-1-2,decline in water quality,health issues for local populations,yes,yes
request-83-1-3,health issues for local populations,disputes over water safety,yes,yes
request-83-1-4,disputes over water safety,water related conflicts,yes,yes
request-83-2-0,lithium extraction,environmental degradation,yes,yes
request-83-2-1,environmental degradation,loss of agricultural productivity,yes,yes
request-83-2-2,loss of agricultural productivity,economic challenges for farmers,yes,yes
request-83-2-3,economic challenges for farmers,tensions between communities and mining companies,yes,yes
request-83-2-4,tensions between communities and mining companies,water related conflicts,yes,yes
request-83-3-0,lithium extraction,lowering of groundwater levels,yes,yes
request-83-3-1,lowering of groundwater levels,reduced access to wells,yes,yes
request-83-3-2,reduced access to wells,increased reliance on shared water sources,yes,no
request-83-3-3,increased reliance on shared water sources,struggles over water access,yes,yes
request-83-3-4,struggles over water access,water related conflicts,yes,yes
request-84-0-0,human intervention in natural processes,environmental disruption,yes,yes
request-84-0-1,environmental disruption,loss of biodiversity,yes,yes
request-84-0-2,loss of biodiversity,ecosystem imbalance,yes,yes
request-84-0-3,ecosystem imbalance,increase in pests and diseases,yes,yes
request-84-0-4,increase in pests and diseases,threats to human health and agriculture,yes,yes
request-84-0-5,threats to human health and agriculture,dangers,yes,yes
request-84-1-0,human intervention in natural processes,genetic modification of organisms,yes,yes
request-84-1-1,genetic modification of organisms,creation of invasive species,no,no
request-84-1-2,creation of invasive species,displacement of native species,yes,no
request-84-1-3,displacement of native species,ecological imbalance,yes,yes
request-84-1-4,ecological imbalance,dangers,yes,yes
request-84-2-0,human intervention in natural processes,overuse of antibiotics,yes,yes
request-84-2-1,overuse of antibiotics,development of antibioticresistant bacteria,yes,yes
request-84-2-2,development of antibioticresistant bacteria,spread of untreatable infections,yes,yes
request-84-2-3,spread of untreatable infections,dangers,yes,yes
request-84-3-0,human intervention in natural processes,climate change,yes,yes
request-84-3-1,climate change,extreme weather events,yes,no
request-84-3-2,extreme weather events,natural disasters,yes,yes
request-84-3-3,natural disasters,dangers,yes,no
request-84-4-0,human intervention in natural processes,deforestation,yes,yes
request-84-4-1,deforestation,habitat destruction,yes,yes
request-84-4-2,habitat destruction,loss of species,yes,yes
request-84-4-3,loss of species,disruption of ecosystem services,yes,yes
request-84-4-4,disruption of ecosystem services,dangers,yes,yes
request-84-5-0,human intervention in natural processes,air pollution,yes,yes
request-84-5-1,air pollution,air quality degradation,yes,no
request-84-5-2,air quality degradation,respiratory health problems,yes,yes
request-84-5-3,respiratory health problems,dangers,yes,yes
request-84-6-0,human intervention in natural processes,water pollution,yes,yes
request-84-6-1,water pollution,water contamination,yes,yes
request-84-6-2,water contamination,waterborne illnesses,yes,no
request-84-6-3,waterborne illnesses,dangers,yes,yes
request-84-7-0,human intervention in natural processes,soil degradation,yes,yes
request-84-7-1,soil degradation,reduced soil fertility,yes,yes
request-84-7-2,reduced soil fertility,decreased agricultural productivity,yes,yes
request-84-7-3,decreased agricultural productivity,food shortages,yes,yes
request-84-7-4,food shortages,dangers,yes,no
request-84-8-0,human intervention in natural processes,nuclear accidents,yes,yes
request-84-8-1,nuclear accidents,radiation release,yes,yes
request-84-8-2,radiation release,environmental contamination,yes,yes
request-84-8-3,environmental contamination,health hazards,yes,yes
request-84-8-4,health hazards,dangers,yes,yes
request-84-9-0,human intervention in natural processes,overfishing,yes,yes
request-84-9-1,overfishing,depletion of fish stocks,yes,yes
request-84-9-2,depletion of fish stocks,disruption of marine food chains,yes,yes
request-84-9-3,disruption of marine food chains,marine ecosystem collapse,yes,yes
request-84-9-4,marine ecosystem collapse,dangers,yes,yes
request-84-10-0,human intervention in natural processes,use of pesticides,yes,yes
request-84-10-1,use of pesticides,pesticide runoff,yes,no
request-84-10-2,pesticide runoff,contamination of water sources,yes,yes
request-84-10-3,contamination of water sources,harm to aquatic life,yes,yes
request-84-10-4,harm to aquatic life,dangers,yes,yes
request-84-11-0,human intervention in natural processes,urban expansion,yes,yes
request-84-11-1,urban expansion,habitat fragmentation,yes,no
request-84-11-2,habitat fragmentation,loss of biodiversity,yes,yes
request-84-11-3,loss of biodiversity,dangers,yes,yes
request-85-0-0,the soil damage from lithium extraction,the loss of vegetation,yes,yes
request-85-0-1,the loss of vegetation,increased soil erosion,yes,yes
request-85-0-2,increased soil erosion,dust particles entering the air,yes,no
request-85-0-3,dust particles entering the air,air contamination,yes,yes
request-85-1-0,the soil damage from lithium extraction,release of toxic substances,yes,yes
request-85-1-1,release of toxic substances,evaporation of contaminants,no,no
request-85-1-2,evaporation of contaminants,air contamination,no,no
request-85-2-0,the soil damage from lithium extraction,disruption of soil microorganisms,yes,yes
request-85-2-1,disruption of soil microorganisms,release of greenhouse gases,yes,yes
request-85-2-2,release of greenhouse gases,air contamination,yes,no
request-85-3-0,the soil damage from lithium extraction,soil acidification,no,no
request-85-3-1,soil acidification,emission of volatile acids,yes,yes
request-85-3-2,emission of volatile acids,air contamination,yes,no
request-85-4-0,the soil damage from lithium extraction,surface water contamination,yes,no
request-85-4-1,surface water contamination,evaporation of polluted water,no,yes
request-85-4-2,evaporation of polluted water,air contamination,yes,no
request-85-5-0,the soil damage from lithium extraction,release of heavy metals,yes,yes
request-85-5-1,release of heavy metals,airborne particles containing heavy metals,yes,yes
request-85-5-2,airborne particles containing heavy metals,air contamination,yes,yes
request-85-6-0,the soil damage from lithium extraction,increased dust from barren land,yes,no
request-85-6-1,increased dust from barren land,dust storms,yes,yes
request-85-6-2,dust storms,air contamination,yes,no
request-85-7-0,the soil damage from lithium extraction,reduced soil stability,yes,yes
request-85-7-1,reduced soil stability,increased wind erosion,yes,yes
request-85-7-2,increased wind erosion,dust particles in the air,yes,no
request-85-7-3,dust particles in the air,air contamination,yes,yes
request-86-0-0,green co2,increased atmospheric co2,no,no
request-86-0-1,increased atmospheric co2,enhanced greenhouse effect,yes,yes
request-86-0-2,enhanced greenhouse effect,elevated global temperatures,yes,yes
request-86-0-3,elevated global temperatures,global warming,yes,yes
request-86-1-0,green co2,increased atmospheric co2,no,no
request-86-1-1,increased atmospheric co2,reduced oceanic carbon uptake,no,yes
request-86-1-2,reduced oceanic carbon uptake,higher atmospheric co2 levels,yes,no
request-86-1-3,higher atmospheric co2 levels,global warming,yes,yes
request-86-2-0,green co2,increased atmospheric co2,no,no
request-86-2-1,increased atmospheric co2,polar ice melting,yes,no
request-86-2-2,polar ice melting,reduced albedo effect,yes,yes
request-86-2-3,reduced albedo effect,increased heat absorption,yes,no
request-86-2-4,increased heat absorption,elevated global temperatures,yes,yes
request-86-2-5,elevated global temperatures,global warming,yes,yes
request-86-3-0,green co2,ocean acidification,no,no
request-86-3-1,ocean acidification,coral reef degradation,yes,no
request-86-3-2,coral reef degradation,decreased marine carbon sequestration,yes,yes
request-86-3-3,decreased marine carbon sequestration,increased atmospheric co2,yes,no
request-86-3-4,increased atmospheric co2,global warming,yes,yes
request-86-4-0,green co2,increased atmospheric co2,no,no
request-86-4-1,increased atmospheric co2,increased plant respiration,no,yes
request-86-4-2,increased plant respiration,increased co2 emission from plants,yes,no
request-86-4-3,increased co2 emission from plants,higher atmospheric co2 levels,no,no
request-86-4-4,higher atmospheric co2 levels,global warming,yes,yes
request-86-5-0,green co2,increased atmospheric co2,no,no
request-86-5-1,increased atmospheric co2,increased frequency of wildfires,no,yes
request-86-5-2,increased frequency of wildfires,release of stored carbon,yes,yes
request-86-5-3,release of stored carbon,elevated atmospheric co2 levels,yes,no
request-86-5-4,elevated atmospheric co2 levels,global warming,yes,yes
request-86-6-0,green co2,increased atmospheric co2,no,no
request-86-6-1,increased atmospheric co2,permafrost thawing,yes,yes
request-86-6-2,permafrost thawing,methane release,yes,no
request-86-6-3,methane release,enhanced greenhouse effect,yes,yes
request-86-6-4,enhanced greenhouse effect,global warming,yes,yes
request-86-7-0,green co2,increased atmospheric co2,no,no
request-86-7-1,increased atmospheric co2,ocean warming,no,no
request-86-7-2,ocean warming,methane hydrate release,yes,no
request-86-7-3,methane hydrate release,enhanced greenhouse effect,yes,yes
request-86-7-4,enhanced greenhouse effect,global warming,yes,yes
request-86-8-0,green co2,increased atmospheric co2,no,no
request-86-8-1,increased atmospheric co2,increased water vapor,yes,no
request-86-8-2,increased water vapor,enhanced greenhouse effect,yes,yes
request-86-8-3,enhanced greenhouse effect,elevated global temperatures,yes,yes
request-86-8-4,elevated global temperatures,global warming,yes,yes
request-86-9-0,green co2,increased atmospheric co2,no,no
request-86-9-1,increased atmospheric co2,altered ocean currents,yes,no
request-86-9-2,altered ocean currents,climate patterns disruption,yes,yes
request-86-9-3,climate patterns disruption,global warming,yes,yes
request-86-10-0,green co2,increased ocean absorption of co2,no,no
request-86-10-1,increased ocean absorption of co2,ocean acidification,yes,yes
request-86-10-2,ocean acidification,phytoplankton decline,yes,no
request-86-10-3,phytoplankton decline,reduced carbon sequestration,yes,yes
request-86-10-4,reduced carbon sequestration,increased atmospheric co2,yes,no
request-86-10-5,increased atmospheric co2,global warming,yes,yes
request-86-11-0,green co2,increased atmospheric co2,no,no
request-86-11-1,increased atmospheric co2,increased plant growth,yes,no
request-86-11-2,increased plant growth,increased plant decay,no,no
request-86-11-3,increased plant decay,release of co2,yes,no
request-86-11-4,release of co2,elevated atmospheric co2 levels,yes,no
request-86-11-5,elevated atmospheric co2 levels,global warming,yes,yes
request-86-12-0,green co2,increased atmospheric co2,no,no
request-86-12-1,increased atmospheric co2,increased ozone formation,no,no
request-86-12-2,increased ozone formation,atmospheric heating,yes,yes
request-86-12-3,atmospheric heating,global warming,yes,yes
request-86-13-0,green co2,increased atmospheric co2,no,no
request-86-13-1,increased atmospheric co2,increased cloud cover,no,no
request-86-13-2,increased cloud cover,enhanced greenhouse effect,no,no
request-86-13-3,enhanced greenhouse effect,global warming,yes,yes
request-87-0-0,gasoline burning,carbon dioxide emission,yes,no
request-87-0-1,carbon dioxide emission,greenhouse effect increase,yes,no
request-87-0-2,greenhouse effect increase,global warming,yes,yes
request-87-0-3,global warming,permafrost melting,yes,yes
request-87-0-4,permafrost melting,methane release,yes,yes
request-87-1-0,gasoline burning,carbon dioxide emission,yes,no
request-87-1-1,carbon dioxide emission,greenhouse effect increase,yes,no
request-87-1-2,greenhouse effect increase,global warming,yes,yes
request-87-1-3,global warming,methane hydrate dissociation,yes,no
request-87-1-4,methane hydrate dissociation,methane release,yes,yes
request-87-2-0,gasoline burning,carbon dioxide emission,yes,no
request-87-2-1,carbon dioxide emission,greenhouse effect increase,yes,no
request-87-2-2,greenhouse effect increase,global warming,yes,yes
request-87-2-3,global warming,increased methanogenesis,yes,yes
request-87-2-4,increased methanogenesis,methane production,yes,yes
request-88-0-0,cars,fuel combustion,yes,no
request-88-0-1,fuel combustion,exhaust emissions,yes,no
request-88-0-2,exhaust emissions,air pollutants,yes,no
request-88-0-3,air pollutants,pollution,yes,yes
request-88-1-0,cars,fuel usage,yes,no
request-88-1-1,fuel usage,carbon dioxide emissions,yes,no
request-88-1-2,carbon dioxide emissions,greenhouse effect,yes,no
request-88-1-3,greenhouse effect,pollution,no,yes
request-88-2-0,cars,gasoline consumption,yes,no
request-88-2-1,gasoline consumption,nitrogen oxides release,yes,no
request-88-2-2,nitrogen oxides release,smog formation,yes,no
request-88-2-3,smog formation,pollution,yes,yes
request-88-3-0,cars,engine operation,yes,no
request-88-3-1,engine operation,particulate matter emission,yes,no
request-88-3-2,particulate matter emission,air quality degradation,yes,no
request-88-3-3,air quality degradation,pollution,yes,yes
request-88-4-0,cars,tire wear,yes,no
request-88-4-1,tire wear,microplastic particles,yes,yes
request-88-4-2,microplastic particles,environmental contamination,yes,yes
request-88-4-3,environmental contamination,pollution,yes,yes
request-88-5-0,cars,brake wear,yes,no
request-88-5-1,brake wear,metal dust release,yes,yes
request-88-5-2,metal dust release,air pollutants,yes,no
request-88-5-3,air pollutants,pollution,yes,yes
request-88-6-0,cars,oil leakage,yes,no
request-88-6-1,oil leakage,soil contamination,yes,no
request-88-6-2,soil contamination,water pollution,yes,no
request-88-6-3,water pollution,pollution,yes,yes
request-88-7-0,cars,production demand,yes,no
request-88-7-1,production demand,fossil fuel extraction,yes,yes
request-88-7-2,fossil fuel extraction,ecosystem disruption,yes,no
request-88-7-3,ecosystem disruption,pollution,yes,yes
request-88-8-0,cars,air conditioning use,yes,no
request-88-8-1,air conditioning use,hydrofluorocarbon emissions,yes,no
request-88-8-2,hydrofluorocarbon emissions,ozone depletion,no,no
request-88-8-3,ozone depletion,pollution,no,no
request-88-9-0,cars,fuel consumption,yes,no
