custom_id,cause,effect,Does_cause_lead_to_effect,Does_effect_lead_to_cause_SWITCH,Does_cause_lead_to_effect_PASSIVE,Does_effect_lead_to_cause_SWITCH_PASSIVE
request-75-1-2,release of co2 and other greenhouse gases,atmospheric co2 concentration increase,yes,yes,yes,no
request-75-1-3,atmospheric co2 concentration increase,trapped heat in the atmosphere,yes,no,yes,no
request-75-1-4,trapped heat in the atmosphere,increased heat retention on earth,yes,yes,yes,yes
request-75-2-0,humans' greenhouse gas contributions,deforestation and landuse changes,yes,yes,yes,yes
request-75-2-1,deforestation and landuse changes,release of stored carbon into the atmosphere,yes,no,yes,yes
request-75-2-2,release of stored carbon into the atmosphere,atmospheric co2 concentration increase,yes,yes,yes,no
request-75-2-3,atmospheric co2 concentration increase,trapped heat in the atmosphere,yes,no,yes,no
request-75-2-4,trapped heat in the atmosphere,increased heat retention on earth,yes,yes,yes,yes
request-75-3-0,humans' greenhouse gas contributions,industrial agriculture and livestock production,no,yes,yes,yes
request-75-3-1,industrial agriculture and livestock production,methane and n2o emissions,yes,yes,yes,yes
request-75-3-2,methane and n2o emissions,atmospheric concentration of greenhouse gases increase,yes,no,no,no
request-75-3-3,atmospheric concentration of greenhouse gases increase,trapped heat in the atmosphere,yes,no,yes,no
request-75-3-4,trapped heat in the atmosphere,increased heat retention on earth,yes,yes,yes,yes
request-75-4-0,humans' greenhouse gas contributions,waste management and disposal,no,yes,yes,no
request-75-4-1,waste management and disposal,methane emissions from landfills,yes,yes,yes,yes
request-75-4-2,methane emissions from landfills,atmospheric concentration of greenhouse gases increase,yes,no,no,no
request-75-4-3,atmospheric concentration of greenhouse gases increase,trapped heat in the atmosphere,yes,no,yes,no
request-75-4-4,trapped heat in the atmosphere,increased heat retention on earth,yes,yes,yes,yes
request-75-4-5,increased heat retention on earth,,no,yes,no,no
request-76-0-0,individual carbon footprint reduction,reduced greenhouse gas emissions,yes,yes,yes,yes
request-76-0-1,reduced greenhouse gas emissions,slowed global warming,yes,no,no,no
request-76-0-2,slowed global warming,help for climate change,yes,yes,no,yes
request-76-1-0,individual carbon footprint reduction,decreased energy consumption,yes,yes,yes,yes
request-76-1-1,decreased energy consumption,lowered fossil fuel usage,yes,no,no,yes
request-76-1-2,lowered fossil fuel usage,reduced greenhouse gas emissions,yes,yes,yes,yes
request-76-1-3,reduced greenhouse gas emissions,slowed global warming,yes,no,no,no
request-76-1-4,slowed global warming,help for climate change,yes,yes,no,yes
request-76-2-0,individual carbon footprint reduction,increased use of renewable energy,no,yes,no,no
request-76-2-1,increased use of renewable energy,decreased reliance on fossil fuels,yes,yes,yes,yes
request-76-2-2,decreased reliance on fossil fuels,reduced greenhouse gas emissions,yes,yes,yes,no
request-76-2-3,reduced greenhouse gas emissions,slowed global warming,yes,no,no,no
request-76-2-4,slowed global warming,help for climate change,yes,yes,no,yes
request-76-3-0,individual carbon footprint reduction,conservation of natural resources,yes,yes,no,yes
request-76-3-1,conservation of natural resources,preservation of ecosystems,yes,yes,yes,yes
request-76-3-2,preservation of ecosystems,maintained biodiversity,yes,yes,yes,yes
request-76-3-3,maintained biodiversity,help for climate change,yes,yes,yes,no
request-76-4-0,individual carbon footprint reduction,reduced waste and pollution,yes,yes,yes,yes
request-76-4-1,reduced waste and pollution,cleaner environment,yes,yes,yes,yes
request-76-4-2,cleaner environment,healthier ecosystems,yes,yes,yes,yes
request-76-4-3,healthier ecosystems,help for climate change,yes,yes,yes,yes
request-76-5-0,individual carbon footprint reduction,inspiration for others to follow suit,yes,yes,yes,yes
request-76-5-1,inspiration for others to follow suit,collective action towards sustainability,yes,yes,yes,yes
request-76-5-2,collective action towards sustainability,significant reduction in global emissions,yes,yes,yes,no
request-76-5-3,significant reduction in global emissions,help for climate change,yes,yes,yes,yes
request-77-0-0,china's international trade,increased manufacturing activities,yes,yes,yes,yes
request-77-0-1,increased manufacturing activities,higher energy consumption,yes,yes,yes,yes
request-77-0-2,higher energy consumption,increased fossil fuel usage,yes,yes,yes,yes
request-77-0-3,increased fossil fuel usage,rise in greenhouse gas emissions,yes,no,yes,no
request-77-0-4,rise in greenhouse gas emissions,13% of total emissions,no,yes,no,no
request-77-1-0,china's international trade,boost in economic growth,yes,yes,yes,yes
request-77-1-1,boost in economic growth,rapid industrialization,yes,yes,yes,yes
request-77-1-2,rapid industrialization,expansion of heavy industries,yes,yes,yes,yes
request-77-1-3,expansion of heavy industries,higher energy consumption,yes,yes,yes,yes
request-77-1-4,higher energy consumption,increased fossil fuel usage,yes,yes,yes,yes
request-77-1-5,increased fossil fuel usage,rise in greenhouse gas emissions,yes,no,yes,no
request-77-1-6,rise in greenhouse gas emissions,13% of total emissions,no,yes,no,no
request-77-2-0,china's international trade,increased demand for raw materials,yes,yes,yes,no
request-77-2-1,increased demand for raw materials,deforestation and land degradation,yes,yes,yes,yes
request-77-2-2,deforestation and land degradation,release of stored carbon into atmosphere,yes,no,yes,yes
request-77-2-3,release of stored carbon into atmosphere,rise in greenhouse gas emissions,yes,yes,yes,yes
request-77-2-4,rise in greenhouse gas emissions,13% of total emissions,no,yes,no,no
request-77-3-0,china's international trade,growth of transportation sector,yes,yes,yes,yes
request-77-3-1,growth of transportation sector,increased fuel consumption by ships and trucks,yes,yes,yes,yes
request-77-3-2,increased fuel consumption by ships and trucks,rise in greenhouse gas emissions,yes,no,yes,no
request-77-3-3,rise in greenhouse gas emissions,13% of total emissions,no,yes,no,no
request-77-4-0,china's international trade,increased production of export goods,yes,yes,yes,yes
request-77-4-1,increased production of export goods,higher energy consumption by factories,yes,yes,yes,yes
request-77-4-2,higher energy consumption by factories,increased fossil fuel usage,yes,yes,yes,yes
request-77-4-3,increased fossil fuel usage,rise in greenhouse gas emissions,yes,no,yes,no
request-77-4-4,rise in greenhouse gas emissions,13% of total emissions,no,yes,no,no
request-77-4-5,13% of total emissions,,no,no,no,no
request-78-0-0,co2,increased greenhouse effect,yes,no,yes,no
request-78-0-1,increased greenhouse effect,trapped heat in atmosphere,yes,yes,yes,yes
request-78-0-2,trapped heat in atmosphere,rising global temperatures,yes,yes,yes,no
request-78-0-3,rising global temperatures,melting of polar ice caps,yes,no,yes,no
request-78-0-4,melting of polar ice caps,sealevel rise,yes,no,yes,no
request-78-0-5,sealevel rise,disruption of global weather patterns,yes,no,no,no
request-78-0-6,disruption of global weather patterns,runaway global warming,yes,yes,no,yes
request-78-1-0,co2,ocean acidification,yes,no,yes,no
request-78-1-1,ocean acidification,impaired coral reef health,yes,no,yes,no
request-78-1-2,impaired coral reef health,decreased oceanic carbon sequestration,yes,yes,yes,no
request-78-1-3,decreased oceanic carbon sequestration,increased atmospheric co2 levels,yes,no,no,no
request-78-1-4,increased atmospheric co2 levels,amplified greenhouse effect,yes,no,yes,yes
request-78-1-5,amplified greenhouse effect,rising global temperatures,yes,yes,yes,no
request-78-1-6,rising global temperatures,melting of polar ice caps,yes,no,yes,no
request-78-1-7,melting of polar ice caps,sealevel rise,yes,no,no,no
request-78-1-8,sealevel rise,disruption of global weather patterns,yes,no,no,no
request-78-1-9,disruption of global weather patterns,runaway global warming,yes,yes,no,yes
request-78-2-0,co2,deforestation and landuse changes,no,yes,no,yes
request-78-2-1,deforestation and landuse changes,release of stored carbon into atmosphere,yes,no,yes,yes
request-78-2-2,release of stored carbon into atmosphere,increased atmospheric co2 levels,yes,yes,yes,no
request-78-2-3,increased atmospheric co2 levels,amplified greenhouse effect,yes,no,yes,yes
request-78-2-4,amplified greenhouse effect,rising global temperatures,yes,yes,yes,no
request-78-2-5,rising global temperatures,melting of polar ice caps,yes,no,yes,no
request-78-2-6,melting of polar ice caps,sealevel rise,yes,no,yes,no
request-78-2-7,sealevel rise,disruption of global weather patterns,yes,no,no,no
request-78-2-8,disruption of global weather patterns,runaway global warming,yes,yes,no,yes
request-78-3-0,co2,atmospheric warming,yes,no,yes,no
request-78-3-1,atmospheric warming,changes in precipitation patterns,yes,no,yes,no
request-78-3-2,changes in precipitation patterns,increased risk of wildfires,yes,yes,yes,yes
request-78-3-3,increased risk of wildfires,release of stored carbon into atmosphere,yes,yes,yes,yes
request-78-3-4,release of stored carbon into atmosphere,increased atmospheric co2 levels,yes,yes,yes,no
request-78-3-5,increased atmospheric co2 levels,amplified greenhouse effect,yes,no,yes,yes
request-78-3-6,amplified greenhouse effect,rising global temperatures,yes,yes,yes,no
request-78-3-7,rising global temperatures,melting of polar ice caps,yes,no,yes,no
request-78-3-8,melting of polar ice caps,sealevel rise,yes,no,yes,no
request-78-3-9,sealevel rise,disruption of global weather patterns,yes,no,no,no
request-78-3-10,disruption of global weather patterns,runaway global warming,yes,yes,no,yes
request-78-4-0,co2,increased atmospheric co2 levels,yes,no,yes,no
request-78-4-1,increased atmospheric co2 levels,amplified greenhouse effect,yes,no,yes,yes
request-78-4-2,amplified greenhouse effect,rising global temperatures,yes,yes,yes,no
request-78-4-3,rising global temperatures,thawing of permafrost,yes,yes,yes,no
request-78-4-4,thawing of permafrost,release of methane and co2,yes,yes,yes,no
request-78-4-5,release of methane and co2,amplified greenhouse effect,yes,yes,yes,yes
request-78-4-6,amplified greenhouse effect,rising global temperatures,yes,yes,yes,no
request-78-4-7,rising global temperatures,melting of polar ice caps,yes,no,yes,no
request-78-4-8,melting of polar ice caps,sealevel rise,yes,no,no,no
request-78-4-9,sealevel rise,disruption of global weather patterns,yes,no,no,no
request-78-4-10,disruption of global weather patterns,runaway global warming,yes,yes,no,yes
request-79-0-0,global warming,rising temperatures,yes,yes,yes,no
request-79-0-1,rising temperatures,increased evaporation,yes,no,yes,no
request-79-0-2,increased evaporation,drought,no,no,no,no
request-79-0-3,drought,crop failure,yes,no,yes,no
request-79-0-4,crop failure,food shortages,yes,no,yes,no
request-79-1-0,global warming,rising sea levels,yes,no,yes,no
request-79-1-1,rising sea levels,coastal erosion,yes,no,yes,no
request-79-1-2,coastal erosion,saltwater intrusion,yes,yes,no,no
request-79-1-3,saltwater intrusion,soil salinization,yes,no,no,no
request-79-1-4,soil salinization,reduced crop yields,yes,no,yes,no
request-79-1-5,reduced crop yields,food shortages,yes,no,yes,no
request-79-2-0,global warming,changes in weather patterns,yes,no,yes,no
request-79-2-1,changes in weather patterns,increased frequency of extreme weather events,yes,yes,yes,yes
request-79-2-2,increased frequency of extreme weather events,flooding,yes,yes,yes,no
request-79-2-3,flooding,crop damage,yes,no,yes,no
request-79-2-4,crop damage,food shortages,yes,no,yes,no
request-79-3-0,global warming,shift in growing seasons,yes,no,yes,no
request-79-3-1,shift in growing seasons,disrupted planting schedules,yes,yes,yes,no
request-79-3-2,disrupted planting schedules,reduced crop yields,yes,yes,yes,no
request-79-3-3,reduced crop yields,food shortages,yes,no,yes,no
request-79-4-0,global warming,increased pest and disease pressure,yes,no,yes,no
request-79-4-1,increased pest and disease pressure,crop damage,yes,yes,yes,yes
request-79-4-2,crop damage,reduced crop yields,yes,yes,yes,yes
request-79-4-3,reduced crop yields,food shortages,yes,no,yes,no
request-79-5-0,global warming,water scarcity,yes,no,no,no
request-79-5-1,water scarcity,reduced irrigation,yes,no,yes,no
request-79-5-2,reduced irrigation,crop failure,yes,no,yes,no
request-79-5-3,crop failure,food shortages,yes,no,yes,no
request-80-0-0,minor fluctuations in ambient temperature,changes in weather patterns,yes,yes,no,yes
request-80-0-1,changes in weather patterns,increased frequency of extreme weather events,yes,yes,yes,yes
request-80-0-2,increased frequency of extreme weather events,devastating natural disasters,yes,yes,yes,no
request-80-0-3,devastating natural disasters,destruction of infrastructure and habitats,yes,yes,yes,no
request-80-0-4,destruction of infrastructure and habitats,displacement of local populations,yes,yes,yes,yes
request-80-0-5,displacement of local populations,forced migration of billions,yes,yes,no,no
request-80-1-0,minor fluctuations in ambient temperature,rise in global sea levels,no,no,no,no
request-80-1-1,rise in global sea levels,coastal erosion and flooding,yes,no,yes,no
request-80-1-2,coastal erosion and flooding,loss of arable land and resources,yes,yes,yes,no
request-80-1-3,loss of arable land and resources,food and water shortages,yes,yes,yes,no
request-80-1-4,food and water shortages,social unrest and conflict,yes,yes,yes,yes
request-80-1-5,social unrest and conflict,forced migration of billions,yes,yes,yes,no
request-80-2-0,minor fluctuations in ambient temperature,shifts in precipitation patterns,yes,yes,no,no
request-80-2-1,shifts in precipitation patterns,droughts and water scarcity,yes,yes,yes,no
request-80-2-2,droughts and water scarcity,crop failures and famine,yes,no,yes,no
request-80-2-3,crop failures and famine,economic instability and poverty,yes,no,no,yes
request-80-2-4,economic instability and poverty,social and political upheaval,yes,yes,yes,yes
request-80-2-5,social and political upheaval,forced migration of billions,yes,yes,yes,no
request-80-3-0,minor fluctuations in ambient temperature,increased spread of disease vectors,yes,no,yes,no
request-80-3-1,increased spread of disease vectors,pandemics and public health crises,yes,yes,yes,yes
request-80-3-2,pandemics and public health crises,overwhelmed healthcare systems,yes,yes,yes,no
request-80-3-3,overwhelmed healthcare systems,economic disruption and instability,yes,yes,yes,yes
request-80-3-4,economic disruption and instability,social chaos and displacement,yes,yes,yes,yes
request-80-3-5,social chaos and displacement,forced migration of billions,yes,yes,yes,yes
request-80-4-0,minor fluctuations in ambient temperature,changes in ocean currents and chemistry,yes,yes,no,yes
request-80-4-1,changes in ocean currents and chemistry,collapse of marine ecosystems,yes,yes,yes,no
request-80-4-2,collapse of marine ecosystems,disruption of global food chains,yes,yes,yes,yes
request-80-4-3,disruption of global food chains,food insecurity and scarcity,yes,yes,yes,yes
request-80-4-4,food insecurity and scarcity,mass migration and social unrest,yes,yes,yes,no
request-80-4-5,mass migration and social unrest,forced migration of billions,yes,yes,no,yes
request-81-0-0,the impacts of mining,environmental degradation,yes,yes,yes,yes
request-81-0-1,environmental degradation,soil contamination,yes,yes,yes,yes
request-81-0-2,soil contamination,water pollution,yes,yes,yes,yes
request-81-0-3,water pollution,jeopardized access to water for affected communities,yes,no,yes,no
request-81-1-0,the impacts of mining,deforestation,yes,no,yes,no
request-81-1-1,deforestation,habitat destruction,yes,yes,yes,yes
request-81-1-2,habitat destruction,water source disruption,yes,yes,yes,yes
request-81-1-3,water source disruption,jeopardized access to water for affected communities,yes,yes,yes,yes
request-81-2-0,the impacts of mining,groundwater extraction,yes,yes,yes,no
request-81-2-1,groundwater extraction,water table depletion,yes,no,yes,yes
request-81-2-2,water table depletion,reduced water supply,yes,yes,yes,no
request-81-2-3,reduced water supply,jeopardized access to water for affected communities,yes,yes,yes,yes
request-81-3-0,the impacts of mining,chemical spill,yes,yes,yes,no
request-81-3-1,chemical spill,waterway contamination,yes,yes,yes,no
request-81-3-2,waterway contamination,drinking water contamination,yes,yes,yes,no
request-81-3-3,drinking water contamination,jeopardized access to water for affected communities,yes,yes,yes,yes
request-81-4-0,the impacts of mining,infrastructure damage,yes,yes,yes,yes
request-81-4-1,infrastructure damage,water treatment plant disruption,yes,yes,yes,yes
request-81-4-2,water treatment plant disruption,unreliable water supply,yes,yes,yes,no
request-81-4-3,unreliable water supply,jeopardized access to water for affected communities,yes,yes,yes,yes
request-82-0-0,approximately 22 million litres of water,pumping of water into the mining site,yes,yes,yes,yes
request-82-0-1,pumping of water into the mining site,flooding of the lithiumrich ore deposit,yes,yes,no,no
request-82-0-2,flooding of the lithiumrich ore deposit,extraction of lithiumbearing minerals,yes,no,no,no
request-82-0-3,extraction of lithiumbearing minerals,crushing and grinding of the extracted minerals,yes,no,no,yes
request-82-0-4,crushing and grinding of the extracted minerals,separation of lithium from other minerals,no,yes,no,no
request-82-0-5,separation of lithium from other minerals,refining of lithium ore,yes,yes,yes,yes
request-82-0-6,refining of lithium ore,a ton of extracted lithium,no,yes,yes,no
request-82-1-0,approximately 22 million litres of water,waterbased drilling and excavation,no,yes,yes,yes
request-82-1-1,waterbased drilling and excavation,access to underground lithium deposits,yes,yes,no,no
request-82-1-2,access to underground lithium deposits,removal of lithiumrich ore from the ground,yes,yes,yes,yes
request-82-1-3,removal of lithiumrich ore from the ground,transportation of ore to processing facility,yes,yes,yes,no
request-82-1-4,transportation of ore to processing facility,crushing and grinding of the ore,no,no,no,no
request-82-1-5,crushing and grinding of the ore,separation of lithium from other minerals,no,yes,no,no
request-82-1-6,separation of lithium from other minerals,refining of lithium ore,yes,yes,yes,yes
request-82-1-7,refining of lithium ore,a ton of extracted lithium,no,yes,yes,no
request-82-2-0,approximately 22 million litres of water,hydraulic fracturing of lithiumrich rock formations,yes,yes,no,yes
request-82-2-1,hydraulic fracturing of lithiumrich rock formations,release of lithiumbearing fluids and gases,yes,yes,yes,yes
request-82-2-2,release of lithiumbearing fluids and gases,collection of lithiumrich fluids and gases,yes,yes,yes,yes
request-82-2-3,collection of lithiumrich fluids and gases,transportation to processing facility,yes,no,no,no
request-82-2-4,transportation to processing facility,separation of lithium from other minerals,no,yes,no,no
request-82-2-5,separation of lithium from other minerals,refining of lithium ore,yes,yes,yes,yes
request-82-2-6,refining of lithium ore,a ton of extracted lithium,no,yes,yes,no
request-82-3-0,approximately 22 million litres of water,waterbased leaching of lithiumrich ore,yes,yes,no,yes
request-82-3-1,waterbased leaching of lithiumrich ore,dissolution of lithium into a solution,yes,yes,yes,yes
request-82-3-2,dissolution of lithium into a solution,purification of the lithiumrich solution,no,yes,no,no
request-82-3-3,purification of the lithiumrich solution,precipitation of lithium compounds,yes,yes,yes,yes
request-82-3-4,precipitation of lithium compounds,refining of lithium compounds,yes,yes,yes,no
request-82-3-5,refining of lithium compounds,a ton of extracted lithium,yes,yes,yes,no
request-83-0-0,lithium extraction,mining activities,yes,yes,yes,yes
request-83-0-1,mining activities,water pollution,yes,yes,yes,no
request-83-0-2,water pollution,water scarcity,yes,no,no,no
request-83-0-3,water scarcity,water competition,yes,yes,yes,yes
request-83-0-4,water competition,water related conflicts,yes,yes,yes,yes
request-83-1-0,lithium extraction,energy storage demand,yes,yes,no,yes
request-83-1-1,energy storage demand,renewable energy projects,no,yes,no,yes
request-83-1-2,renewable energy projects,hydroelectric power plants,no,yes,yes,no
request-83-1-3,hydroelectric power plants,water diversion,yes,yes,yes,yes
request-83-1-4,water diversion,water scarcity,yes,yes,yes,yes
request-83-1-5,water scarcity,water competition,yes,yes,yes,yes
request-83-1-6,water competition,water related conflicts,yes,yes,yes,yes
request-83-2-0,lithium extraction,mining waste generation,yes,no,yes,yes
request-83-2-1,mining waste generation,toxic substance leakage,yes,yes,yes,yes
request-83-2-2,toxic substance leakage,groundwater contamination,yes,yes,yes,yes
request-83-2-3,groundwater contamination,water pollution,yes,yes,yes,yes
request-83-2-4,water pollution,water scarcity,yes,no,no,no
request-83-2-5,water scarcity,water competition,yes,yes,yes,yes
request-83-2-6,water competition,water related conflicts,yes,yes,yes,yes
request-83-3-0,lithium extraction,land acquisition,yes,no,yes,yes
request-83-3-1,land acquisition,displacement of local communities,yes,yes,yes,yes
request-83-3-2,displacement of local communities,loss of traditional water sources,yes,yes,yes,yes
request-83-3-3,loss of traditional water sources,water scarcity,yes,yes,yes,yes
request-83-3-4,water scarcity,water competition,yes,yes,yes,yes
request-83-3-5,water competition,water related conflicts,yes,yes,yes,yes
request-83-4-0,lithium extraction,increased energy demand,yes,yes,no,yes
request-83-4-1,increased energy demand,thermoelectric power plants,no,no,no,no
request-83-4-2,thermoelectric power plants,water usage for cooling,no,yes,yes,yes
request-83-4-3,water usage for cooling,water diversion,yes,yes,yes,yes
request-83-4-4,water diversion,water scarcity,yes,yes,yes,yes
request-83-4-5,water scarcity,water competition,yes,yes,yes,yes
request-83-4-6,water competition,water related conflicts,yes,yes,yes,yes
request-84-0-0,human intervention in natural processes,alteration of ecosystem balance,yes,yes,yes,yes
request-84-0-1,alteration of ecosystem balance,disruption of food chains,yes,yes,yes,yes
request-84-0-2,disruption of food chains,decline of species populations,yes,yes,yes,yes
request-84-0-3,decline of species populations,loss of biodiversity,yes,yes,yes,no
request-84-0-4,loss of biodiversity,dangers,yes,yes,yes,yes
request-84-1-0,human intervention in natural processes,release of pollutants into environment,yes,yes,yes,yes
request-84-1-1,release of pollutants into environment,contamination of water and air,yes,yes,yes,yes
request-84-1-2,contamination of water and air,health problems in humans and animals,yes,yes,yes,no
request-84-1-3,health problems in humans and animals,increased mortality rates,yes,yes,yes,no
request-84-1-4,increased mortality rates,dangers,yes,yes,yes,yes
request-84-2-0,human intervention in natural processes,deforestation and land degradation,yes,yes,yes,yes
request-84-2-1,deforestation and land degradation,soil erosion and landslides,yes,yes,yes,no
request-84-2-2,soil erosion and landslides,increased risk of natural disasters,yes,yes,yes,yes
request-84-2-3,increased risk of natural disasters,dangers,yes,no,yes,no
request-84-3-0,human intervention in natural processes,climate change and global warming,yes,yes,yes,yes
request-84-3-1,climate change and global warming,rising sea levels and extreme weather,yes,no,yes,no
request-84-3-2,rising sea levels and extreme weather,devastating storms and floods,yes,yes,yes,yes
request-84-3-3,devastating storms and floods,dangers,yes,yes,yes,yes
request-84-4-0,human intervention in natural processes,overexploitation of natural resources,yes,yes,yes,yes
request-84-4-1,overexploitation of natural resources,depletion of essential resources,yes,yes,yes,yes
request-84-4-2,depletion of essential resources,social and economic instability,yes,yes,yes,yes
request-84-4-3,social and economic instability,dangers,yes,yes,yes,yes
request-85-0-0,the soil damage from lithium extraction,the release of toxic chemicals into the environment,yes,yes,yes,yes
request-85-0-1,the release of toxic chemicals into the environment,the contamination of nearby water sources,yes,yes,yes,yes
request-85-0-2,the contamination of nearby water sources,the evaporation of contaminated water into the air,yes,yes,no,no
request-85-0-3,the evaporation of contaminated water into the air,air contamination,yes,yes,yes,no
request-85-1-0,the soil damage from lithium extraction,the destruction of natural habitats,yes,no,yes,yes
request-85-1-1,the destruction of natural habitats,the displacement of wildlife into nearby areas,yes,yes,yes,no
request-85-1-2,the displacement of wildlife into nearby areas,the disturbance of natural ecosystems,yes,yes,yes,yes
request-85-1-3,the disturbance of natural ecosystems,the release of pollutants into the air,yes,yes,no,yes
request-85-1-4,the release of pollutants into the air,air contamination,yes,yes,yes,yes
request-85-2-0,the soil damage from lithium extraction,the increased risk of landslides and erosion,yes,yes,yes,yes
request-85-2-1,the increased risk of landslides and erosion,the transportation of pollutants through wind and water,yes,yes,yes,no
request-85-2-2,the transportation of pollutants through wind and water,the deposition of pollutants in nearby areas,yes,yes,yes,no
request-85-2-3,the deposition of pollutants in nearby areas,the release of pollutants into the air,yes,yes,no,yes
request-85-2-4,the release of pollutants into the air,air contamination,yes,yes,yes,yes
request-85-3-0,the soil damage from lithium extraction,the alteration of soil ph levels,yes,yes,yes,no
request-85-3-1,the alteration of soil ph levels,the increased mobility of heavy metals,yes,yes,yes,yes
request-85-3-2,the increased mobility of heavy metals,the uptake of heavy metals by plants,yes,yes,yes,no
request-85-3-3,the uptake of heavy metals by plants,the release of volatile organic compounds into the air,yes,no,no,no
request-85-3-4,the release of volatile organic compounds into the air,air contamination,yes,yes,yes,no
request-86-0-0,green co2,increased atmospheric co2 concentration,no,no,no,no
request-86-0-1,increased atmospheric co2 concentration,trapped heat in the atmosphere,yes,no,yes,no
request-86-0-2,trapped heat in the atmosphere,rising global temperatures,yes,yes,yes,no
request-86-0-3,rising global temperatures,global warming,yes,yes,no,yes
request-86-1-0,green co2,enhanced plant growth,yes,no,yes,no
request-86-1-1,enhanced plant growth,increased oxygen consumption,yes,yes,yes,no
request-86-1-2,increased oxygen consumption,depletion of oxygen in the atmosphere,no,no,no,no
request-86-1-3,depletion of oxygen in the atmosphere,disruption of earth's carbon cycle,yes,yes,no,no
request-86-1-4,disruption of earth's carbon cycle,rising global temperatures,yes,yes,yes,no
request-86-1-5,rising global temperatures,global warming,yes,yes,no,yes
request-86-2-0,green co2,accelerated photosynthesis,yes,no,no,no
request-86-2-1,accelerated photosynthesis,increased release of volatile organic compounds,yes,no,yes,yes
request-86-2-2,increased release of volatile organic compounds,formation of groundlevel ozone,yes,no,yes,no
request-86-2-3,formation of groundlevel ozone,enhanced greenhouse effect,yes,no,no,no
request-86-2-4,enhanced greenhouse effect,rising global temperatures,yes,yes,yes,no
request-86-2-5,rising global temperatures,global warming,yes,yes,no,yes
request-86-3-0,green co2,increased carbon sequestration,no,no,no,no
request-86-3-1,increased carbon sequestration,altered soil chemistry,yes,yes,yes,yes
request-86-3-2,altered soil chemistry,changes in microbial communities,yes,yes,yes,yes
request-86-3-3,changes in microbial communities,release of methane and nitrous oxide,yes,yes,yes,yes
request-86-3-4,release of methane and nitrous oxide,enhanced greenhouse effect,yes,yes,yes,no
request-86-3-5,enhanced greenhouse effect,rising global temperatures,yes,yes,yes,no
request-86-3-6,rising global temperatures,global warming,yes,yes,no,yes
request-86-4-0,green co2,stimulated algae growth,yes,no,no,yes
request-86-4-1,stimulated algae growth,increased ocean acidification,no,no,no,no
request-86-4-2,increased ocean acidification,impaired marine ecosystems,yes,no,yes,no
request-86-4-3,impaired marine ecosystems,disruption of ocean carbon cycle,yes,yes,yes,yes
request-86-4-4,disruption of ocean carbon cycle,rising global temperatures,yes,yes,no,yes
request-86-4-5,rising global temperatures,global warming,yes,yes,no,yes
request-87-0-0,gasoline burning,carbon dioxide production,yes,no,yes,no
request-87-0-1,carbon dioxide production,atmospheric carbon dioxide increase,yes,no,no,no
request-87-0-2,atmospheric carbon dioxide increase,global warming,yes,no,yes,no
request-87-0-3,global warming,thawing of permafrost,yes,yes,yes,no
request-87-0-4,thawing of permafrost,methane release from permafrost,yes,yes,yes,no
request-87-0-5,methane release from permafrost,methane,no,no,no,no
request-87-1-0,gasoline burning,carbon dioxide production,yes,no,yes,no
request-87-1-1,carbon dioxide production,atmospheric carbon dioxide increase,yes,no,no,no
request-87-1-2,atmospheric carbon dioxide increase,ocean acidification,yes,no,yes,no
request-87-1-3,ocean acidification,phytoplankton growth reduction,no,no,yes,no
request-87-1-4,phytoplankton growth reduction,methane production by microbes,yes,no,no,no
request-87-1-5,methane production by microbes,methane,yes,yes,yes,no
request-87-2-0,gasoline burning,carbon dioxide production,yes,no,yes,no
request-87-2-1,carbon dioxide production,atmospheric carbon dioxide increase,yes,no,no,no
request-87-2-2,atmospheric carbon dioxide increase,global warming,yes,no,yes,no
request-87-2-3,global warming,rice paddy field flooding increase,yes,yes,yes,no
request-87-2-4,rice paddy field flooding increase,methane production by microbes,yes,no,yes,yes
request-87-2-5,methane production by microbes,methane,yes,no,yes,no
request-87-3-0,gasoline burning,nitrogen oxide production,yes,no,yes,no
request-87-3-1,nitrogen oxide production,atmospheric nitrogen oxide increase,yes,yes,yes,no
request-87-3-2,atmospheric nitrogen oxide increase,ozone layer depletion,yes,yes,no,no
request-87-3-3,ozone layer depletion,uv radiation increase,yes,yes,yes,no
request-87-3-4,uv radiation increase,methane production by microbes,yes,no,no,no
request-87-3-5,methane production by microbes,methane,yes,no,yes,no
request-88-0-0,cars,emissions,yes,no,yes,no
request-88-0-1,emissions,air pollution,yes,no,yes,yes
request-88-1-0,cars,fuel combustion,yes,no,yes,yes
request-88-1-1,fuel combustion,emissions,yes,no,yes,no
request-88-1-2,emissions,air pollution,yes,no,yes,yes
request-88-2-0,cars,engine noise,yes,no,yes,no
request-88-2-1,engine noise,noise pollution,yes,no,yes,yes
request-88-2-2,noise pollution,environmental pollution,yes,no,no,no
request-88-3-0,cars,oil leaks,yes,no,yes,no
request-88-3-1,oil leaks,oil spills,yes,yes,yes,no
request-88-3-2,oil spills,water pollution,yes,no,yes,no
request-88-4-0,cars,manufacturing process,no,no,no,no
request-88-4-1,manufacturing process,resource extraction,yes,no,no,yes
request-88-4-2,resource extraction,environmental degradation,yes,no,yes,no
request-88-4-3,environmental degradation,pollution,yes,yes,yes,yes
request-88-5-0,cars,battery production,no,no,no,no
request-88-5-1,battery production,toxic waste,yes,no,yes,yes
request-88-5-2,toxic waste,soil pollution,yes,yes,yes,no
request-88-6-0,cars,traffic congestion,yes,no,yes,no
